Time in Seconds,Time in Minutes,Pb1,Pb1-Pb2,Pb2,Pb3,Pb3-Pb4,Pb4,Fire-HF,Fire-CF,Amb-HF,Amb-CF
7028.408691,117.140145,1045.282227,862.687195,413.834137,339.351715,112.475494,61.781982,400.612183,332.902802,240.040527,310.172424
7047.651855,117.460864,1045.699097,863.944824,414.987885,340.728790,112.721443,61.878723,400.567932,333.962006,241.364044,310.185059
7047.651855,117.460864,1045.699097,863.944824,414.987885,340.728790,112.721443,61.878723,400.567932,333.962006,241.364044,310.185059
7047.651855,117.460864,1045.699097,863.944824,414.987885,340.728790,112.721443,61.878723,400.567932,333.962006,241.364044,310.185059
7066.895508,117.781592,1046.116089,865.195557,416.129272,342.084412,112.967247,61.975742,403.050323,335.023773,242.699493,313.510590
7066.895508,117.781592,1046.116089,865.195557,416.129272,342.084412,112.967247,61.975742,403.050323,335.023773,242.699493,313.510590
7066.895508,117.781592,1046.116089,865.195557,416.129272,342.084412,112.967247,61.975742,403.050323,335.023773,242.699493,313.510590
7086.138672,118.102311,1046.532959,866.439209,417.275177,343.451447,113.212944,62.073017,403.016754,336.087982,244.046249,313.507202
7086.138672,118.102311,1046.532959,866.439209,417.275177,343.451447,113.212944,62.073017,403.016754,336.087982,244.046249,313.507202
7086.138672,118.102311,1046.532959,866.439209,417.275177,343.451447,113.212944,62.073017,403.016754,336.087982,244.046249,313.507202
7105.381836,118.423031,1046.949951,867.675720,418.407898,344.798676,113.458633,62.170528,405.468933,337.154572,245.403687,316.771667
7105.381836,118.423031,1046.949951,867.675720,418.407898,344.798676,113.458633,62.170528,405.468933,337.154572,245.403687,316.771667
7105.381836,118.423031,1046.949951,867.675720,418.407898,344.798676,113.458633,62.170528,405.468933,337.154572,245.403687,316.771667
7124.625488,118.743758,1047.366943,868.905029,419.544617,346.158783,113.704414,62.268261,405.447601,338.223389,246.771088,316.758148
7124.625488,118.743758,1047.366943,868.905029,419.544617,346.158783,113.704414,62.268261,405.447601,338.223389,246.771088,316.758148
7124.625488,118.743758,1047.366943,868.905029,419.544617,346.158783,113.704414,62.268261,405.447601,338.223389,246.771088,316.758148
7143.868652,119.064478,1047.783813,870.127014,420.667694,347.500641,113.950432,62.366196,407.870148,339.294342,248.147797,319.967224
7143.868652,119.064478,1047.783813,870.127014,420.667694,347.500641,113.950432,62.366196,407.870148,339.294342,248.147797,319.967224
7143.868652,119.064478,1047.783813,870.127014,420.667694,347.500641,113.950432,62.366196,407.870148,339.294342,248.147797,319.967224
7163.112305,119.385205,1048.200806,871.341736,421.794647,348.856781,114.196846,62.464310,407.860870,340.367279,249.533066,319.947876
7163.112305,119.385205,1048.200806,871.341736,421.794647,348.856781,114.196846,62.464310,407.860870,340.367279,249.533066,319.947876
7163.112305,119.385205,1048.200806,871.341736,421.794647,348.856781,114.196846,62.464310,407.860870,340.367279,249.533066,319.947876
7182.355469,119.705924,1048.617676,872.549011,422.908051,350.196472,114.443832,62.562595,410.254120,341.442078,250.926224,323.105621
7182.355469,119.705924,1048.617676,872.549011,422.908051,350.196472,114.443832,62.562595,410.254120,341.442078,250.926224,323.105621
7182.355469,119.705924,1048.617676,872.549011,422.908051,350.196472,114.443832,62.562595,410.254120,341.442078,250.926224,323.105621
7201.599121,120.026652,1049.031982,873.748779,424.025452,351.552032,114.691574,62.661041,410.256683,342.518646,252.326553,323.083588
7201.599121,120.026652,1049.031982,873.748779,424.025452,351.552032,114.691574,62.661041,410.256683,342.518646,252.326553,323.083588
7201.599121,120.026652,1049.031982,873.748779,424.025452,351.552032,114.691574,62.661041,410.256683,342.518646,252.326553,323.083588
7220.842285,120.347371,1049.416870,874.939636,425.129395,352.892944,114.940277,62.759632,412.620758,343.596863,253.733398,326.193237
7220.842285,120.347371,1049.416870,874.939636,425.129395,352.892944,114.940277,62.759632,412.620758,343.596863,253.733398,326.193237
7220.842285,120.347371,1049.416870,874.939636,425.129395,352.892944,114.940277,62.759632,412.620758,343.596863,253.733398,326.193237
7240.085938,120.668099,1049.801758,876.120361,426.237335,354.251465,115.188339,62.858288,412.634399,344.676544,255.146133,326.170807
7240.085938,120.668099,1049.801758,876.120361,426.237335,354.251465,115.188339,62.858288,412.634399,344.676544,255.146133,326.170807
7240.085938,120.668099,1049.801758,876.120361,426.237335,354.251465,115.188339,62.858288,412.634399,344.676544,255.146133,326.170807
7259.329102,120.988818,1050.186523,877.290222,427.331848,355.597656,115.436150,62.956833,414.969147,345.757629,256.564117,329.234741
7259.329102,120.988818,1050.186523,877.290222,427.331848,355.597656,115.436150,62.956833,414.969147,345.757629,256.564117,329.234741
7259.329102,120.988818,1050.186523,877.290222,427.331848,355.597656,115.436150,62.956833,414.969147,345.757629,256.564117,329.234741
7278.572754,121.309546,1050.571411,878.449158,428.430542,356.964172,115.684143,63.055099,414.993713,346.839935,257.986786,329.213593
7278.572754,121.309546,1050.571411,878.449158,428.430542,356.964172,115.684143,63.055099,414.993713,346.839935,257.986786,329.213593
7278.572754,121.309546,1050.571411,878.449158,428.430542,356.964172,115.684143,63.055099,414.993713,346.839935,257.986786,329.213593
7297.815918,121.630265,1050.956299,879.597168,429.516174,358.322327,115.932755,63.152954,417.299896,347.923401,259.413574,332.233917
7297.815918,121.630265,1050.956299,879.597168,429.516174,358.322327,115.932755,63.152954,417.299896,347.923401,259.413574,332.233917
7297.815918,121.630265,1050.956299,879.597168,429.516174,358.322327,115.932755,63.152954,417.299896,347.923401,259.413574,332.233917
7317.059082,121.950985,1051.341187,880.734436,430.606476,359.706238,116.182487,63.250305,417.335724,349.007812,260.843964,332.215912
7317.059082,121.950985,1051.341187,880.734436,430.606476,359.706238,116.182487,63.250305,417.335724,349.007812,260.843964,332.215912
7317.059082,121.950985,1051.341187,880.734436,430.606476,359.706238,116.182487,63.250305,417.335724,349.007812,260.843964,332.215912
7336.302734,122.271712,1051.726074,881.861328,431.684540,361.090546,116.433998,63.347103,419.614502,350.093140,262.277435,335.195587
7336.302734,122.271712,1051.726074,881.861328,431.684540,361.090546,116.433998,63.347103,419.614502,350.093140,262.277435,335.195587
7336.302734,122.271712,1051.726074,881.861328,431.684540,361.090546,116.433998,63.347103,419.614502,350.093140,262.277435,335.195587
7355.545898,122.592432,1052.110962,882.978088,432.768768,362.517120,116.688286,63.443317,419.662842,351.179169,263.713562,335.183655
7355.545898,122.592432,1052.110962,882.978088,432.768768,362.517120,116.688286,63.443317,419.662842,351.179169,263.713562,335.183655
7355.545898,122.592432,1052.110962,882.978088,432.768768,362.517120,116.688286,63.443317,419.662842,351.179169,263.713562,335.183655
7374.789551,122.913159,1052.495850,884.085144,433.843109,363.965454,116.946449,63.538952,421.916840,352.265839,265.151855,338.125366
7374.789551,122.913159,1052.495850,884.085144,433.843109,363.965454,116.946449,63.538952,421.916840,352.265839,265.151855,338.125366
7374.789551,122.913159,1052.495850,884.085144,433.843109,363.965454,116.946449,63.538952,421.916840,352.265839,265.151855,338.125366
7394.032715,123.233879,1052.880615,885.182617,434.926361,365.460938,117.208916,63.634033,421.980499,353.352997,266.591949,338.120453
7394.032715,123.233879,1052.880615,885.182617,434.926361,365.460938,117.208916,63.634033,421.980499,353.352997,266.591949,338.120453
7394.032715,123.233879,1052.880615,885.182617,434.926361,365.460938,117.208916,63.634033,421.980499,353.352997,266.591949,338.120453
7413.276367,123.554606,1053.265503,886.270874,436.002136,366.964111,117.475647,63.728603,424.213318,354.440552,268.033417,341.024902
7413.276367,123.554606,1053.265503,886.270874,436.002136,366.964111,117.475647,63.728603,424.213318,354.440552,268.033417,341.024902
7413.276367,123.554606,1053.265503,886.270874,436.002136,366.964111,117.475647,63.728603,424.213318,354.440552,268.033417,341.024902
7432.519531,123.875326,1053.650391,887.350159,437.088531,368.496246,117.746368,63.822712,424.295013,355.528412,269.475891,341.027069
7432.519531,123.875326,1053.650391,887.350159,437.088531,368.496246,117.746368,63.822712,424.295013,355.528412,269.475891,341.027069
7432.519531,123.875326,1053.650391,887.350159,437.088531,368.496246,117.746368,63.822712,424.295013,355.528412,269.475891,341.027069
7451.763184,124.196053,1054.035278,888.420776,438.168488,370.019928,118.020638,63.916428,426.509125,356.616455,270.919067,343.894958
7451.763184,124.196053,1054.035278,888.420776,438.168488,370.019928,118.020638,63.916428,426.509125,356.616455,270.919067,343.894958
7451.763184,124.196053,1054.035278,888.420776,438.168488,370.019928,118.020638,63.916428,426.509125,356.616455,270.919067,343.894958
7471.006348,124.516772,1054.420166,889.482971,439.259277,371.559509,118.297958,64.009811,426.610077,357.704590,272.362610,343.904907
7471.006348,124.516772,1054.420166,889.482971,439.259277,371.559509,118.297958,64.009811,426.610077,357.704590,272.362610,343.904907
7471.006348,124.516772,1054.420166,889.482971,439.259277,371.559509,118.297958,64.009811,426.610077,357.704590,272.362610,343.904907
7490.249512,124.837492,1054.805054,890.536987,440.343231,373.081116,118.577797,64.102936,428.806396,358.792755,273.806213,346.738068
7490.249512,124.837492,1054.805054,890.536987,440.343231,373.081116,118.577797,64.102936,428.806396,358.792755,273.806213,346.738068
7490.249512,124.837492,1054.805054,890.536987,440.343231,373.081116,118.577797,64.102936,428.806396,358.792755,273.806213,346.738068
7509.493164,125.158219,1055.189819,891.583069,441.437317,374.611633,118.859634,64.195854,428.926300,359.880859,275.249603,346.757996
7509.493164,125.158219,1055.189819,891.583069,441.437317,374.611633,118.859634,64.195854,428.926300,359.880859,275.249603,346.757996
7509.493164,125.158219,1055.189819,891.583069,441.437317,374.611633,118.859634,64.195854,428.926300,359.880859,275.249603,346.757996
7528.736328,125.478939,1055.574707,892.621460,442.523712,376.119812,119.142960,64.288635,431.104706,360.968872,276.692474,349.559753
7528.736328,125.478939,1055.574707,892.621460,442.523712,376.119812,119.142960,64.288635,431.104706,360.968872,276.692474,349.559753
7528.736328,125.478939,1055.574707,892.621460,442.523712,376.119812,119.142960,64.288635,431.104706,360.968872,276.692474,349.559753
7547.979980,125.799666,1055.959595,893.652466,443.619293,377.633972,119.427322,64.381325,431.242676,362.056702,278.134583,349.592804
7547.979980,125.799666,1055.959595,893.652466,443.619293,377.633972,119.427322,64.381325,431.242676,362.056702,278.134583,349.592804
7547.979980,125.799666,1055.959595,893.652466,443.619293,377.633972,119.427322,64.381325,431.242676,362.056702,278.134583,349.592804
7567.223145,126.120386,1056.344482,894.676208,444.706329,379.124298,119.712273,64.473961,433.402557,363.144318,279.575714,352.366943
7567.223145,126.120386,1056.344482,894.676208,444.706329,379.124298,119.712273,64.473961,433.402557,363.144318,279.575714,352.366943
7567.223145,126.120386,1056.344482,894.676208,444.706329,379.124298,119.712273,64.473961,433.402557,363.144318,279.575714,352.366943
7586.466797,126.441113,1056.729370,895.692932,445.801666,380.619843,119.997437,64.566574,433.557404,364.231689,281.015594,352.416473
7586.466797,126.441113,1056.729370,895.692932,445.801666,380.619843,119.997437,64.566574,433.557404,364.231689,281.015594,352.416473
7586.466797,126.441113,1056.729370,895.692932,445.801666,380.619843,119.997437,64.566574,433.557404,364.231689,281.015594,352.416473
7605.709961,126.761833,1057.114258,896.702820,446.887726,382.091278,120.284927,64.659195,435.698090,365.318756,282.454041,355.166840
7605.709961,126.761833,1057.114258,896.702820,446.887726,382.091278,120.284927,64.659195,435.698090,365.318756,282.454041,355.166840
7605.709961,126.761833,1057.114258,896.702820,446.887726,382.091278,120.284927,64.659195,435.698090,365.318756,282.454041,355.166840
7624.953613,127.082560,1057.499023,897.706116,447.981354,383.565887,120.582390,64.751854,435.868622,366.405487,283.890869,355.236420
7624.953613,127.082560,1057.499023,897.706116,447.981354,383.565887,120.582390,64.751854,435.868622,366.405487,283.890869,355.236420
7624.953613,127.082560,1057.499023,897.706116,447.981354,383.565887,120.582390,64.751854,435.868622,366.405487,283.890869,355.236420
7644.196777,127.403280,1057.883911,898.702942,449.064911,385.009766,120.889297,64.844574,437.989349,367.491913,285.325897,357.967529
7644.196777,127.403280,1057.883911,898.702942,449.064911,385.009766,120.889297,64.844574,437.989349,367.491913,285.325897,357.967529
7644.196777,127.403280,1057.883911,898.702942,449.064911,385.009766,120.889297,64.844574,437.989349,367.491913,285.325897,357.967529
7663.440430,127.724007,1058.268799,899.693481,450.154938,386.448181,121.205193,64.937424,438.174133,368.577911,286.758972,358.062347
7663.440430,127.724007,1058.268799,899.693481,450.154938,386.448181,121.205193,64.937424,438.174133,368.577911,286.758972,358.062347
7663.440430,127.724007,1058.268799,899.693481,450.154938,386.448181,121.205193,64.937424,438.174133,368.577911,286.758972,358.062347
7682.683594,128.044727,1058.653687,900.616028,451.235016,387.851746,121.529633,65.030464,440.273834,369.663544,288.189911,360.781647
7682.683594,128.044727,1058.653687,900.616028,451.235016,387.851746,121.529633,65.030464,440.273834,369.663544,288.189911,360.781647
7682.683594,128.044727,1058.653687,900.616028,451.235016,387.851746,121.529633,65.030464,440.273834,369.663544,288.189911,360.781647
7701.926758,128.365446,1059.038574,901.470520,452.323792,389.249603,121.862228,65.123772,440.471558,370.748749,289.618622,360.909882
7701.926758,128.365446,1059.038574,901.470520,452.323792,389.249603,121.862228,65.123772,440.471558,370.748749,289.618622,360.909882
7701.926758,128.365446,1059.038574,901.470520,452.323792,389.249603,121.862228,65.123772,440.471558,370.748749,289.618622,360.909882
7721.170410,128.686174,1059.423462,902.285156,453.405914,390.615295,122.202591,65.217430,442.549866,371.833496,291.045013,363.625519
7721.170410,128.686174,1059.423462,902.285156,453.405914,390.615295,122.202591,65.217430,442.549866,371.833496,291.045013,363.625519
7721.170410,128.686174,1059.423462,902.285156,453.405914,390.615295,122.202591,65.217430,442.549866,371.833496,291.045013,363.625519
7740.413574,129.006893,1059.808228,903.075684,454.499695,391.979370,122.550400,65.311523,442.760345,372.917786,292.468933,363.794678
7740.413574,129.006893,1059.808228,903.075684,454.499695,391.979370,122.550400,65.311523,442.760345,372.917786,292.468933,363.794678
7740.413574,129.006893,1059.808228,903.075684,454.499695,391.979370,122.550400,65.311523,442.760345,372.917786,292.468933,363.794678
7759.657227,129.327620,1060.193115,903.851501,455.588989,393.316284,122.905327,65.406143,444.818756,374.001556,293.890350,366.518036
7759.657227,129.327620,1060.193115,903.851501,455.588989,393.316284,122.905327,65.406143,444.818756,374.001556,293.890350,366.518036
7759.657227,129.327620,1060.193115,903.851501,455.588989,393.316284,122.905327,65.406143,444.818756,374.001556,293.890350,366.518036
7778.900391,129.648340,1060.578003,904.618164,456.690948,394.656281,123.267075,65.501358,445.044647,375.084839,295.309204,366.741486
7778.900391,129.648340,1060.578003,904.618164,456.690948,394.656281,123.267075,65.501358,445.044647,375.084839,295.309204,366.741486
7778.900391,129.648340,1060.578003,904.618164,456.690948,394.656281,123.267075,65.501358,445.044647,375.084839,295.309204,366.741486
7798.144043,129.969067,1060.962891,905.379272,457.788574,395.973724,123.635399,65.597252,447.087402,376.167511,296.725433,369.482056
7798.144043,129.969067,1060.962891,905.379272,457.788574,395.973724,123.635399,65.597252,447.087402,376.167511,296.725433,369.482056
7798.144043,129.969067,1060.962891,905.379272,457.788574,395.973724,123.635399,65.597252,447.087402,376.167511,296.725433,369.482056
7817.387207,130.289787,1061.318726,906.136047,458.898346,397.297943,124.010048,65.693886,447.332550,377.249634,298.139008,369.761932
7817.387207,130.289787,1061.318726,906.136047,458.898346,397.297943,124.010048,65.693886,447.332550,377.249634,298.139008,369.761932
7817.387207,130.289787,1061.318726,906.136047,458.898346,397.297943,124.010048,65.693886,447.332550,377.249634,298.139008,369.761932
7836.630859,130.610514,1061.671509,906.889099,460.002930,398.602844,124.390831,65.791336,449.363403,378.331146,299.549805,372.515747
7836.630859,130.610514,1061.671509,906.889099,460.002930,398.602844,124.390831,65.791336,449.363403,378.331146,299.549805,372.515747
7836.630859,130.610514,1061.671509,906.889099,460.002930,398.602844,124.390831,65.791336,449.363403,378.331146,299.549805,372.515747
7855.874023,130.931234,1062.024414,907.639038,461.118561,399.916840,124.776932,65.889633,449.630096,379.412048,300.957611,372.843018
7855.874023,130.931234,1062.024414,907.639038,461.118561,399.916840,124.776932,65.889633,449.630096,379.412048,300.957611,372.843018
7855.874023,130.931234,1062.024414,907.639038,461.118561,399.916840,124.776932,65.889633,449.630096,379.412048,300.957611,372.843018
7875.117188,131.251953,1062.377197,908.386597,462.227997,401.218933,125.167465,65.988838,451.650787,380.492279,302.362518,375.600067
7875.117188,131.251953,1062.377197,908.386597,462.227997,401.218933,125.167465,65.988838,451.650787,380.492279,302.362518,375.600067
7875.117188,131.251953,1062.377197,908.386597,462.227997,401.218933,125.167465,65.988838,451.650787,380.492279,302.362518,375.600067
7894.360840,131.572681,1062.729980,909.132507,463.347626,402.534546,125.561745,66.088974,451.939575,381.571838,303.764618,375.964417
7894.360840,131.572681,1062.729980,909.132507,463.347626,402.534546,125.561745,66.088974,451.939575,381.571838,303.764618,375.964417
7894.360840,131.572681,1062.729980,909.132507,463.347626,402.534546,125.561745,66.088974,451.939575,381.571838,303.764618,375.964417
7913.604004,131.893400,1063.082764,909.877319,464.460358,403.834808,125.959061,66.190071,453.950470,382.650757,305.164246,378.715332
7913.604004,131.893400,1063.082764,909.877319,464.460358,403.834808,125.959061,66.190071,453.950470,382.650757,305.164246,378.715332
7913.604004,131.893400,1063.082764,909.877319,464.460358,403.834808,125.959061,66.190071,453.950470,382.650757,305.164246,378.715332
7932.847656,132.214128,1063.435547,910.621582,465.582458,405.145996,126.358810,66.292122,454.260681,383.728973,306.561707,379.107513
7932.847656,132.214128,1063.435547,910.621582,465.582458,405.145996,126.358810,66.292122,454.260681,383.728973,306.561707,379.107513
7932.847656,132.214128,1063.435547,910.621582,465.582458,405.145996,126.358810,66.292122,454.260681,383.728973,306.561707,379.107513
7952.090820,132.534847,1063.788330,911.365601,466.696899,406.441254,126.760498,66.395142,456.261078,384.806549,307.957306,381.844055
7952.090820,132.534847,1063.788330,911.365601,466.696899,406.441254,126.760498,66.395142,456.261078,384.806549,307.957306,381.844055
7952.090820,132.534847,1063.788330,911.365601,466.696899,406.441254,126.760498,66.395142,456.261078,384.806549,307.957306,381.844055
7971.334473,132.855575,1064.141113,912.109619,467.819885,407.747223,127.163704,66.499115,456.591217,385.883514,309.351288,382.256134
7971.334473,132.855575,1064.141113,912.109619,467.819885,407.747223,127.163704,66.499115,456.591217,385.883514,309.351288,382.256134
7971.334473,132.855575,1064.141113,912.109619,467.819885,407.747223,127.163704,66.499115,456.591217,385.883514,309.351288,382.256134
7990.577637,133.176294,1064.493896,912.853882,468.934540,409.037476,127.568069,66.604019,458.580017,386.959808,310.743958,384.971619
7990.577637,133.176294,1064.493896,912.853882,468.934540,409.037476,127.568069,66.604019,458.580017,386.959808,310.743958,384.971619
7990.577637,133.176294,1064.493896,912.853882,468.934540,409.037476,127.568069,66.604019,458.580017,386.959808,310.743958,384.971619
8009.821289,133.497021,1064.846680,913.598450,470.057220,410.338409,127.973282,66.709824,458.928497,388.035553,312.135498,385.396820
8009.821289,133.497021,1064.846680,913.598450,470.057220,410.338409,127.973282,66.709824,458.928497,388.035553,312.135498,385.396820
8009.821289,133.497021,1064.846680,913.598450,470.057220,410.338409,127.973282,66.709824,458.928497,388.035553,312.135498,385.396820
8029.064453,133.817741,1065.199463,914.343384,471.171173,411.623871,128.379089,66.816490,460.904510,389.110718,313.526123,388.084290
8029.064453,133.817741,1065.199463,914.343384,471.171173,411.623871,128.379089,66.816490,460.904510,389.110718,313.526123,388.084290
8029.064453,133.817741,1065.199463,914.343384,471.171173,411.623871,128.379089,66.816490,460.904510,389.110718,313.526123,388.084290
8048.308105,134.138468,1065.552368,915.088745,472.292725,412.920013,128.785263,66.923973,461.269836,390.185333,314.915985,388.514709
8048.308105,134.138468,1065.552368,915.088745,472.292725,412.920013,128.785263,66.923973,461.269836,390.185333,314.915985,388.514709
8048.308105,134.138468,1065.552368,915.088745,472.292725,412.920013,128.785263,66.923973,461.269836,390.185333,314.915985,388.514709
8067.551270,134.459188,1065.905151,915.834412,473.405182,414.200775,129.191635,67.032227,463.232025,391.259460,316.305267,391.167236
8067.551270,134.459188,1065.905151,915.834412,473.405182,414.200775,129.191635,67.032227,463.232025,391.259460,316.305267,391.167236
8067.551270,134.459188,1065.905151,915.834412,473.405182,414.200775,129.191635,67.032227,463.232025,391.259460,316.305267,391.167236
8086.794434,134.779907,1066.257935,916.580505,474.524811,415.492065,129.598022,67.141205,463.612671,392.333099,317.694031,391.597137
8086.794434,134.779907,1066.257935,916.580505,474.524811,415.492065,129.598022,67.141205,463.612671,392.333099,317.694031,391.597137
8086.794434,134.779907,1066.257935,916.580505,474.524811,415.492065,129.598022,67.141205,463.612671,392.333099,317.694031,391.597137
8106.038086,135.100635,1066.610718,917.326843,475.635223,416.768097,130.004303,67.250832,465.560150,393.406311,319.082336,394.211395
8106.038086,135.100635,1066.610718,917.326843,475.635223,416.768097,130.004303,67.250832,465.560150,393.406311,319.082336,394.211395
8106.038086,135.100635,1066.610718,917.326843,475.635223,416.768097,130.004303,67.250832,465.560150,393.406311,319.082336,394.211395
8125.281250,135.421354,1066.963501,918.073486,476.752747,418.054626,130.410339,67.361069,465.955048,394.479126,320.470276,394.638763
8125.281250,135.421354,1066.963501,918.073486,476.752747,418.054626,130.410339,67.361069,465.955048,394.479126,320.470276,394.638763
8125.281250,135.421354,1066.963501,918.073486,476.752747,418.054626,130.410339,67.361069,465.955048,394.479126,320.470276,394.638763
8144.524902,135.742082,1067.316284,918.820251,477.860962,419.326080,130.816055,67.471848,467.887238,395.551544,321.857819,397.214722
8144.524902,135.742082,1067.316284,918.820251,477.860962,419.326080,130.816055,67.471848,467.887238,395.551544,321.857819,397.214722
8144.524902,135.742082,1067.316284,918.820251,477.860962,419.326080,130.816055,67.471848,467.887238,395.551544,321.857819,397.214722
8163.768066,136.062801,1067.669067,919.567139,478.975861,420.607666,131.221329,67.583115,468.295288,396.623596,323.244934,397.641785
8163.768066,136.062801,1067.669067,919.567139,478.975861,420.607666,131.221329,67.583115,468.295288,396.623596,323.244934,397.641785
8163.768066,136.062801,1067.669067,919.567139,478.975861,420.607666,131.221329,67.583115,468.295288,396.623596,323.244934,397.641785
8183.011719,136.383529,1068.021851,920.314087,480.081085,421.874054,131.626129,67.694809,470.211456,397.695312,324.631622,400.182037
8183.011719,136.383529,1068.021851,920.314087,480.081085,421.874054,131.626129,67.694809,470.211456,397.695312,324.631622,400.182037
8183.011719,136.383529,1068.021851,920.314087,480.081085,421.874054,131.626129,67.694809,470.211456,397.695312,324.631622,400.182037
8202.254883,136.704248,1068.374634,921.061035,481.192566,423.150330,132.031143,67.806862,470.631439,398.766693,326.017792,400.608826
8202.254883,136.704248,1068.374634,921.061035,481.192566,423.150330,132.031143,67.806862,470.631439,398.766693,326.017792,400.608826
8202.254883,136.704248,1068.374634,921.061035,481.192566,423.150330,132.031143,67.806862,470.631439,398.766693,326.017792,400.608826
8221.498047,137.024967,1068.727417,921.807800,482.293976,424.411438,132.437164,67.919228,472.530792,399.837769,327.403351,403.113312
8221.498047,137.024967,1068.727417,921.807800,482.293976,424.411438,132.437164,67.919228,472.530792,399.837769,327.403351,403.113312
8221.498047,137.024967,1068.727417,921.807800,482.293976,424.411438,132.437164,67.919228,472.530792,399.837769,327.403351,403.113312
8240.742188,137.345703,1069.080322,922.554382,483.401184,425.682404,132.844910,68.031860,472.961517,400.908539,328.788177,403.539612
8240.742188,137.345703,1069.080322,922.554382,483.401184,425.682404,132.844910,68.031860,472.961517,400.908539,328.788177,403.539612
8240.742188,137.345703,1069.080322,922.554382,483.401184,425.682404,132.844910,68.031860,472.961517,400.908539,328.788177,403.539612
8259.985352,137.666423,1069.433105,923.300720,484.498108,426.938690,133.255051,68.144699,474.843384,401.979034,330.172180,406.009308
8259.985352,137.666423,1069.433105,923.300720,484.498108,426.938690,133.255051,68.144699,474.843384,401.979034,330.172180,406.009308
8259.985352,137.666423,1069.433105,923.300720,484.498108,426.938690,133.255051,68.144699,474.843384,401.979034,330.172180,406.009308
8279.228516,137.987142,1069.785889,924.046692,485.600647,428.205170,133.668289,68.257706,475.283905,403.049255,331.555206,406.435883
8279.228516,137.987142,1069.785889,924.046692,485.600647,428.205170,133.668289,68.257706,475.283905,403.049255,331.555206,406.435883
8279.228516,137.987142,1069.785889,924.046692,485.600647,428.205170,133.668289,68.257706,475.283905,403.049255,331.555206,406.435883
8298.471680,138.307861,1070.138672,924.792236,486.692780,429.457611,134.085297,68.370865,477.147797,404.119171,332.937164,408.872223
8298.471680,138.307861,1070.138672,924.792236,486.692780,429.457611,134.085297,68.370865,477.147797,404.119171,332.937164,408.872223
8298.471680,138.307861,1070.138672,924.792236,486.692780,429.457611,134.085297,68.370865,477.147797,404.119171,332.937164,408.872223
8317.714844,138.628581,1070.491455,925.537231,487.790375,430.720764,134.506790,68.484131,477.597321,405.188812,334.317932,409.300934
8317.714844,138.628581,1070.491455,925.537231,487.790375,430.720764,134.506790,68.484131,477.597321,405.188812,334.317932,409.300934
8317.714844,138.628581,1070.491455,925.537231,487.790375,430.720764,134.506790,68.484131,477.597321,405.188812,334.317932,409.300934
8336.958984,138.949316,1070.844238,926.281677,488.877655,431.970642,134.933517,68.597496,479.443024,406.258148,335.697327,411.706116
8336.958984,138.949316,1070.844238,926.281677,488.877655,431.970642,134.933517,68.597496,479.443024,406.258148,335.697327,411.706116
8336.958984,138.949316,1070.844238,926.281677,488.877655,431.970642,134.933517,68.597496,479.443024,406.258148,335.697327,411.706116
8356.202148,139.270036,1071.197021,927.025452,489.970398,433.231812,135.366241,68.710953,479.901001,407.327179,337.075287,412.137573
8356.202148,139.270036,1071.197021,927.025452,489.970398,433.231812,135.366241,68.710953,479.901001,407.327179,337.075287,412.137573
8356.202148,139.270036,1071.197021,927.025452,489.970398,433.231812,135.366241,68.710953,479.901001,407.327179,337.075287,412.137573
8375.445312,139.590755,1071.549805,927.768494,491.052948,434.480652,135.805832,68.824501,481.728516,408.395905,338.451630,414.512177
8375.445312,139.590755,1071.549805,927.768494,491.052948,434.480652,135.805832,68.824501,481.728516,408.395905,338.451630,414.512177
8375.445312,139.590755,1071.549805,927.768494,491.052948,434.480652,135.805832,68.824501,481.728516,408.395905,338.451630,414.512177
8394.688477,139.911475,1071.902588,928.510742,492.141144,435.741486,136.253326,68.938148,482.194641,409.464294,339.826263,414.946777
8394.688477,139.911475,1071.902588,928.510742,492.141144,435.741486,136.253326,68.938148,482.194641,409.464294,339.826263,414.946777
8394.688477,139.911475,1071.902588,928.510742,492.141144,435.741486,136.253326,68.938148,482.194641,409.464294,339.826263,414.946777
8413.932617,140.232210,1072.232178,929.251038,493.219482,436.991180,136.710037,69.051910,484.004211,410.532349,341.199066,417.291870
8413.932617,140.232210,1072.232178,929.251038,493.219482,436.991180,136.710037,69.051910,484.004211,410.532349,341.199066,417.291870
8413.932617,140.232210,1072.232178,929.251038,493.219482,436.991180,136.710037,69.051910,484.004211,410.532349,341.199066,417.291870
8433.175781,140.552930,1072.552979,929.988098,494.303741,438.254028,137.177582,69.165817,484.478546,411.600006,342.569977,417.730377
8433.175781,140.552930,1072.552979,929.988098,494.303741,438.254028,137.177582,69.165817,484.478546,411.600006,342.569977,417.730377
8433.175781,140.552930,1072.552979,929.988098,494.303741,438.254028,137.177582,69.165817,484.478546,411.600006,342.569977,417.730377
8452.418945,140.873649,1072.873657,930.721313,495.378571,439.507416,137.658249,69.279892,486.270660,412.667297,343.938812,420.047150
8452.418945,140.873649,1072.873657,930.721313,495.378571,439.507416,137.658249,69.279892,486.270660,412.667297,343.938812,420.047150
8452.418945,140.873649,1072.873657,930.721313,495.378571,439.507416,137.658249,69.279892,486.270660,412.667297,343.938812,420.047150
8471.662109,141.194368,1073.194336,931.450562,496.459656,440.775970,138.155502,69.394196,486.753387,413.734161,345.305542,420.490509
