Displacement in m,Displacement in mm,Load in N,Load in kN
0.004631,4.631065,26853.212891,26.853213
0.004631,4.631069,26853.187500,26.853188
0.004631,4.631072,26853.160156,26.853160
0.004631,4.631075,26853.134766,26.853135
0.004631,4.631078,26853.109375,26.853109
0.004631,4.631082,26853.083984,26.853084
0.004631,4.631083,26853.074219,26.853074
0.004631,4.631085,26853.060547,26.853061
0.004631,4.631087,26853.039062,26.853039
0.004631,4.631091,26853.005859,26.853006
0.004631,4.631097,26852.957031,26.852957
0.004631,4.631103,26852.910156,26.852910
0.004631,4.631110,26852.861328,26.852861
0.004631,4.631112,26852.843750,26.852844
0.004631,4.631115,26852.818359,26.852818
0.004631,4.631120,26852.777344,26.852777
0.004631,4.631128,26852.716797,26.852717
0.004631,4.631130,26852.695312,26.852695
0.004631,4.631135,26852.662109,26.852662
0.004631,4.631141,26852.611328,26.852611
0.004631,4.631147,26852.560547,26.852561
0.004631,4.631153,26852.511719,26.852512
0.004631,4.631160,26852.460938,26.852461
0.004631,4.631166,26852.412109,26.852412
0.004631,4.631172,26852.363281,26.852363
0.004631,4.631178,26852.312500,26.852313
0.004631,4.631180,26852.300781,26.852301
0.004631,4.631182,26852.283203,26.852283
0.004631,4.631185,26852.263672,26.852264
0.004631,4.631187,26852.246094,26.852246
0.004631,4.631190,26852.218750,26.852219
0.004631,4.631195,26852.177734,26.852178
0.004631,4.631197,26852.162109,26.852162
0.004631,4.631199,26852.146484,26.852146
0.004631,4.631201,26852.130859,26.852131
0.004631,4.631204,26852.109375,26.852109
0.004631,4.631205,26852.099609,26.852100
0.004631,4.631207,26852.087891,26.852088
0.004631,4.631209,26852.068359,26.852068
0.004631,4.631212,26852.048828,26.852049
0.004631,4.631212,26852.044922,26.852045
0.004631,4.631212,26852.048828,26.852049
0.004631,4.631212,26852.044922,26.852045
0.004631,4.631213,26852.037109,26.852037
0.004631,4.631214,26852.027344,26.852027
0.004631,4.631216,26852.011719,26.852012
0.004631,4.631219,26851.986328,26.851986
0.004631,4.631220,26851.980469,26.851980
0.004631,4.631221,26851.974609,26.851975
0.004631,4.631222,26851.966797,26.851967
0.004631,4.631224,26851.953125,26.851953
0.004631,4.631226,26851.933594,26.851934
0.004631,4.631230,26851.904297,26.851904
0.004631,4.631233,26851.875000,26.851875
0.004631,4.631237,26851.845703,26.851846
0.004631,4.631243,26851.800781,26.851801
0.004631,4.631245,26851.785156,26.851785
0.004631,4.631248,26851.759766,26.851760
0.004631,4.631251,26851.734375,26.851734
0.004631,4.631254,26851.710938,26.851711
0.004631,4.631257,26851.685547,26.851686
0.004631,4.631260,26851.662109,26.851662
0.004631,4.631265,26851.625000,26.851625
0.004631,4.631269,26851.589844,26.851590
0.004631,4.631274,26851.552734,26.851553
0.004631,4.631276,26851.539062,26.851539
0.004631,4.631278,26851.519531,26.851520
0.004631,4.631282,26851.488281,26.851488
0.004631,4.631288,26851.443359,26.851443
0.004631,4.631290,26851.425781,26.851426
0.004631,4.631293,26851.400391,26.851400
0.004631,4.631298,26851.363281,26.851363
0.004631,4.631300,26851.347656,26.851348
0.004631,4.631302,26851.333984,26.851334
0.004631,4.631303,26851.320312,26.851320
0.004631,4.631306,26851.298828,26.851299
0.004631,4.631307,26851.291016,26.851291
0.004631,4.631308,26851.279297,26.851279
0.004631,4.631309,26851.275391,26.851275
0.004631,4.631309,26851.273438,26.851273
0.004631,4.631309,26851.271484,26.851271
0.004631,4.631309,26851.271484,26.851271
0.004631,4.631309,26851.271484,26.851271
0.004631,4.631309,26851.271484,26.851271
0.004631,4.631309,26851.269531,26.851270
0.004631,4.631309,26851.275391,26.851275
0.004631,4.631309,26851.273438,26.851273
0.004631,4.631309,26851.271484,26.851271
0.004631,4.631309,26851.271484,26.851271
0.004631,4.631309,26851.271484,26.851271
0.004631,4.631309,26851.271484,26.851271
0.004631,4.631309,26851.269531,26.851270
0.004631,4.631309,26851.275391,26.851275
0.004631,4.631309,26851.273438,26.851273
0.004631,4.631309,26851.271484,26.851271
0.004631,4.631309,26851.271484,26.851271
0.004631,4.631309,26851.271484,26.851271
0.004631,4.631309,26851.271484,26.851271
0.004631,4.631309,26851.269531,26.851270
0.004631,4.631309,26851.275391,26.851275
0.004631,4.631309,26851.273438,26.851273
0.004631,4.631309,26851.271484,26.851271
0.004631,4.631309,26851.271484,26.851271
0.004631,4.631309,26851.271484,26.851271
0.004631,4.631309,26851.271484,26.851271
0.004631,4.631309,26851.269531,26.851270
0.004631,4.631310,26851.275391,26.851275
0.004631,4.631310,26851.273438,26.851273
0.004631,4.631310,26851.271484,26.851271
0.004631,4.631310,26851.271484,26.851271
0.004631,4.631310,26851.271484,26.851271
0.004631,4.631310,26851.271484,26.851271
0.004631,4.631310,26851.269531,26.851270
0.004631,4.631310,26851.275391,26.851275
0.004631,4.631310,26851.273438,26.851273
0.004631,4.631310,26851.271484,26.851271
0.004631,4.631310,26851.271484,26.851271
0.004631,4.631310,26851.271484,26.851271
0.004631,4.631310,26851.271484,26.851271
0.004631,4.631310,26851.269531,26.851270
0.004631,4.631310,26851.275391,26.851275
0.004631,4.631310,26851.273438,26.851273
0.004631,4.631310,26851.271484,26.851271
0.004631,4.631310,26851.271484,26.851271
0.004631,4.631310,26851.271484,26.851271
0.004631,4.631310,26851.271484,26.851271
0.004631,4.631310,26851.269531,26.851270
0.004631,4.631310,26851.267578,26.851268
0.004631,4.631310,26851.265625,26.851266
0.004631,4.631310,26851.267578,26.851268
0.004631,4.631310,26851.265625,26.851266
0.004631,4.631311,26851.263672,26.851264
0.004631,4.631311,26851.257812,26.851258
0.004631,4.631311,26851.263672,26.851264
0.004631,4.631311,26851.257812,26.851258
0.004631,4.631312,26851.251953,26.851252
0.004631,4.631313,26851.242188,26.851242
0.004631,4.631315,26851.226562,26.851227
0.004631,4.631315,26851.224609,26.851225
0.004631,4.631315,26851.226562,26.851227
0.004631,4.631315,26851.224609,26.851225
0.004631,4.631316,26851.222656,26.851223
0.004631,4.631316,26851.218750,26.851219
0.004631,4.631316,26851.222656,26.851223
0.004631,4.631316,26851.218750,26.851219
0.004631,4.631317,26851.214844,26.851215
0.004631,4.631318,26851.207031,26.851207
0.004631,4.631319,26851.195312,26.851195
0.004631,4.631321,26851.179688,26.851180
0.004631,4.631324,26851.156250,26.851156
0.004631,4.631329,26851.119141,26.851119
0.004631,4.631331,26851.105469,26.851105
0.004631,4.631333,26851.085938,26.851086
0.004631,4.631336,26851.064453,26.851064
0.004631,4.631338,26851.044922,26.851045
0.004631,4.631341,26851.025391,26.851025
0.004631,4.631343,26851.003906,26.851004
0.004631,4.631346,26850.984375,26.850984
0.004631,4.631350,26850.955078,26.850955
0.004631,4.631355,26850.910156,26.850910
0.004631,4.631361,26850.865234,26.850865
0.004631,4.631367,26850.820312,26.850820
0.004631,4.631372,26850.775391,26.850775
0.004631,4.631378,26850.730469,26.850730
0.004631,4.631384,26850.685547,26.850686
0.004631,4.631389,26850.642578,26.850643
0.004631,4.631391,26850.625000,26.850625
0.004631,4.631395,26850.601562,26.850602
0.004631,4.631399,26850.564453,26.850564
0.004631,4.631401,26850.550781,26.850551
0.004631,4.631403,26850.529297,26.850529
0.004631,4.631406,26850.507812,26.850508
0.004631,4.631409,26850.488281,26.850488
0.004631,4.631413,26850.457031,26.850457
0.004631,4.631414,26850.445312,26.850445
0.004631,4.631415,26850.433594,26.850434
0.004631,4.631417,26850.421875,26.850422
0.004631,4.631419,26850.410156,26.850410
0.004631,4.631420,26850.400391,26.850400
0.004631,4.631422,26850.382812,26.850383
0.004631,4.631425,26850.357422,26.850357
0.004631,4.631427,26850.347656,26.850348
0.004631,4.631429,26850.333984,26.850334
0.004631,4.631431,26850.312500,26.850313
0.004631,4.631435,26850.279297,26.850279
0.004631,4.631437,26850.267578,26.850268
0.004631,4.631438,26850.255859,26.850256
0.004631,4.631440,26850.244141,26.850244
0.004631,4.631442,26850.226562,26.850227
0.004631,4.631445,26850.199219,26.850199
0.004631,4.631450,26850.160156,26.850160
0.004631,4.631456,26850.119141,26.850119
0.004631,4.631461,26850.080078,26.850080
0.004631,4.631463,26850.064453,26.850064
0.004631,4.631465,26850.042969,26.850043
0.004631,4.631469,26850.009766,26.850010
0.004631,4.631474,26849.976562,26.849977
0.004631,4.631478,26849.943359,26.849943
0.004631,4.631482,26849.910156,26.849910
0.004631,4.631486,26849.878906,26.849879
0.004631,4.631490,26849.845703,26.849846
0.004631,4.631491,26849.837891,26.849838
0.004631,4.631492,26849.828125,26.849828
0.004631,4.631494,26849.816406,26.849816
0.004631,4.631495,26849.812500,26.849812
0.004631,4.631495,26849.808594,26.849809
0.004631,4.631496,26849.802734,26.849803
0.004631,4.631497,26849.798828,26.849799
0.004631,4.631497,26849.791016,26.849791
0.004631,4.631498,26849.781250,26.849781
0.004632,4.631501,26849.767578,26.849768
0.004632,4.631503,26849.744141,26.849744
0.004632,4.631508,26849.710938,26.849711
0.004632,4.631509,26849.697266,26.849697
0.004632,4.631512,26849.677734,26.849678
0.004632,4.631515,26849.650391,26.849650
0.004632,4.631517,26849.638672,26.849639
0.004632,4.631518,26849.628906,26.849629
0.004632,4.631519,26849.619141,26.849619
0.004632,4.631521,26849.603516,26.849604
0.004632,4.631522,26849.599609,26.849600
0.004632,4.631522,26849.597656,26.849598
0.004632,4.631522,26849.599609,26.849600
0.004632,4.631522,26849.597656,26.849598
0.004632,4.631522,26849.595703,26.849596
0.004632,4.631522,26849.593750,26.849594
0.004632,4.631523,26849.595703,26.849596
0.004632,4.631523,26849.593750,26.849594
0.004632,4.631523,26849.589844,26.849590
0.004632,4.631523,26849.589844,26.849590
0.004632,4.631523,26849.589844,26.849590
0.004632,4.631523,26849.587891,26.849588
0.004632,4.631523,26849.587891,26.849588
0.004632,4.631523,26849.589844,26.849590
0.004632,4.631523,26849.589844,26.849590
0.004632,4.631523,26849.589844,26.849590
0.004632,4.631523,26849.587891,26.849588
0.004632,4.631523,26849.587891,26.849588
0.004632,4.631523,26849.589844,26.849590
0.004632,4.631523,26849.589844,26.849590
0.004632,4.631523,26849.589844,26.849590
0.004632,4.631523,26849.587891,26.849588
0.004632,4.631523,26849.587891,26.849588
0.004632,4.631523,26849.589844,26.849590
0.004632,4.631523,26849.589844,26.849590
0.004632,4.631523,26849.589844,26.849590
0.004632,4.631523,26849.587891,26.849588
0.004632,4.631523,26849.587891,26.849588
0.004632,4.631523,26849.589844,26.849590
0.004632,4.631523,26849.589844,26.849590
0.004632,4.631523,26849.589844,26.849590
0.004632,4.631523,26849.587891,26.849588
0.004632,4.631523,26849.587891,26.849588
0.004632,4.631524,26849.587891,26.849588
0.004632,4.631524,26849.585938,26.849586
0.004632,4.631524,26849.583984,26.849584
0.004632,4.631524,26849.587891,26.849588
0.004632,4.631524,26849.585938,26.849586
0.004632,4.631524,26849.583984,26.849584
0.004632,4.631524,26849.587891,26.849588
0.004632,4.631524,26849.585938,26.849586
0.004632,4.631524,26849.583984,26.849584
0.004632,4.631524,26849.582031,26.849582
0.004632,4.631524,26849.578125,26.849578
0.004632,4.631524,26849.582031,26.849582
0.004632,4.631524,26849.578125,26.849578
0.004632,4.631525,26849.574219,26.849574
0.004632,4.631526,26849.566406,26.849566
0.004632,4.631528,26849.554688,26.849555
0.004632,4.631530,26849.537109,26.849537
0.004632,4.631533,26849.511719,26.849512
0.004632,4.631536,26849.486328,26.849486
0.004632,4.631539,26849.460938,26.849461
0.004632,4.631543,26849.433594,26.849434
0.004632,4.631544,26849.425781,26.849426
0.004632,4.631546,26849.410156,26.849410
0.004632,4.631546,26849.406250,26.849406
0.004632,4.631548,26849.396484,26.849396
0.004632,4.631549,26849.384766,26.849385
0.004632,4.631551,26849.373047,26.849373
0.004632,4.631552,26849.361328,26.849361
0.004632,4.631554,26849.343750,26.849344
0.004632,4.631558,26849.316406,26.849316
0.004632,4.631558,26849.314453,26.849314
0.004632,4.631558,26849.310547,26.849311
0.004632,4.631559,26849.304688,26.849305
0.004632,4.631560,26849.296875,26.849297
0.004632,4.631562,26849.285156,26.849285
0.004632,4.631564,26849.265625,26.849266
0.004632,4.631567,26849.246094,26.849246
0.004632,4.631569,26849.228516,26.849229
0.004632,4.631573,26849.201172,26.849201
0.004632,4.631574,26849.189453,26.849189
0.004632,4.631575,26849.179688,26.849180
0.004632,4.631577,26849.169922,26.849170
0.004632,4.631578,26849.158203,26.849158
0.004632,4.631579,26849.148438,26.849148
0.004632,4.631581,26849.138672,26.849139
0.004632,4.631583,26849.123047,26.849123
0.004632,4.631585,26849.107422,26.849107
0.004632,4.631586,26849.091797,26.849092
0.004632,4.631590,26849.068359,26.849068
0.004632,4.631591,26849.060547,26.849061
0.004632,4.631591,26849.052734,26.849053
0.004632,4.631593,26849.042969,26.849043
0.004632,4.631594,26849.031250,26.849031
0.004632,4.631597,26849.011719,26.849012
0.004632,4.631600,26848.982422,26.848982
0.004632,4.631602,26848.972656,26.848973
0.004632,4.631602,26848.968750,26.848969
0.004632,4.631603,26848.962891,26.848963
0.004632,4.631604,26848.953125,26.848953
0.004632,4.631606,26848.939453,26.848939
0.004632,4.631608,26848.925781,26.848926
0.004632,4.631609,26848.914062,26.848914
0.004632,4.631612,26848.892578,26.848893
0.004632,4.631616,26848.863281,26.848863
0.004632,4.631617,26848.851562,26.848852
0.004632,4.631619,26848.835938,26.848836
0.004632,4.631621,26848.818359,26.848818
0.004632,4.631624,26848.802734,26.848803
0.004632,4.631625,26848.785156,26.848785
0.004632,4.631629,26848.761719,26.848762
0.004632,4.631629,26848.759766,26.848760
0.004632,4.631629,26848.761719,26.848762
0.004632,4.631629,26848.759766,26.848760
0.004632,4.631630,26848.755859,26.848756
0.004632,4.631630,26848.751953,26.848752
0.004632,4.631631,26848.748047,26.848748
0.004632,4.631631,26848.744141,26.848744
0.004632,4.631632,26848.736328,26.848736
0.004632,4.631634,26848.724609,26.848725
0.004632,4.631636,26848.707031,26.848707
0.004632,4.631638,26848.689453,26.848689
0.004632,4.631640,26848.671875,26.848672
0.004632,4.631643,26848.654297,26.848654
0.004632,4.631645,26848.638672,26.848639
0.004632,4.631647,26848.621094,26.848621
0.004632,4.631650,26848.595703,26.848596
0.004632,4.631653,26848.570312,26.848570
0.004632,4.631657,26848.544922,26.848545
0.004632,4.631657,26848.541016,26.848541
0.004632,4.631658,26848.539062,26.848539
0.004632,4.631658,26848.533203,26.848533
0.004632,4.631659,26848.531250,26.848531
0.004632,4.631659,26848.527344,26.848527
0.004632,4.631659,26848.525391,26.848525
0.004632,4.631659,26848.527344,26.848527
0.004632,4.631659,26848.525391,26.848525
0.004632,4.631659,26848.523438,26.848523
0.004632,4.631660,26848.519531,26.848520
0.004632,4.631660,26848.515625,26.848516
0.004632,4.631661,26848.507812,26.848508
0.004632,4.631661,26848.507812,26.848508
0.004632,4.631661,26848.507812,26.848508
0.004632,4.631661,26848.507812,26.848508
0.004632,4.631662,26848.505859,26.848506
0.004632,4.631662,26848.503906,26.848504
0.004632,4.631662,26848.503906,26.848504
0.004632,4.631662,26848.505859,26.848506
0.004632,4.631662,26848.503906,26.848504
0.004632,4.631662,26848.503906,26.848504
0.004632,4.631662,26848.505859,26.848506
0.004632,4.631662,26848.503906,26.848504
0.004632,4.631662,26848.503906,26.848504
0.004632,4.631662,26848.501953,26.848502
0.004632,4.631662,26848.500000,26.848500
0.004632,4.631662,26848.501953,26.848502
0.004632,4.631662,26848.500000,26.848500
0.004632,4.631663,26848.496094,26.848496
0.004632,4.631663,26848.494141,26.848494
0.004632,4.631664,26848.490234,26.848490
0.004632,4.631664,26848.488281,26.848488
0.004632,4.631665,26848.484375,26.848484
0.004632,4.631665,26848.478516,26.848479
0.004632,4.631666,26848.470703,26.848471
0.004632,4.631667,26848.458984,26.848459
0.004632,4.631670,26848.443359,26.848443
0.004632,4.631672,26848.425781,26.848426
0.004632,4.631674,26848.408203,26.848408
0.004632,4.631676,26848.390625,26.848391
0.004632,4.631679,26848.375000,26.848375
0.004632,4.631681,26848.357422,26.848357
0.004632,4.631684,26848.332031,26.848332
0.004632,4.631685,26848.322266,26.848322
0.004632,4.631686,26848.312500,26.848312
0.004632,4.631688,26848.302734,26.848303
0.004632,4.631689,26848.292969,26.848293
0.004632,4.631691,26848.279297,26.848279
0.004632,4.631693,26848.257812,26.848258
0.004632,4.631696,26848.236328,26.848236
0.004632,4.631697,26848.232422,26.848232
0.004632,4.631698,26848.224609,26.848225
0.004632,4.631700,26848.212891,26.848213
0.004632,4.631701,26848.201172,26.848201
0.004632,4.631701,26848.197266,26.848197
0.004632,4.631701,26848.197266,26.848197
0.004632,4.631701,26848.195312,26.848195
0.004632,4.631701,26848.197266,26.848197
0.004632,4.631701,26848.197266,26.848197
0.004632,4.631701,26848.195312,26.848195
0.004632,4.631701,26848.197266,26.848197
0.004632,4.631701,26848.197266,26.848197
0.004632,4.631701,26848.195312,26.848195
0.004632,4.631702,26848.195312,26.848195
0.004632,4.631702,26848.193359,26.848193
0.004632,4.631702,26848.191406,26.848191
0.004632,4.631702,26848.195312,26.848195
0.004632,4.631702,26848.193359,26.848193
0.004632,4.631702,26848.191406,26.848191
0.004632,4.631702,26848.195312,26.848195
0.004632,4.631702,26848.193359,26.848193
0.004632,4.631702,26848.191406,26.848191
0.004632,4.631702,26848.189453,26.848189
0.004632,4.631703,26848.185547,26.848186
0.004632,4.631703,26848.179688,26.848180
0.004632,4.631705,26848.171875,26.848172
0.004632,4.631706,26848.160156,26.848160
0.004632,4.631707,26848.148438,26.848148
0.004632,4.631709,26848.134766,26.848135
0.004632,4.631711,26848.123047,26.848123
0.004632,4.631711,26848.119141,26.848119
0.004632,4.631712,26848.115234,26.848115
0.004632,4.631713,26848.109375,26.848109
0.004632,4.631713,26848.103516,26.848104
0.004632,4.631713,26848.099609,26.848100
0.004632,4.631714,26848.097656,26.848098
0.004632,4.631715,26848.091797,26.848092
0.004632,4.631716,26848.085938,26.848086
0.004632,4.631716,26848.080078,26.848080
0.004632,4.631717,26848.074219,26.848074
0.004632,4.631718,26848.066406,26.848066
0.004632,4.631720,26848.052734,26.848053
0.004632,4.631721,26848.041016,26.848041
0.004632,4.631723,26848.029297,26.848029
0.004632,4.631726,26848.009766,26.848010
0.004632,4.631726,26848.001953,26.848002
0.004632,4.631727,26847.996094,26.847996
0.004632,4.631728,26847.988281,26.847988
0.004632,4.631729,26847.978516,26.847979
0.004632,4.631731,26847.968750,26.847969
0.004632,4.631732,26847.957031,26.847957
0.004632,4.631734,26847.941406,26.847941
0.004632,4.631737,26847.919922,26.847920
0.004632,4.631738,26847.910156,26.847910
0.004632,4.631740,26847.898438,26.847898
0.004632,4.631742,26847.878906,26.847879
0.004632,4.631743,26847.871094,26.847871
0.004632,4.631745,26847.859375,26.847859
0.004632,4.631747,26847.843750,26.847844
0.004632,4.631747,26847.837891,26.847838
0.004632,4.631748,26847.832031,26.847832
0.004632,4.631749,26847.826172,26.847826
0.004632,4.631750,26847.816406,26.847816
0.004632,4.631752,26847.802734,26.847803
0.004632,4.631754,26847.783203,26.847783
0.004632,4.631755,26847.775391,26.847775
0.004632,4.631757,26847.763672,26.847764
0.004632,4.631759,26847.746094,26.847746
0.004632,4.631760,26847.740234,26.847740
0.004632,4.631761,26847.730469,26.847730
0.004632,4.631763,26847.716797,26.847717
0.004632,4.631765,26847.703125,26.847703
0.004632,4.631767,26847.689453,26.847689
0.004632,4.631767,26847.685547,26.847686
0.004632,4.631767,26847.683594,26.847684
0.004632,4.631768,26847.685547,26.847686
0.004632,4.631768,26847.683594,26.847684
0.004632,4.631768,26847.683594,26.847684
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.683594,26.847684
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.683594,26.847684
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.683594,26.847684
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.683594,26.847684
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.683594,26.847684
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.683594,26.847684
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.683594,26.847684
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.683594,26.847684
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.683594,26.847684
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.683594,26.847684
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.681641,26.847682
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.677734,26.847678
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.677734,26.847678
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.679688,26.847680
0.004632,4.631768,26847.677734,26.847678
0.004632,4.631768,26847.677734,26.847678
0.004632,4.631768,26847.675781,26.847676
0.004632,4.631768,26847.677734,26.847678
0.004632,4.631768,26847.675781,26.847676
0.004632,4.631769,26847.671875,26.847672
0.004632,4.631769,26847.666016,26.847666
0.004632,4.631770,26847.660156,26.847660
0.004632,4.631771,26847.652344,26.847652
0.004632,4.631772,26847.644531,26.847645
0.004632,4.631774,26847.634766,26.847635
0.004632,4.631776,26847.619141,26.847619
0.004632,4.631777,26847.611328,26.847611
0.004632,4.631777,26847.605469,26.847605
0.004632,4.631778,26847.599609,26.847600
0.004632,4.631779,26847.591797,26.847592
0.004632,4.631781,26847.578125,26.847578
0.004632,4.631783,26847.564453,26.847564
0.004632,4.631785,26847.550781,26.847551
0.004632,4.631786,26847.537109,26.847537
0.004632,4.631788,26847.523438,26.847523
0.004632,4.631790,26847.511719,26.847512
0.004632,4.631790,26847.505859,26.847506
0.004632,4.631791,26847.501953,26.847502
0.004632,4.631792,26847.496094,26.847496
0.004632,4.631793,26847.488281,26.847488
0.004632,4.631794,26847.478516,26.847479
0.004632,4.631796,26847.460938,26.847461
0.004632,4.631798,26847.445312,26.847445
0.004632,4.631801,26847.427734,26.847428
0.004632,4.631801,26847.421875,26.847422
0.004632,4.631802,26847.412109,26.847412
0.004632,4.631804,26847.398438,26.847398
0.004632,4.631805,26847.394531,26.847395
0.004632,4.631806,26847.386719,26.847387
0.004632,4.631807,26847.378906,26.847379
0.004632,4.631808,26847.371094,26.847371
0.004632,4.631809,26847.359375,26.847359
0.004632,4.631811,26847.341797,26.847342
0.004632,4.631814,26847.324219,26.847324
0.004632,4.631814,26847.320312,26.847320
0.004632,4.631815,26847.314453,26.847314
0.004632,4.631816,26847.304688,26.847305
0.004632,4.631818,26847.291016,26.847291
0.004632,4.631819,26847.285156,26.847285
0.004632,4.631820,26847.279297,26.847279
0.004632,4.631820,26847.275391,26.847275
0.004632,4.631821,26847.265625,26.847266
0.004632,4.631823,26847.253906,26.847254
0.004632,4.631823,26847.250000,26.847250
0.004632,4.631824,26847.244141,26.847244
0.004632,4.631825,26847.236328,26.847236
0.004632,4.631826,26847.230469,26.847230
0.004632,4.631827,26847.220703,26.847221
0.004632,4.631829,26847.210938,26.847211
0.004632,4.631830,26847.201172,26.847201
0.004632,4.631832,26847.185547,26.847186
0.004632,4.631834,26847.171875,26.847172
0.004632,4.631836,26847.156250,26.847156
0.004632,4.631836,26847.150391,26.847150
0.004632,4.631837,26847.142578,26.847143
0.004632,4.631839,26847.130859,26.847131
0.004632,4.631840,26847.125000,26.847125
0.004632,4.631841,26847.119141,26.847119
0.004632,4.631842,26847.109375,26.847109
0.004632,4.631844,26847.093750,26.847094
0.004632,4.631844,26847.087891,26.847088
0.004632,4.631846,26847.078125,26.847078
