Displacement in m,Displacement in mm,Load in N,Load in kN
0.067408,67.408442,25887.386719,25.887387
0.067408,67.408442,25887.037109,25.887037
0.067426,67.426041,25887.386719,25.887387
0.067426,67.426041,25887.037109,25.887037
0.067444,67.443579,25886.687500,25.886688
0.067444,67.443579,25886.339844,25.886340
0.067461,67.461051,25886.687500,25.886688
0.067461,67.461051,25886.339844,25.886340
0.067478,67.478463,25885.992188,25.885992
0.067478,67.478463,25885.646484,25.885646
0.067496,67.495808,25885.992188,25.885992
0.067496,67.495808,25885.646484,25.885646
0.067513,67.513093,25885.300781,25.885301
0.067513,67.513093,25884.955078,25.884955
0.067530,67.530312,25885.300781,25.885301
0.067530,67.530312,25884.955078,25.884955
0.067547,67.547478,25884.611328,25.884611
0.067547,67.547478,25884.269531,25.884270
0.067565,67.564577,25884.611328,25.884611
0.067565,67.564577,25884.269531,25.884270
0.067582,67.581609,25883.927734,25.883928
0.067582,67.581609,25883.585938,25.883586
0.067599,67.598589,25883.927734,25.883928
0.067599,67.598589,25883.585938,25.883586
0.067616,67.615502,25883.246094,25.883246
0.067616,67.615502,25882.908203,25.882908
0.067632,67.632362,25883.246094,25.883246
0.067632,67.632362,25882.908203,25.882908
0.067649,67.649156,25882.570312,25.882570
0.067649,67.649156,25882.232422,25.882232
0.067666,67.665890,25882.570312,25.882570
0.067666,67.665890,25882.232422,25.882232
0.067683,67.682564,25881.896484,25.881896
0.067683,67.682564,25881.560547,25.881561
0.067699,67.699179,25881.896484,25.881896
0.067699,67.699179,25881.560547,25.881561
0.067716,67.715734,25881.226562,25.881227
0.067716,67.715734,25880.892578,25.880893
0.067732,67.732230,25881.226562,25.881227
0.067732,67.732230,25880.892578,25.880893
0.067749,67.748673,25880.560547,25.880561
0.067749,67.748673,25880.228516,25.880229
0.067765,67.765050,25880.560547,25.880561
0.067765,67.765050,25880.228516,25.880229
0.067781,67.781374,25879.898438,25.879898
0.067798,67.797631,25879.568359,25.879568
0.067798,67.797631,25879.240234,25.879240
0.067814,67.813836,25879.568359,25.879568
0.067814,67.813836,25879.240234,25.879240
0.067830,67.829989,25878.912109,25.878912
0.067830,67.829989,25878.583984,25.878584
0.067846,67.846075,25878.912109,25.878912
0.067846,67.846075,25878.583984,25.878584
0.067862,67.862108,25878.257812,25.878258
0.067862,67.862108,25877.933594,25.877934
0.067878,67.878090,25878.257812,25.878258
0.067878,67.878090,25877.933594,25.877934
0.067894,67.894004,25877.607422,25.877607
0.067894,67.894004,25877.285156,25.877285
0.067910,67.909874,25877.607422,25.877607
0.067910,67.909874,25877.285156,25.877285
0.067926,67.925677,25876.960938,25.876961
0.067926,67.925677,25876.640625,25.876641
0.067941,67.941435,25876.960938,25.876961
0.067941,67.941435,25876.640625,25.876641
0.067957,67.957126,25876.318359,25.876318
0.067957,67.957126,25875.998047,25.875998
0.067973,67.972772,25876.318359,25.876318
0.067973,67.972772,25875.998047,25.875998
0.067988,67.988358,25875.679688,25.875680
0.067988,67.988358,25875.361328,25.875361
0.068004,68.003893,25875.679688,25.875680
0.068004,68.003893,25875.361328,25.875361
0.068019,68.019368,25875.042969,25.875043
0.068019,68.019368,25874.726562,25.874727
0.068035,68.034790,25875.042969,25.875043
0.068035,68.034790,25874.726562,25.874727
0.068050,68.050161,25874.412109,25.874412
0.068050,68.050161,25874.095703,25.874096
0.068065,68.065479,25874.412109,25.874412
0.068065,68.065479,25874.095703,25.874096
0.068081,68.080738,25873.783203,25.873783
0.068081,68.080738,25873.468750,25.873469
0.068096,68.095945,25873.783203,25.873783
0.068096,68.095945,25873.468750,25.873469
0.068111,68.111099,25873.156250,25.873156
0.068111,68.111099,25872.845703,25.872846
0.068126,68.126202,25873.156250,25.873156
0.068126,68.126202,25872.845703,25.872846
0.068141,68.141252,25872.535156,25.872535
0.068141,68.141252,25872.224609,25.872225
0.068156,68.156250,25872.535156,25.872535
0.068156,68.156250,25872.224609,25.872225
0.068171,68.171196,25871.916016,25.871916
0.068171,68.171196,25871.607422,25.871607
0.068186,68.186089,25871.916016,25.871916
0.068186,68.186089,25871.607422,25.871607
0.068201,68.200931,25871.300781,25.871301
0.068201,68.200931,25870.994141,25.870994
0.068216,68.215728,25871.300781,25.871301
0.068216,68.215728,25870.994141,25.870994
0.068230,68.230465,25870.689453,25.870689
0.068245,68.245150,25870.384766,25.870385
0.068245,68.245150,25870.080078,25.870080
0.068260,68.259791,25870.384766,25.870385
0.068260,68.259791,25870.080078,25.870080
0.068274,68.274379,25869.777344,25.869777
0.068274,68.274379,25869.474609,25.869475
0.068289,68.288915,25869.777344,25.869777
0.068289,68.288915,25869.474609,25.869475
0.068303,68.303406,25869.173828,25.869174
0.068303,68.303406,25868.873047,25.868873
0.068318,68.317838,25869.173828,25.869174
0.068318,68.317838,25868.873047,25.868873
0.068332,68.332225,25868.572266,25.868572
0.068332,68.332225,25868.273438,25.868273
0.068347,68.346567,25868.572266,25.868572
0.068347,68.346567,25868.273438,25.868273
0.068361,68.360858,25867.976562,25.867977
0.068361,68.360858,25867.677734,25.867678
0.068375,68.375096,25867.976562,25.867977
0.068375,68.375096,25867.677734,25.867678
0.068389,68.389289,25867.382812,25.867383
0.068389,68.389289,25867.085938,25.867086
0.068403,68.403430,25867.382812,25.867383
0.068403,68.403430,25867.085938,25.867086
0.068418,68.417527,25866.791016,25.866791
0.068418,68.417527,25866.498047,25.866498
0.068432,68.431571,25866.791016,25.866791
0.068432,68.431571,25866.498047,25.866498
0.068446,68.445571,25866.203125,25.866203
0.068446,68.445571,25865.912109,25.865912
0.068460,68.459526,25866.203125,25.866203
0.068460,68.459526,25865.912109,25.865912
0.068473,68.473428,25865.619141,25.865619
0.068473,68.473428,25865.328125,25.865328
0.068487,68.487279,25865.619141,25.865619
0.068487,68.487279,25865.328125,25.865328
0.068501,68.501092,25865.039062,25.865039
0.068501,68.501092,25864.750000,25.864750
0.068515,68.514854,25865.039062,25.865039
0.068515,68.514854,25864.750000,25.864750
0.068529,68.528570,25864.460938,25.864461
0.068529,68.528570,25864.173828,25.864174
0.068542,68.542235,25864.460938,25.864461
0.068542,68.542235,25864.173828,25.864174
0.068556,68.555862,25863.886719,25.863887
0.068556,68.555862,25863.599609,25.863600
0.068569,68.569437,25863.886719,25.863887
0.068569,68.569437,25863.599609,25.863600
0.068583,68.582967,25863.314453,25.863314
0.068583,68.582967,25863.029297,25.863029
0.068596,68.596452,25863.314453,25.863314
0.068596,68.596452,25863.029297,25.863029
0.068610,68.609893,25862.746094,25.862746
0.068610,68.609893,25862.462891,25.862463
0.068623,68.623282,25862.746094,25.862746
0.068623,68.623282,25862.462891,25.862463
0.068637,68.636633,25862.181641,25.862182
0.068637,68.636633,25861.898438,25.861898
0.068650,68.649940,25862.181641,25.862182
0.068650,68.649940,25861.898438,25.861898
0.068663,68.663195,25861.619141,25.861619
0.068676,68.676412,25861.337891,25.861338
0.068676,68.676412,25861.058594,25.861059
0.068690,68.689577,25861.337891,25.861338
0.068690,68.689577,25861.058594,25.861059
0.068703,68.702705,25860.781250,25.860781
0.068703,68.702705,25860.503906,25.860504
0.068716,68.715788,25860.781250,25.860781
0.068716,68.715788,25860.503906,25.860504
0.068729,68.728827,25860.226562,25.860227
0.068729,68.728827,25859.949219,25.859949
0.068742,68.741821,25860.226562,25.860227
0.068742,68.741821,25859.949219,25.859949
0.068755,68.754770,25859.673828,25.859674
0.068755,68.754770,25859.400391,25.859400
0.068768,68.767682,25859.673828,25.859674
0.068768,68.767682,25859.400391,25.859400
0.068781,68.780541,25859.125000,25.859125
0.068781,68.780541,25858.851562,25.858852
0.068793,68.793364,25859.125000,25.859125
0.068793,68.793364,25858.851562,25.858852
0.068806,68.806142,25858.580078,25.858580
0.068806,68.806142,25858.308594,25.858309
0.068819,68.818882,25858.580078,25.858580
0.068819,68.818882,25858.308594,25.858309
0.068832,68.831578,25858.037109,25.858037
0.068832,68.831578,25857.767578,25.857768
0.068844,68.844229,25858.037109,25.858037
0.068844,68.844229,25857.767578,25.857768
0.068857,68.856835,25857.498047,25.857498
0.068857,68.856835,25857.228516,25.857229
0.068869,68.869404,25857.498047,25.857498
0.068869,68.869404,25857.228516,25.857229
0.068882,68.881929,25856.960938,25.856961
0.068882,68.881929,25856.693359,25.856693
0.068894,68.894416,25856.960938,25.856961
0.068894,68.894416,25856.693359,25.856693
0.068907,68.906859,25856.427734,25.856428
0.068907,68.906859,25856.162109,25.856162
0.068919,68.919264,25856.427734,25.856428
0.068919,68.919264,25856.162109,25.856162
0.068932,68.931624,25855.896484,25.855896
0.068932,68.931624,25855.630859,25.855631
0.068944,68.943940,25855.896484,25.855896
0.068944,68.943940,25855.630859,25.855631
0.068956,68.956219,25855.367188,25.855367
0.068956,68.956219,25855.105469,25.855105
0.068968,68.968460,25855.367188,25.855367
0.068968,68.968460,25855.105469,25.855105
0.068981,68.980657,25854.843750,25.854844
0.068981,68.980657,25854.582031,25.854582
0.068993,68.992816,25854.843750,25.854844
0.068993,68.992816,25854.582031,25.854582
0.069005,69.004938,25854.320312,25.854320
0.069005,69.004938,25854.060547,25.854061
0.069017,69.017015,25854.320312,25.854320
0.069017,69.017015,25854.060547,25.854061
0.069029,69.029056,25853.800781,25.853801
0.069041,69.041051,25853.542969,25.853543
0.069041,69.041051,25853.285156,25.853285
0.069053,69.053017,25853.542969,25.853543
0.069053,69.053017,25853.285156,25.853285
0.069065,69.064938,25853.027344,25.853027
0.069065,69.064938,25852.771484,25.852771
0.069077,69.076814,25853.027344,25.853027
0.069077,69.076814,25852.771484,25.852771
0.069089,69.088660,25852.515625,25.852516
0.069089,69.088660,25852.259766,25.852260
0.069100,69.100462,25852.515625,25.852516
0.069100,69.100462,25852.259766,25.852260
0.069112,69.112234,25852.005859,25.852006
0.069112,69.112234,25851.751953,25.851752
0.069124,69.123961,25852.005859,25.852006
0.069124,69.123961,25851.751953,25.851752
0.069136,69.135651,25851.498047,25.851498
0.069136,69.135651,25851.246094,25.851246
0.069147,69.147296,25851.498047,25.851498
0.069147,69.147296,25851.246094,25.851246
0.069159,69.158912,25850.994141,25.850994
0.069159,69.158912,25850.744141,25.850744
0.069170,69.170490,25850.994141,25.850994
0.069170,69.170490,25850.744141,25.850744
0.069182,69.182023,25850.492188,25.850492
0.069182,69.182023,25850.244141,25.850244
0.069194,69.193527,25850.492188,25.850492
0.069194,69.193527,25850.244141,25.850244
0.069205,69.204986,25849.994141,25.849994
0.069205,69.204986,25849.746094,25.849746
0.069216,69.216415,25849.994141,25.849994
0.069216,69.216415,25849.746094,25.849746
0.069228,69.227800,25849.498047,25.849498
0.069228,69.227800,25849.251953,25.849252
0.069239,69.239154,25849.498047,25.849498
0.069239,69.239154,25849.251953,25.849252
0.069250,69.250464,25849.005859,25.849006
0.069250,69.250464,25848.759766,25.848760
0.069262,69.261745,25849.005859,25.849006
0.069262,69.261745,25848.759766,25.848760
0.069273,69.272988,25848.515625,25.848516
0.069273,69.272988,25848.269531,25.848270
0.069284,69.284193,25848.515625,25.848516
0.069284,69.284193,25848.269531,25.848270
0.069295,69.295362,25848.027344,25.848027
0.069295,69.295362,25847.783203,25.847783
0.069306,69.306493,25848.027344,25.848027
0.069306,69.306493,25847.783203,25.847783
0.069318,69.317587,25847.541016,25.847541
0.069318,69.317587,25847.300781,25.847301
0.069329,69.328651,25847.541016,25.847541
0.069329,69.328651,25847.300781,25.847301
0.069340,69.339670,25847.058594,25.847059
0.069340,69.339670,25846.818359,25.846818
0.069351,69.350660,25847.058594,25.847059
0.069351,69.350660,25846.818359,25.846818
0.069362,69.361612,25846.580078,25.846580
0.069373,69.372535,25846.339844,25.846340
0.069373,69.372535,25846.101562,25.846102
0.069383,69.383420,25846.339844,25.846340
0.069383,69.383420,25846.101562,25.846102
0.069394,69.394268,25845.865234,25.845865
0.069394,69.394268,25845.626953,25.845627
0.069405,69.405079,25845.865234,25.845865
0.069405,69.405079,25845.626953,25.845627
0.069416,69.415860,25845.390625,25.845391
0.069416,69.415860,25845.156250,25.845156
0.069427,69.426604,25845.390625,25.845391
0.069427,69.426604,25845.156250,25.845156
0.069437,69.437310,25844.919922,25.844920
0.069437,69.437310,25844.685547,25.844686
0.069448,69.447987,25844.919922,25.844920
0.069448,69.447987,25844.685547,25.844686
0.069459,69.458626,25844.453125,25.844453
0.069459,69.458626,25844.218750,25.844219
0.069469,69.469236,25844.453125,25.844453
0.069469,69.469236,25844.218750,25.844219
0.069480,69.479808,25843.986328,25.843986
0.069480,69.479808,25843.753906,25.843754
0.069490,69.490343,25843.986328,25.843986
0.069490,69.490343,25843.753906,25.843754
0.069501,69.500849,25843.523438,25.843523
0.069501,69.500849,25843.292969,25.843293
0.069511,69.511317,25843.523438,25.843523
0.069511,69.511317,25843.292969,25.843293
0.069522,69.521755,25843.062500,25.843062
0.069522,69.521755,25842.833984,25.842834
0.069532,69.532163,25843.062500,25.843062
0.069532,69.532163,25842.833984,25.842834
0.069543,69.542535,25842.605469,25.842605
0.069543,69.542535,25842.376953,25.842377
0.069553,69.552869,25842.605469,25.842605
0.069553,69.552869,25842.376953,25.842377
0.069563,69.563173,25842.148438,25.842148
0.069563,69.563173,25841.921875,25.841922
0.069573,69.573447,25842.148438,25.842148
0.069573,69.573447,25841.921875,25.841922
0.069584,69.583684,25841.695312,25.841695
0.069584,69.583684,25841.470703,25.841471
0.069594,69.593892,25841.695312,25.841695
0.069594,69.593892,25841.470703,25.841471
0.069604,69.604069,25841.246094,25.841246
0.069604,69.604069,25841.021484,25.841021
0.069614,69.614209,25841.246094,25.841246
0.069614,69.614209,25841.021484,25.841021
0.069624,69.624320,25840.796875,25.840797
0.069624,69.624320,25840.574219,25.840574
0.069634,69.634400,25840.796875,25.840797
0.069634,69.634400,25840.574219,25.840574
0.069644,69.644444,25840.351562,25.840352
0.069644,69.644444,25840.128906,25.840129
0.069654,69.654457,25840.351562,25.840352
0.069654,69.654457,25840.128906,25.840129
0.069664,69.664441,25839.908203,25.839908
0.069664,69.664441,25839.687500,25.839688
0.069674,69.674395,25839.908203,25.839908
0.069674,69.674395,25839.687500,25.839688
0.069684,69.684312,25839.466797,25.839467
0.069694,69.694199,25839.248047,25.839248
0.069694,69.694199,25839.029297,25.839029
0.069704,69.704056,25839.248047,25.839248
0.069704,69.704056,25839.029297,25.839029
0.069714,69.713883,25838.810547,25.838811
0.069714,69.713883,25838.593750,25.838594
0.069724,69.723673,25838.810547,25.838811
0.069724,69.723673,25838.593750,25.838594
0.069733,69.733441,25838.375000,25.838375
0.069733,69.733441,25838.160156,25.838160
0.069743,69.743171,25838.375000,25.838375
0.069743,69.743171,25838.160156,25.838160
0.069753,69.752872,25837.943359,25.837943
0.069753,69.752872,25837.728516,25.837729
0.069763,69.762543,25837.943359,25.837943
0.069763,69.762543,25837.728516,25.837729
0.069772,69.772184,25837.513672,25.837514
0.069772,69.772184,25837.298828,25.837299
0.069782,69.781795,25837.513672,25.837514
0.069782,69.781795,25837.298828,25.837299
0.069791,69.791377,25837.085938,25.837086
0.069791,69.791377,25836.873047,25.836873
0.069801,69.800928,25837.085938,25.837086
0.069801,69.800928,25836.873047,25.836873
0.069810,69.810443,25836.660156,25.836660
0.069810,69.810443,25836.447266,25.836447
0.069820,69.819935,25836.660156,25.836660
0.069820,69.819935,25836.447266,25.836447
0.069829,69.829397,25836.236328,25.836236
0.069829,69.829397,25836.025391,25.836025
0.069839,69.838829,25836.236328,25.836236
0.069839,69.838829,25836.025391,25.836025
0.069848,69.848225,25835.816406,25.835816
0.069848,69.848225,25835.607422,25.835607
0.069858,69.857597,25835.816406,25.835816
0.069858,69.857597,25835.607422,25.835607
0.069867,69.866940,25835.398438,25.835398
0.069867,69.866940,25835.189453,25.835189
0.069876,69.876254,25835.398438,25.835398
0.069876,69.876254,25835.189453,25.835189
0.069886,69.885537,25834.980469,25.834980
0.069886,69.885537,25834.773438,25.834773
0.069895,69.894791,25834.980469,25.834980
0.069895,69.894791,25834.773438,25.834773
0.069904,69.904014,25834.566406,25.834566
0.069904,69.904014,25834.361328,25.834361
0.069913,69.913208,25834.566406,25.834566
0.069913,69.913208,25834.361328,25.834361
0.069922,69.922380,25834.156250,25.834156
0.069922,69.922380,25833.951172,25.833951
0.069932,69.931515,25834.156250,25.834156
0.069932,69.931515,25833.951172,25.833951
0.069941,69.940627,25833.746094,25.833746
0.069941,69.940627,25833.542969,25.833543
0.069950,69.949709,25833.746094,25.833746
0.069950,69.949709,25833.542969,25.833543
0.069959,69.958761,25833.339844,25.833340
0.069968,69.967784,25833.136719,25.833137
0.069968,69.967784,25832.933594,25.832934
0.069977,69.976777,25833.136719,25.833137
0.069977,69.976777,25832.933594,25.832934
0.069986,69.985747,25832.732422,25.832732
0.069986,69.985747,25832.531250,25.832531
0.069995,69.994688,25832.732422,25.832732
0.069995,69.994688,25832.531250,25.832531
0.070004,70.003599,25832.330078,25.832330
0.070004,70.003599,25832.130859,25.832131
0.070012,70.012487,25832.330078,25.832330
0.070012,70.012487,25832.130859,25.832131
0.070021,70.021346,25831.931641,25.831932
0.070021,70.021346,25831.732422,25.831732
0.070030,70.030175,25831.931641,25.831932
0.070030,70.030175,25831.732422,25.831732
0.070039,70.038974,25831.533203,25.831533
0.070039,70.038974,25831.335938,25.831336
0.070048,70.047751,25831.533203,25.831533
0.070048,70.047751,25831.335938,25.831336
0.070056,70.056498,25831.138672,25.831139
0.070056,70.056498,25830.941406,25.830941
0.070065,70.065215,25831.138672,25.831139
0.070065,70.065215,25830.941406,25.830941
0.070074,70.073910,25830.746094,25.830746
0.070074,70.073910,25830.550781,25.830551
0.070083,70.082575,25830.746094,25.830746
0.070083,70.082575,25830.550781,25.830551
0.070091,70.091210,25830.355469,25.830355
0.070091,70.091210,25830.160156,25.830160
0.070100,70.099823,25830.355469,25.830355
0.070100,70.099823,25830.160156,25.830160
0.070108,70.108414,25829.966797,25.829967
0.070108,70.108414,25829.773438,25.829773
0.070117,70.116967,25829.966797,25.829967
0.070117,70.116967,25829.773438,25.829773
0.070126,70.125505,25829.580078,25.829580
0.070126,70.125505,25829.386719,25.829387
0.070134,70.134006,25829.580078,25.829580
0.070134,70.134006,25829.386719,25.829387
0.070142,70.142485,25829.195312,25.829195
0.070142,70.142485,25829.003906,25.829004
0.070151,70.150942,25829.195312,25.829195
0.070151,70.150942,25829.003906,25.829004
0.070159,70.159368,25828.812500,25.828813
0.070159,70.159368,25828.623047,25.828623
0.070168,70.167765,25828.812500,25.828813
0.070168,70.167765,25828.623047,25.828623
0.070176,70.176139,25828.431641,25.828432
0.070176,70.176139,25828.242188,25.828242
0.070184,70.184492,25828.431641,25.828432
0.070184,70.184492,25828.242188,25.828242
0.070193,70.192814,25828.054688,25.828055
0.070193,70.192814,25827.865234,25.827865
0.070201,70.201114,25828.054688,25.828055
0.070201,70.201114,25827.865234,25.827865
0.070209,70.209384,25827.677734,25.827678
0.070218,70.217632,25827.490234,25.827490
0.070218,70.217632,25827.304688,25.827305
0.070226,70.225850,25827.490234,25.827490
0.070226,70.225850,25827.304688,25.827305
0.070234,70.234045,25827.117188,25.827117
0.070234,70.234045,25826.931641,25.826932
0.070242,70.242219,25827.117188,25.827117
0.070242,70.242219,25826.931641,25.826932
0.070250,70.250362,25826.746094,25.826746
0.070250,70.250362,25826.562500,25.826563
0.070258,70.258483,25826.746094,25.826746
0.070258,70.258483,25826.562500,25.826563
0.070267,70.266582,25826.376953,25.826377
0.070267,70.266582,25826.193359,25.826193
0.070275,70.274651,25826.376953,25.826377
0.070275,70.274651,25826.193359,25.826193
0.070283,70.282698,25826.009766,25.826010
0.070283,70.282698,25825.828125,25.825828
0.070291,70.290715,25826.009766,25.826010
0.070291,70.290715,25825.828125,25.825828
0.070299,70.298709,25825.646484,25.825646
0.070299,70.298709,25825.464844,25.825465
0.070307,70.306681,25825.646484,25.825646
0.070307,70.306681,25825.464844,25.825465
0.070315,70.314631,25825.283203,25.825283
0.070315,70.314631,25825.101562,25.825102
0.070323,70.322551,25825.283203,25.825283
0.070323,70.322551,25825.101562,25.825102
0.070330,70.330448,25824.921875,25.824922
0.070330,70.330448,25824.742188,25.824742
0.070338,70.338324,25824.921875,25.824922
0.070338,70.338324,25824.742188,25.824742
0.070346,70.346177,25824.562500,25.824562
0.070346,70.346177,25824.384766,25.824385
0.070354,70.354000,25824.562500,25.824562
0.070354,70.354000,25824.384766,25.824385
0.070362,70.361800,25824.205078,25.824205
0.070362,70.361800,25824.027344,25.824027
0.070370,70.369579,25824.205078,25.824205
0.070370,70.369579,25824.027344,25.824027
0.070377,70.377335,25823.851562,25.823852
0.070377,70.377335,25823.673828,25.823674
0.070385,70.385061,25823.851562,25.823852
0.070385,70.385061,25823.673828,25.823674
0.070393,70.392773,25823.498047,25.823498
0.070393,70.392773,25823.322266,25.823322
0.070400,70.400454,25823.498047,25.823498
0.070400,70.400454,25823.322266,25.823322
0.070408,70.408113,25823.146484,25.823146
0.070408,70.408113,25822.970703,25.822971
0.070416,70.415750,25823.146484,25.823146
0.070416,70.415750,25822.970703,25.822971
0.070423,70.423365,25822.796875,25.822797
0.070423,70.423365,25822.623047,25.822623
0.070431,70.430949,25822.796875,25.822797
0.070431,70.430949,25822.623047,25.822623
0.070439,70.438519,25822.449219,25.822449
0.070439,70.438519,25822.277344,25.822277
0.070446,70.446059,25822.449219,25.822449
0.070446,70.446059,25822.277344,25.822277
0.070454,70.453584,25822.103516,25.822104
0.070461,70.461079,25821.931641,25.821932
0.070461,70.461079,25821.759766,25.821760
0.070469,70.468552,25821.931641,25.821932
0.070469,70.468552,25821.759766,25.821760
0.070476,70.476010,25821.589844,25.821590
0.070476,70.476010,25821.417969,25.821418
0.070483,70.483439,25821.589844,25.821590
0.070483,70.483439,25821.417969,25.821418
0.070491,70.490845,25821.248047,25.821248
0.070491,70.490845,25821.078125,25.821078
0.070498,70.498228,25821.248047,25.821248
0.070498,70.498228,25821.078125,25.821078
0.070506,70.505589,25820.910156,25.820910
0.070506,70.505589,25820.740234,25.820740
0.070513,70.512928,25820.910156,25.820910
0.070513,70.512928,25820.740234,25.820740
0.070520,70.520245,25820.572266,25.820572
0.070520,70.520245,25820.404297,25.820404
0.070528,70.527539,25820.572266,25.820572
0.070528,70.527539,25820.404297,25.820404
0.070535,70.534810,25820.236328,25.820236
0.070535,70.534810,25820.070312,25.820070
0.070542,70.542067,25820.236328,25.820236
0.070542,70.542067,25820.070312,25.820070
0.070549,70.549294,25819.904297,25.819904
0.070549,70.549294,25819.738281,25.819738
0.070556,70.556499,25819.904297,25.819904
0.070556,70.556499,25819.738281,25.819738
0.070564,70.563681,25819.572266,25.819572
0.070564,70.563681,25819.406250,25.819406
0.070571,70.570849,25819.572266,25.819572
0.070571,70.570849,25819.406250,25.819406
0.070578,70.577987,25819.242188,25.819242
0.070578,70.577987,25819.078125,25.819078
0.070585,70.585109,25819.242188,25.819242
0.070585,70.585109,25819.078125,25.819078
0.070592,70.592210,25818.914062,25.818914
0.070592,70.592210,25818.751953,25.818752
0.070599,70.599288,25818.914062,25.818914
0.070599,70.599288,25818.751953,25.818752
0.070606,70.606336,25818.587891,25.818588
0.070606,70.606336,25818.425781,25.818426
0.070613,70.613377,25818.587891,25.818588
0.070613,70.613377,25818.425781,25.818426
0.070620,70.620388,25818.263672,25.818264
0.070620,70.620388,25818.101562,25.818102
0.070627,70.627376,25818.263672,25.818264
0.070627,70.627376,25818.101562,25.818102
0.070634,70.634350,25817.941406,25.817941
0.070634,70.634350,25817.781250,25.817781
0.070641,70.641302,25817.941406,25.817941
0.070641,70.641302,25817.781250,25.817781
0.070648,70.648231,25817.621094,25.817621
0.070648,70.648231,25817.460938,25.817461
0.070655,70.655137,25817.621094,25.817621
0.070655,70.655137,25817.460938,25.817461
0.070662,70.662022,25817.300781,25.817301
0.070669,70.668891,25817.142578,25.817143
0.070669,70.668891,25816.984375,25.816984
0.070676,70.675731,25817.142578,25.817143
0.070676,70.675731,25816.984375,25.816984
0.070683,70.682555,25816.826172,25.816826
0.070683,70.682555,25816.667969,25.816668
0.070689,70.689365,25816.826172,25.816826
0.070689,70.689365,25816.667969,25.816668
0.070696,70.696145,25816.511719,25.816512
0.070696,70.696145,25816.355469,25.816355
0.070703,70.702910,25816.511719,25.816512
0.070703,70.702910,25816.355469,25.816355
0.070710,70.709653,25816.197266,25.816197
0.070710,70.709653,25816.042969,25.816043
0.070716,70.716374,25816.197266,25.816197
0.070716,70.716374,25816.042969,25.816043
0.070723,70.723079,25815.886719,25.815887
0.070723,70.723079,25815.732422,25.815732
0.070730,70.729762,25815.886719,25.815887
0.070730,70.729762,25815.732422,25.815732
0.070736,70.736423,25815.578125,25.815578
0.070736,70.736423,25815.423828,25.815424
0.070743,70.743062,25815.578125,25.815578
0.070743,70.743062,25815.423828,25.815424
0.070750,70.749685,25815.269531,25.815270
0.070750,70.749685,25815.115234,25.815115
0.070756,70.756294,25815.269531,25.815270
0.070756,70.756294,25815.115234,25.815115
0.070763,70.762873,25814.962891,25.814963
0.070763,70.762873,25814.810547,25.814811
0.070769,70.769437,25814.962891,25.814963
0.070769,70.769437,25814.810547,25.814811
0.070776,70.775978,25814.658203,25.814658
0.070776,70.775978,25814.507812,25.814508
0.070783,70.782505,25814.658203,25.814658
0.070783,70.782505,25814.507812,25.814508
0.070789,70.789009,25814.355469,25.814355
0.070789,70.789009,25814.205078,25.814205
0.070795,70.795491,25814.355469,25.814355
0.070795,70.795491,25814.205078,25.814205
0.070802,70.801958,25814.054688,25.814055
0.070802,70.801958,25813.904297,25.813904
0.070808,70.808403,25814.054688,25.814055
0.070808,70.808403,25813.904297,25.813904
0.070815,70.814833,25813.753906,25.813754
0.070815,70.814833,25813.605469,25.813605
0.070821,70.821241,25813.753906,25.813754
0.070821,70.821241,25813.605469,25.813605
0.070828,70.827626,25813.457031,25.813457
0.070828,70.827626,25813.308594,25.813309
0.070834,70.833996,25813.457031,25.813457
0.070834,70.833996,25813.308594,25.813309
0.070840,70.840344,25813.160156,25.813160
0.070840,70.840344,25813.013672,25.813014
0.070847,70.846677,25813.160156,25.813160
0.070847,70.846677,25813.013672,25.813014
0.070853,70.852987,25812.865234,25.812865
0.070859,70.859283,25812.718750,25.812719
0.070859,70.859283,25812.572266,25.812572
0.070866,70.865557,25812.718750,25.812719
0.070866,70.865557,25812.572266,25.812572
0.070872,70.871815,25812.427734,25.812428
0.070872,70.871815,25812.281250,25.812281
0.070878,70.878051,25812.427734,25.812428
0.070878,70.878051,25812.281250,25.812281
0.070884,70.884265,25812.136719,25.812137
0.070884,70.884265,25811.992188,25.811992
0.070890,70.890471,25812.136719,25.812137
0.070890,70.890471,25811.992188,25.811992
0.070897,70.896648,25811.847656,25.811848
0.070897,70.896648,25811.703125,25.811703
0.070903,70.902817,25811.847656,25.811848
0.070903,70.902817,25811.703125,25.811703
0.070909,70.908956,25811.560547,25.811561
0.070909,70.908956,25811.416016,25.811416
0.070915,70.915088,25811.560547,25.811561
0.070915,70.915088,25811.416016,25.811416
0.070921,70.921198,25811.273438,25.811273
0.070921,70.921198,25811.130859,25.811131
0.070927,70.927285,25811.273438,25.811273
0.070927,70.927285,25811.130859,25.811131
0.070933,70.933357,25810.990234,25.810990
0.070933,70.933357,25810.847656,25.810848
0.070939,70.939414,25810.990234,25.810990
0.070939,70.939414,25810.847656,25.810848
0.070945,70.945449,25810.707031,25.810707
0.070945,70.945449,25810.566406,25.810566
0.070951,70.951469,25810.707031,25.810707
0.070951,70.951469,25810.566406,25.810566
0.070957,70.957467,25810.425781,25.810426
0.070957,70.957467,25810.285156,25.810285
0.070963,70.963450,25810.425781,25.810426
0.070963,70.963450,25810.285156,25.810285
0.070969,70.969418,25810.144531,25.810145
0.070969,70.969418,25810.005859,25.810006
