TimeStamp,,Kyowa PG 500 KUM _Load in bar_(bar),Stud1_Axial-O,Stud1_Axial,Stud2_Axial-O,Stud2_Axial,Stud3_Axial-O,Stud3_Axial,Stud4_Axial-O,Stud4_Axial,Stud2_Top-O,Stud2_Top,Stud2_Mid-O,Stud2_Mid,Stud2_Bottom-O,Stud2_Bottom,Stud3_Top-O,Stud3_Top,Stud3_Mid-O,Stud3_Mid,Stud3_Bottom-O,Stud3_Bottom,Load in kN
0.025608796,10.06,-178.477142,10.497114,10.472485,12.194922,12.186712,9.305184,8.993208,8.295239,8.226277,-5.254324,5.375831,-7.369127,7.796038,-7.099923,7.136047,-6.291971,6.49229,-8.255913,8.190233,-8.167161,8.856791,63.77070572
0.02562037,10.08,-178.579346,10.564436,10.539807,12.25075,12.24254,9.760021,9.448045,8.334647,8.265685,-5.182077,5.303584,-7.346139,7.77305,-7.086787,7.122911,-6.344514,6.544833,-8.288753,8.223073,-8.226272,8.915902,63.80354387
0.025631944,10.1,-179.942261,10.608769,10.58414,12.308219,12.300009,9.778083,9.466107,8.40361,8.334648,-5.228052,5.349559,-7.339571,7.766482,-7.032602,7.068726,-6.377353,6.577672,-8.329802,8.264122,-8.339567,9.029197,64.24144846
0.025643519,10.11,-180.800629,10.672807,10.648178,12.372256,12.364046,9.827344,9.515368,8.441376,8.372414,-5.208349,5.329856,-7.500484,7.927395,-7.03096,7.067084,-6.393773,6.594092,-8.367567,8.301887,-8.364197,9.053827,64.5172421
0.025655093,10.13,-180.924667,10.695794,10.671165,12.406738,12.398528,9.886456,9.57448,8.498845,8.429883,-5.221485,5.342992,-7.355991,7.782902,-6.994837,7.030961,-6.410192,6.610511,-8.374135,8.308455,-8.449578,9.139208,64.55709551
0.025666667,10.15,-182.155167,10.761474,10.736845,12.469134,12.460924,9.929149,9.617173,8.559599,8.490637,-5.237904,5.359411,-7.277177,7.704088,-7.027676,7.0638,-6.462734,6.663053,-8.479222,8.413542,-8.511973,9.201603,64.95245516
0.025678241,10.16,-182.959671,10.75819,10.733561,12.562727,12.554517,10.016996,9.70502,8.631846,8.562884,-5.224769,5.346276,-7.38062,7.807531,-7.027676,7.0638,-6.393773,6.594092,-8.492358,8.426678,-8.556307,9.245937,65.21094229
0.025689815,10.18,-183.840332,10.919105,10.894476,12.631691,12.623481,9.973483,9.661507,8.677822,8.60886,-5.231336,5.352843,-7.333004,7.759915,-7.076935,7.113059,-6.452883,6.653202,-8.672976,8.607296,-8.603924,9.293554,65.49389867
0.025701389,10.2,-184.393661,10.876412,10.851783,12.621839,12.613629,10.086782,9.774806,8.743501,8.674539,-5.221485,5.342992,-7.333004,7.759915,-7.03096,7.067084,-6.451241,6.65156,-8.528481,8.462801,-8.640047,9.329677,65.67168328
0.025712963,10.21,-185.520859,10.984784,10.960155,12.744988,12.736778,10.127831,9.815855,8.80918,8.740218,-5.260892,5.382399,-7.346139,7.77305,-7.040812,7.076936,-6.663053,6.863372,-8.646704,8.581024,-8.745132,9.434762,66.033852
0.025724537,10.23,-186.435059,11.034043,11.009414,12.78768,12.77947,10.390554,10.078578,8.876502,8.80754,-5.280595,5.402102,-7.326436,7.753347,-7.093355,7.129479,-6.597374,6.797693,-8.61058,8.5449,-9.034118,9.723748,66.32758446
0.025736111,10.25,-186.798355,11.083302,11.058673,12.832013,12.823803,10.227995,9.916019,8.929045,8.860083,-5.303583,5.42509,-7.349423,7.776334,-7.099923,7.136047,-6.636781,6.8371,-8.771495,8.705815,-8.915896,9.605526,66.44431146
0.025747685,10.26,-187.850067,11.135846,11.111217,12.876348,12.868138,10.393838,10.081862,9.039879,8.970917,-5.346274,5.467781,-7.334646,7.761557,-7.136046,7.17217,-6.732015,6.932334,-8.764927,8.699247,-8.981575,9.671205,66.78222653
0.025759259,10.28,-188.406494,11.197421,11.172792,12.91083,12.90262,10.331442,10.019466,9.043163,8.974201,-5.369262,5.490769,-7.333004,7.759915,-7.149182,7.185306,-6.738582,6.938901,-8.824038,8.758358,-9.055464,9.745094,66.96100652
0.025770833,10.3,-188.894287,11.267205,11.242576,12.969941,12.961731,10.461161,10.149185,9.152355,9.083393,-5.352842,5.474349,-7.336287,7.763198,-7.182022,7.218146,-6.791125,6.991444,-8.893002,8.827322,-9.106364,9.795994,67.11773441
0.025783565,10.31,-190.024567,11.331243,11.306614,13.022485,13.014275,10.448025,10.136049,9.233633,9.164671,-5.402102,5.523609,-7.444657,7.871568,-7.231281,7.267405,-6.866654,7.066973,-8.978384,8.912704,-9.224586,9.914216,67.48089338
0.025795139,10.33,-189.731903,11.373934,11.349305,13.070102,13.061892,10.520273,10.208297,9.367455,9.298493,-5.520323,5.64183,-7.618704,8.045615,-7.254269,7.290393,-6.998011,7.19833,-9.063767,8.998087,-9.323104,10.012734,67.38686043
0.025806713,10.35,-190.187454,11.419909,11.39528,13.099658,13.091448,10.541619,10.229643,9.441344,9.372382,-5.59257,5.714077,-7.559594,7.986505,-7.310096,7.34622,-7.024282,7.224601,-9.090038,9.024358,-9.323104,10.012734,67.53322897
0.025818287,10.36,-191.375793,11.439613,11.414984,13.173548,13.165338,10.663129,10.351153,9.533296,9.464334,-5.599138,5.720645,-7.487348,7.914259,-7.326516,7.36264,-7.017714,7.218033,-9.162286,9.096606,-9.428189,10.117819,67.91504229
0.025829861,10.38,-192.175659,11.551269,11.52664,13.221166,13.212956,10.650813,10.338837,9.605543,9.536581,-5.648397,5.769904,-7.459435,7.886346,-7.339652,7.375776,-7.104737,7.305056,-9.234533,9.168853,-9.526708,10.216338,68.17203924
0.025841435,10.4,-192.959656,11.615306,11.590677,13.285203,13.276993,10.766576,10.4546,9.679432,9.61047,-5.687805,5.809312,-7.57273,7.999641,-7.415182,7.451306,-7.062047,7.262366,-9.326484,9.260804,-9.572682,10.262312,68.42393747
0.025853009,10.41,-193.171982,11.802493,11.777864,13.306549,13.298339,10.778891,10.466915,9.740186,9.671224,-5.760051,5.881558,-7.674531,8.101442,-7.493997,7.530121,-7.173699,7.374018,-9.510386,9.444706,-9.750014,10.439644,68.49215782
0.025864583,10.43,-191.298538,12.160446,12.135817,13.469106,13.460896,10.999742,10.687766,9.750038,9.681076,-5.845434,5.966941,-7.792752,8.219663,-7.73701,7.773134,-7.250871,7.45119,-9.556361,9.490681,-10.071839,10.761469,67.89022026
0.025876157,10.45,-188.14473,12.746636,12.722007,13.493735,13.485525,10.558861,10.246885,9.746754,9.677792,-5.901261,6.022768,-7.925751,8.352662,-7.924194,7.960318,-7.332969,7.533288,-9.740263,9.674583,-10.16379,10.85342,66.87690175
0.025887731,10.46,-189.580048,12.968306,12.943677,13.605392,13.597182,10.692685,10.380709,9.782878,9.713916,-5.907829,6.029336,-7.907689,8.3346,-7.943898,7.980022,-7.336253,7.536572,-9.786238,9.720558,-10.502034,11.191664,67.33806942
0.025899306,10.48,-190.612122,13.132504,13.107875,13.682565,13.674355,10.934061,10.622085,9.777951,9.708989,-5.904545,6.026052,-7.963516,8.390427,-8.025997,8.062121,-7.342821,7.54314,-9.897893,9.832213,-10.419935,11.109565,67.6696748
0.02591088,10.5,-191.108948,13.308197,13.283568,13.797504,13.789294,11.053107,10.741131,9.84199,9.773028,-5.94231,6.063817,-8.004564,8.431475,-8.154071,8.190195,-7.444622,7.644941,-10.088363,10.022683,-10.74997,11.4396,67.82930499
0.025922454,10.51,-191.606445,13.424779,13.40015,13.896024,13.887814,11.16887,10.856894,9.891249,9.822287,-5.907829,6.029336,-8.081737,8.508648,-8.298565,8.334689,-7.487312,7.687631,-10.239425,10.173745,-10.905956,11.595586,67.98915078
0.025934028,10.53,-191.600479,13.554496,13.529867,14.042161,14.033951,11.416814,11.104838,9.943792,9.87483,-6.09173,6.213237,-8.147415,8.574326,-8.482466,8.51859,-7.559558,7.759877,-10.446314,10.380634,-11.247485,11.937115,67.9872339
0.025945602,10.55,-184.781235,13.67272,13.648091,14.582377,14.574167,11.896284,11.584308,9.979916,9.910954,-6.180396,6.301903,-8.574324,9.001235,-8.820712,8.856836,-7.671211,7.87153,-10.659771,10.594091,-11.838591,12.528221,65.79621081
0.025957176,10.56,-184.825607,13.887821,13.863192,14.789268,14.781058,12.006299,11.694323,9.978274,9.909312,-6.236223,6.35773,-8.364153,8.791064,-8.981626,9.01775,-7.684346,7.884665,-10.735302,10.669622,-11.894418,12.584048,65.81046753
0.02596875,10.58,-184.210464,14.006044,13.981415,14.93048,14.92227,12.131093,11.819117,9.9832,9.914238,-6.229655,6.351162,-8.469238,8.896149,-9.083427,9.119551,-7.651507,7.851826,-10.769783,10.704103,-12.002787,12.692417,65.61282208
0.025980324,10.6,-183.091431,14.178453,14.153824,15.047062,15.038852,12.101536,11.78956,9.976632,9.90767,-6.229655,6.351162,-8.442967,8.869878,-9.162243,9.198367,-7.671211,7.87153,-10.804265,10.738585,-12.07175,12.76138,65.25327678
0.025991898,10.61,-182.974014,14.281078,14.256449,15.115205,15.106995,12.174606,11.86263,9.984842,9.91588,-6.223087,6.344594,-8.449535,8.876446,-9.283749,9.319873,-7.559558,7.759877,-11.035784,10.970104,-12.058614,12.748244,65.2155507
0.026003472,10.63,-183.416107,14.483865,14.459236,15.327844,15.319634,12.231256,11.91928,9.986484,9.917522,-6.242791,6.364298,-8.572681,8.999592,-9.516909,9.553033,-7.713902,7.914221,-10.89129,10.82561,-12.240871,12.930501,65.35759518
0.026015046,10.65,-183.23909,14.72688,14.702251,15.572501,15.564291,12.64833,12.336354,10.006187,9.937225,-6.377433,6.49894,-8.955257,9.382168,-10.05876,10.094884,-7.700766,7.901085,-11.18192,11.11624,-12.436265,13.125895,65.30071962
0.02602662,10.66,-181.707764,14.992884,14.968255,15.805665,15.797455,12.206626,11.89465,9.976632,9.90767,-6.607309,6.728816,-9.369031,9.795942,-10.538215,10.574339,-7.851825,8.052144,-11.451204,11.385524,-12.846755,13.536385,64.80870457
0.026038194,10.68,-180.32608,15.362333,15.337704,16.130781,16.122571,12.649972,12.337996,10.017682,9.94872,-6.709111,6.830618,-9.694139,10.12105,-10.948708,10.984832,-7.930639,8.130958,-11.641673,11.575993,-12.840187,13.529817,64.3647695
0.026049769,10.7,-179.019669,15.776117,15.751488,16.455896,16.447686,12.448824,12.136848,10.020144,9.951182,-6.858531,6.980038,-9.776237,10.203148,-11.145744,11.181868,-7.943775,8.144094,-11.700785,11.635105,-13.007667,13.697297,63.94501965
0.026061343,10.71,-176.863266,18.869656,18.845027,17.670158,17.661948,13.287898,12.975922,10.011114,9.942152,-5.277311,5.398818,-6.914304,7.341215,-7.449664,7.485788,-5.753411,5.95373,-7.431638,7.365958,-8.96023,9.64986,63.25216737
0.026072917,10.73,-127.801414,20.398371,20.373742,19.68244,19.67423,14.280503,13.968527,9.505382,9.43642,-3.576227,3.697734,-4.384044,4.810955,-3.740437,3.776561,-3.159124,3.359443,-1.307026,1.241346,-2.571331,3.260961,47.48859432
0.026084491,10.75,-111.045097,20.500175,20.475546,20.250578,20.242368,14.530092,14.218116,9.339541,9.270579,-3.175585,3.297092,-3.080326,3.507237,-2.482679,2.518803,-2.610711,2.81103,0.003284,0.068964,-0.817704,1.507334,42.10478967
0.026096065,10.76,-108.031219,20.554361,20.529732,20.482101,20.473891,14.645034,14.333058,9.260726,9.191764,-2.965412,3.086919,-2.940759,3.36767,-1.958887,1.995011,-2.331578,2.531897,0.623958,0.689638,0.055827,0.633803,41.13643066
0.026107639,10.78,-106.551094,20.56093,20.536301,20.659439,20.651229,14.741914,14.429938,9.229528,9.160566,-2.870177,2.991684,-2.518774,2.945685,-1.635416,1.67154,-2.164099,2.364418,0.978629,1.044309,0.643655,0.045975,40.6608665
0.026119213,10.8,-105.340691,20.606907,20.582278,20.794085,20.785875,14.770649,14.458673,9.173701,9.104739,-2.765091,2.886598,-2.385775,2.812686,-1.267612,1.303736,-2.07215,2.272469,1.264336,1.330016,1.218346,0.528716,40.27196402
0.026131944,10.81,-104.483871,20.620043,20.595414,20.914772,20.906562,14.848646,14.53667,9.145787,9.076825,-2.660004,2.781511,-2.187098,2.614009,-1.077142,1.113266,-1.90467,2.104989,1.553327,1.619007,1.523754,0.834124,39.99666775
0.026143519,10.83,-103.946648,20.598696,20.574067,20.955002,20.946792,14.855214,14.543238,9.129367,9.060405,-2.640301,2.761808,-2.039321,2.466232,-0.919511,0.955635,-1.852127,2.052446,1.735589,1.801269,1.816026,1.126396,39.824058
0.026155093,10.85,-103.593719,20.631536,20.606907,21.01083,21.00262,15.07853,14.766554,9.117873,9.048911,-2.627165,2.748672,-2.019617,2.446528,-0.830844,0.866968,-1.776597,1.976916,1.684687,1.750367,1.770051,1.080421,39.71066191
0.026166667,10.86,-103.349167,20.611832,20.587203,21.053524,21.045314,14.69101,14.379034,9.109663,9.040701,-2.522078,2.643585,-1.947371,2.374282,-0.745461,0.781585,-1.710919,1.911238,1.881727,1.947407,2.062323,1.372693,39.63208736
0.026178241,10.88,-103.280525,20.62661,20.601981,21.115919,21.107709,14.894623,14.582647,9.119515,9.050553,-2.528646,2.650153,-1.894828,2.321739,-0.646942,0.683066,-1.714203,1.914522,1.98353,2.04921,2.183829,1.494199,39.61003268
0.026189815,10.9,-103.623077,20.634821,20.610192,21.145475,21.137265,14.966872,14.654896,9.121979,9.053017,-2.504017,2.625524,-1.816014,2.242925,-0.532003,0.568127,-1.705993,1.906312,2.04921,2.11489,2.30862,1.61899,39.72009464
0.026201389,10.91,-104.083488,20.641388,20.616759,21.173391,21.165181,14.929106,14.61713,9.088318,9.019356,-2.459683,2.58119,-1.701076,2.127987,-0.486028,0.522152,-1.615686,1.816005,2.137878,2.203558,2.302052,1.612422,39.86802469
0.026212963,10.93,-104.160744,20.639746,20.615117,21.198021,21.189811,14.996428,14.684452,9.080108,9.011146,-2.397288,2.518795,-1.750335,2.177246,-0.436768,0.472892,-1.622254,1.822573,2.16415,2.22983,2.459682,1.770052,39.89284705
0.026224537,10.95,-104.219009,20.646315,20.621686,21.214441,21.206231,14.994786,14.68281,9.062046,8.993084,-2.410424,2.531931,-1.658385,2.085296,-0.39736,0.433484,-1.61897,1.819289,2.18057,2.24625,2.456398,1.766768,39.91156759
0.026236111,10.96,-104.27198,20.639746,20.615117,21.234146,21.225936,15.024343,14.712367,9.068614,8.999652,-2.40714,2.528647,-1.724064,2.150975,-0.275854,0.311978,-1.61897,1.819289,2.236398,2.302078,2.535213,1.845583,39.92858717
0.026247685,10.98,-104.296043,20.651241,20.626612,21.250565,21.242355,15.008744,14.696768,9.062046,8.993084,-2.426844,2.548351,-1.678089,2.105,-0.302125,0.338249,-1.650167,1.850486,2.275806,2.341486,2.610744,1.921114,39.93631862
0.026259259,11,-104.333344,20.620043,20.595414,21.265343,21.257133,15.061289,14.749313,9.060404,8.991442,-2.416992,2.538499,-1.640323,2.067234,-0.23973,0.275854,-1.517168,1.717487,2.31193,2.37761,2.656719,1.967089,39.94830343
0.026270833,11.01,-104.377045,20.674229,20.6496,21.293259,21.285049,15.025986,14.71401,9.05712,8.988158,-2.416992,2.538499,-1.61241,2.039321,-0.20689,0.243014,-1.617328,1.817647,2.331634,2.397314,2.694485,2.004855,39.96234456
0.026282407,11.03,-104.395805,20.641388,20.616759,21.289974,21.281764,15.039122,14.727146,9.060404,8.991442,-2.413708,2.535215,-1.605842,2.032753,-0.20689,0.243014,-1.505675,1.705994,2.23804,2.30372,2.794646,2.105016,39.96837215
0.026293981,11.05,-104.437523,20.666019,20.64139,21.328562,21.320352,15.048974,14.736998,9.052194,8.983232,-2.308621,2.430128,-1.577929,2.00484,-0.144495,0.180619,-1.523736,1.724055,2.462994,2.528674,2.761806,2.072176,39.98177614
0.026305556,11.06,-104.449219,20.661093,20.636464,21.332666,21.324456,15.301847,14.989871,9.052194,8.983232,-2.272498,2.394005,-1.582855,2.009766,-0.124791,0.160915,-1.37596,1.576279,2.348054,2.413734,2.93914,2.24951,39.98553406
0.02631713,11.08,-104.480782,20.657808,20.633179,21.347445,21.339235,15.075246,14.76327,9.045626,8.976664,-2.275782,2.397289,-1.517176,1.944087,-0.085383,0.121507,-1.405515,1.605834,2.494191,2.559871,2.912868,2.223238,39.99567526
0.026328704,11.1,-104.507042,20.661093,20.636464,21.357296,21.349086,15.173768,14.861792,9.066972,8.99801,-2.252794,2.374301,-1.487621,1.914532,-0.072247,0.108371,-1.405515,1.605834,2.47613,2.54181,2.901374,2.211744,40.00411259
0.026340278,11.12,-104.507042,20.661093,20.636464,21.355654,21.347444,14.966872,14.654896,9.063688,8.994726,-2.334893,2.4564,-1.497473,1.924384,-0.052544,0.088668,-1.39238,1.592699,2.492549,2.558229,2.873461,2.183831,40.00411259
0.026351852,11.13,-104.526688,20.661093,20.636464,21.373716,21.365506,15.081815,14.769839,9.045626,8.976664,-2.24951,2.371017,-1.458065,1.884976,-0.052544,0.088668,-1.389096,1.589415,2.522105,2.587785,2.952276,2.262646,40.01042485
0.026363426,11.15,-104.544785,20.657808,20.633179,21.380285,21.372075,15.071962,14.759986,9.047268,8.978306,-2.26593,2.387437,-1.502398,1.929309,-0.019704,0.055828,-1.385812,1.586131,2.554945,2.620625,3.003177,2.313547,40.01623942
0.026375,11.17,-104.560898,20.667662,20.643033,21.395063,21.386853,15.098235,14.786259,9.034132,8.96517,-2.24951,2.371017,-1.372683,1.799594,0.006568,0.029556,-1.382528,1.582847,2.587785,2.653465,3.03109,2.34146,40.02141653
0.026386574,11.18,-104.555824,20.669302,20.644673,21.399988,21.391778,15.071962,14.759986,9.034132,8.96517,-2.26593,2.387437,-1.456423,1.883334,0.022988,0.013136,-1.389096,1.589415,2.620625,2.686305,3.054078,2.364448,40.01978625
0.026398148,11.2,-104.577454,20.68326,20.658631,21.411484,21.403274,15.080173,14.768197,9.030849,8.961887,-2.275782,2.397289,-1.395671,1.822582,0.060753,0.024629,-1.469552,1.669871,2.620625,2.686305,3.100054,2.410424,40.02673597
0.02641088,11.22,-104.577454,20.628252,20.603623,21.418051,21.409841,15.091666,14.77969,9.03249,8.963528,-2.275782,2.397289,-1.418658,1.845569,0.098519,0.062395,-1.421935,1.622254,2.633761,2.699441,3.129609,2.439979,40.02673597
0.026422454,11.23,-104.589149,20.689007,20.664378,21.439398,21.431188,15.091666,14.77969,9.027564,8.958602,-2.275782,2.397289,-1.356264,1.783175,0.088667,0.052543,-1.387454,1.587773,2.660033,2.725713,3.091844,2.402214,40.03049357
0.026434028,11.25,-104.601288,20.649599,20.62497,21.404915,21.396705,15.071962,14.759986,9.03249,8.963528,-2.269214,2.390721,-1.362831,1.789742,0.105087,0.068963,-1.372676,1.572995,2.571365,2.637045,3.244548,2.554918,40.03439383
0.026445602,11.27,-104.601288,20.672586,20.647957,21.45746,21.44925,15.094951,14.782975,9.022638,8.953676,-2.279066,2.400573,-1.389103,1.816014,0.118223,0.082099,-1.369392,1.569711,2.666601,2.732281,3.113189,2.423559,40.03439383
0.026457176,11.28,-104.603943,20.664377,20.639748,21.427904,21.419694,15.193473,14.881497,9.004577,8.935615,-2.269214,2.390721,-1.375967,1.802878,0.141211,0.105087,-1.379244,1.579563,2.722429,2.788109,3.201856,2.512226,40.03524689
0.02646875,11.3,-104.60968,20.667662,20.643033,21.460743,21.452533,15.025165,14.713189,9.036595,8.967633,-2.272498,2.394005,-1.398955,1.825866,0.137927,0.101803,-1.395664,1.595983,2.709293,2.774973,3.070498,2.380868,40.03709018
0.026480324,11.32,-104.610779,20.667662,20.643033,21.45746,21.44925,15.029269,14.717293,9.030849,8.961887,-2.277424,2.398931,-1.372683,1.799594,0.147779,0.111655,-1.389096,1.589415,2.727355,2.793035,3.264252,2.574622,40.03744329
0.026491898,11.33,-104.620712,20.674229,20.6496,21.464027,21.455817,15.056363,14.744387,9.011145,8.942183,-2.272498,2.394005,-1.385819,1.81273,0.151063,0.114939,-1.398947,1.599266,2.751985,2.817665,3.214992,2.525362,40.04063477
0.026503472,11.35,-104.626892,20.669302,20.644673,21.469774,21.461564,15.109729,14.797753,9.017713,8.948751,-2.219954,2.341461,-1.334918,1.761829,0.160915,0.124791,-1.372676,1.572995,2.719145,2.784825,3.247832,2.558202,40.0426204
0.026515046,11.37,-104.626236,20.674229,20.6496,21.473881,21.465671,15.09413,14.782154,8.998009,8.929047,-2.229806,2.351313,-1.331634,1.758545,0.164199,0.128075,-1.323418,1.523737,2.719145,2.784825,3.2544,2.56477,40.04240963
0.02652662,11.38,-104.627335,20.667662,20.643033,21.48209,21.47388,15.116297,14.804321,9.006218,8.937256,-2.219954,2.341461,-1.32014,1.747051,0.236446,0.200322,-1.297146,1.497465,2.765121,2.830801,3.329931,2.640301,40.04276274
0.026538194,11.4,-104.626015,20.695576,20.670947,21.480448,21.472238,15.091666,14.77969,9.002934,8.933972,-2.216671,2.338178,-1.369399,1.79631,0.311977,0.275853,-1.297146,1.497465,2.837369,2.903049,3.398894,2.709264,40.04233862
0.026549769,11.42,-104.634842,20.659451,20.634822,21.493584,21.485374,15.131076,14.8191,9.004577,8.935615,-2.213387,2.334894,-1.323424,1.750335,0.282422,0.246298,-1.30043,1.500749,2.871851,2.937531,3.3874,2.69777,40.04517473
0.026561343,11.43,-104.629539,20.661093,20.636464,21.514931,21.506721,15.098235,14.786259,8.998009,8.929047,-2.213387,2.334894,-1.326708,1.753619,0.288989,0.252865,-1.418651,1.61897,2.814381,2.880061,3.39561,2.70598,40.04347088
0.026572917,11.45,-104.62645,20.679155,20.654526,21.516573,21.508363,15.13518,14.823204,9.002934,8.933972,-2.213387,2.334894,-1.297153,1.724064,0.282422,0.246298,-1.288936,1.489255,2.889913,2.955593,3.390684,2.701054,40.04247839
0.026584491,11.47,-104.625572,20.680798,20.656169,21.500153,21.491943,15.065394,14.753418,9.001292,8.93233,-2.210103,2.33161,-1.274165,1.701076,0.315261,0.279137,-1.30864,1.508959,2.819307,2.884987,3.489203,2.799573,40.04219628
0.026596065,11.48,-104.624245,20.680798,20.656169,21.526424,21.518214,15.374917,15.062941,9.011966,8.943004,-2.219954,2.341461,-1.251178,1.678089,0.318545,0.282421,-1.305356,1.505675,2.894839,2.960519,3.36277,2.67314,40.04176992
0.026607639,11.5,-104.629982,20.677513,20.652884,21.518215,21.510005,15.148316,14.83634,8.979947,8.910985,-2.210103,2.33161,-1.264313,1.691224,0.328397,0.292273,-1.30864,1.508959,2.865283,2.930963,3.526968,2.837338,40.04361322
0.026619213,11.52,-104.622925,20.679155,20.654526,21.528067,21.519857,15.285426,14.97345,9.050552,8.98159,-2.193683,2.31519,-1.231474,1.658385,0.325113,0.288989,-1.306998,1.507317,2.880061,2.945741,3.369338,2.679708,40.0413458
0.026630787,11.53,-104.614754,20.677513,20.652884,21.526424,21.518214,15.137644,14.825668,8.999651,8.930689,-2.216671,2.338178,-1.251178,1.678089,0.341533,0.305409,-1.297146,1.497465,2.876777,2.942457,3.441586,2.751956,40.03872046
0.026642361,11.55,-104.613434,20.680798,20.656169,21.526424,21.518214,15.134359,14.822383,9.00786,8.938898,-2.213387,2.334894,-1.198635,1.625546,0.338249,0.302125,-1.30043,1.500749,2.921111,2.986791,3.461289,2.771659,40.03829634
0.026653935,11.57,-104.623581,20.670944,20.646315,21.526424,21.518214,15.147496,14.83552,9.011145,8.942183,-2.210103,2.33161,-1.142808,1.569719,0.348101,0.311977,-1.280727,1.481046,2.926037,2.991717,3.464573,2.774943,40.04155658
0.026665509,11.58,-104.610123,20.68244,20.657811,21.529709,21.521499,15.129434,14.817458,8.996367,8.927405,-2.203535,2.325042,-1.267597,1.694508,0.344817,0.308693,-1.30043,1.500749,2.942457,3.008137,3.533536,2.843906,40.03723252
0.026677083,11.6,-104.599525,20.687365,20.662736,21.528067,21.519857,15.132717,14.820741,8.998009,8.929047,-2.196967,2.318474,-1.284017,1.710928,0.482744,0.44662,-1.343121,1.54344,2.922753,2.988433,3.53682,2.84719,40.03382738
0.026688657,11.62,-104.603058,20.679155,20.654526,21.534636,21.526426,15.140927,14.828951,8.994724,8.925762,-2.216671,2.338178,-1.109969,1.53688,0.348101,0.311977,-1.366108,1.566427,2.952309,3.017989,3.53682,2.84719,40.03496254
0.026700231,11.63,-104.598419,20.689007,20.664378,21.532993,21.524783,15.149137,14.837161,8.996367,8.927405,-2.206819,2.328326,-1.205203,1.632114,0.394077,0.357953,-1.219974,1.420293,2.968729,3.034409,3.581154,2.891524,40.03347202
0.026711806,11.65,-104.588051,20.689007,20.664378,21.573221,21.565011,15.133538,14.821562,8.993083,8.924121,-2.147708,2.269215,-1.159228,1.586139,0.371089,0.334965,-1.244604,1.444923,2.817665,2.883345,3.587722,2.898092,40.03014079
0.02672338,11.67,-104.594887,20.68244,20.657811,21.532993,21.524783,15.107266,14.79529,8.999651,8.930689,-2.144424,2.265931,-1.178931,1.605842,0.387509,0.351385,-1.169074,1.369393,3.050829,3.116509,3.602499,2.912869,40.03233719
0.026734954,11.68,-104.581429,20.695576,20.670947,21.53874,21.53053,15.262438,14.950462,8.994724,8.925762,-2.157559,2.279066,-1.165796,1.592707,0.390793,0.354669,-1.177283,1.377602,2.817665,2.883345,3.724006,3.034376,40.02801314
0.026746528,11.7,-104.581429,20.679155,20.654526,21.536276,21.528066,15.047332,14.735356,8.988156,8.919194,-2.137856,2.259363,-1.178931,1.605842,0.394077,0.357953,-1.183851,1.38417,3.016347,3.082027,3.618919,2.929289,40.02801314
0.026758102,11.72,-104.573921,20.68408,20.659451,21.554338,21.546128,15.067037,14.755061,9.002934,8.933972,-2.144424,2.265931,-1.182215,1.609126,0.397361,0.361237,-1.201913,1.402232,3.004853,3.070533,3.630413,2.940783,40.02560082
0.026769676,11.73,-104.571938,20.68408,20.659451,21.552696,21.544486,15.15078,14.838804,9.035774,8.966812,-2.137856,2.259363,-1.165796,1.592707,0.407212,0.371088,-1.195345,1.395664,2.981865,3.047545,3.605783,2.916153,40.02496368
0.02678125,11.75,-104.556931,20.687365,20.662736,21.554338,21.546128,15.117939,14.805963,8.980767,8.911805,-2.121436,2.242943,-1.180573,1.607484,0.410496,0.374372,-1.205197,1.405516,2.985149,3.050829,3.609067,2.919437,40.02014193
0.026792824,11.77,-104.565094,20.68408,20.659451,21.559265,21.551055,15.172126,14.86015,9.020996,8.952034,-2.147708,2.269215,-1.109969,1.53688,0.41378,0.377656,-1.208481,1.4088,2.981865,3.047545,3.671463,2.981833,40.0227647
0.026804398,11.78,-104.548096,20.689007,20.664378,21.559265,21.551055,15.149137,14.837161,8.988156,8.919194,-2.147708,2.269215,-1.114895,1.541806,0.420348,0.384224,-1.205197,1.405516,2.985149,3.050829,3.656685,2.967055,40.01730324
0.026815972,11.8,-104.536179,20.685722,20.661093,21.56255,21.55434,15.15899,14.847014,8.998009,8.929047,-2.131288,2.252795,-1.200277,1.627188,0.499164,0.46304,-1.195345,1.395664,2.999927,3.065607,3.68624,2.99661,40.01347431
0.026827546,11.82,-104.533752,20.698858,20.674229,21.560907,21.552697,15.134359,14.822383,8.994724,8.925762,-2.14935,2.270857,-1.114895,1.541806,0.467966,0.431842,-1.24132,1.441639,2.988433,3.054113,3.645191,2.955561,40.01269452
0.02683912,11.83,-104.53022,20.663555,20.638926,21.569117,21.560907,15.170485,14.858509,8.999651,8.930689,-2.142782,2.264289,-1.178931,1.605842,0.459756,0.423632,-1.155938,1.356257,3.017989,3.083669,3.645191,2.955561,40.01155969
0.026850694,11.85,-104.526909,20.711996,20.687367,21.575686,21.567476,15.136002,14.824026,8.994724,8.925762,-2.147708,2.269215,-1.151018,1.577929,0.476176,0.440052,-1.210122,1.410441,3.001569,3.067249,3.674747,2.985117,40.01049586
