TimeStamp,Time in Minutes,Load-in-bar-(bar),Load in kN,Stud2-Axial,Stud3-Axial,Stud4-Axial,Stud5-Axial,Stud3-Top,Stud2-Mid,Stud3-Mid,Stud4-Mid,Stud3-Bottom,Pb1-Top-Left,Pb1-Top-Right,Pb1-Mid-Mid,Pb1-Bottom-Left,Pb1-Bottom-Right,Pb1-Pb2-Mid-Left,Pb1-Pb2-Mid-Mid,Pb1-Pb2-Mid-Right,Pb2-Mid-Left,Pb2-Mid-Mid,Pb2-Mid-Right,Pb3-Mid-Left,Pb3-Mid-Mid,Pb3-Mid-Right,Pb3-Pb4-Mid-Left,Pb3-Pb4-Mid-Mid,Pb3-Pb4-Mid-Right,Pb4-Top-Left,Pb4-Top-Right,Pb4-Mid-Mid,Pb4-Bottom-Left,Pb4-Bottom-Right,Pb4-Top-of-Stud,Pb4-Inbetween-Stud,Stud2-Mid-Fire-HF,Stud2-Mid-Fire-CF,Stud1-Mid-Amb-HF,Stud1-Mid-Amb-CF,Stud3-Top-Fire-HF,Stud3-Mid-Fire-HF,Stud3-Bottom-Fire-HF,Stud3-Top-Fire-CF,Stud3-Mid-Fire-CF,Stud3-Bottom-Fire-CF,Stud2-Top-Amb-HF,Stud2-Mid-Amb-HF,Stud2-Bottom-Amb-HF,Stud2-Top-Amb-CF,Stud2-Mid-Amb-CF,Stud2-Bottom-Amb-CF,Stud4-Top-Fire-HF,Stud4-Mid-Fire-HF,Stud4-Bottom-Fire-HF,Stud4-Top-Fire-CF,Stud4-Mid-Fire-CF,Stud4-Bottom-Fire-CF,Stud3-Top-Amb-HF,Stud3-Mid-Amb-HF,Stud3-Bottom-Amb-HF,Stud3-Top-Amb-CF,Stud3-Mid-Amb-CF,Stud3-Bottom-Amb-CF,Stud5-Mid-Fire-HF,Stud5-Mid-Fire-CF,Stud4-Mid-Amb-HF,Stud4-Mid-Amb-CF,Stud5-Mid-Amb-HF,Stud5-Mid-Amb-CF,Stud4-Top-Amb-HF,Stud4-Top-Amb-CF,Furnace-Top-Left,Furnace-Top-Right,Furnace-Bottom-Left,Furnace-Bottom-Right,Average-Pb1,Average-Pb1-Pb2,Average-Pb2,Average-Pb3,Average-Pb3-Pb4,Average-Pb4,Average-Furnace
08:17.3,80,-11.72311,-4,-1.816006,-1.632929,-2.425172,-2.049161,-15.730169,-14.958327,-16.248978,-14.950211,-10.807396,931.618591,939.041687,960.367187,962.292358,963.372925,640.271729,683.420227,639.592957,296.642059,344.467896,288.272705,149.958313,166.39061,139.082581,77.835983,74.011139,69.439087,48.068577,49.532951,46.326382,43.844547,45.401211,46.614643,47.521103,251.238022,196.397003,192.082092,133.530182,304.133179,316.506226,282.027924,235.498199,26.430286,197.319992,224.579712,211.664154,184.619736,155.247238,158.931152,137.04744,292.152008,280.426636,260.817444,241.640594,220.813431,193.208389,235.210648,230.729828,191.813904,183.034561,158.743423,145.182846,274.369385,202.960571,211.460236,160.20491,183.636047,124.700172,219.812851,153.398376,936.330688,947.862732,974.092285,974.104187,951.3385496,654.4283043,309.79422,151.8105013,73.76206967,46.75848771,958.097473
09:18.5,81,-13.50782,-4,-1.807796,-1.625541,-2.441592,-2.039309,-16.429647,-15.493607,-17.033836,-15.895984,-11.401788,934.087891,940.738037,962.714966,964.203186,964.606323,648.321899,700.806335,647.238525,308.908264,349.018433,299.750244,158.330887,175.84082,143.518402,79.109718,75.858421,71.066513,48.372055,50.532745,47.292736,44.606125,46.165707,47.158638,48.379059,260.798065,205.439056,201.463028,138.733963,320.68689,330.555298,290.885681,250.376785,26.665216,206.600403,238.274109,222.885818,193.319046,162.952042,166.326202,145.276321,302.883087,289.52417,266.261902,253.06221,231.754715,200.624619,247.284531,241.915665,199.312546,193.466293,166.929184,152.651093,285.824524,212.330414,222.597397,167.037796,192.503357,130.620453,232.513489,161.38324,938.408142,949.569824,975.604309,974.684143,953.2700806,665.4555863,319.225647,159.2300363,75.344884,47.50100929,959.5666045
10:19.7,82,-15.309966,-5,-1.81929,-1.690398,-2.471147,-2.034383,-16.91567,-15.959923,-17.661068,-16.744881,-11.917366,937.962158,944.247803,966.341736,965.927551,967.935181,656.424683,703.385193,654.718628,321.046539,348.992645,314.095215,168.101425,183.920364,150.618042,80.517014,77.391357,72.922775,49.214363,51.284069,48.387421,45.270092,47.005978,47.626682,48.855049,270.6297,214.455658,212.840073,144.111221,333.17392,342.575745,300.097473,263.434601,27.078979,213.822739,251.655243,234.094696,201.709732,171.222,174.467224,152.349182,313.103363,296.987793,270.055786,262.090851,242.419556,206.28743,257.480499,250.330765,205.518356,201.267746,174.664001,158.022095,298.760712,221.151825,234.202347,173.678055,201.616867,135.242966,245.017731,169.569443,941.648621,953.293091,978.622986,978.964966,956.4828858,671.5095013,328.0447997,167.5466103,76.94371533,48.23480771,963.132416
11:20.9,83,-17.109243,-5,-1.855413,-1.722416,-2.497418,-2.032741,-17.336014,-16.383549,-18.260384,-17.598703,-12.318007,939.969727,946.386536,967.958862,969.277649,970.616821,666.41272,696.720764,662.448059,334.335632,347.427307,326.778992,178.880585,189.996109,158.736694,81.796722,78.617615,74.661812,49.647861,52.243954,49.450771,45.971287,47.809334,48.694672,49.521439,279.142212,223.403122,221.886612,149.638443,342.023773,351.87677,306.740082,272.685669,27.295584,219.36911,260.543915,245.204315,207.817032,179.409012,182.135742,157.682953,321.452148,302.872772,272.723541,269.350677,250.467224,210.684189,264.483521,257.280518,209.828979,207.366974,180.810532,162.307388,309.538361,230.459518,244.220108,180.653244,209.998138,138.985229,253.693359,177.736694,944.403625,956.079102,982.500793,981.602051,958.841919,675.1938477,336.1806437,175.8711293,78.35871633,49.048474,966.1463928
12:22.2,84,-3.223778,-1,-2.392332,-2.275756,-2.861932,-2.295454,-17.078226,-16.229204,-17.917213,-17.092978,-12.153811,943.22583,949.692566,970.408752,972.70282,972.954163,682.029419,691.907837,672.149109,345.084839,344.906006,338.216309,187.805771,194.896698,167.709473,82.990486,79.690247,76.286232,50.299896,53.106865,50.349087,46.649029,48.671406,49.472446,50.054371,287.320007,231.876999,228.756927,155.354782,350.460541,360.912201,312.004242,278.976166,27.540676,223.942078,266.904938,254.898911,211.923096,187.163727,189.989365,161.386261,328.77063,308.95575,278.336273,274.196198,256.169861,213.938797,269.645905,262.604279,213.071548,212.101685,186.087952,165.338562,321.142365,239.739899,252.627396,187.68924,217.438629,142.695206,260.669739,184.793594,947.956055,958.378906,985.353577,984.983398,961.7968262,682.0287883,342.735718,183.4706473,79.655655,49.80044286,969.167984
13:23.4,85,-5.879212,-2,-2.484282,-2.339792,-2.94403,-2.341429,-17.076584,-16.245623,-17.818695,-17.101187,-12.13739,945.356934,952.541809,972.386536,974.941833,974.560547,683.448364,689.051392,683.170898,350.28009,343.576599,346.387482,194.534225,199.186111,174.92482,84.035133,80.590424,77.736183,50.32201,53.539055,51.201084,47.495327,49.227459,50.39444,50.867516,294.300537,239.886642,234.246826,160.132706,358.656433,368.73114,315.18927,284.182404,27.692076,226.847565,271.575653,262.368317,214.804916,193.584183,197.05658,163.790146,335.713806,314.459656,280.985535,278.718231,261.929077,217.646378,273.392761,266.834229,215.680801,216.361404,190.724564,168.215637,330.454956,248.826584,258.700043,193.924088,224.356934,146.42981,265.393005,190.747864,949.832336,961.30719,988.019043,985.91748,963.9575318,685.2235513,346.748057,189.5483853,80.78724667,50.43527014,971.2690123
14:24.6,86,-4.263792,-1,-2.69281,-2.488389,-3.055683,-2.402181,-17.084793,-16.245623,-17.764511,-17.13567,-12.120971,947.31134,954.784241,973.54657,976.461731,976.352783,679.828735,687.266541,697.345825,350.72052,342.086731,350.608978,200.109451,203.28981,182.125259,85.00518,81.4972,78.922859,51.078175,53.76355,52.27663,47.711002,50.012619,50.932701,51.349239,301.196136,247.832672,239.394638,165.221863,367.018372,377.618408,317.486328,289.579834,27.7397,229.279846,275.569427,268.198212,216.667801,199.468063,203.115997,165.939301,341.902954,319.570984,282.585785,283.188965,266.899719,219.338058,276.901825,270.567963,217.507736,220.250046,194.748535,171.222229,340.803009,258.29892,263.543884,199.810532,229.379379,150.738342,269.415619,196.498322,950.915222,962.656799,988.835266,987.313843,965.691333,688.1470337,347.8054097,195.17484,81.808413,51.01770229,972.4302825
15:26.0,87,-5.072937,-2,-2.789685,-2.58937,-3.155842,-2.48592,-16.902534,-16.219353,-17.647932,-16.974756,-12.009316,949.922363,956.481873,975.016296,978.623413,978.104309,677.402405,685.987183,710.863586,349.226898,341.299713,351.668152,204.764297,207.038696,187.67363,85.821747,82.279846,79.954781,51.260841,54.259048,52.926208,48.270603,50.618698,51.737709,51.918499,307.704437,255.011795,243.305527,169.982483,373.24234,384.566284,318.830933,293.601868,27.753044,231.164658,279.18158,271.813904,217.964706,204.380249,207.458099,168.111893,348.075317,324.003784,282.808777,286.923248,271.180786,220.539856,279.878265,273.361481,218.734314,223.794205,198.24263,173.617279,348.061096,265.115692,267.368683,204.175766,233.892273,155.244919,273.227234,201.398315,953.21051,964.056274,992.169922,989.282532,967.6296508,691.4177247,347.3982543,199.825541,82.685458,51.57022943,974.6798095
16:27.2,88,-6.591905,-2,-2.82745,-2.635345,-3.211669,-2.533537,-16.918955,-16.150391,-17.624945,-16.984608,-11.996181,951.903625,958.915833,978.423462,982.028687,981.570435,676.225891,684.929138,718.54834,346.426147,340.955902,351.642151,209.221344,211.05423,193.111923,86.581108,83.005043,80.822983,51.715843,54.740902,53.697803,48.618996,51.228821,52.306606,52.368576,314.041962,261.331879,246.883499,174.325165,380.423157,392.139343,319.524078,297.959686,27.836094,232.092255,282.310608,274.675568,219.056717,208.515289,211.466507,170.318283,353.926605,327.146393,280.805573,290.594208,274.776642,221.702301,283.056366,275.793945,219.98848,226.689682,201.444168,175.538971,355.781586,270.87439,270.885529,207.954422,238.351898,159.947464,276.329163,205.493942,955.899719,966.898315,994.041565,993.614197,970.5684084,693.2344563,346.3414,204.462499,83.46971133,52.09679243,977.613449
17:28.8,89,-7.912007,-3,-2.857005,-2.682961,-3.267495,-2.572944,-16.905819,-16.097847,-17.572401,-16.971472,-11.999465,953.523071,960.55835,980.464905,981.511475,983.267578,675.36731,683.997437,706.094238,345.419281,340.069244,350.155212,213.60524,214.791,198.444275,87.293999,83.62397,81.619873,51.687664,55.245579,53.993195,49.112743,51.466263,52.915623,52.918552,319.812073,266.555481,249.169327,177.930283,386.059692,398.496429,318.985565,302.241272,27.945129,232.659042,285.438629,277.228088,219.907394,212.264465,214.949478,172.646164,359.346436,328.866058,278.788391,293.567657,277.716827,222.616837,285.579926,277.989105,220.939209,229.355133,204.468872,177.780731,362.041931,275.175659,274.615509,211.414948,241.861435,164.099213,279.408936,209.137222,957.282776,967.865051,994.315125,993.722473,971.8650758,688.4863283,345.214579,208.9468383,84.17928067,52.47708843,978.2963563
18:30.0,90,-6.297028,-2,-2.914474,-2.746998,-3.346309,-2.64519,-16.918955,-16.071575,-17.542847,-16.925497,-11.979761,956.050537,963.506531,982.062683,985.81543,985.869873,674.695679,683.36438,700.419189,344.018372,339.49411,348.615692,217.774139,218.598038,203.210236,87.991341,84.213402,82.29641,51.883785,55.402599,54.667316,49.248234,51.925259,53.248089,53.247864,325.37619,270.673523,251.867599,181.006729,393.016022,404.05426,318.200897,306.183258,28.039433,233.407166,288.014557,279.539001,220.602875,215.587997,218.412354,174.974197,365.574799,329.394562,277.105377,296.049377,280.215668,222.704117,288.447449,279.855865,221.462616,231.982666,207.53157,179.401321,368.531219,278.971649,277.823883,214.558929,245.499634,167.922546,281.776184,212.617172,959.695068,971.388489,997.777954,996.845581,974.6610108,686.1597493,344.0427247,213.1941377,84.83371767,52.80330657,981.426773
19:31.3,91,-3.516668,-1,-3.124644,-2.988365,-3.507221,-2.812669,-16.574141,-15.887676,-17.230873,-16.528141,-11.733466,958.709595,964.980652,985.11853,987.347656,988.961487,674.013733,683.012451,696.850098,342.916138,339.546631,347.77478,221.685394,221.955856,208.106903,88.609665,84.750504,82.920403,51.80579,55.528339,54.879066,49.657791,52.233814,53.692173,53.560223,330.160004,273.929169,253.992859,184.166458,398.529297,409.549194,318.398926,309.939056,28.040813,233.643051,290.622375,281.429016,221.351227,219.107468,221.077011,177.002899,372.576294,329.963348,280.872498,298.667267,282.031525,223.460739,291.300812,281.7565,222.433716,234.928833,210.308304,181.01326,374.598389,282.460846,279.971649,217.309006,247.704987,171.746414,284.314697,215.901184,962.107483,970.733154,998.618347,998.527832,977.023584,684.6254273,343.4125163,217.2493843,85.42685733,53.051028,982.496704
20:32.6,92,-1.576574,-1,-3.439899,-3.159129,-3.673058,-3.001494,-16.574141,-15.854837,-17.106083,-16.291698,-11.608676,959.856445,965.785522,986.016968,989.24823,990.090759,673.383667,682.756287,694.131287,342.855194,339.903656,346.544891,225.523193,225.184601,212.800369,89.180115,85.256973,83.442581,52.025337,55.659473,55.266724,49.713776,52.438206,53.697353,53.934208,333.608856,276.460724,256.211426,187.346893,403.409119,414.350647,317.971161,313.833252,28.025404,234.422943,292.898071,283.112152,221.995682,222.316345,223.432281,179.029465,377.841309,330.023102,281.974152,301.112396,283.427704,223.681747,293.640808,283.430389,222.961975,237.186905,212.795502,182.657501,378.909607,285.559387,281.838104,220.260712,249.959106,175.072479,286.616486,218.933182,963.390869,973.729431,1000.459167,1000.544922,978.1995848,683.423747,343.101247,221.1693877,85.95988967,53.24786814,984.5310973
21:33.9,93,-2.565382,-1,-3.492442,-3.203461,-3.723958,-3.034333,-16.554438,-15.838418,-17.056826,-16.232588,-11.533146,961.288269,968.243469,987.045837,992.753479,992.646667,672.804077,682.65033,692.174011,342.285187,340.140472,345.966095,229.458832,228.259094,216.810425,89.695938,85.726532,83.95182,51.820442,55.632256,55.487854,50.480854,52.550419,54.231136,54.336254,335.974396,279.088837,257.936523,189.762848,408.014435,419.125031,317.161041,317.674072,28.26412,234.445297,295.94278,284.799194,222.63652,225.558807,226.0354,180.681671,381.461823,330.123657,281.169525,303.862671,285.110687,223.947403,295.900055,284.93869,223.435745,239.801071,215.143692,183.988403,383.233521,288.437286,283.35791,222.790222,251.589325,178.278809,288.513733,221.855591,965.289978,976.026917,1003.664124,1003.587097,980.3955442,682.542806,342.7972513,224.8427837,86.45809667,53.50560214,987.142029
22:35.2,94,-3.349365,-1,-3.513787,-3.239584,-3.771575,-3.068814,-16.547871,-15.825282,-16.997715,-16.134069,-11.503591,962.353394,968.811707,987.989258,991.654602,991.754211,672.286926,682.66272,690.601379,342.328796,340.576019,345.933411,233.114532,231.439743,221.097855,90.20063,86.151779,84.412064,51.733425,55.734818,55.709854,50.602909,52.582188,54.14447,54.60273,337.315247,281.151001,260.163391,192.486343,412.111938,425.428864,316.756409,321.051208,28.448294,234.78157,298.645905,286.43576,223.198288,229.02533,228.324707,182.386017,383.68689,330.056793,280.198914,306.398895,286.350952,224.385849,298.175842,286.583069,223.887695,242.490097,217.395737,185.539352,386.641052,291.239319,284.814758,225.301178,252.90715,181.033295,290.653442,224.941742,966.088013,975.964783,1004.019226,1001.608948,980.5126344,681.8503417,342.9460753,228.55071,86.921491,53.58719914,986.9202425
23:36.5,95,-4.124079,-1,-3.536774,-3.272424,-3.810982,-3.095085,-16.524881,-15.818714,-16.987862,-16.114367,-11.470751,964.144775,971.143433,990.372375,995.446716,995.374207,672.059509,682.89563,689.50647,342.680328,340.886902,345.618103,236.586823,234.34111,224.989151,90.690819,86.564529,84.863167,52.042469,55.489651,55.631359,50.481079,52.61441,54.233387,54.530487,337.799103,283.037598,262.3526,194.713364,416.598633,429.128906,316.791962,324.53479,28.48048,235.433914,301.277649,287.840271,223.868484,232.332642,230.538467,183.98468,384.825409,329.956879,279.200806,308.846222,287.662781,224.663452,300.376373,288.056488,224.745804,244.823807,219.582535,186.929504,391.263855,293.304352,286.218964,227.504196,254.518845,183.205841,293.067108,227.912506,967.325867,978.350098,1005.273071,1004.325378,983.2963012,681.487203,343.0617777,231.9723613,87.37283833,53.57469171,988.8186035
24:37.8,96,-4.876941,-2,-3.561404,-3.304442,-3.847105,-3.126282,-16.513388,-15.818714,-16.97801,-16.101231,-11.460899,966.289917,973.40094,992.278137,996.735046,996.336975,671.871948,683.102661,688.536682,342.909912,341.629913,345.799103,239.73851,237.371094,228.600998,91.123871,86.924873,85.252716,51.767918,55.957016,55.889549,50.669685,52.728188,54.552994,55.03162,337.779724,284.653351,264.549988,196.88913,420.170776,433.849762,316.520508,327.529419,28.567841,236.056396,304.021698,289.449371,224.730774,235.499359,232.691559,185.569183,384.987701,329.933044,278.018768,311.28186,288.759216,225.541458,302.986542,289.5625,225.494278,247.243256,221.703918,188.308212,394.96521,295.856415,287.590179,229.77681,256.277649,185.686646,295.600067,230.736969,969.403198,980.866699,1008.784485,1006.209534,985.008203,681.1704303,343.4463093,235.2368673,87.76715333,53.79956714,991.315979
25:39.2,97,-3.370554,-1,-3.660742,-3.4202,-3.970251,-3.25107,-16.538017,-15.815431,-16.928751,-15.991219,-11.42806,967.064514,974.118408,992.356812,998.029785,997.9021,671.80896,683.509766,687.838135,343.622437,342.279175,346.285645,243.350769,240.380142,232.310959,91.536118,87.231247,85.630417,51.907452,55.837151,55.933628,50.666302,52.63311,54.649765,55.084942,337.173401,286.074097,266.717834,198.788666,424.278076,436.716797,316.239014,330.566193,28.705763,236.771057,306.563202,290.898315,225.550018,238.714096,234.671402,187.092178,384.498199,330.121002,277.597992,313.749329,289.976654,225.970184,305.616028,291.20282,226.264069,250.455551,223.954803,189.686874,398.481201,297.631775,288.937744,232.06572,257.861664,187.601624,298.194061,233.557968,970.351135,980.957764,1008.386536,1008.472473,985.8943238,681.052287,344.062419,238.6806233,88.132594,53.81605,992.041977
26:40.5,98,-4.245914,-1,-3.689476,-3.459606,-4.006374,-3.2757,-16.542944,-15.820356,-16.932035,-15.99286,-11.421492,970.564209,975.71106,996.521912,1000.710022,1000.352112,671.921082,684.128174,687.358337,344.433197,343.19754,346.567108,246.266785,243.641037,235.588058,91.966148,87.577759,86.012413,52.052612,55.427341,55.966011,50.469799,52.683804,54.714127,55.143215,336.479279,287.416077,268.875488,200.673965,428.532623,439.269867,316.391052,333.730957,28.829647,237.269791,309.544434,292.372192,226.490402,241.925781,237.057968,188.570862,383.817352,330.537445,277.611572,315.958618,291.197205,226.721802,308.255219,292.671173,226.949951,252.954712,226.445312,190.925659,402.59964,299.398956,290.277893,234.164307,259.466949,188.847473,300.609924,236.287888,973.33313,983.585266,1011.076416,1009.782227,988.771863,681.1358643,344.732615,241.83196,88.51877333,53.77955843,994.4442598
27:42.0,99,-3.031314,-1,-3.7765,-3.56305,-4.114743,-3.38571,-16.551153,-15.825282,-16.928751,-15.945243,-11.418208,970.395447,976.983215,995.581543,1001.893127,1001.649109,672.127441,684.704346,686.997498,345.183136,344.117798,347.406189,249.490036,246.538803,239.045425,92.355621,87.908394,86.358597,52.27911,55.462658,55.989624,50.567036,52.601116,54.67947,55.308567,335.769043,288.804535,271.018982,202.685059,432.029205,442.222534,316.210175,336.839386,28.916519,237.627563,312.320953,293.973175,227.325775,245.221527,239.345413,190.068359,383.136444,331.061096,277.997955,318.441833,292.785736,227.567276,310.9823,294.209198,227.97583,255.807358,228.689484,192.284805,405.803986,300.959076,291.709106,236.367111,261.19696,191.261902,303.4151,239.079697,973.376953,983.62262,1011.67218,1010.93219,989.3004882,681.2764283,345.569041,245.0247547,88.874204,53.841083,994.9009858
28:43.4,100,-1.533756,0,-3.97025,-3.776504,-4.306852,-3.6123,-16.544586,-15.785875,-16.905764,-15.861503,-11.30327,972.199463,978.346069,997.579041,1003.707886,1003.940063,672.478882,685.483154,686.847168,346.098419,345.091278,348.073303,252.481232,249.587845,242.307205,92.693947,88.247131,86.688454,52.484848,55.913387,56.060684,50.459419,52.658569,54.666191,55.156036,335.511353,290.312836,272.531219,204.74173,435.97348,444.551178,316.485413,339.971771,28.908707,238.442337,315.155945,295.399658,228.01326,248.703781,241.425003,191.391922,382.709137,331.99057,281.675598,320.489655,294.046753,227.619736,313.314362,295.884094,228.666153,258.081451,230.911942,193.465836,409.142456,302.776733,293.138702,238.46788,263.240356,193.411774,305.843811,242.11972,975.176697,986.58905,1013.317322,1013.296265,991.1545044,681.603068,346.421,248.1254273,89.209844,53.914162,997.0948335
29:44.8,101,-2.312442,-1,-4.052348,-3.797849,-4.349543,-3.633645,-16.587276,-15.799011,-16.889345,-15.894342,-11.30327,974.052246,979.183716,998.322754,1005.273071,1004.90802,672.931274,686.26947,686.869568,346.779449,346.275391,349.257141,255.718033,252.447372,245.587509,93.037262,88.57177,87.036705,52.807491,55.972309,55.789921,50.377968,52.32531,54.495602,55.196083,335.520264,291.777557,274.195068,206.640167,439.707275,447.602051,316.317261,343.415558,28.867109,238.741486,318.516266,297.162476,228.737518,252.159103,243.737488,192.783188,382.564056,332.895386,282.055939,322.843109,295.637604,228.671463,316.363098,297.503662,229.363678,261.326843,233.278275,194.828674,412.035339,304.539154,294.567139,240.720657,265.04425,194.63533,308.632507,245.112518,977.408203,986.3125,1015.453857,1013.896667,992.3479614,682.0234373,347.437327,251.2509713,89.548579,53.85209771,998.2678068
30:46.2,102,-3.09797,-1,-4.1131,-3.843824,-4.392233,-3.659916,-16.533092,-15.821999,-16.890987,-15.887774,-11.309838,975.166504,981.540222,1001.324097,1007.278381,1006.977234,673.536743,687.110168,687.030334,347.960388,347.425964,349.962982,259.127777,255.33992,249.211716,93.353447,88.935913,87.337036,52.742832,55.90889,55.941273,50.473633,52.163723,54.611507,55.310593,335.55545,293.412598,275.982605,208.716339,443.50528,450.514954,315.973816,347.433746,28.877451,239.456741,321.686401,299.086029,229.616089,256.085785,245.949081,194.27121,382.887421,334.001678,282.083282,325.820465,297.326782,228.67746,319.581055,299.553711,230.315231,264.859467,235.59935,196.165955,414.465271,306.601776,295.938049,242.904282,267.072021,196.804825,311.251862,248.523895,978.37146,989.133728,1016.102173,1016.106506,994.4572876,682.5590817,348.449778,254.5598043,89.87546533,53.87892157,999.9284668
31:47.6,103,-3.868048,-1,-4.191914,-3.862706,-4.43164,-3.689471,-16.528166,-15.851554,-16.899197,-15.8927,-11.350887,977.263611,983.017944,1002.502869,1010.297974,1009.588989,674.251587,688.099182,687.361023,349.025757,348.830414,351.337311,262.558746,258.300964,252.785004,93.67955,89.244926,87.632675,52.654289,55.710304,56.087669,50.634266,52.194599,54.732578,55.298218,335.928528,294.97229,277.997498,210.823563,448.075134,453.742187,316.034851,351.587708,29.042217,239.787277,324.953491,301.059662,230.457901,259.882233,248.290146,195.590164,383.688202,335.126892,282.387878,328.952362,298.960449,230.057114,322.936676,301.460144,231.137192,268.283875,237.995392,197.326736,417.755188,308.466705,297.475342,245.576492,269.257782,198.776321,314.224518,251.960037,980.022522,989.995239,1018.622375,1018.503784,996.5342774,683.237264,349.7311607,257.8815713,90.185717,53.90170329,1001.78598
32:49.0,104,-1.181493,0,-4.37417,-4.057278,-4.623748,-3.894715,-16.547871,-15.848269,-16.895912,-15.891058,-11.365664,978.978516,985.021179,1004.261047,1011.691345,1010.49231,675.066833,689.156799,687.804199,350.385406,350.111206,352.41861,265.86618,261.511902,256.25116,94.00705,89.574821,87.961296,53.057537,56.083397,55.930031,50.423996,52.090702,54.602505,55.368179,336.524506,296.641815,280.02005,212.405655,453.124054,457.332336,316.014069,355.837769,29.073008,240.775375,328.572144,302.952209,231.358047,263.832092,250.757538,197.003723,384.891083,336.351227,282.979095,331.912567,300.615295,230.405716,326.374268,303.431488,232.084869,271.841339,240.436478,198.721146,420.790405,310.537415,299.364807,248.150116,271.235046,200.831314,317.423737,255.492538,981.447998,992.02478,1020.733521,1019.190613,998.0888794,684.009277,350.9717407,261.2097473,90.514389,53.936621,1003.349228
33:50.5,105,-0.575407,0,-4.538365,-4.260059,-4.802721,-4.098317,-16.523241,-15.854837,-16.915615,-15.851651,-11.329541,980.481323,986.147583,1005.35321,1013.851135,1012.005798,675.948547,690.221008,688.387817,351.882751,351.546631,353.55658,269.387024,264.877441,259.722839,94.275948,89.897133,88.253853,53.448074,56.065857,55.796894,50.24213,51.891224,54.412777,55.375378,337.358215,298.59491,282.059784,215.399155,458.185425,461.329681,315.859314,360.142029,29.126085,241.179749,332.094666,304.802246,232.044968,268.143219,253.201035,198.280823,386.698975,338.008148,284.890839,335.536072,302.512177,230.756363,329.94574,305.48642,232.775742,275.525024,243.00029,199.753494,422.728699,312.520386,300.979279,250.355026,273.224518,203.02153,320.739166,258.940491,983.01532,992.918213,1022.299988,1020.884888,999.5678098,684.8524573,352.328654,264.6624347,90.808978,53.89033343,1004.779602
34:51.9,106,-1.41479,0,-4.567921,-4.301929,-4.856905,-4.139366,-16.569216,-15.867973,-16.889345,-15.897626,-11.342677,982.411926,987.410706,1006.866699,1015.203125,1014.474182,676.96167,691.505127,689.070496,353.104126,353.033936,355.184479,273.174164,268.616516,263.399078,94.620819,90.2603,88.602936,53.743736,56.125893,55.82748,50.06498,52.113689,54.483898,55.313515,338.404877,300.477875,284.214905,217.38414,464.660736,466.203461,315.667206,364.48114,29.081968,241.590485,335.945892,306.747925,232.763519,272.296906,255.886612,199.336517,389.0289,339.557983,285.517395,339.448914,304.326324,231.252823,334.164093,307.569305,233.51947,279.125244,245.783905,200.834808,425.468201,314.543518,302.839569,252.607956,275.835144,205.256714,324.556213,262.650299,984.41864,994.89856,1024.789307,1022.491577,1001.273328,685.8457643,353.7741803,268.396586,91.16135167,53.953313,1006.649521
35:53.4,107,-2.24733,-1,-4.605685,-4.338052,-4.897954,-4.173847,-16.557722,-15.887676,-16.879492,-15.864787,-11.352529,983.68634,988.691467,1007.808838,1015.830322,1014.509705,678.066223,692.998596,689.909424,354.886261,354.400787,356.664795,277.085236,272.227936,267.168182,94.935173,90.617004,88.939499,53.654797,56.992546,55.616962,50.382706,52.133522,54.658539,55.431393,339.497681,302.396149,286.207214,219.489609,470.942017,470.384735,315.839874,368.471832,29.157562,242.340302,339.209198,308.915649,233.492722,276.526642,258.488556,200.571533,391.451172,341.224945,286.097107,343.57016,306.64325,232.197449,338.11969,309.889343,234.244995,283.28653,248.593781,201.946655,428.956329,316.569489,304.739899,255.06778,277.907196,207.659653,328.168915,266.395172,985.584106,994.971313,1024.486206,1022.906067,1002.105334,686.9914143,355.317281,272.1604513,91.49722533,54.12435214,1006.986923
36:54.9,108,-3.066408,-1,-4.635241,-4.387311,-4.950497,-4.223105,-16.557722,-15.927084,-16.876209,-15.88449,-11.365664,984.559937,990.174133,1010.409424,1017.979858,1016.507935,679.240051,694.155273,690.813782,356.695435,356.249176,358.312195,281.25769,276.068909,271.074799,95.25676,90.989014,89.302109,54.083916,57.444046,55.702431,50.287033,52.27235,54.517883,55.262001,340.906494,304.334167,288.589233,221.843781,472.456116,464.041656,316.233429,372.143005,29.354904,243.138794,342.452515,311.202606,234.408417,280.618134,261.099396,201.740219,393.965424,342.94574,286.603851,347.575806,308.631378,232.547623,341.512451,312.250671,235.318481,286.991608,251.345139,203.005005,431.028015,318.701294,306.817169,257.751892,280.233521,210.064117,332.034241,270.384308,987.642395,997.656921,1027.188721,1025.200439,1003.926257,688.069702,357.085602,276.1337993,91.84929433,54.22423714,1009.422119
