TimeStamp,Time in Sec,Kyowa PG 500 KUM _Load in bar_(bar),Load in kN,Stud1_Axial-O,Stud1_Axial,Stud2_Axial-O,Stud2_Axial,Stud3_Axial-O,Stud3_Axial,Stud4_Axial-O,Stud4_Axial,Stud2_Top-O,Stud2_Top,Stud2_Mid-O,Stud2_Mid,Stud2_Bottom-O,Stud2_Bottom,Stud3_Top-O,Stud3_Top,Stud3_Mid-O,Stud3_Mid,Stud3_Bottom-O,Stud3_Bottom,Stud1_Mid-O,Stud1_Mid,Stud4_Mid-O,Stud4_Mid
44:49.2,6.14,-62.627728,20.12228901,8.311681,8.316607,7.452867,7.418386,7.77063,7.702489,16.388536,16.40003,4.663247,4.669815,-10.406845,10.492228,6.127952,5.799553,-13.143861,13.621672,4.566415,4.653441,25.168741,25.191729,-0.683022,0.700357,0.679434,0.714099
44:50.2,6.16,-62.641853,20.12682737,8.311681,8.316607,7.452867,7.418386,7.772273,7.704132,16.391821,16.403315,4.663247,4.669815,-10.408486,10.493869,6.137804,5.809405,-13.083108,13.560919,4.549995,4.637021,25.165457,25.188445,-0.655285,0.67262,0.658635,0.6933
44:51.3,6.18,-62.637218,20.12533814,8.311681,8.316607,7.451225,7.416744,7.773914,7.705773,16.393463,16.404957,4.663247,4.669815,-10.410129,10.495512,6.137804,5.809405,-13.094602,13.572413,4.546711,4.633737,25.165457,25.188445,-0.669154,0.686489,0.620504,0.655169
44:52.3,6.19,-62.646709,20.1283876,8.311681,8.316607,7.452867,7.418386,7.773914,7.705773,16.393463,16.404957,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.117589,13.5954,4.549995,4.637021,25.165457,25.188445,-0.683022,0.700357,0.63437,0.669035
44:53.3,6.21,-62.663925,20.1339191,8.311681,8.316607,7.449583,7.415102,7.777198,7.709057,16.396746,16.40824,4.663247,4.669815,-10.410129,10.495512,6.137804,5.809405,-13.094602,13.572413,4.543427,4.630453,25.162172,25.18516,-0.728095,0.74543,0.682901,0.717566
44:54.3,6.23,-62.652889,20.13037324,8.311681,8.316607,7.452867,7.418386,7.77063,7.702489,16.398388,16.409882,4.663247,4.669815,-10.406845,10.492228,6.13452,5.806121,-13.09296,13.570771,4.543427,4.630453,25.165457,25.188445,-0.807839,0.825174,0.700233,0.734898
44:55.3,6.24,-62.666573,20.1347699,8.310039,8.314965,7.451225,7.416744,7.77063,7.702489,16.398388,16.409882,4.663247,4.669815,-10.413413,10.498796,6.13452,5.806121,-13.096244,13.574055,4.540143,4.627169,25.165457,25.188445,-0.887584,0.904919,0.748764,0.783429
44:56.3,6.26,-62.676949,20.13810371,8.311681,8.316607,7.452867,7.418386,7.768989,7.700848,16.401672,16.413166,4.663247,4.669815,-10.413413,10.498796,6.13452,5.806121,-13.089676,13.567487,4.536859,4.623885,25.165457,25.188445,-0.832109,0.849444,0.7037,0.738365
44:57.3,6.28,-62.669884,20.13583373,8.310039,8.314965,7.451225,7.416744,7.772273,7.704132,16.398388,16.409882,4.663247,4.669815,-10.403561,10.488944,6.13452,5.806121,-13.124157,13.601968,4.536859,4.623885,25.165457,25.188445,-0.818241,0.835576,0.724499,0.759164
44:58.3,6.29,-62.68092,20.1393796,8.310039,8.314965,7.449583,7.415102,7.772273,7.704132,16.401672,16.413166,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.104454,13.582265,4.540143,4.627169,25.165457,25.188445,-0.835576,0.852911,0.686367,0.721032
44:59.3,6.31,-62.68401,20.14037241,8.310039,8.314965,7.449583,7.415102,7.772273,7.704132,16.401672,16.413166,4.663247,4.669815,-10.403561,10.488944,6.13452,5.806121,-13.114305,13.592116,4.536859,4.623885,25.165457,25.188445,-0.884116,0.901451,0.700233,0.734898
45:00.3,6.33,-62.691513,20.14278313,8.310039,8.314965,7.452867,7.418386,7.767346,7.699205,16.40003,16.411524,4.663247,4.669815,-10.400277,10.48566,6.13452,5.806121,-13.091318,13.569129,4.536859,4.623885,25.165457,25.188445,-0.915321,0.932656,0.76263,0.797295
45:01.3,6.34,-62.691074,20.14264208,8.310039,8.314965,7.44712,7.412639,7.772273,7.704132,16.403315,16.414809,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.09296,13.570771,4.527007,4.614033,25.165457,25.188445,-0.842511,0.859846,0.727965,0.76263
45:02.3,6.36,-62.698357,20.1449821,8.311681,8.316607,7.447941,7.41346,7.775557,7.707416,16.403315,16.414809,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.114305,13.592116,4.533575,4.620601,25.165457,25.188445,-0.884116,0.901451,0.741831,0.776496
45:03.3,6.38,-62.698357,20.1449821,8.310039,8.314965,7.451225,7.416744,7.773914,7.705773,16.403315,16.414809,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.022356,13.500167,4.530291,4.617317,25.165457,25.188445,-0.804372,0.821707,0.721032,0.755697
45:04.3,6.39,-62.697254,20.14462771,8.310039,8.314965,7.449583,7.415102,7.773914,7.705773,16.404957,16.416451,4.663247,4.669815,-10.406845,10.492228,6.13452,5.806121,-13.104454,13.582265,4.530291,4.617317,25.165457,25.188445,-0.877182,0.894517,0.717566,0.752231
45:05.3,6.41,-62.703434,20.14661334,8.310039,8.314965,7.447941,7.41346,7.775557,7.707416,16.404957,16.416451,4.663247,4.669815,-10.410129,10.495512,6.137804,5.809405,-13.094602,13.572413,4.523723,4.610749,25.165457,25.188445,-0.884116,0.901451,0.76263,0.797295
45:06.3,6.43,-62.700783,20.14576158,8.308397,8.313323,7.451225,7.416744,7.773914,7.705773,16.406599,16.418093,4.663247,4.669815,-10.416697,10.50208,6.13452,5.806121,-13.088034,13.565845,4.530291,4.617317,25.165457,25.188445,-0.863314,0.880649,0.776496,0.811161
45:07.3,6.44,-62.704758,20.14703875,8.310039,8.314965,7.449583,7.415102,7.772273,7.704132,16.408239,16.419733,4.663247,4.669815,-10.410129,10.495512,6.131236,5.802837,-13.078182,13.555993,4.527007,4.614033,25.165457,25.188445,-0.849445,0.86678,0.793828,0.828493
45:08.3,6.46,-62.714909,20.15030026,8.310039,8.314965,7.449583,7.415102,7.775557,7.707416,16.406599,16.418093,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.107738,13.585549,4.527007,4.614033,25.165457,25.188445,-0.807839,0.825174,0.734898,0.769563
45:09.3,6.48,-62.706963,20.14774721,8.309217,8.314143,7.449583,7.415102,7.772273,7.704132,16.409882,16.421376,4.663247,4.669815,-10.413413,10.498796,6.13452,5.806121,-13.066689,13.5445,4.523723,4.610749,25.165457,25.188445,-0.814774,0.832109,0.776496,0.811161
45:10.3,6.49,-62.71447,20.15015921,8.310039,8.314965,7.449583,7.415102,7.775557,7.707416,16.409882,16.421376,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.061763,13.539574,4.527007,4.614033,25.165457,25.188445,-0.800905,0.81824,0.714099,0.748764
45:11.3,6.51,-62.718884,20.15157743,8.311681,8.316607,7.449583,7.415102,7.77063,7.702489,16.409882,16.421376,4.663247,4.669815,-10.413413,10.498796,6.13452,5.806121,-13.055195,13.533006,4.527007,4.614033,25.165457,25.188445,-0.849445,0.86678,0.755697,0.790362
45:12.3,6.53,-62.72131,20.1523569,8.310039,8.314965,7.447941,7.41346,7.772273,7.704132,16.413166,16.42466,4.663247,4.669815,-10.406845,10.492228,6.13452,5.806121,-13.140576,13.618387,4.520439,4.607465,25.162172,25.18516,-0.859846,0.877181,0.783429,0.818094
45:13.3,6.54,-62.716675,20.15086768,8.311681,8.316607,7.447941,7.41346,7.772273,7.704132,16.413166,16.42466,4.659963,4.666531,-10.410129,10.495512,6.131236,5.802837,-13.138934,13.616745,4.522081,4.609107,25.165457,25.188445,-0.859846,0.877181,0.804227,0.838892
45:14.3,6.56,-62.716675,20.15086768,8.310039,8.314965,7.449583,7.415102,7.768989,7.700848,16.413166,16.42466,4.663247,4.669815,-10.406845,10.492228,6.13452,5.806121,-13.055195,13.533006,4.520439,4.607465,25.165457,25.188445,-0.856379,0.873714,0.838892,0.873557
45:15.3,6.58,-62.725285,20.15363407,8.310039,8.314965,7.449583,7.415102,7.773914,7.705773,16.416451,16.427945,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.053553,13.531364,4.520439,4.607465,25.165457,25.188445,-0.832109,0.849444,0.818093,0.852758
45:16.3,6.59,-62.729919,20.15512297,8.311681,8.316607,7.451225,7.416744,7.772273,7.704132,16.418093,16.429587,4.663247,4.669815,-10.410129,10.495512,6.131236,5.802837,-13.117589,13.5954,4.520439,4.607465,25.165457,25.188445,-0.821708,0.839043,0.807694,0.842359
45:17.3,6.61,-62.731686,20.15569071,8.310039,8.314965,7.449583,7.415102,7.77063,7.702489,16.418093,16.429587,4.663247,4.669815,-10.406845,10.492228,6.13452,5.806121,-13.120873,13.598684,4.523723,4.610749,25.165457,25.188445,-0.811306,0.828641,0.776496,0.811161
45:18.3,6.63,-62.731464,20.15561938,8.310039,8.314965,7.451225,7.416744,7.772273,7.704132,16.419735,16.431229,4.659963,4.666531,-10.416697,10.50208,6.13452,5.806121,-13.074899,13.55271,4.513871,4.600897,25.162172,25.18516,-0.863314,0.880649,0.845825,0.88049
45:19.3,6.64,-62.731464,20.15561938,8.310039,8.314965,7.447941,7.41346,7.772273,7.704132,16.421375,16.432869,4.663247,4.669815,-10.406845,10.492228,6.131236,5.802837,-13.111021,13.588832,4.517155,4.604181,25.165457,25.188445,-0.873715,0.89105,0.883956,0.918621
45:20.3,6.66,-62.733669,20.15632785,8.310039,8.314965,7.449583,7.415102,7.772273,7.704132,16.423018,16.434512,4.659963,4.666531,-10.406845,10.492228,6.13452,5.806121,-13.117589,13.5954,4.513871,4.600897,25.165457,25.188445,-0.866781,0.884116,0.922087,0.956752
45:21.3,6.68,-62.734554,20.1566122,8.311681,8.316607,7.449583,7.415102,7.772273,7.704132,16.42466,16.436154,4.663247,4.669815,-10.405203,10.490586,6.131236,5.802837,-13.132367,13.610178,4.517155,4.604181,25.168741,25.191729,-0.849445,0.86678,0.887423,0.922088
45:22.3,6.69,-62.735435,20.15689527,8.310039,8.314965,7.451225,7.416744,7.77063,7.702489,16.42466,16.436154,4.663247,4.669815,-10.408486,10.493869,6.131236,5.802837,-13.143861,13.621672,4.520439,4.607465,25.165457,25.188445,-0.814774,0.832109,0.859691,0.894356
45:23.3,6.71,-62.733891,20.15639918,8.308397,8.313323,7.447941,7.41346,7.775557,7.707416,16.42466,16.436154,4.659963,4.666531,-10.416697,10.50208,6.13452,5.806121,-13.143861,13.621672,4.510587,4.597613,25.165457,25.188445,-0.929189,0.946524,0.890889,0.925554
45:24.3,6.73,-62.736759,20.15732067,8.310039,8.314965,7.447941,7.41346,7.775557,7.707416,16.42466,16.436154,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.104454,13.582265,4.517155,4.604181,25.165457,25.188445,-0.901452,0.918787,0.873557,0.908222
45:25.3,6.74,-62.734997,20.15675454,8.308397,8.313323,7.449583,7.415102,7.768989,7.700848,16.42466,16.436154,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.111021,13.588832,4.513871,4.600897,25.168741,25.191729,-0.988131,1.005466,0.956752,0.991417
45:26.4,6.76,-62.734997,20.15675454,8.310039,8.314965,7.449583,7.415102,7.77063,7.702489,16.426302,16.437796,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.10117,13.578981,4.510587,4.597613,25.165457,25.188445,-0.946525,0.96386,0.942886,0.977551
45:27.4,6.78,-62.73698,20.15739167,8.310039,8.314965,7.447941,7.41346,7.772273,7.704132,16.426302,16.437796,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.147144,13.624955,4.513871,4.600897,25.165457,25.188445,-0.936124,0.953459,0.942886,0.977551
45:28.4,6.79,-62.73698,20.15739167,8.310039,8.314965,7.446299,7.411818,7.773914,7.705773,16.426302,16.437796,4.663247,4.669815,-10.413413,10.498796,6.13452,5.806121,-13.12744,13.605251,4.510587,4.597613,25.165457,25.188445,-0.911854,0.929189,0.922087,0.956752
45:29.4,6.81,-62.728153,20.15455556,8.308397,8.313323,7.449583,7.415102,7.773914,7.705773,16.427944,16.439438,4.663247,4.669815,-10.413413,10.498796,6.13452,5.806121,-13.150428,13.628239,4.513871,4.600897,25.165457,25.188445,-0.880649,0.897984,0.901289,0.935954
45:30.4,6.83,-62.727051,20.15420149,8.311681,8.316607,7.446299,7.411818,7.772273,7.704132,16.42466,16.436154,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.137293,13.615104,4.513871,4.600897,25.165457,25.188445,-0.939591,0.956926,0.970618,1.005283
45:31.4,6.84,-62.729034,20.15483862,8.310039,8.314965,7.446299,7.411818,7.775557,7.707416,16.427944,16.439438,4.663247,4.669815,-10.416697,10.50208,6.13452,5.806121,-13.10117,13.578981,4.513871,4.600897,25.165457,25.188445,-0.956927,0.974262,1.019148,1.053813
45:32.4,6.86,-62.719105,20.15164844,8.311681,8.316607,7.446299,7.411818,7.775557,7.707416,16.429586,16.44108,4.663247,4.669815,-10.416697,10.50208,6.127952,5.799553,-13.068331,13.546142,4.510587,4.597613,25.162172,25.18516,-0.970795,0.98813,1.053813,1.088478
45:33.4,6.88,-62.7244,20.15334972,8.311681,8.316607,7.444657,7.410176,7.772273,7.704132,16.426302,16.437796,4.663247,4.669815,-10.419981,10.505364,6.13452,5.806121,-13.094602,13.572413,4.520439,4.607465,25.165457,25.188445,-0.963861,0.981196,1.043414,1.078079
45:34.4,6.9,-62.727051,20.15420149,8.309217,8.314143,7.446299,7.411818,7.772273,7.704132,16.429586,16.44108,4.663247,4.669815,-10.416697,10.50208,6.13452,5.806121,-13.086392,13.564203,4.510587,4.597613,25.165457,25.188445,-0.918788,0.936123,1.033014,1.067679
45:35.4,6.91,-62.727051,20.15420149,8.310039,8.314965,7.446299,7.411818,7.773914,7.705773,16.429586,16.44108,4.669815,4.676383,-10.416697,10.50208,6.127952,5.799553,-13.117589,13.5954,4.517155,4.604181,25.165457,25.188445,-0.901452,0.918787,1.026081,1.060746
45:36.4,6.93,-62.731464,20.15561938,8.309217,8.314143,7.447941,7.41346,7.768989,7.700848,16.427944,16.439438,4.666531,4.673099,-10.416697,10.50208,6.132877,5.804478,-13.073256,13.551067,4.513871,4.600897,25.165457,25.188445,-0.870248,0.887583,1.036481,1.071146
45:37.4,6.95,-62.734112,20.15647019,8.308397,8.313323,7.447941,7.41346,7.773914,7.705773,16.429586,16.44108,4.666531,4.673099,-10.416697,10.50208,6.13452,5.806121,-13.156996,13.634807,4.510587,4.597613,25.165457,25.188445,-0.981197,0.998532,1.088477,1.123142
45:38.4,6.96,-62.731243,20.15554838,8.310039,8.314965,7.446299,7.411818,7.772273,7.704132,16.429586,16.44108,4.666531,4.673099,-10.423265,10.508648,6.131236,5.802837,-13.1767,13.654511,4.513871,4.600897,25.165457,25.188445,-0.932657,0.949992,1.088477,1.123142
45:39.4,6.98,-62.727051,20.15420149,8.308397,8.313323,7.447941,7.41346,7.772273,7.704132,16.429586,16.44108,4.666531,4.673099,-10.419981,10.505364,6.131236,5.802837,-13.15207,13.629881,4.513871,4.600897,25.165457,25.188445,-0.960394,0.977729,1.123142,1.157807
45:40.4,7,-62.7244,20.15334972,8.301829,8.306755,7.446299,7.411818,7.772273,7.704132,16.429586,16.44108,4.669815,4.676383,-10.423265,10.508648,6.13452,5.806121,-13.132367,13.610178,4.510587,4.597613,25.165457,25.188445,-0.911854,0.929189,1.102343,1.137008
45:41.4,7.01,-62.726166,20.15391714,8.300187,8.305113,7.447941,7.41346,7.772273,7.704132,16.429586,16.44108,4.669815,4.676383,-10.419981,10.505364,6.127952,5.799553,-13.09296,13.570771,4.513871,4.600897,25.165457,25.188445,-0.908387,0.925722,1.060746,1.095411
45:42.4,7.03,-62.727268,20.15427121,8.298545,8.303471,7.447941,7.41346,7.773914,7.705773,16.432871,16.444365,4.669815,4.676383,-10.419981,10.505364,6.13452,5.806121,-13.114305,13.592116,4.507303,4.594329,25.165457,25.188445,-0.932657,0.949992,1.102343,1.137008
45:43.4,7.05,-62.716015,20.15065562,8.298545,8.303471,7.444657,7.410176,7.775557,7.707416,16.431229,16.442723,4.669815,4.676383,-10.419981,10.505364,6.13452,5.806121,-13.140576,13.618387,4.507303,4.594329,25.165457,25.188445,-0.963861,0.981196,1.21327,1.247935
45:44.4,7.06,-62.727711,20.15441354,8.298545,8.303471,7.446299,7.411818,7.773914,7.705773,16.429586,16.44108,4.669815,4.676383,-10.413413,10.498796,6.131236,5.802837,-13.122515,13.600326,4.510587,4.597613,25.165457,25.188445,-0.995065,1.0124,1.227135,1.2618
45:45.4,7.08,-62.727268,20.15427121,8.296903,8.301829,7.446299,7.411818,7.774735,7.706594,16.432871,16.444365,4.669815,4.676383,-10.416697,10.50208,6.13452,5.806121,-13.161922,13.639733,4.510587,4.597613,25.165457,25.188445,-0.911854,0.929189,1.237535,1.2722
45:46.4,7.1,-62.71756,20.15115203,8.298545,8.303471,7.447941,7.41346,7.773914,7.705773,16.431229,16.442723,4.669815,4.676383,-10.423265,10.508648,6.13452,5.806121,-13.10938,13.587191,4.507303,4.594329,25.165457,25.188445,-0.939591,0.956926,1.227135,1.2618
45:47.4,7.11,-62.719543,20.15178917,8.298545,8.303471,7.444657,7.410176,7.773914,7.705773,16.429586,16.44108,4.669815,4.676383,-10.416697,10.50208,6.13452,5.806121,-13.183268,13.661079,4.510587,4.597613,25.165457,25.188445,-0.887584,0.904919,1.185538,1.220203
45:48.4,7.13,-62.716675,20.15086768,8.296903,8.301829,7.446299,7.411818,7.775557,7.707416,16.431229,16.442723,4.669815,4.676383,-10.419981,10.505364,6.13452,5.806121,-13.142219,13.62003,4.510587,4.597613,25.165457,25.188445,-0.943058,0.960393,1.20287,1.237535
45:49.4,7.15,-62.726608,20.15405915,8.300187,8.305113,7.446299,7.411818,7.773914,7.705773,16.432871,16.444365,4.669815,4.676383,-10.416697,10.50208,6.13452,5.806121,-13.068331,13.546142,4.510587,4.597613,25.165457,25.188445,-0.904919,0.922254,1.265266,1.299931
45:50.4,7.16,-62.710495,20.14888204,8.298545,8.303471,7.447941,7.41346,7.772273,7.704132,16.432871,16.444365,4.669815,4.676383,-10.419981,10.505364,6.13452,5.806121,-13.10938,13.587191,4.513871,4.600897,25.165457,25.188445,-0.894518,0.911853,1.282598,1.317263
45:51.4,7.18,-62.723076,20.15292432,8.298545,8.303471,7.444657,7.410176,7.77063,7.702489,16.432871,16.444365,4.669815,4.676383,-10.419981,10.505364,6.13452,5.806121,-13.104454,13.582265,4.513871,4.600897,25.165457,25.188445,-0.911854,0.929189,1.317263,1.351928
45:52.4,7.2,-62.714691,20.15023022,8.298545,8.303471,7.446299,7.411818,7.772273,7.704132,16.432871,16.444365,4.669815,4.676383,-10.429832,10.515215,6.13452,5.806121,-13.112663,13.590474,4.500735,4.587761,25.165457,25.188445,-0.818241,0.835576,1.313796,1.348461
45:53.4,7.21,-62.714691,20.15023022,8.298545,8.303471,7.446299,7.411818,7.775557,7.707416,16.432871,16.444365,4.669815,4.676383,-10.426548,10.511931,6.13452,5.806121,-13.117589,13.5954,4.500735,4.587761,25.165457,25.188445,-0.821708,0.839043,1.313796,1.348461
45:54.4,7.23,-62.70895,20.14838564,8.298545,8.303471,7.444657,7.410176,7.773914,7.705773,16.436153,16.447647,4.669815,4.676383,-10.426548,10.511931,6.13452,5.806121,-13.061763,13.539574,4.507303,4.594329,25.165457,25.188445,-0.800905,0.81824,1.317263,1.351928
45:55.4,7.25,-62.707184,20.14781822,8.298545,8.303471,7.446299,7.411818,7.772273,7.704132,16.432871,16.444365,4.669815,4.676383,-10.423265,10.508648,6.13452,5.806121,-13.107738,13.585549,4.504019,4.591045,25.165457,25.188445,-0.856379,0.873714,1.351927,1.386592
45:56.4,7.26,-62.717117,20.15100969,8.296903,8.301829,7.443015,7.408534,7.773914,7.705773,16.436153,16.447647,4.669815,4.676383,-10.426548,10.511931,6.13452,5.806121,-13.143861,13.621672,4.500735,4.587761,25.165457,25.188445,-0.845978,0.863313,1.338061,1.372726
45:57.4,7.28,-62.71822,20.15136409,8.298545,8.303471,7.444657,7.410176,7.773914,7.705773,16.44108,16.452574,4.669815,4.676383,-10.433116,10.518499,6.131236,5.802837,-13.120873,13.598684,4.504019,4.591045,25.165457,25.188445,-0.828642,0.845977,1.386592,1.421257
45:58.4,7.3,-62.706963,20.14774721,8.298545,8.303471,7.444657,7.410176,7.772273,7.704132,16.439438,16.450932,4.669815,4.676383,-10.429832,10.515215,6.127952,5.799553,-13.120873,13.598684,4.494167,4.581193,25.17531,25.198298,-0.845978,0.863313,1.400457,1.435122
45:59.5,7.31,-62.71204,20.14937845,8.298545,8.303471,7.447941,7.41346,7.773914,7.705773,16.442722,16.454216,4.669815,4.676383,-10.4364,10.521783,6.13452,5.806121,-13.074899,13.55271,4.494167,4.581193,25.181877,25.204865,-0.766234,0.783569,1.348461,1.383126
46:00.5,7.33,-62.705639,20.14732181,8.298545,8.303471,7.444657,7.410176,7.77063,7.702489,16.442722,16.454216,4.669815,4.676383,-10.433116,10.518499,6.127952,5.799553,-13.111021,13.588832,4.490883,4.577909,25.185162,25.20815,-0.800905,0.81824,1.365793,1.400458
46:01.5,7.35,-62.703213,20.14654234,8.298545,8.303471,7.444657,7.410176,7.773914,7.705773,16.443542,16.455036,4.669815,4.676383,-10.433116,10.518499,6.13452,5.806121,-13.107738,13.585549,4.487599,4.574625,25.185162,25.20815,-0.748898,0.766233,1.327662,1.362327
46:02.5,7.36,-62.703873,20.14675439,8.298545,8.303471,7.44712,7.412639,7.773914,7.705773,16.444365,16.455859,4.669815,4.676383,-10.4364,10.521783,6.131236,5.802837,-13.156996,13.634807,4.494167,4.581193,25.183519,25.206507,-0.773168,0.790503,1.365793,1.400458
46:03.5,7.38,-62.703873,20.14675439,8.298545,8.303471,7.444657,7.410176,7.77063,7.702489,16.442722,16.454216,4.669815,4.676383,-10.4364,10.521783,6.127952,5.799553,-13.08475,13.562561,4.490883,4.577909,25.185162,25.20815,-0.773168,0.790503,1.365793,1.400458
46:04.5,7.4,-62.689968,20.14228672,8.296903,8.301829,7.443015,7.408534,7.773914,7.705773,16.444365,16.455859,4.669815,4.676383,-10.4364,10.521783,6.131236,5.802837,-13.140576,13.618387,4.492525,4.579551,25.185162,25.20815,-0.745431,0.762766,1.445521,1.480186
46:05.5,7.41,-62.702549,20.14632899,8.298545,8.303471,7.446299,7.411818,7.772273,7.704132,16.446007,16.457501,4.669815,4.676383,-10.433116,10.518499,6.13452,5.806121,-13.094602,13.572413,4.487599,4.574625,25.185162,25.20815,-0.780102,0.797437,1.428189,1.462854
46:06.5,7.43,-62.706081,20.14746383,8.298545,8.303471,7.444657,7.410176,7.773914,7.705773,16.444365,16.455859,4.669815,4.676383,-10.431475,10.516858,6.131236,5.802837,-13.112663,13.590474,4.494167,4.581193,25.185162,25.20815,-0.696891,0.714226,1.421256,1.455921
46:07.5,7.45,-62.707848,20.14803156,8.296903,8.301829,7.444657,7.410176,7.773914,7.705773,16.446007,16.457501,4.669815,4.676383,-10.4364,10.521783,6.13452,5.806121,-13.074899,13.55271,4.487599,4.574625,25.185162,25.20815,-0.683022,0.700357,1.386592,1.421257
46:08.5,7.46,-62.695709,20.1441313,8.298545,8.303471,7.444657,7.410176,7.772273,7.704132,16.446007,16.457501,4.669815,4.676383,-10.429832,10.515215,6.127952,5.799553,-13.134008,13.611819,4.490883,4.577909,25.185162,25.20815,-0.672621,0.689956,1.372726,1.407391
46:09.5,7.48,-62.68644,20.14115317,8.298545,8.303471,7.446299,7.411818,7.768989,7.700848,16.446007,16.457501,4.669815,4.676383,-10.426548,10.511931,6.13452,5.806121,-13.088034,13.565845,4.494167,4.581193,25.185162,25.20815,-0.717694,0.735029,1.383125,1.41779
46:10.5,7.5,-62.693058,20.14327954,8.298545,8.303471,7.444657,7.410176,7.773914,7.705773,16.447649,16.459143,4.669815,4.676383,-10.433116,10.518499,6.13452,5.806121,-13.143861,13.621672,4.494167,4.581193,25.185162,25.20815,-0.717694,0.735029,1.442054,1.476719
46:11.5,7.51,-62.696148,20.14427235,8.298545,8.303471,7.444657,7.410176,7.772273,7.704132,16.447649,16.459143,4.673099,4.679667,-10.433116,10.518499,6.131236,5.802837,-13.117589,13.5954,4.490883,4.577909,25.185162,25.20815,-0.662219,0.679554,1.462853,1.497518
46:12.5,7.53,-62.689747,20.14221571,8.298545,8.303471,7.444657,7.410176,7.772273,7.704132,16.447649,16.459143,4.669815,4.676383,-10.433116,10.518499,6.13452,5.806121,-13.097886,13.575697,4.490883,4.577909,25.181877,25.204865,-0.669154,0.686489,1.400457,1.435122
46:13.5,7.55,-62.691734,20.14285413,8.298545,8.303471,7.444657,7.410176,7.772273,7.704132,16.447649,16.459143,4.673099,4.679667,-10.433116,10.518499,6.13452,5.806121,-13.130725,13.608536,4.494167,4.581193,25.181877,25.204865,-0.56514,0.582475,1.376192,1.410857
46:14.5,7.56,-62.682022,20.13973367,8.296903,8.301829,7.443015,7.408534,7.769809,7.701668,16.449289,16.460783,4.669815,4.676383,-10.429832,10.515215,6.131236,5.802837,-13.117589,13.5954,4.490883,4.577909,25.185162,25.20815,-0.599811,0.617146,1.365793,1.400458
46:15.5,7.58,-62.685776,20.14093983,8.296903,8.301829,7.447941,7.41346,7.773914,7.705773,16.449289,16.460783,4.669815,4.676383,-10.433116,10.518499,6.131236,5.802837,-13.145502,13.623313,4.484314,4.57134,25.181877,25.204865,-0.527001,0.544336,1.254867,1.289532
46:16.5,7.6,-62.679375,20.13888319,8.298545,8.303471,7.441373,7.406892,7.772273,7.704132,16.449289,16.460783,4.669815,4.676383,-10.429832,10.515215,6.127952,5.799553,-13.091318,13.569129,4.490883,4.577909,25.185162,25.20815,-0.585943,0.603278,1.2618,1.296465
46:17.5,7.61,-62.689747,20.14221571,8.298545,8.303471,7.444657,7.410176,7.772273,7.704132,16.450932,16.462426,4.673099,4.679667,-10.429832,10.515215,6.127952,5.799553,-13.117589,13.5954,4.490883,4.577909,25.185162,25.20815,-0.547804,0.565139,1.254867,1.289532
46:18.5,7.63,-62.675621,20.13767703,8.296903,8.301829,7.443015,7.408534,7.773914,7.705773,16.450932,16.462426,4.669815,4.676383,-10.4364,10.521783,6.13452,5.806121,-13.143861,13.621672,4.487599,4.574625,25.185162,25.20815,-0.509666,0.527001,1.234068,1.268733
46:19.5,7.65,-62.675621,20.13767703,8.298545,8.303471,7.443015,7.408534,7.77063,7.702489,16.450932,16.462426,4.673099,4.679667,-10.433116,10.518499,6.127952,5.799553,-13.119231,13.597042,4.487599,4.574625,25.185162,25.20815,-0.457659,0.474994,1.15434,1.189005
46:20.5,7.66,-62.674076,20.13718062,8.295261,8.300187,7.444657,7.410176,7.772273,7.704132,16.452574,16.464068,4.673099,4.679667,-10.433116,10.518499,6.13452,5.806121,-13.10117,13.578981,4.490883,4.577909,25.185162,25.20815,-0.426455,0.44379,1.126608,1.161273
46:21.5,7.68,-62.679375,20.13888319,8.298545,8.303471,7.444657,7.410176,7.764062,7.695921,16.452574,16.464068,4.673099,4.679667,-10.4364,10.521783,6.131236,5.802837,-13.16028,13.638091,4.490883,4.577909,25.185162,25.20815,-0.464593,0.481928,1.164739,1.199404
46:22.5,7.7,-62.661278,20.13306862,8.298545,8.303471,7.444657,7.410176,7.759137,7.690996,16.452574,16.464068,4.669815,4.676383,-10.433116,10.518499,6.127952,5.799553,-13.150428,13.628239,4.494167,4.581193,25.185162,25.20815,-0.433389,0.450724,1.171672,1.206337
