TimeStamp,Kyowa PG 500 KUM _Load in bar_(bar),Load in kN,Stud1_Axial-O,Stud1_Axial,Stud2_Axial-O,Stud2_Axial,Stud1_Top-O,Stud1_Top,Stud1_Mid-O,Stud1_Mid,Stud1_Bottom-O,Stud1_Bottom,Stud2_Top-O,Stud2_Top,Stud2_Mid-O,Stud2_Mid,Stud2_Bottom-O,Stud2_Bottom
38:02.0,-28.529089,9.166396296,10.580939,10.582581,11.832015,11.830373,2.147698,2.144414,5.914363,5.911079,-3.114802,-3.124654,-16.145308,-16.145308,-37.469257,-37.465973,48.537575,48.547427
38:03.0,-28.525116,9.165119771,10.580939,10.582581,11.833657,11.832015,2.14113,2.137846,5.911079,5.907795,-3.106593,-3.116445,-16.137098,-16.137098,-37.472542,-37.469258,48.537575,48.547427
38:04.0,-28.518496,9.162992765,10.582582,10.584224,11.833657,11.832015,2.154266,2.150982,5.914363,5.911079,-3.109876,-3.119728,-16.140381,-16.140381,-37.479111,-37.475827,48.537575,48.547427
38:05.0,-28.499514,9.156893848,10.582582,10.584224,11.833657,11.832015,2.144414,2.14113,5.917647,5.914363,-3.109876,-3.119728,-16.143665,-16.143665,-37.485676,-37.482392,48.537575,48.547427
38:06.0,-28.492672,9.154695514,10.580939,10.582581,11.835299,11.833657,2.150982,2.147698,5.914363,5.911079,-3.12137,-3.131222,-16.143665,-16.143665,-37.485676,-37.482392,48.537575,48.547427
38:07.0,-28.474573,9.148880305,10.582582,10.584224,11.836941,11.835299,2.14934,2.146056,5.914363,5.911079,-3.123012,-3.132864,-16.143665,-16.143665,-37.485676,-37.482392,48.537575,48.547427
38:08.0,-28.4706,9.14760378,10.580939,10.582581,11.838583,11.836941,2.15755,2.154266,5.914363,5.911079,-3.119728,-3.12958,-16.14695,-16.14695,-37.485676,-37.482392,48.540859,48.550711
38:09.0,-28.453384,9.142072279,10.582582,10.584224,11.836941,11.835299,2.127995,2.124711,5.914363,5.911079,-3.109876,-3.119728,-16.14695,-16.14695,-37.492245,-37.488961,48.540859,48.550711
38:10.0,-28.443893,9.139022821,10.580939,10.582581,11.836941,11.835299,2.144414,2.14113,5.911079,5.907795,-3.119728,-3.12958,-16.14695,-16.14695,-37.492245,-37.488961,48.537575,48.547427
38:11.0,-28.435064,9.136186063,10.582582,10.584224,11.838583,11.836941,2.144414,2.14113,5.911079,5.907795,-3.123012,-3.132864,-16.153517,-16.153517,-37.48896,-37.485676,48.537575,48.547427
38:12.0,-28.419836,9.131293307,10.58176,10.583402,11.838583,11.836941,2.154266,2.150982,5.914363,5.911079,-3.101667,-3.111519,-16.150234,-16.150234,-37.492245,-37.488961,48.537575,48.547427
38:13.0,-28.418732,9.130938592,10.584224,10.585866,11.836941,11.835299,2.147698,2.144414,5.911079,5.907795,-3.123012,-3.132864,-16.150234,-16.150234,-37.495529,-37.492245,48.537575,48.547427
38:14.0,-28.409683,9.128031148,10.580939,10.582581,11.840225,11.838583,2.137846,2.134562,5.914363,5.911079,-3.119728,-3.12958,-16.14695,-16.14695,-37.492245,-37.488961,48.540859,48.550711
38:15.0,-28.392908,9.12264134,10.583403,10.585045,11.836941,11.835299,2.14113,2.137846,5.914363,5.911079,-3.109876,-3.119728,-16.150234,-16.150234,-37.498814,-37.49553,48.540859,48.550711
38:16.0,-28.37834,9.117960642,10.584224,10.585866,11.838583,11.836941,2.147698,2.144414,5.914363,5.911079,-3.126296,-3.136148,-16.156801,-16.156801,-37.502098,-37.498814,48.537575,48.547427
38:17.0,-28.367525,9.114485783,10.582582,10.584224,11.838583,11.836941,2.14113,2.137846,5.907795,5.904511,-3.11316,-3.123012,-16.150234,-16.150234,-37.505379,-37.502095,48.540859,48.550711
38:18.0,-28.364214,9.113421958,10.580939,10.582581,11.838583,11.836941,2.154266,2.150982,5.911079,5.907795,-3.116444,-3.126296,-16.160086,-16.160086,-37.508663,-37.505379,48.537575,48.547427
38:19.0,-28.350088,9.108883274,10.584224,10.585866,11.840225,11.838583,2.154266,2.150982,5.914363,5.911079,-3.12137,-3.131222,-16.153517,-16.153517,-37.505379,-37.502095,48.540859,48.550711
38:20.0,-28.340818,9.105904823,10.580939,10.582581,11.838583,11.836941,2.150982,2.147698,5.914363,5.911079,-3.123012,-3.132864,-16.160086,-16.160086,-37.508663,-37.505379,48.537575,48.547427
38:21.0,-28.332653,9.103281409,10.582582,10.584224,11.838583,11.836941,2.154266,2.150982,5.914363,5.911079,-3.123012,-3.132864,-16.156801,-16.156801,-37.511948,-37.508664,48.537575,48.547427
38:22.0,-28.3225,9.10001925,10.582582,10.584224,11.836941,11.835299,2.146056,2.142772,5.914363,5.911079,-3.12137,-3.131222,-16.166653,-16.166653,-37.515232,-37.511948,48.537575,48.547427
38:23.0,-28.305504,9.094558435,10.584224,10.585866,11.838583,11.836941,2.154266,2.150982,5.914363,5.911079,-3.136148,-3.146,-16.160086,-16.160086,-37.515232,-37.511948,48.540859,48.550711
38:24.0,-28.297338,9.091934699,10.580939,10.582581,11.836941,11.835299,2.137846,2.134562,5.914363,5.911079,-3.126296,-3.136148,-16.160086,-16.160086,-37.515232,-37.511948,48.537575,48.547427
38:25.0,-28.298,9.0921474,10.580939,10.582581,11.835299,11.833657,2.15755,2.154266,5.911079,5.907795,-3.126296,-3.136148,-16.160086,-16.160086,-37.518517,-37.515233,48.537575,48.547427
38:26.0,-28.287405,9.088743227,10.579298,10.58094,11.836941,11.835299,2.150982,2.147698,5.914363,5.911079,-3.13779,-3.147642,-16.163368,-16.163368,-37.521801,-37.518517,48.537575,48.547427
38:27.0,-28.28233,9.087112629,10.584224,10.585866,11.836941,11.835299,2.14113,2.137846,5.914363,5.911079,-3.12958,-3.139432,-16.163368,-16.163368,-37.525085,-37.521801,48.537575,48.547427
38:28.0,-28.282991,9.087325008,10.582582,10.584224,11.836941,11.835299,2.147698,2.144414,5.914363,5.911079,-3.136148,-3.146,-16.163368,-16.163368,-37.525085,-37.521801,48.537575,48.547427
38:29.0,-28.271955,9.083779142,10.580939,10.582581,11.836941,11.835299,2.154266,2.150982,5.914363,5.911079,-3.139432,-3.149284,-16.163368,-16.163368,-37.525085,-37.521801,48.537575,48.547427
38:30.0,-28.265776,9.081793829,10.582582,10.584224,11.836941,11.835299,2.162476,2.159192,5.914363,5.911079,-3.146,-3.155852,-16.166653,-16.166653,-37.525085,-37.521801,48.537575,48.547427
38:31.0,-28.246794,9.075694912,10.580939,10.582581,11.836941,11.835299,2.150982,2.147698,5.914363,5.911079,-3.132864,-3.142716,-16.169937,-16.169937,-37.528366,-37.525082,48.537575,48.547427
38:32.0,-28.252752,9.077609218,10.580939,10.582581,11.836941,11.835299,2.144414,2.14113,5.914363,5.911079,-3.146,-3.155852,-16.166653,-16.166653,-37.528366,-37.525082,48.537575,48.547427
38:33.0,-28.252752,9.077609218,10.582582,10.584224,11.836941,11.835299,2.147698,2.144414,5.914363,5.911079,-3.142716,-3.152568,-16.163368,-16.163368,-37.528366,-37.525082,48.537575,48.547427
38:34.0,-28.254519,9.078176955,10.584224,10.585866,11.838583,11.836941,2.15755,2.154266,5.911079,5.907795,-3.172271,-3.182123,-16.169937,-16.169937,-37.534935,-37.531651,48.537575,48.547427
38:35.0,-28.24238,9.074276694,10.579298,10.58094,11.836941,11.835299,2.144414,2.14113,5.911079,5.907795,-3.195258,-3.20511,-16.176504,-16.176504,-37.544788,-37.541504,48.537575,48.547427
38:36.0,-28.226929,9.069312288,10.582582,10.584224,11.836941,11.835299,2.160834,2.15755,5.914363,5.911079,-3.195258,-3.20511,-16.183073,-16.183073,-37.551353,-37.548069,48.537575,48.547427
38:37.0,-28.217659,9.066333837,10.584224,10.585866,11.836941,11.835299,2.137846,2.134562,5.914363,5.911079,-3.187049,-3.196901,-16.183073,-16.183073,-37.554638,-37.551354,48.537575,48.547427
