TimeStamp,Kyowa PG 500 KUM _Applied Load kN_(bar),Load in kN,Stud1_Mid_O,Stud1_Mid,Stud2_Mid_O,Stud2_Mid,Stud3_Mid_O,Stud3_Mid,Stud4_Mid_O,Stud4_Mid,Stud5_Mid_O,Stud5_Mid,Stud6_Mid_O,Stud6_Mid,Stud2_Axial_O,Stud2_Axial,Stud3_Axial_O,Stud3_Axial,Stud4_Axial_O,Stud4_Axial,Stud5_Axial_O,Stud5_Axial
0.03319213,4.403726,-1.414917164,0.824264,0.824264,0.157629,0.157629,-0.068962,0.085382,-0.160912,0.068962,0,0.009852,0.256146,0.279134,-0.087023,0.085381,-0.067319,0.064035,-0.039407,0.034481,-0.17733,0.190466
0.033201389,4.412334,-1.417682914,0.830832,0.830832,0.157629,0.157629,-0.062395,0.078815,-0.128073,0.036123,-0.003284,0.006568,0.262714,0.285702,-0.088665,0.087023,-0.068961,0.065677,-0.039407,0.034481,-0.17733,0.190466
0.033210648,4.41432,-1.418321016,0.827548,0.827548,0.160913,0.160913,-0.065678,0.082098,-0.147776,0.055826,0.003284,0.013136,0.262714,0.285702,-0.090307,0.088665,-0.067319,0.064035,-0.039407,0.034481,-0.17733,0.190466
0.033219907,4.402843,-1.414633456,0.824264,0.824264,0.160913,0.160913,-0.065678,0.082098,-0.118221,0.026271,-0.003284,0.006568,0.25943,0.282418,-0.088665,0.087023,-0.067319,0.064035,-0.041049,0.036123,-0.178972,0.192108
0.033229167,0.474098,-0.152327687,0.804561,0.804561,0.160913,0.160913,-0.062395,0.078815,-0.124789,0.032839,0,0.009852,0.256146,0.279134,-0.075529,0.073887,-0.036123,0.032839,-0.041049,0.036123,-0.119862,0.132998
0.033238426,2.103865,-0.675971825,0.801277,0.801277,0.164197,0.164197,-0.062395,0.078815,-0.121505,0.029555,-0.006568,0.003284,0.25943,0.282418,-0.071424,0.069782,-0.019703,0.016419,-0.039407,0.034481,-0.098517,0.111653
0.033247685,2.283307,-0.733626539,0.771722,0.771722,0.157629,0.157629,-0.052543,0.068963,-0.119863,0.027913,0,0.009852,0.256146,0.279134,-0.026271,0.024629,0.018061,0.021345,-0.020524,0.015598,-0.039407,0.052543
0.033256944,-4.334642,1.392720475,0.706043,0.706043,0.157629,0.157629,-0.003284,0.019704,-0.059111,0.032839,-0.003284,0.006568,0.25943,0.282418,0.088665,0.090307,0.139565,0.142849,0.080455,0.085381,0.116578,0.103442
0.033266204,-2.50932,0.806244516,0.679772,0.679772,0.151061,0.151061,0.006568,0.009852,-0.068962,0.022988,-0.003284,0.006568,0.25943,0.282418,0.116578,0.11822,0.167478,0.170762,0.113294,0.11822,0.155985,0.142849
0.033275463,-2.595179,0.833831013,0.6535,0.6535,0.154345,0.154345,0.019704,0.003284,-0.059111,0.032839,-0.009852,0,0.256146,0.279134,0.136281,0.137923,0.192107,0.195391,0.137923,0.142849,0.187182,0.174046
0.033284722,-4.390262,1.410591181,0.525427,0.525427,0.137925,0.137925,0.047617,0.031197,0.011494,0.103444,-0.004926,0.004926,0.239727,0.262715,0.228229,0.229871,0.303758,0.307042,0.261069,0.265995,0.321821,0.308685
0.033293981,-5.877667,1.888494407,0.446613,0.446613,0.121505,0.121505,0.052543,0.036123,0.003284,0.095234,-0.003284,0.006568,0.213455,0.236443,0.269278,0.27092,0.344807,0.348091,0.308685,0.313611,0.376005,0.362869
0.033303241,-9.422366,3.027406196,0.31854,0.31854,0.068963,0.068963,0.004926,0.011494,-0.034481,0.057469,0,0.009852,0.197036,0.220024,0.331672,0.333314,0.426904,0.430188,0.398992,0.403918,0.481911,0.468775
0.033314815,-8.8964,2.85841332,0.147776,0.147776,-0.049259,0.049259,-0.137925,0.154345,-0.169122,0.077172,-0.003284,0.006568,0.098518,0.121506,0.436756,0.438398,0.553333,0.556617,0.545124,0.55005,0.643642,0.630506
0.033324074,-13.08868,4.205392884,0.068962,0.068962,-0.101802,0.101802,-0.200319,0.216739,-0.269282,0.177332,-0.003284,0.006568,0.042691,0.065679,0.487656,0.489298,0.607517,0.610801,0.61737,0.622296,0.729023,0.715887
0.033333333,-11.669697,3.749473646,0.055827,0.055827,-0.10837,0.10837,-0.220023,0.236443,-0.311973,0.220023,0.006568,0.01642,0.029555,0.052543,0.505717,0.507359,0.625578,0.628862,0.641999,0.646925,0.758578,0.745442
0.033342593,-11.568388,3.716923064,0.026271,0.026271,-0.149419,0.149419,-0.325108,0.341528,-0.438404,0.346454,0,0.009852,-0.019704,0.003284,0.569753,0.571395,0.692898,0.696182,0.720812,0.725738,0.862021,0.848885
0.033351852,-13.382674,4.299853156,0.022987,0.022987,-0.164197,0.164197,-0.354664,0.371084,-0.48602,0.39407,-0.009852,0,-0.039407,0.016419,0.581246,0.582888,0.702749,0.706033,0.733947,0.738873,0.885008,0.871872
0.033361111,-13.136796,4.220852555,0.029555,0.029555,-0.170764,0.170764,-0.357948,0.374368,-0.50244,0.41049,-0.003284,0.006568,-0.042691,0.019703,0.58453,0.586172,0.701107,0.704391,0.735589,0.740515,0.88665,0.873514
0.03337037,-13.086473,4.204683775,0.032839,0.032839,-0.16748,0.16748,-0.354664,0.371084,-0.505724,0.413774,0,0.009852,-0.045975,0.022987,0.582888,0.58453,0.706033,0.709317,0.733947,0.738873,0.889934,0.876798
0.03337963,-12.996642,4.175821075,0.032839,0.032839,-0.160913,0.160913,-0.361232,0.377652,-0.479453,0.387503,-0.009852,0,-0.052543,0.029555,0.58453,0.586172,0.710959,0.714243,0.743799,0.748725,0.901428,0.888292
0.033388889,-14.234197,4.573447496,0.024629,0.024629,-0.157629,0.157629,-0.377651,0.394071,-0.573044,0.481094,-0.013136,0.003284,-0.068963,0.045975,0.615727,0.617369,0.738872,0.742156,0.78649,0.791416,0.947402,0.934266
0.033398148,-14.617359,4.696557447,0.026271,0.026271,-0.164197,0.164197,-0.380935,0.397355,-0.545131,0.453181,-0.009852,0,-0.095234,0.072246,0.650208,0.65185,0.765143,0.768427,0.835748,0.840674,1.001586,0.98845
0.033407407,-18.404184,5.913264319,0.01642,0.01642,-0.174048,0.174048,-0.400639,0.417059,-0.600958,0.509008,-0.006568,0.003284,-0.180616,0.157628,0.752008,0.75365,0.84724,0.850524,0.957251,0.962177,1.149361,1.136225
0.033416667,-16.860718,5.417348693,0.01642,0.01642,-0.180616,0.180616,-0.415416,0.431836,-0.607526,0.515576,-0.003284,0.006568,-0.236443,0.213455,0.807834,0.809476,0.883362,0.886646,1.024571,1.029497,1.234743,1.221607
0.033425926,-17.277208,5.55116693,0.022987,0.022987,-0.1839,0.1839,-0.413774,0.430194,-0.600958,0.509008,-0.009852,0,-0.256146,0.233158,0.819328,0.82097,0.88993,0.893214,1.044274,1.0492,1.252804,1.239668
0.0334375,-17.099312,5.494008946,0.019704,0.019704,-0.1839,0.1839,-0.417058,0.433478,-0.630513,0.538563,0.003284,0.013136,-0.25943,0.236442,0.816044,0.817686,0.891572,0.894856,1.044274,1.0492,1.261014,1.247878
0.033446759,-16.937305,5.441956097,0.026271,0.026271,-0.1839,0.1839,-0.417058,0.433478,-0.620661,0.528711,-0.003284,0.006568,-0.25943,0.236442,0.817686,0.819328,0.88993,0.893214,1.047558,1.052484,1.26594,1.252804
0.033456019,-16.823637,5.405434568,0.029555,0.029555,-0.1839,0.1839,-0.41049,0.42691,-0.604242,0.512292,0,0.009852,-0.265998,0.24301,0.819328,0.82097,0.88993,0.893214,1.0492,1.054126,1.264298,1.251162
0.033465278,-16.743738,5.379763019,0.032839,0.032839,-0.1839,0.1839,-0.415416,0.431836,-0.573044,0.481094,-0.006568,0.003284,-0.261072,0.238084,0.819328,0.82097,0.891572,0.894856,1.050842,1.055768,1.267582,1.254446
0.033474537,-16.700918,5.366004953,0.029555,0.029555,-0.1839,0.1839,-0.433478,0.449898,-0.640365,0.548415,-0.039407,0.029555,-0.295554,0.272566,0.84724,0.848882,0.911275,0.914559,1.077113,1.082039,1.303704,1.290568
0.033483796,-20.353548,6.539594972,-0.006568,0.006568,-0.187184,0.187184,-0.476169,0.492589,-0.689624,0.597674,-0.154345,0.144493,-0.357948,0.33496,0.976954,0.978596,1.013075,1.016359,1.21832,1.223246,1.466257,1.453121
0.033493056,-19.617239,6.303018891,-0.013136,0.013136,-0.197036,0.197036,-0.505724,0.522144,-0.760228,0.668278,-0.187184,0.177332,-0.403923,0.380935,1.021286,1.022928,1.055766,1.05905,1.27743,1.282356,1.543428,1.530292
0.033502315,-20.065954,6.44719102,-0.013136,0.013136,-0.193752,0.193752,-0.522144,0.538564,-0.768438,0.676488,-0.213455,0.203603,-0.423627,0.400639,1.034422,1.036064,1.073827,1.077111,1.302059,1.306985,1.576267,1.563131
0.033511574,-19.701111,6.329966964,-0.009852,0.009852,-0.20032,0.20032,-0.522144,0.538564,-0.807845,0.715895,-0.210171,0.200319,-0.433479,0.410491,1.049199,1.050841,1.085321,1.088605,1.316837,1.321763,1.597613,1.584477
0.033520833,-21.338604,6.856093465,-0.022987,0.022987,-0.20032,0.20032,-0.561551,0.577971,-0.788141,0.696191,-0.318541,0.308689,-0.466318,0.44333,1.106667,1.108309,1.144431,1.147715,1.375947,1.380873,1.661649,1.648513
0.033530093,-20.596336,6.617602757,-0.022987,0.022987,-0.197036,0.197036,-0.568119,0.584539,-0.817697,0.725747,-0.318541,0.308689,-0.469602,0.446614,1.106667,1.108309,1.147714,1.150998,1.382514,1.38744,1.6715,1.658364
0.033539352,-20.473618,6.578173463,-0.022987,0.022987,-0.197036,0.197036,-0.564835,0.581255,-0.824264,0.732314,-0.33496,0.325108,-0.482737,0.459749,1.136222,1.137864,1.177269,1.180553,1.416995,1.421921,1.710907,1.697771
0.033548611,-21.396872,6.874814974,-0.029555,0.029555,-0.190468,0.190468,-0.558267,0.574687,-0.863671,0.771721,-0.338244,0.328392,-0.505725,0.482737,1.157567,1.159209,1.196973,1.200257,1.43834,1.443266,1.737178,1.724042
0.033560185,-21.202202,6.812267503,-0.029555,0.029555,-0.193752,0.193752,-0.577971,0.594391,-0.873523,0.781573,-0.348096,0.338244,-0.515577,0.492589,1.167419,1.169061,1.210108,1.213392,1.451476,1.456402,1.755239,1.742103
0.033569444,-22.996622,7.388814649,-0.052543,0.052543,-0.213456,0.213456,-0.620661,0.637081,-0.922782,0.830832,-0.417059,0.407207,-0.561552,0.538564,1.215035,1.216677,1.267576,1.27086,1.494166,1.499092,1.824201,1.811065
0.033578704,-22.097647,7.099973981,-0.07553,0.07553,-0.210172,0.210172,-0.627229,0.643649,-0.922782,0.830832,-0.433478,0.423626,-0.584539,0.561551,1.247874,1.249516,1.292205,1.295489,1.527005,1.531931,1.85704,1.843904
0.033587963,-23.007437,7.392289508,-0.085382,0.085382,-0.206888,0.206888,-0.637081,0.653501,-0.919498,0.827548,-0.476169,0.466317,-0.614095,0.591107,1.282354,1.283996,1.32176,1.325044,1.563128,1.568054,1.893163,1.880027
0.033597222,-22.728893,7.302793321,-0.098518,0.098518,-0.210172,0.210172,-0.666636,0.683056,-0.942485,0.850535,-0.515576,0.505724,-0.632156,0.609168,1.315193,1.316835,1.374302,1.377586,1.603355,1.608281,1.947347,1.934211
0.033606481,-23.769791,7.637233848,-0.108369,0.108369,-0.213456,0.213456,-0.66992,0.68634,-0.955621,0.863671,-0.545132,0.53528,-0.650218,0.62723,1.344748,1.34639,1.407141,1.410425,1.630448,1.635374,1.98347,1.970334
0.033615741,-26.032572,8.364265384,-0.134641,0.134641,-0.226591,0.226591,-0.722463,0.738883,-1.034435,0.942485,-0.584539,0.574687,-0.683057,0.660069,1.421919,1.423561,1.467892,1.471176,1.701051,1.705977,2.067209,2.054073
0.033625,-24.480495,7.865583044,-0.131357,0.131357,-0.226591,0.226591,-0.725747,0.742167,-0.998312,0.906362,-0.581255,0.571403,-0.686341,0.663353,1.425203,1.426845,1.485954,1.489238,1.710903,1.715829,2.081987,2.068851
0.033634259,-24.766323,7.95741958,-0.131357,0.131357,-0.223307,0.223307,-0.729031,0.745451,-1.044287,0.952337,-0.584539,0.574687,-0.701119,0.678131,1.431771,1.433413,1.507299,1.510583,1.727322,1.732248,2.096764,2.083628
0.033643519,-24.258455,7.794241592,-0.137925,0.137925,-0.226591,0.226591,-0.735599,0.752019,-1.050855,0.958905,-0.61081,0.600958,-0.715896,0.692908,1.446548,1.44819,1.522076,1.52536,1.740458,1.745384,2.114826,2.10169
0.033652778,-25.793314,8.287391788,-0.187183,0.187183,-0.233159,0.233159,-0.758586,0.775006,-1.073842,0.981892,-0.669921,0.660069,-0.771723,0.748735,1.49909,1.500732,1.574618,1.577902,1.779864,1.78479,2.16901,2.155874
0.033662037,-25.189657,8.093436794,-0.193751,0.193751,-0.233159,0.233159,-0.76187,0.77829,-1.063991,0.972041,-0.679773,0.669921,-0.771723,0.748735,1.5073,1.508942,1.589396,1.59268,1.789716,1.794642,2.17722,2.164084
0.033671296,-26.116884,8.391354829,-0.308689,0.308689,-0.252863,0.252863,-0.830833,0.847253,-1.152656,1.060706,-0.768439,0.758587,-0.824266,0.801278,1.618952,1.620594,1.704331,1.707615,1.896442,1.901368,2.298724,2.285588
0.03368287,-26.810816,8.614315181,-0.305405,0.305405,-0.249579,0.249579,-0.824265,0.840685,-1.149372,1.057422,-0.768439,0.758587,-0.824266,0.801278,1.627162,1.628804,1.722393,1.725677,1.906294,1.91122,2.308576,2.29544
0.03369213,-26.75078,8.595025614,-0.341528,0.341528,-0.265998,0.265998,-0.87024,0.88666,-1.241322,1.149372,-0.843969,0.834117,-0.870241,0.847253,1.732246,1.733888,1.845538,1.848822,2.011378,2.016304,2.408734,2.395598
0.033701389,-28.623777,9.19681955,-0.364515,0.364515,-0.279134,0.279134,-0.893227,0.909647,-1.261026,1.169076,-0.880092,0.87024,-0.899796,0.876808,1.771652,1.773294,1.884945,1.888229,2.054069,2.058995,2.457993,2.444857
0.033710648,-28.360905,9.112358777,-0.361231,0.361231,-0.282418,0.282418,-0.896511,0.912931,-1.251174,1.159224,-0.881734,0.871882,-0.909648,0.88666,1.78643,1.788072,1.90629,1.909574,2.065562,2.070488,2.47277,2.459634
0.033719907,-28.735239,9.232632291,-0.367799,0.367799,-0.282418,0.282418,-0.896511,0.912931,-1.241322,1.149372,-0.880092,0.87024,-0.909648,0.88666,1.806133,1.807775,1.927635,1.930919,2.075414,2.08034,2.48919,2.476054
0.033730324,-28.648718,9.204833093,-0.42691,0.42691,-0.30869,0.30869,-0.92935,0.94577,-1.310284,1.218334,-0.955622,0.94577,-0.958907,0.935919,1.889872,1.891514,2.019584,2.022868,2.160795,2.165721,2.574571,2.561435
0.033739583,-31.212114,10.02845223,-0.495872,0.495872,-0.351381,0.351381,-0.975325,0.991745,-1.367753,1.275803,-1.041004,1.031152,-0.99503,0.972042,1.971969,1.973611,2.108248,2.111532,2.23304,2.237966,2.637786,2.62465
0.033748843,-30.750154,9.88002448,-0.495872,0.495872,-0.351381,0.351381,-0.978609,0.995029,-1.397308,1.305358,-1.05414,1.044288,-1.001598,0.97861,1.976895,1.978537,2.119742,2.123026,2.246176,2.251102,2.646817,2.633681
0.033758102,-30.58815,9.827972595,-0.515576,0.515576,-0.348097,0.348097,-0.995029,1.011449,-1.349692,1.257742,-1.086979,1.077127,-1.034437,1.011449,2.045856,2.047498,2.203481,2.206765,2.313495,2.318421,2.712495,2.699359
0.033767361,-32.187458,10.34183026,-0.522143,0.522143,-0.354665,0.354665,-1.001596,1.018016,-1.367753,1.275803,-1.086979,1.077127,-1.041005,1.018017,2.073769,2.075411,2.226468,2.229752,2.336483,2.341409,2.735482,2.722346
0.03377662,-31.917301,10.25502881,-0.531995,0.531995,-0.361232,0.361232,-1.008164,1.024584,-1.435073,1.343123,-1.126386,1.116534,-1.060709,1.037721,2.10004,2.101682,2.256023,2.259307,2.370963,2.375889,2.760111,2.746975
0.03378588,-33.471363,10.75434893,-0.541847,0.541847,-0.371084,0.371084,-1.03772,1.05414,-1.454777,1.362827,-1.169077,1.159225,-1.093548,1.07056,2.139447,2.141089,2.310207,2.313491,2.41037,2.415296,2.794592,2.781456
0.033795139,-32.828197,10.5476997,-0.545131,0.545131,-0.369442,0.369442,-1.041003,1.057423,-1.43179,1.33984,-1.172361,1.162509,-1.096832,1.073844,2.153404,2.155046,2.328268,2.331552,2.428431,2.433357,2.812654,2.799518
0.033806713,-34.472309,11.07595288,-0.554983,0.554983,-0.371084,0.371084,-1.031152,1.047572,-1.446567,1.354617,-1.178929,1.169077,-1.1034,1.080412,2.191989,2.193631,2.367675,2.370959,2.466196,2.471122,2.847134,2.833998
0.033815972,-33.803982,10.86121942,-0.581254,0.581254,-0.377652,0.377652,-1.057423,1.073843,-1.451493,1.359543,-1.218336,1.208484,-1.126387,1.103399,2.22647,2.228112,2.403797,2.407081,2.502319,2.507245,2.878331,2.865195
0.033825231,-36.099869,11.59888791,-0.660068,0.660068,-0.407207,0.407207,-1.129669,1.146089,-1.504036,1.412086,-1.316854,1.307002,-1.17893,1.155942,2.32006,2.321702,2.512165,2.515449,2.589342,2.594268,2.953861,2.940725
0.033834491,-35.660202,11.4576229,-0.656784,0.656784,-0.40064,0.40064,-1.129669,1.146089,-1.502394,1.410444,-1.326706,1.316854,-1.177288,1.1543,2.324986,2.326628,2.517091,2.520375,2.59591,2.600836,2.958787,2.945651
0.03384375,-37.188881,11.94878747,-0.687981,0.687981,-0.440047,0.440047,-1.152657,1.169077,-1.531949,1.439999,-1.428507,1.418655,-1.210127,1.187139,2.410367,2.412009,2.604114,2.607398,2.678007,2.682933,3.022823,3.009687
0.033853009,-37.099491,11.92006646,-0.699475,0.699475,-0.446615,0.446615,-1.159225,1.175645,-1.530307,1.438357,-1.441643,1.431791,-1.211769,1.188781,2.428428,2.43007,2.625459,2.628743,2.69771,2.702636,3.034317,3.021181
0.033862269,-36.89246,11.8535474,-0.702759,0.702759,-0.446615,0.446615,-1.169076,1.185496,-1.533591,1.441641,-1.451495,1.441643,-1.218337,1.195349,2.43828,2.439922,2.636953,2.640237,2.712487,2.717413,3.047452,3.034316
0.033871528,-40.914349,13.14578033,-0.784857,0.784857,-0.472886,0.472886,-1.201916,1.218336,-1.609121,1.517171,-1.510605,1.500753,-1.251176,1.228188,2.531871,2.533513,2.733827,2.737111,2.796227,2.801153,3.18045,3.167314
0.033880787,-38.913998,12.50306756,-0.781573,0.781573,-0.47617,0.47617,-1.201916,1.218336,-1.595986,1.504036,-1.504038,1.494186,-1.244609,1.221621,2.533513,2.535155,2.740395,2.743679,2.804436,2.809362,3.182092,3.168956
0.033890046,-38.487133,12.36591583,-0.781573,0.781573,-0.47617,0.47617,-1.206842,1.223262,-1.57464,1.48269,-1.499112,1.48926,-1.249534,1.226546,2.538439,2.540081,2.743679,2.746963,2.809362,2.814288,3.185376,3.17224
0.033899306,-40.462982,13.00075612,-0.824264,0.824264,-0.49259,0.49259,-1.221619,1.238039,-1.605837,1.513887,-1.550013,1.540161,-1.264312,1.241324,2.597548,2.59919,2.796221,2.799505,2.853695,2.858621,3.29046,3.277324
0.033908565,-39.997936,12.85133684,-0.843967,0.843967,-0.499157,0.499157,-1.224903,1.241323,-1.618973,1.527023,-1.566432,1.55658,-1.264312,1.241324,2.617252,2.618894,2.817566,2.82085,2.876682,2.881608,3.316732,3.303596
0.033917824,-41.350925,13.2860522,-0.866955,0.866955,-0.499157,0.499157,-1.234755,1.251175,-1.622257,1.530307,-1.58942,1.579568,-1.277448,1.25446,2.656658,2.6583,2.850405,2.853689,2.912805,2.917731,3.354496,3.34136
0.033929398,-40.438705,12.99295592,-0.870239,0.870239,-0.505725,0.505725,-1.234755,1.251175,-1.651812,1.559862,-1.58942,1.579568,-1.277448,1.25446,2.663226,2.664868,2.860256,2.86354,2.921014,2.92594,3.359422,3.346286
0.033938657,-42.116367,13.53198872,-0.899794,0.899794,-0.512293,0.512293,-1.244607,1.261027,-1.648528,1.556578,-1.599271,1.589419,-1.2873,1.264312,2.702633,2.704275,2.898021,2.901305,2.953853,2.958779,3.398829,3.385693
0.033947917,-41.182739,13.23201404,-0.945769,0.945769,-0.564836,0.564836,-1.307001,1.323421,-1.678084,1.586134,-1.671518,1.661666,-1.336558,1.31357,2.755175,2.756817,2.943995,2.947279,2.998186,3.003112,3.434952,3.421816
0.033957176,-42.667053,13.70892413,-0.981892,0.981892,-0.607527,0.607527,-1.359544,1.375964,-1.786453,1.694503,-1.72406,1.714208,-1.369398,1.34641,2.786371,2.788013,2.971908,2.975192,3.031024,3.03595,3.464507,3.451371
0.033966435,-42.429344,13.63254823,-0.985176,0.985176,-0.604243,0.604243,-1.362828,1.379248,-1.743762,1.651812,-1.733912,1.72406,-1.375966,1.352978,2.797865,2.799507,2.983402,2.986686,3.040876,3.045802,3.472717,3.459581
0.033975694,-44.541153,14.31107246,-1.014731,1.014731,-0.614095,0.614095,-1.369396,1.385816,-1.786453,1.694503,-1.7569,1.747048,-1.392385,1.369397,2.843839,2.845481,3.03266,3.035944,3.086851,3.091777,3.50884,3.495704
0.033984954,-43.526524,13.98507216,-1.018015,1.018015,-0.620663,0.620663,-1.37268,1.3891,-1.789737,1.697787,-1.750332,1.74048,-1.392385,1.369397,2.850407,2.852049,3.03266,3.035944,3.093418,3.098344,3.517049,3.503913
0.033994213,-44.289536,14.23022792,-1.041003,1.041003,-0.617379,0.617379,-1.375963,1.392383,-1.783169,1.691219,-1.773319,1.763467,-1.398953,1.375965,2.881604,2.883246,3.067141,3.070425,3.129541,3.134467,3.543321,3.530185
0.034003472,-43.907036,14.10733067,-1.073842,1.073842,-0.64365,0.64365,-1.398951,1.415371,-1.776601,1.684651,-1.783171,1.773319,-1.415373,1.392385,2.907875,2.909517,3.088486,3.09177,3.155812,3.160738,3.571234,3.558098
0.034012731,-47.199238,15.16511517,-1.201915,1.201915,-0.761872,0.761872,-1.517172,1.533592,-1.848847,1.756897,-1.861985,1.852133,-1.451496,1.428508,3.009676,3.011318,3.191928,3.195212,3.239551,3.244477,3.645121,3.631985
0.034021991,-46.279293,14.86953684,-1.201915,1.201915,-0.765156,0.765156,-1.52374,1.54016,-1.881686,1.789736,-1.865269,1.855417,-1.451496,1.428508,3.017885,3.019527,3.20178,3.205064,3.247761,3.252687,3.646763,3.633627
0.03403125,-45.959915,14.76692069,-1.208483,1.208483,-0.761872,0.761872,-1.517172,1.533592,-1.881686,1.789736,-1.870195,1.860343,-1.448212,1.425224,3.027737,3.029379,3.211631,3.214915,3.254329,3.259255,3.651689,3.638553
0.034040509,-48.510509,15.58642654,-1.300432,1.300432,-0.797995,0.797995,-1.59927,1.61569,-1.932587,1.840637,-1.934232,1.92438,-1.45478,1.431792,3.096699,3.098341,3.274025,3.277309,3.328216,3.333142,3.717367,3.704231
0.034052083,-47.906189,15.39225853,-1.300432,1.300432,-0.797995,0.797995,-1.595986,1.612406,-1.957217,1.865267,-1.934232,1.92438,-1.461348,1.43836,3.10655,3.108192,3.28716,3.290444,3.334784,3.33971,3.720651,3.707515
0.034061343,-48.951279,15.72804594,-1.339839,1.339839,-0.814415,0.814415,-1.609122,1.625542,-1.924377,1.832427,-1.953935,1.944083,-1.464632,1.441644,3.132821,3.134463,3.323283,3.326567,3.359413,3.364339,3.733787,3.720651
0.034070602,-48.492851,15.58075303,-1.448209,1.448209,-0.968759,0.968759,-1.743763,1.760183,-2.059018,1.967068,-2.093502,2.08365,-1.527026,1.504038,3.255967,3.257609,3.446429,3.449713,3.480917,3.485843,3.814242,3.801106
0.034079861,-51.147625,16.43373191,-1.45806,1.45806,-0.978611,0.978611,-1.747046,1.763466,-2.078722,1.986772,-2.101712,2.09186,-1.528668,1.50568,3.264176,3.265818,3.457922,3.461206,3.484201,3.489127,3.822452,3.809316
0.03408912,-53.132523,17.07147964,-1.527023,1.527023,-1.014734,1.014734,-1.816009,1.832429,-2.134548,2.042598,-2.16739,2.157538,-1.533594,1.510606,3.318361,3.320003,3.521958,3.525242,3.536743,3.541669,3.861859,3.848723
0.03409838,-53.004288,17.03027773,-1.569713,1.569713,-1.041006,1.041006,-1.848848,1.865268,-2.118129,2.026179,-2.193661,2.183809,-1.536878,1.51389,3.347915,3.349557,3.551513,3.554797,3.558088,3.563014,3.884846,3.87171
0.034107639,-52.538799,16.88071612,-1.592701,1.592701,-1.057425,1.057425,-1.8587,1.87512,-2.183807,2.091857,-2.219933,2.210081,-1.54673,1.523742,3.369261,3.370903,3.576142,3.579426,3.579434,3.58436,3.89634,3.883204
0.034116898,-54.991837,17.66887723,-1.684651,1.684651,-1.113252,1.113252,-1.921094,1.937514,-2.213362,2.121412,-2.272475,2.262623,-1.579569,1.556581,3.431654,3.433296,3.643461,3.646745,3.630334,3.63526,3.927537,3.914401
0.034126157,-54.454834,17.49633816,-1.681367,1.681367,-1.11982,1.11982,-1.914526,1.930946,-2.210078,2.118128,-2.272475,2.262623,-1.573001,1.550013,3.431654,3.433296,3.648387,3.651671,3.636902,3.641828,3.927537,3.914401
0.034135417,-54.240078,17.42733706,-1.684651,1.684651,-1.116536,1.116536,-1.922736,1.939156,-2.215004,2.123054,-2.275759,2.265907,-1.576285,1.553297,3.434938,3.43658,3.652492,3.655776,3.640186,3.645112,3.93082,3.917684
0.034144676,-55.185406,17.73107095,-1.763465,1.763465,-1.146092,1.146092,-1.983489,1.999909,-2.288892,2.196942,-2.311882,2.30203,-1.602556,1.579568,3.500616,3.502258,3.707497,3.710781,3.704221,3.709147,3.988289,3.975153
0.034153935,-56.113956,18.02941406,-1.773316,1.773316,-1.142808,1.142808,-1.99334,2.00976,-2.239634,2.147684,-2.321734,2.311882,-1.595989,1.573001,3.510468,3.51211,3.715707,3.718991,3.707505,3.712431,3.998141,3.985005
0.034163194,-56.194958,18.05544001,-1.907957,1.907957,-1.234758,1.234758,-2.065587,2.082007,-2.393978,2.302028,-2.407116,2.397264,-1.618976,1.595988,3.594207,3.595849,3.791236,3.79452,3.769899,3.774825,4.14099,4.127854
0.034174769,-58.097973,18.66687872,-1.907957,1.907957,-1.241325,1.241325,-2.068871,2.085291,-2.354571,2.262621,-2.400548,2.390696,-1.618976,1.595988,3.595849,3.597491,3.79452,3.797804,3.776467,3.781393,4.14099,4.127854
0.034184028,-57.780361,18.56482999,-1.973635,1.973635,-1.261029,1.261029,-2.091858,2.108278,-2.397262,2.305312,-2.433388,2.423536,-1.632112,1.609124,3.663168,3.66481,3.85363,3.856914,3.835577,3.840503,4.183681,4.170545
0.034193287,-60.341991,19.38788171,-2.013042,2.013042,-1.284017,1.284017,-2.108278,2.124698,-2.416965,2.325015,-2.459659,2.449807,-1.641963,1.618975,3.689439,3.691081,3.881543,3.884827,3.865132,3.870058,4.205026,4.19189
0.034202546,-60.11311,19.31434224,-2.014684,2.014684,-1.293868,1.293868,-2.111562,2.127982,-2.40383,2.31188,-2.479362,2.46951,-1.635396,1.612408,3.696007,3.697649,3.88811,3.891394,3.878268,3.883194,4.209952,4.196816
0.034211806,-61.964695,19.9092565,-2.052449,2.052449,-1.359547,1.359547,-2.131265,2.147685,-2.476076,2.384126,-2.525337,2.515485,-1.651815,1.628827,3.730488,3.73213,3.919307,3.922591,3.904539,3.909465,4.236223,4.223087
0.034221065,-61.140541,19.64445582,-2.065585,2.065585,-1.359547,1.359547,-2.134549,2.150969,-2.508915,2.416965,-2.538473,2.528621,-1.658383,1.635395,3.733772,3.735414,3.919307,3.922591,3.902897,3.907823,4.236223,4.223087
0.034230324,-60.990234,19.59616218,-2.200226,2.200226,-1.425225,1.425225,-2.219931,2.236351,-2.581161,2.489211,-2.57788,2.568028,-1.674803,1.651815,3.824079,3.825721,4.004688,4.007972,3.977605,3.982531,4.300259,4.287123
