Extension,Load,Tensile strain,Tensile stress,Strain 1,Tensile extension,Offset strain,Tensile stress offset
6.28481,"5,676.29",0.06357,650.05609,0.00011,3.17858,,
6.28656,"5,676.72",0.06359,650.1051,0.00012,3.17968,,
6.28762,"5,672.70",0.06361,649.64545,0.00011,3.18034,,
6.28969,"5,673.14",0.06363,649.69568,0.00011,3.18163,,
6.29137,"5,675.61",0.06365,649.97833,0.00011,3.18268,,
6.29287,"5,675.44",0.06367,649.95856,0.00011,3.18362,,
6.29431,"5,672.97",0.06369,649.67572,0.00012,3.18452,,
6.2965,"5,676.52",0.06372,650.0824,0.00012,3.18589,,
6.29831,"5,677.96",0.06374,650.2478,0.00012,3.18702,,
6.29937,"5,673.94",0.06375,649.7868,0.00012,3.18768,,
6.30112,"5,672.28",0.06378,649.59631,0.00011,3.18878,,
6.30306,"5,677.25",0.0638,650.16583,0.00011,3.18999,,
6.30469,"5,676.23",0.06382,650.04889,0.00012,3.191,,
6.306,"5,674.29",0.06384,649.82672,0.00012,3.19182,,
6.30812,"5,677.06",0.06386,650.14417,0.00012,3.19315,,
6.30987,"5,677.43",0.06388,650.18665,0.00012,3.19425,,
6.31112,"5,675.46",0.0639,649.96112,0.00011,3.19503,,
6.31269,"5,672.77",0.06392,649.65326,0.00011,3.196,,
6.31481,"5,678.91",0.06395,650.35596,0.00011,3.19733,,
6.31637,"5,677.07",0.06397,650.14539,0.00012,3.19831,,
6.31762,"5,674.26",0.06398,649.82404,0.00012,3.19909,,
6.31962,"5,675.93",0.06401,650.01477,0.00012,3.20034,,
6.32156,"5,678.61",0.06403,650.32233,0.00012,3.20155,,
6.32287,"5,677.10",0.06405,650.14868,0.00012,3.20237,,
6.32431,"5,673.11",0.06407,649.69183,0.00012,3.20327,,
6.3265,"5,679.25",0.06409,650.39484,0.00011,3.20464,,
6.328,"5,677.69",0.06411,650.21606,0.00012,3.20557,,
6.32937,"5,675.35",0.06413,649.94794,0.00012,3.20643,,
6.33119,"5,675.73",0.06415,649.99164,0.00012,3.20757,,
6.33325,"5,679.94",0.06418,650.47455,0.00012,3.20886,,
6.33462,"5,678.35",0.06419,650.29236,0.00012,3.20971,,
6.33594,"5,673.49",0.06421,649.73523,0.00012,3.21053,,
6.33812,"5,679.36",0.06424,650.40802,0.00012,3.2119,,
6.33969,"5,678.06",0.06426,650.25854,0.00012,3.21288,,
6.34106,"5,676.97",0.06427,650.13379,0.00012,3.21374,,
6.34281,"5,675.63",0.0643,649.98059,0.00012,3.21483,,
6.34481,"5,679.42",0.06432,650.41449,0.00012,3.21608,,
6.34637,"5,678.97",0.06434,650.3631,0.00012,3.21706,,
6.3475,"5,674.10",0.06436,649.80566,0.00012,3.21776,,
6.34987,"5,679.48",0.06438,650.42084,0.00012,3.21925,,
6.35144,"5,678.71",0.0644,650.33368,0.00012,3.22022,,
6.35281,"5,677.10",0.06442,650.14905,0.00012,3.22108,,
6.35437,"5,675.55",0.06444,649.97168,0.00012,3.22206,,
6.35644,"5,679.75",0.06447,650.45203,0.00012,3.22335,,
6.35819,"5,680.27",0.06449,650.5116,0.00012,3.22444,,
6.35925,"5,674.98",0.0645,649.90582,0.00012,3.2251,,
6.36144,"5,678.63",0.06453,650.32397,0.00012,3.22647,,
6.36306,"5,679.10",0.06455,650.37738,0.00012,3.22749,,
6.3645,"5,678.01",0.06457,650.25269,0.00012,3.22839,,
6.36594,"5,675.51",0.06459,649.96643,0.00012,3.22928,,
6.36819,"5,680.06",0.06461,650.48828,0.00011,3.23069,,
6.36994,"5,681.05",0.06464,650.6012,0.00012,3.23179,,
6.371,"5,675.77",0.06465,649.99609,0.00012,3.23245,,
6.373,"5,677.41",0.06467,650.18427,0.00012,3.2337,,
6.37481,"5,679.95",0.0647,650.47473,0.00011,3.23483,,
6.37631,"5,678.63",0.06472,650.32379,0.00012,3.23577,,
6.37769,"5,676.05",0.06473,650.02826,0.00012,3.23663,,
6.37981,"5,680.04",0.06476,650.48572,0.00012,3.23796,,
6.38162,"5,680.56",0.06478,650.54474,0.00012,3.23909,,
6.38269,"5,676.64",0.0648,650.09583,0.00012,3.23975,,
6.38456,"5,676.73",0.06482,650.10602,0.00012,3.24093,,
6.38644,"5,680.11",0.06484,650.49396,0.00012,3.2421,,
6.38806,"5,679.47",0.06486,650.4198,0.00011,3.24311,,
6.38937,"5,676.06",0.06488,650.02966,0.00011,3.24393,,
6.39144,"5,678.85",0.0649,650.3493,0.00012,3.24522,,
6.39331,"5,680.75",0.06493,650.56744,0.00012,3.24639,,
6.3945,"5,677.41",0.06494,650.18439,0.00012,3.24714,,
6.39612,"5,675.77",0.06496,649.99652,0.00012,3.24815,,
6.39812,"5,680.39",0.06499,650.526,0.00012,3.2494,,
6.39975,"5,679.10",0.06501,650.37811,0.00012,3.25042,,
6.401,"5,676.46",0.06502,650.07568,0.00012,3.2512,,
6.40306,"5,678.25",0.06505,650.28027,0.00012,3.25249,,
6.405,"5,680.46",0.06507,650.53406,0.00012,3.2537,,
6.40625,"5,678.39",0.06509,650.29633,0.00012,3.25448,,
6.40762,"5,675.11",0.06511,649.92145,0.00012,3.25534,,
6.40981,"5,680.31",0.06513,650.51685,0.00012,3.25671,,
6.41137,"5,678.83",0.06515,650.34753,0.00012,3.25768,,
6.41275,"5,677.25",0.06517,650.16614,0.00012,3.25854,,
6.41462,"5,677.60",0.06519,650.20642,0.00012,3.25971,,
6.41656,"5,680.51",0.06522,650.53955,0.00012,3.26093,,
6.418,"5,679.23",0.06524,650.39294,0.00012,3.26182,,
6.41925,"5,674.20",0.06525,649.81702,0.00012,3.26261,,
6.4215,"5,680.09",0.06528,650.49152,0.00012,3.26401,,
6.42312,"5,679.16",0.0653,650.38519,0.00012,3.26503,,
6.4245,"5,677.69",0.06532,650.21619,0.00012,3.26589,,
6.42612,"5,676.66",0.06534,650.09821,0.00012,3.2669,,
6.42819,"5,680.83",0.06536,650.57648,0.00012,3.26819,,
6.42981,"5,679.83",0.06538,650.46136,0.00012,3.26921,,
6.43094,"5,674.98",0.0654,649.90576,0.00012,3.26991,,
6.43312,"5,679.80",0.06543,650.4577,0.00012,3.27128,,
6.43475,"5,679.24",0.06545,650.3938,0.00012,3.27229,,
6.43625,"5,678.62",0.06546,650.32312,0.00012,3.27323,,
6.43775,"5,676.65",0.06548,650.09717,0.00012,3.27417,,
6.44,"5,681.00",0.06551,650.59534,0.00012,3.27557,,
6.44156,"5,679.87",0.06553,650.46594,0.00012,3.27655,,
6.44262,"5,675.26",0.06554,649.93811,0.00012,3.27721,,
6.44469,"5,677.48",0.06557,650.19196,0.00012,3.2785,,
6.44637,"5,679.10",0.06559,650.37787,0.00012,3.27956,,
6.44794,"5,678.54",0.06561,650.31329,0.00012,3.28053,,
6.44937,"5,675.88",0.06563,650.00854,0.00012,3.28143,,
6.45162,"5,680.24",0.06566,650.50824,0.00012,3.28284,,
6.45319,"5,679.90",0.06568,650.46973,0.00012,3.28382,,
6.45431,"5,675.55",0.06569,649.97144,0.00012,3.28452,,
6.45625,"5,676.61",0.06571,650.09259,0.00012,3.28573,,
6.45812,"5,679.58",0.06574,650.43262,0.00012,3.2869,,
6.45962,"5,678.63",0.06576,650.3241,0.00012,3.28784,,
6.461,"5,675.47",0.06577,649.96259,0.00012,3.2887,,
6.46319,"5,679.55",0.0658,650.42908,0.00012,3.29007,,
6.46494,"5,680.03",0.06582,650.48456,0.00012,3.29116,,
6.46606,"5,676.21",0.06584,650.04663,0.00012,3.29186,,
6.46781,"5,675.41",0.06586,649.95538,0.00012,3.29296,,
6.46975,"5,679.27",0.06588,650.39716,0.00012,3.29417,,
6.47137,"5,677.80",0.0659,650.22858,0.00012,3.29518,,
6.47269,"5,675.37",0.06592,649.95074,0.00012,3.296,,
6.47481,"5,678.71",0.06595,650.33368,0.00012,3.29733,,
6.47662,"5,680.60",0.06597,650.5495,0.00012,3.29846,,
6.47781,"5,676.64",0.06598,650.09613,0.00012,3.29921,,
6.47937,"5,674.17",0.066,649.81335,0.00012,3.30018,,
6.48137,"5,679.09",0.06603,650.37689,0.00012,3.30143,,
6.48306,"5,677.74",0.06605,650.22211,0.00012,3.30249,,
6.48437,"5,675.69",0.06607,649.98724,0.00012,3.30331,,
6.48644,"5,677.88",0.06609,650.23761,0.00012,3.3046,,
6.48825,"5,679.84",0.06611,650.46283,0.00012,3.30573,,
6.48962,"5,677.27",0.06613,650.16803,0.00012,3.30659,,
6.49094,"5,673.47",0.06615,649.73358,0.00012,3.30741,,
6.49319,"5,678.95",0.06618,650.36078,0.00012,3.30882,,
6.49475,"5,677.84",0.0662,650.23322,0.00012,3.30979,,
6.49606,"5,674.99",0.06621,649.90729,0.00012,3.31061,,
6.49794,"5,676.37",0.06624,650.06537,0.00012,3.31178,,
6.49994,"5,679.58",0.06626,650.43268,0.00012,3.31303,,
6.50137,"5,678.26",0.06628,650.28149,0.00012,3.31393,,
6.50256,"5,673.14",0.06629,649.69519,0.00012,3.31468,,
6.50487,"5,678.76",0.06632,650.33929,0.00012,3.31612,,
6.50637,"5,677.51",0.06634,650.19617,0.00012,3.31706,,
6.50769,"5,675.90",0.06636,650.01117,0.00012,3.31788,,
6.5095,"5,675.28",0.06638,649.94006,0.00012,3.31901,,
6.51156,"5,679.61",0.06641,650.43665,0.00012,3.3203,,
6.51319,"5,678.85",0.06643,650.34961,0.00012,3.32132,,
6.51425,"5,673.09",0.06644,649.69019,0.00012,3.32198,,
6.51644,"5,676.86",0.06647,650.12085,0.00012,3.32335,,
6.51806,"5,677.38",0.06649,650.18048,0.00012,3.32436,,
6.51944,"5,676.52",0.0665,650.08264,0.00012,3.32522,,
6.52119,"5,675.38",0.06653,649.95215,0.00012,3.32632,,
6.52331,"5,679.19",0.06655,650.38818,0.00012,3.32764,,
6.52487,"5,678.60",0.06657,650.32056,0.00012,3.32862,,
6.52594,"5,673.19",0.06659,649.70111,0.00012,3.32928,,
6.52819,"5,676.06",0.06661,650.03009,0.00012,3.33069,,
6.52975,"5,677.31",0.06663,650.17285,0.00012,3.33167,,
6.53125,"5,676.36",0.06665,650.06409,0.00012,3.3326,,
6.53275,"5,674.00",0.06667,649.79388,0.00012,3.33354,,
6.53494,"5,678.07",0.0667,650.25977,0.00012,3.33491,,
6.53662,"5,677.85",0.06672,650.23529,0.00012,3.33596,,
6.53769,"5,673.74",0.06673,649.76453,0.00012,3.33663,,
6.53981,"5,675.12",0.06676,649.92157,0.00012,3.33796,,
6.54137,"5,676.53",0.06678,650.08374,0.00012,3.33893,,
6.54294,"5,675.73",0.0668,649.99194,0.00012,3.33991,,
6.54437,"5,673.73",0.06682,649.76263,0.00012,3.34081,,
6.54656,"5,677.46",0.06684,650.18988,0.00012,3.34218,,
6.54831,"5,678.09",0.06687,650.26245,0.00012,3.34327,,
6.54937,"5,673.96",0.06688,649.78961,0.00012,3.34393,,
6.55119,"5,673.05",0.0669,649.68481,0.00012,3.34507,,
6.55306,"5,677.55",0.06692,650.19995,0.00012,3.34624,,
6.55475,"5,676.20",0.06695,650.04602,0.00012,3.34729,,
6.55612,"5,673.95",0.06696,649.78784,0.00012,3.34815,,
6.55825,"5,676.73",0.06699,650.10706,0.00012,3.34948,,
6.55994,"5,676.97",0.06701,650.13385,0.00012,3.35053,,
6.56112,"5,674.27",0.06703,649.82465,0.00012,3.35128,,
6.56281,"5,672.23",0.06705,649.59082,0.00012,3.35233,,
6.56487,"5,677.56",0.06707,650.2016,0.00012,3.35362,,
6.56637,"5,675.77",0.06709,649.99664,0.00012,3.35456,,
6.56769,"5,673.02",0.06711,649.68109,0.00012,3.35538,,
6.56975,"5,674.78",0.06713,649.883,0.00012,3.35667,,
6.57162,"5,677.45",0.06716,650.18945,0.00012,3.35784,,
6.57287,"5,675.28",0.06717,649.94031,0.00012,3.35862,,
6.57444,"5,672.17",0.06719,649.58398,0.00012,3.3596,,
6.57656,"5,677.45",0.06722,650.18903,0.00012,3.36093,,
6.57806,"5,674.66",0.06724,649.86969,0.00012,3.36186,,
6.57937,"5,672.39",0.06725,649.60968,0.00012,3.36268,,
6.58131,"5,673.77",0.06728,649.76697,0.00012,3.36389,,
6.58337,"5,677.87",0.0673,650.23724,0.00012,3.36518,,
6.58469,"5,675.62",0.06732,649.97906,0.00012,3.366,,
6.586,"5,670.74",0.06734,649.42023,0.00012,3.36682,,
6.58819,"5,676.69",0.06736,650.10132,0.00012,3.36819,,
6.58975,"5,674.78",0.06738,649.88348,0.00012,3.36917,,
6.59112,"5,673.43",0.0674,649.72815,0.00012,3.37003,,
6.59294,"5,672.77",0.06742,649.65247,0.00012,3.37116,,
6.59494,"5,676.75",0.06745,650.10889,0.00012,3.37241,,
6.59644,"5,675.63",0.06747,649.98096,0.00012,3.37335,,
6.59756,"5,670.35",0.06748,649.37561,0.00012,3.37405,,
6.59994,"5,675.50",0.06751,649.96606,0.00012,3.37553,,
6.60144,"5,674.63",0.06753,649.86597,0.00012,3.37647,,
6.60287,"5,672.89",0.06755,649.66663,0.00012,3.37737,,
6.6045,"5,671.66",0.06757,649.52637,0.00012,3.37839,,
6.6065,"5,675.70",0.06759,649.9884,0.00012,3.37964,,
6.60819,"5,675.34",0.06761,649.94727,0.00012,3.38069,,
6.60931,"5,670.56",0.06763,649.40009,0.00012,3.38139,,
6.61156,"5,674.18",0.06766,649.81433,0.00012,3.3828,,
6.61312,"5,674.84",0.06768,649.89008,0.00012,3.38378,,
6.61456,"5,672.78",0.06769,649.65417,0.00012,3.38468,,
6.61606,"5,670.43",0.06771,649.38501,0.00012,3.38561,,
6.61825,"5,675.30",0.06774,649.94299,0.00012,3.38698,,
6.61994,"5,675.66",0.06776,649.98358,0.00012,3.38803,,
6.621,"5,670.62",0.06777,649.40717,0.00012,3.3887,,
6.62306,"5,672.35",0.0678,649.60492,0.00012,3.38999,,
6.62481,"5,674.16",0.06782,649.81201,0.00012,3.39108,,
6.62631,"5,673.31",0.06784,649.71466,0.00012,3.39202,,
6.62769,"5,670.41",0.06786,649.383,0.00012,3.39288,,
6.62987,"5,674.53",0.06788,649.8548,0.00012,3.39425,,
6.63162,"5,675.04",0.06791,649.91254,0.00012,3.39534,,
6.63269,"5,670.61",0.06792,649.40509,0.00012,3.396,,
6.63456,"5,670.86",0.06794,649.43439,0.00012,3.39718,,
6.63644,"5,674.69",0.06797,649.87292,0.00012,3.39835,,
6.63806,"5,673.65",0.06799,649.75348,0.00012,3.39936,,
6.63937,"5,670.42",0.068,649.3833,0.00012,3.40018,,
6.64144,"5,673.32",0.06803,649.71631,0.00012,3.40147,,
6.64331,"5,675.12",0.06805,649.92212,0.00012,3.40264,,
6.6445,"5,671.90",0.06807,649.55334,0.00012,3.40339,,
6.64619,"5,669.67",0.06809,649.29852,0.00012,3.40444,,
6.64812,"5,674.34",0.06811,649.83282,0.00012,3.40565,,
6.64975,"5,672.91",0.06813,649.66937,0.00012,3.40667,,
6.65106,"5,670.08",0.06815,649.3454,0.00012,3.40749,,
6.65312,"5,672.17",0.06818,649.58459,0.00012,3.40878,,
6.655,"5,674.64",0.0682,649.86749,0.00012,3.40995,,
6.65625,"5,671.86",0.06821,649.54858,0.00012,3.41073,,
6.65775,"5,668.12",0.06823,649.12,0.00013,3.41167,,
6.65987,"5,673.70",0.06826,649.75934,0.00012,3.413,,
6.66144,"5,672.34",0.06828,649.60352,0.00012,3.41397,,
6.66275,"5,670.20",0.0683,649.35846,0.00012,3.41479,,
6.66469,"5,670.82",0.06832,649.42975,0.00012,3.416,,
6.66662,"5,674.13",0.06834,649.80902,0.00013,3.41721,,
6.668,"5,671.46",0.06836,649.50281,0.00013,3.41807,,
6.66925,"5,667.85",0.06838,649.08905,0.00013,3.41886,,
6.6715,"5,673.36",0.06841,649.7207,0.00012,3.42026,,
6.67312,"5,672.21",0.06843,649.58929,0.00012,3.42128,,
6.67456,"5,670.37",0.06844,649.3783,0.00012,3.42217,,
6.67619,"5,669.35",0.06846,649.26141,0.00012,3.42319,,
6.67819,"5,673.11",0.06849,649.69159,0.00012,3.42444,,
6.67975,"5,672.38",0.06851,649.60822,0.00012,3.42542,,
6.68094,"5,667.83",0.06852,649.08746,0.00012,3.42616,,
6.68312,"5,672.12",0.06855,649.57886,0.00012,3.42753,,
6.68475,"5,671.80",0.06857,649.54169,0.00012,3.42854,,
6.68625,"5,670.82",0.06859,649.43011,0.00012,3.42948,,
6.68781,"5,668.81",0.06861,649.19952,0.00012,3.43046,,
6.69,"5,673.97",0.06864,649.79053,0.00012,3.43182,,
6.69156,"5,672.61",0.06866,649.63434,0.00012,3.4328,,
6.69262,"5,667.42",0.06867,649.0401,0.00013,3.43346,,
6.69475,"5,670.46",0.0687,649.38861,0.00012,3.43479,,
6.69644,"5,671.96",0.06872,649.56073,0.00012,3.43585,,
6.69794,"5,671.19",0.06874,649.47211,0.00012,3.43678,,
6.69944,"5,668.47",0.06875,649.16052,0.00012,3.43772,,
6.70169,"5,673.05",0.06878,649.68555,0.00012,3.43913,,
6.70325,"5,671.98",0.0688,649.56201,0.00013,3.4401,,
6.70437,"5,667.30",0.06882,649.02692,0.00013,3.44081,,
6.70631,"5,668.92",0.06884,649.21179,0.00013,3.44202,,
6.70812,"5,671.99",0.06886,649.56378,0.00012,3.44315,,
6.70962,"5,670.58",0.06888,649.40277,0.00013,3.44409,,
6.71106,"5,667.69",0.0689,649.07123,0.00013,3.44499,,
6.71325,"5,671.46",0.06893,649.50281,0.00013,3.44635,,
6.71494,"5,671.80",0.06895,649.54224,0.00012,3.44741,,
6.71612,"5,668.42",0.06896,649.15454,0.00012,3.44815,,
6.71787,"5,668.08",0.06898,649.1153,0.00012,3.44925,,
6.71981,"5,671.41",0.06901,649.49756,0.00012,3.45046,,
6.72137,"5,670.38",0.06903,649.37878,0.00013,3.45143,,
6.72269,"5,667.55",0.06905,649.05573,0.00012,3.45225,,
6.72487,"5,670.85",0.06907,649.43268,0.00013,3.45362,,
6.72669,"5,672.14",0.0691,649.58063,0.00013,3.45475,,
6.72787,"5,669.30",0.06911,649.25531,0.00013,3.4555,,
6.72944,"5,666.54",0.06913,648.93927,0.00013,3.45647,,
6.73144,"5,670.67",0.06915,649.41193,0.00013,3.45772,,
6.73306,"5,669.67",0.06917,649.29779,0.00013,3.45874,,
6.73437,"5,667.85",0.06919,649.08923,0.00013,3.45956,,
6.7365,"5,669.73",0.06922,649.3053,0.00012,3.46089,,
6.73831,"5,671.80",0.06924,649.54211,0.00013,3.46202,,
6.73962,"5,669.45",0.06926,649.27264,0.00013,3.46284,,
6.741,"5,665.47",0.06927,648.81708,0.00013,3.4637,,
6.74319,"5,671.52",0.0693,649.51038,0.00013,3.46507,,
6.74481,"5,669.74",0.06932,649.30591,0.00012,3.46608,,
6.74606,"5,667.47",0.06934,649.04602,0.00012,3.46686,,
6.748,"5,667.87",0.06936,649.09137,0.00012,3.46807,,
6.74994,"5,671.72",0.06939,649.53308,0.00012,3.46929,,
6.75144,"5,669.71",0.0694,649.30304,0.00013,3.47022,,
6.75256,"5,665.01",0.06942,648.76416,0.00013,3.47092,,
6.75487,"5,670.52",0.06945,649.39551,0.00013,3.47237,,
6.75644,"5,668.98",0.06947,649.2193,0.00013,3.47335,,
6.75775,"5,667.53",0.06948,649.05304,0.00013,3.47417,,
6.75956,"5,666.99",0.06951,648.99152,0.00013,3.4753,,
6.76156,"5,671.81",0.06953,649.5434,0.00013,3.47655,,
6.76319,"5,670.24",0.06955,649.36359,0.00013,3.47757,,
6.76431,"5,665.19",0.06957,648.78516,0.00013,3.47827,,
6.76644,"5,668.60",0.06959,649.17493,0.00013,3.4796,,
6.76806,"5,668.49",0.06961,649.16235,0.00013,3.48061,,
6.7695,"5,667.94",0.06963,649.10022,0.00012,3.48151,,
6.77119,"5,666.63",0.06965,648.95013,0.00013,3.48257,,
6.77331,"5,671.22",0.06968,649.47546,0.00013,3.48389,,
6.77487,"5,669.92",0.0697,649.32605,0.00013,3.48487,,
6.77594,"5,664.76",0.06971,648.73523,0.00013,3.48553,,
6.77812,"5,667.63",0.06974,649.06421,0.00012,3.4869,,
6.77975,"5,668.94",0.06976,649.21454,0.00013,3.48792,,
6.78125,"5,668.23",0.06978,649.13318,0.00013,3.48886,,
6.78275,"5,665.47",0.0698,648.81708,0.00013,3.48979,,
6.78494,"5,669.87",0.06982,649.3208,0.00013,3.49116,,
6.78662,"5,669.90",0.06984,649.32452,0.00013,3.49221,,
6.78769,"5,665.83",0.06986,648.85803,0.00013,3.49288,,
6.78975,"5,666.78",0.06988,648.96716,0.00013,3.49417,,
6.79144,"5,668.75",0.0699,649.19208,0.00013,3.49522,,
6.79294,"5,667.18",0.06992,649.01227,0.00013,3.49616,,
6.79437,"5,665.18",0.06994,648.78381,0.00013,3.49706,,
6.79656,"5,668.78",0.06997,649.19617,0.00013,3.49843,,
6.79837,"5,669.85",0.06999,649.31879,0.00012,3.49956,,
6.79944,"5,665.80",0.07,648.85455,0.00013,3.50022,,
6.80125,"5,664.63",0.07003,648.72113,0.00013,3.50135,,
6.80306,"5,668.59",0.07005,649.1748,0.00013,3.50249,,
6.80475,"5,667.68",0.07007,649.06964,0.00013,3.50354,,
6.80612,"5,664.89",0.07009,648.75049,0.00012,3.5044,,
6.80819,"5,668.33",0.07011,649.14496,0.00012,3.50569,,
6.80994,"5,668.84",0.07014,649.20294,0.00013,3.50678,,
6.81112,"5,665.68",0.07015,648.84143,0.00013,3.50753,,
6.81281,"5,663.59",0.07017,648.60193,0.00013,3.50858,,
6.81487,"5,668.91",0.0702,649.21045,0.00013,3.50987,,
6.81637,"5,667.78",0.07022,649.08136,0.00013,3.51081,,
6.81769,"5,664.32",0.07023,648.68573,0.00013,3.51163,,
6.81975,"5,665.99",0.07026,648.8764,0.00013,3.51292,,
6.82162,"5,668.74",0.07028,649.19128,0.00013,3.51409,,
6.82294,"5,666.36",0.0703,648.91925,0.00013,3.51491,,
6.82444,"5,662.89",0.07032,648.52161,0.00013,3.51585,,
6.82656,"5,668.63",0.07034,649.17883,0.00013,3.51718,,
6.82806,"5,665.89",0.07036,648.8656,0.00013,3.51811,,
6.82937,"5,663.88",0.07038,648.63495,0.00013,3.51893,,
6.83125,"5,664.63",0.0704,648.72064,0.00013,3.5201,,
6.83331,"5,668.69",0.07043,649.18591,0.00013,3.52139,,
6.83469,"5,667.02",0.07045,648.99506,0.00013,3.52225,,
6.836,"5,662.45",0.07046,648.47089,0.00013,3.52307,,
6.83819,"5,667.11",0.07049,649.00452,0.00013,3.52444,,
6.83975,"5,665.76",0.07051,648.84979,0.00013,3.52542,,
6.84112,"5,664.90",0.07053,648.7522,0.00013,3.52628,,
6.84294,"5,663.88",0.07055,648.6344,0.00013,3.52741,,
6.84494,"5,667.83",0.07057,649.08685,0.00013,3.52866,,
6.84644,"5,666.33",0.07059,648.91583,0.00013,3.5296,,
6.84756,"5,661.09",0.07061,648.315,0.00013,3.5303,,
6.84987,"5,667.01",0.07063,648.99316,0.00013,3.53175,,
6.8515,"5,666.18",0.07066,648.89844,0.00013,3.53276,,
6.85287,"5,664.61",0.07067,648.71851,0.00013,3.53362,,
6.8545,"5,662.90",0.07069,648.52252,0.00013,3.53464,,
6.8565,"5,666.68",0.07072,648.95502,0.00013,3.53589,,
6.85819,"5,667.07",0.07074,648.99982,0.00013,3.53694,,
6.85931,"5,661.56",0.07075,648.36877,0.00013,3.53764,,
6.8615,"5,665.47",0.07078,648.81665,0.00013,3.53901,,
6.86312,"5,666.27",0.0708,648.90863,0.00013,3.54003,,
6.86456,"5,664.41",0.07082,648.69537,0.00013,3.54093,,
6.86606,"5,661.28",0.07084,648.33734,0.00013,3.54186,,
6.86825,"5,666.66",0.07086,648.953,0.00013,3.54323,,
6.86994,"5,667.45",0.07089,649.0437,0.00013,3.54428,,
6.871,"5,661.42",0.0709,648.35315,0.00013,3.54495,,
6.87306,"5,663.39",0.07092,648.57837,0.00013,3.54624,,
6.87481,"5,665.72",0.07095,648.84558,0.00013,3.54733,,
6.87631,"5,664.34",0.07097,648.68787,0.00013,3.54827,,
6.87769,"5,661.52",0.07098,648.36487,0.00013,3.54913,,
6.87987,"5,665.51",0.07101,648.82123,0.00013,3.5505,,
6.88169,"5,666.33",0.07103,648.91541,0.00013,3.55163,,
6.88269,"5,661.78",0.07105,648.3949,0.00013,3.55225,,
6.88462,"5,661.69",0.07107,648.38416,0.00013,3.55346,,
6.8865,"5,665.90",0.07109,648.86633,0.00013,3.55464,,
6.88812,"5,664.54",0.07111,648.70996,0.00013,3.55565,,
6.88937,"5,661.16",0.07113,648.32349,0.00013,3.55643,,
6.89144,"5,663.76",0.07115,648.6214,0.00013,3.55772,,
6.89331,"5,665.64",0.07118,648.8363,0.00013,3.55889,,
6.8945,"5,662.80",0.07119,648.51135,0.00013,3.55964,,
6.89619,"5,661.00",0.07121,648.30463,0.00013,3.56069,,
6.89812,"5,665.51",0.07124,648.82123,0.00012,3.5619,,
6.89975,"5,664.02",0.07126,648.651,0.00013,3.56292,,
6.90106,"5,660.74",0.07127,648.27478,0.00013,3.56374,,
6.90312,"5,663.08",0.0713,648.54333,0.00013,3.56503,,
6.905,"5,665.33",0.07132,648.8009,0.00013,3.5662,,
6.90625,"5,663.25",0.07134,648.56287,0.00012,3.56698,,
6.90769,"5,659.21",0.07136,648.10034,0.00013,3.56788,,
6.90981,"5,664.73",0.07138,648.73273,0.00013,3.56921,,
6.91144,"5,663.62",0.0714,648.60486,0.00013,3.57022,,
6.91281,"5,661.70",0.07142,648.38477,0.00013,3.57108,,
6.91469,"5,662.02",0.07145,648.42151,0.00013,3.57225,,
6.91662,"5,665.64",0.07147,648.83606,0.00013,3.57346,,
6.918,"5,662.98",0.07149,648.53223,0.00013,3.57432,,
6.91925,"5,658.44",0.0715,648.01196,0.00013,3.57511,,
6.9215,"5,664.18",0.07153,648.66901,0.00013,3.57651,,
6.92312,"5,663.03",0.07155,648.5379,0.00012,3.57753,,
6.92456,"5,662.09",0.07157,648.4303,0.00012,3.57842,,
6.92625,"5,660.31",0.07159,648.22571,0.00013,3.57948,,
6.92825,"5,664.64",0.07161,648.72137,0.00013,3.58073,,
6.92981,"5,663.40",0.07163,648.58014,0.00013,3.58171,,
6.931,"5,658.74",0.07165,648.04614,0.00013,3.58245,,
6.93319,"5,662.96",0.07168,648.52917,0.00013,3.58382,,
6.93475,"5,662.46",0.0717,648.47229,0.00013,3.58479,,
6.93625,"5,661.64",0.07171,648.37787,0.00013,3.58573,,
6.93781,"5,659.69",0.07173,648.15466,0.00013,3.58671,,
6.94,"5,664.65",0.07176,648.72321,0.00013,3.58807,,
6.94156,"5,663.17",0.07178,648.55347,0.00013,3.58905,,
6.94262,"5,658.42",0.07179,648.00928,0.00013,3.58971,,
6.94469,"5,661.01",0.07182,648.30658,0.00013,3.591,,
6.94637,"5,662.56",0.07184,648.48315,0.00013,3.59206,,
6.94794,"5,661.60",0.07186,648.37347,0.00013,3.59303,,
6.94944,"5,659.38",0.07188,648.11987,0.00013,3.59397,,
6.95169,"5,663.56",0.07191,648.59784,0.00013,3.59538,,
6.95325,"5,662.88",0.07193,648.52075,0.00013,3.59636,,
6.95431,"5,658.48",0.07194,648.01672,0.00013,3.59702,,
6.95625,"5,659.65",0.07196,648.151,0.00013,3.59823,,
6.95812,"5,662.85",0.07199,648.5166,0.00013,3.5994,,
6.95969,"5,661.54",0.07201,648.36658,0.00013,3.60038,,
6.96106,"5,658.31",0.07202,647.99646,0.00013,3.60124,,
6.96325,"5,662.85",0.07205,648.51733,0.00013,3.6026,,
6.96494,"5,662.63",0.07207,648.492,0.00013,3.60366,,
6.96612,"5,659.00",0.07209,648.07623,0.00013,3.6044,,
6.96787,"5,658.48",0.07211,648.01593,0.00013,3.6055,,
