,Time,Time in Minutes,Pb2,Pb1-Pb2,Pb1,Pb3-Amb,Pb3-Fire,Pb4,Pb4-Pb5,Pb5,FHF,FHF-Extra,FHF-Extra2,FCF,FCF-Extra,AHF,AHF-Extra,ACF,ACF-Extra,ACF-Extra2
134,1929.611,32.16018333,97.339696,177.74998,826.11586,33.258805,43.864204,21.812435,20.42782,20.193075,62.509629,62.509629,62.509629,53.893896,53.893896,24.055582,24.055582,23.459297,23.459297,23.459297
135,1944.0095,32.40015833,97.720125,178.7594,827.27553,33.47633,44.150287,21.857695,20.442228,20.20068,62.927276,62.927276,62.927276,54.246167,54.246167,24.1641,24.1641,23.553413,23.553413,23.553413
136,1958.4071,32.64011833,98.094458,179.80298,828.42328,33.69417,44.435712,21.903503,20.456958,20.208516,63.342754,63.342754,63.342754,54.596503,54.596503,24.27386,24.27386,23.648714,23.648714,23.648714
137,1972.8191,32.88031833,98.458243,180.89184,829.56692,33.912401,44.72051,21.949895,20.472021,20.216588,63.755829,63.755829,63.755829,54.945219,54.945219,24.384916,24.384916,23.74517,23.74517,23.74517
138,1987.2148,33.12024667,98.811463,182.04423,830.70693,34.130955,45.004402,21.996839,20.487411,20.224897,64.164914,64.164914,64.164914,55.29211,55.29211,24.497172,24.497172,23.842746,23.842746,23.842746
139,2001.6102,33.36017,99.157557,183.2731,831.84298,34.349636,45.287423,22.044452,20.503122,20.233442,64.569519,64.569519,64.569519,55.636815,55.636815,24.610596,24.610596,23.941393,23.941393,23.941393
140,2016.008,33.60013333,99.496439,184.5969,832.97759,34.568491,45.569754,22.092605,20.519166,20.242232,64.969543,64.969543,64.969543,55.9791,55.9791,24.725231,24.725231,24.041103,24.041103,24.041103
141,2030.4186,33.84031,99.829016,186.04206,834.1123,34.787627,45.851102,22.141286,20.535552,20.251274,65.363996,65.363996,65.363996,56.319625,56.319625,24.841125,24.841125,24.141904,24.141904,24.141904
142,2044.8158,34.08026333,100.15593,187.64868,835.24406,35.006893,46.131429,22.190484,20.552275,20.260568,65.752905,65.752905,65.752905,56.657634,56.657634,24.958166,24.958166,24.243703,24.243703,24.243703
143,2059.2229,34.32038167,100.47599,189.48818,836.36292,35.226234,46.410866,22.2402,20.569335,20.270116,66.137253,66.137253,66.137253,56.992766,56.992766,25.076347,25.076347,24.346487,24.346487,24.346487
144,2073.6008,34.56001333,100.79012,191.71057,837.47213,35.445602,46.688986,22.290401,20.586719,20.279914,66.516767,66.516767,66.516767,57.325367,57.325367,25.195556,25.195556,24.450234,24.450234,24.450234
145,2088.0206,34.80034333,101.10055,194.76189,838.58059,35.665045,46.965926,22.341139,20.604445,20.289978,66.891775,66.891775,66.891775,57.655547,57.655547,25.315898,25.315898,24.55504,24.55504,24.55504
146,2102.4013,35.04002167,101.40812,198.79941,839.68946,35.884532,47.242181,22.392403,20.622517,20.300307,67.261853,67.261853,67.261853,57.982782,57.982782,25.437317,25.437317,24.660779,24.660779,24.660779
147,2116.8225,35.280375,101.71271,203.06636,840.78123,36.104,47.517463,22.444179,20.640935,20.310902,67.627345,67.627345,67.627345,58.307604,58.307604,25.559802,25.559802,24.767447,24.767447,24.767447
148,2131.2196,35.52032667,102.01745,207.51882,841.85381,36.32351,47.791772,22.496482,20.659712,20.321775,67.988245,67.988245,67.988245,58.630226,58.630226,25.683381,25.683381,24.875135,24.875135,24.875135
149,2145.6228,35.76038,102.32309,212.18837,842.9281,36.542851,48.065339,22.549274,20.678826,20.332915,68.343768,68.343768,68.343768,58.949761,58.949761,25.807937,25.807937,24.983649,24.983649,24.983649
150,2160.0159,36.000265,102.62922,217.12685,844.00571,36.762072,48.338261,22.602558,20.698287,20.344328,68.695523,68.695523,68.695523,59.266822,59.266822,25.933433,25.933433,25.093005,25.093005,25.093005
151,2174.4031,36.24005167,102.93813,222.40317,845.08823,36.980989,48.610282,22.65635,20.718089,20.356009,69.043303,69.043303,69.043303,59.5817,59.5817,26.059839,26.059839,25.203121,25.203121,25.203121
152,2188.8054,36.48009,103.25068,228.00572,846.17721,37.199828,48.88185,22.710821,20.73825,20.367976,69.386849,69.386849,69.386849,59.894314,59.894314,26.187225,26.187225,25.314127,25.314127,25.314127
153,2203.2085,36.72014167,103.56619,233.57523,847.27191,37.418605,49.153481,22.765751,20.758775,20.380238,69.727313,69.727313,69.727313,60.204965,60.204965,26.315625,26.315625,25.426103,25.426103,25.426103
154,2217.623,36.96038333,103.88625,239.0205,848.3724,37.637228,49.424869,22.821147,20.779666,20.392796,70.064853,70.064853,70.064853,60.513985,60.513985,26.444982,26.444982,25.538926,25.538926,25.538926
155,2232.0146,37.20024333,104.21167,244.33904,849.46364,37.855609,49.695782,22.876981,20.800904,20.40564,70.399368,70.399368,70.399368,60.82113,60.82113,26.575151,26.575151,25.65245,25.65245,25.65245
156,2246.4056,37.44009333,104.54248,249.53168,850.52592,38.07352,49.966759,22.93322,20.822476,20.41877,70.731698,70.731698,70.731698,61.126302,61.126302,26.706131,26.706131,25.766653,25.766653,25.766653
157,2260.8112,37.68018667,104.87878,254.6079,851.58213,38.291284,50.238002,22.989965,20.84441,20.432202,71.062396,71.062396,71.062396,61.430521,61.430521,26.837985,26.837985,25.881689,25.881689,25.881689
158,2275.2177,37.920295,105.22193,259.57081,852.63512,38.508923,50.509412,23.047218,20.866718,20.445943,71.391829,71.391829,71.391829,61.733572,61.733572,26.970726,26.970726,25.997496,25.997496,25.997496
159,2289.606,38.1601,105.57023,264.41787,853.68414,38.726173,50.780966,23.104874,20.889373,20.459978,71.718761,71.718761,71.718761,62.035162,62.035162,27.104221,27.104221,26.113906,26.113906,26.113906
160,2304.0229,38.40038167,105.92346,269.15685,854.73235,38.94329,51.053132,23.162985,20.912399,20.474322,72.04528,72.04528,72.04528,62.336074,62.336074,27.238561,27.238561,26.231054,26.231054,26.231054
161,2318.4197,38.64032833,106.28231,273.7906,855.7794,39.160162,51.325624,23.221574,20.935795,20.488976,72.371893,72.371893,72.371893,62.636503,62.636503,27.373677,27.373677,26.348998,26.348998,26.348998
162,2332.8196,38.88032667,106.64471,278.31829,856.82448,39.376625,51.598126,23.280581,20.959541,20.503932,72.696928,72.696928,72.696928,62.935817,62.935817,27.509466,27.509466,26.467521,26.467521,26.467521
163,2347.2113,39.12018833,107.01056,282.74526,857.86706,39.592852,51.871136,23.340153,20.983646,20.519193,73.022077,73.022077,73.022077,63.234426,63.234426,27.645991,27.645991,26.586615,26.586615,26.586615
164,2361.601,39.36001667,107.37906,287.07404,858.89132,39.808767,52.144233,23.400273,21.008108,20.534761,73.346591,73.346591,73.346591,63.532747,63.532747,27.783149,27.783149,26.706274,26.706274,26.706274
165,2376.0158,39.60026333,107.7468,291.313,859.9096,40.024677,52.41768,23.460773,21.032954,20.550656,73.669766,73.669766,73.669766,63.830765,63.830765,27.921105,27.921105,26.826664,26.826664,26.826664
166,2390.4174,39.84029,108.11122,295.46346,860.92528,40.240529,52.691365,23.521714,21.058166,20.566873,73.993109,73.993109,73.993109,64.128212,64.128212,28.05988,28.05988,26.947681,26.947681,26.947681
167,2404.8003,40.080005,108.4717,299.52256,861.9368,40.455858,52.964824,23.583013,21.083709,20.583385,74.316219,74.316219,74.316219,64.425265,64.425265,28.199163,28.199163,27.069098,27.069098,27.069098
168,2419.2078,40.32013,108.82724,303.49893,862.93459,40.671045,53.238252,23.644734,21.109627,20.600215,74.638952,74.638952,74.638952,64.722142,64.722142,28.339098,28.339098,27.191124,27.191124,27.191124
169,2433.6064,40.56010667,109.1784,307.39708,863.92244,40.886229,53.511477,23.706904,21.135928,20.617379,74.960242,74.960242,74.960242,65.01831,65.01831,28.479766,28.479766,27.313853,27.313853,27.313853
170,2448.0105,40.800175,109.52534,311.21743,864.90681,41.10125,53.78458,23.769475,21.162594,20.634867,75.280549,75.280549,75.280549,65.313819,65.313819,28.62106,28.62106,27.437079,27.437079,27.437079
171,2462.4072,41.04012,109.86767,314.96333,865.88889,41.316209,54.057317,23.832467,21.189628,20.652681,75.60005,75.60005,75.60005,65.608895,65.608895,28.762922,28.762922,27.560769,27.560769,27.560769
172,2476.8191,41.28031833,110.20529,318.63911,866.85886,41.53103,54.329486,23.89589,21.217039,20.67083,75.918487,75.918487,75.918487,65.903146,65.903146,28.905443,28.905443,27.684983,27.684983,27.684983
173,2491.217,41.52028333,110.53941,322.2468,867.81592,41.745695,54.601188,23.959725,21.24482,20.689309,76.236147,76.236147,76.236147,66.196633,66.196633,29.048632,29.048632,27.809722,27.809722,27.809722
174,2505.6104,41.76017333,110.86847,325.78701,868.76932,41.96008,54.872238,24.024094,21.272952,20.708109,76.552717,76.552717,76.552717,66.48938,66.48938,29.192286,29.192286,27.934855,27.934855,27.934855
175,2520.0204,42.00034,111.19322,329.26628,869.72095,42.174455,55.14274,24.089068,21.301449,20.727251,76.867829,76.867829,76.867829,66.781169,66.781169,29.336571,29.336571,28.060479,28.060479,28.060479
176,2534.422,42.24036667,111.51405,332.68696,870.66285,42.388837,55.412383,24.154356,21.330322,20.746731,77.182039,77.182039,77.182039,67.071857,67.071857,29.481417,29.481417,28.186687,28.186687,28.186687
177,2548.8207,42.480345,111.83069,336.04947,871.58925,42.603037,55.681359,24.219995,21.359555,20.766539,77.494797,77.494797,77.494797,67.361785,67.361785,29.62674,29.62674,28.313348,28.313348,28.313348
178,2563.2197,42.72032833,112.14213,339.35757,872.51237,42.816985,55.949578,24.286026,21.389157,20.786683,77.805545,77.805545,77.805545,67.650412,67.650412,29.772577,29.772577,28.440404,28.440404,28.440404
179,2577.6097,42.96016167,112.44942,342.61319,873.43214,43.030724,56.216629,24.352425,21.419122,20.807156,78.114502,78.114502,78.114502,67.937397,67.937397,29.918914,29.918914,28.567824,28.567824,28.567824
180,2592.0085,43.20014167,112.75035,345.81989,874.34999,43.244288,56.482837,24.419198,21.449459,20.827958,78.423128,78.423128,78.423128,68.22323,68.22323,30.065797,30.065797,28.695652,28.695652,28.695652
181,2606.4121,43.44020167,113.04273,348.98165,875.27031,43.457768,56.74835,24.486397,21.480182,20.849113,78.730433,78.730433,78.730433,68.508067,68.508067,30.213247,30.213247,28.823985,28.823985,28.823985
182,2620.8042,43.68007,113.32881,352.09356,876.20946,43.671175,57.012894,24.553993,21.511266,20.870609,79.037875,79.037875,79.037875,68.790922,68.790922,30.361134,30.361134,28.952665,28.952665,28.952665
183,2635.2084,43.92014,113.61032,355.13798,877.15889,43.884284,57.276173,24.621995,21.542706,20.892452,79.345883,79.345883,79.345883,69.072108,69.072108,30.509501,30.509501,29.081766,29.081766,29.081766
184,2649.6208,44.16034667,113.88918,358.11385,878.10798,44.097279,57.538947,24.690481,21.57454,20.914658,79.654877,79.654877,79.654877,69.352135,69.352135,30.658446,30.658446,29.211454,29.211454,29.211454
185,2664.002,44.40003333,114.167,361.0195,879.04112,44.309909,57.800718,24.759602,21.606722,20.937195,79.965063,79.965063,79.965063,69.630113,69.630113,30.80774,30.80774,29.341408,29.341408,29.341408
186,2678.4094,44.64015667,114.44765,363.8595,879.96814,44.522238,58.062003,24.829014,21.63927,20.96008,80.287277,80.287277,80.287277,69.904736,69.904736,30.957498,30.957498,29.471666,29.471666,29.471666
187,2692.815,44.88025,114.7331,366.63933,880.89365,44.73454,58.324123,24.898807,21.672219,20.983332,80.617226,80.617226,80.617226,70.172462,70.172462,31.107876,31.107876,29.602397,29.602397,29.602397
188,2707.2115,45.12019167,115.0177,369.35812,881.81659,44.946516,58.585178,24.968918,21.705529,21.00692,80.942548,80.942548,80.942548,70.437999,70.437999,31.258608,31.258608,29.733409,29.733409,29.733409
189,2721.6182,45.36030333,115.30306,372.0195,882.7374,45.158123,58.845666,25.03939,21.739211,21.030861,81.263936,81.263936,81.263936,70.702504,70.702504,31.409756,31.409756,29.864788,29.864788,29.864788
190,2736.0131,45.60021833,115.58908,374.62565,883.65627,45.369427,59.105366,25.1102,21.773248,21.055144,81.582326,81.582326,81.582326,70.966153,70.966153,31.561356,31.561356,29.996476,29.996476,29.996476
191,2750.4179,45.84029833,115.87623,377.17875,884.5718,45.580469,59.364924,25.181391,21.807653,21.079773,81.897667,81.897667,81.897667,71.229462,71.229462,31.713334,31.713334,30.128583,30.128583,30.128583
192,2764.8184,46.08030667,116.16639,379.68175,885.48562,45.791245,59.624359,25.252973,21.842439,21.104766,82.20952,82.20952,82.20952,71.492154,71.492154,31.865725,31.865725,30.26105,30.26105,30.26105
193,2779.2114,46.32019,116.45924,382.13522,886.38364,46.001747,59.883469,25.324884,21.877585,21.130107,82.518337,82.518337,82.518337,71.753985,71.753985,32.018539,32.018539,30.393731,30.393731,30.393731
194,2793.6056,46.56009333,116.75374,384.54145,887.26999,46.211818,60.1422,25.397144,21.913098,21.155798,82.824543,82.824543,82.824543,72.015199,72.015199,32.17169,32.17169,30.526663,30.526663,30.526663
195,2808.0049,46.80008167,117.04987,386.90282,888.15294,46.421576,60.401082,25.470119,21.948989,21.181851,83.128495,83.128495,83.128495,72.276576,72.276576,32.325209,32.325209,30.659891,30.659891,30.659891
196,2822.4027,47.040045,117.34855,389.22046,889.01186,46.631117,60.660011,25.543363,21.985248,21.208265,83.429784,83.429784,83.429784,72.537493,72.537493,32.479186,32.479186,30.793492,30.793492,30.793492
197,2836.8182,47.28030333,117.64983,391.49657,889.82382,46.840498,60.918992,25.61693,22.021884,21.235052,83.729294,83.729294,83.729294,72.797966,72.797966,32.633572,32.633572,30.927478,30.927478,30.927478
198,2851.2063,47.520105,117.95196,393.73042,890.63431,47.049588,61.177758,25.690791,22.058883,21.262186,84.027343,84.027343,84.027343,73.058295,73.058295,32.788215,32.788215,31.06182,31.06182,31.06182
199,2865.6176,47.76029333,118.25549,395.9238,891.44889,47.258364,61.4366,25.764972,22.096251,21.289664,84.32361,84.32361,84.32361,73.318782,73.318782,32.94326,32.94326,31.196485,31.196485,31.196485
200,2880.0206,48.00034333,118.561,398.07948,892.26618,47.466844,61.695428,25.839533,22.134011,21.317513,84.618832,84.618832,84.618832,73.579122,73.579122,33.098719,33.098719,31.331482,31.331482,31.331482
201,2894.4166,48.24027667,118.86726,400.19645,893.08467,47.674923,61.954132,25.914401,22.172124,21.345711,84.912133,84.912133,84.912133,73.838973,73.838973,33.254402,33.254402,31.466677,31.466677,31.466677
202,2908.8104,48.48017333,119.17397,402.2752,893.9041,47.882756,62.212864,25.989574,22.21059,21.374261,85.203565,85.203565,85.203565,74.098731,74.098731,33.41043,33.41043,31.602072,31.602072,31.602072
203,2923.2084,48.72014,119.48144,404.31709,894.72469,48.090352,62.471565,26.065081,22.249411,21.403175,85.49362,85.49362,85.49362,74.358694,74.358694,33.566736,33.566736,31.737749,31.737749,31.737749
204,2937.6066,48.96011,119.78993,406.32387,895.54472,48.297857,62.730343,26.141022,22.288607,21.432455,85.781736,85.781736,85.781736,74.618303,74.618303,33.723324,33.723324,31.87372,31.87372,31.87372
205,2952.0219,49.200365,120.09777,408.29788,896.36058,48.505162,62.989016,26.217666,22.328198,21.462112,86.069011,86.069011,86.069011,74.87778,74.87778,33.880389,33.880389,32.010097,32.010097,32.010097
206,2966.413,49.44021667,120.40601,410.23885,897.16393,48.712051,63.247857,26.294493,22.368152,21.492124,86.354624,86.354624,86.354624,75.137453,75.137453,34.037723,34.037723,32.146721,32.146721,32.146721
207,2980.8211,49.68035167,120.71405,412.14805,897.96215,48.918697,63.50642,26.371572,22.408467,21.522479,86.639515,86.639515,86.639515,75.397229,75.397229,34.195321,34.195321,32.283487,32.283487,32.283487
208,2995.2203,49.92033833,121.02159,414.02776,898.7589,49.125262,63.764832,26.448971,22.449154,21.553199,86.923594,86.923594,86.923594,75.656779,75.656779,34.353306,34.353306,32.420471,32.420471,32.420471
209,3009.6165,50.160275,121.32842,415.87827,899.55443,49.331623,64.023162,26.526622,22.490174,21.584275,87.206506,87.206506,87.206506,75.916076,75.916076,34.511472,34.511472,32.557563,32.557563,32.557563
210,3024.0125,50.40020833,121.63517,417.70195,900.34919,49.537794,64.281674,26.604568,22.531561,21.615712,87.488331,87.488331,87.488331,76.175809,76.175809,34.669862,34.669862,32.694817,32.694817,32.694817
211,3038.4206,50.64034333,121.94221,419.50151,901.14316,49.743782,64.540114,26.68286,22.573335,21.647527,87.76927,87.76927,87.76927,76.435689,76.435689,34.828646,34.828646,32.832321,32.832321,32.832321
212,3052.8006,50.88001,122.24906,421.2769,901.9342,49.949369,64.798151,26.761436,22.615454,21.679686,88.049305,88.049305,88.049305,76.69519,76.69519,34.98765,34.98765,32.969964,32.969964,32.969964
213,3067.2117,51.120195,122.55687,423.03097,902.72509,50.15482,65.056724,26.84034,22.657944,21.712213,88.328198,88.328198,88.328198,76.954765,76.954765,35.146935,35.146935,33.107854,33.107854,33.107854
214,3081.6215,51.36035833,122.86538,424.76704,903.50109,50.360401,65.315857,26.919971,22.700824,21.74513,88.605978,88.605978,88.605978,77.214886,77.214886,35.30667,35.30667,33.246019,33.246019,33.246019
215,3096.0191,51.60031833,123.174,426.48442,904.26971,50.565832,65.574745,26.999932,22.744045,21.778382,88.882994,88.882994,88.882994,77.474917,77.474917,35.466561,35.466561,33.384266,33.384266,33.384266
216,3110.4198,51.84033,123.48285,428.18575,905.03474,50.770996,65.833668,27.080061,22.787619,21.811994,89.158719,89.158719,89.158719,77.734379,77.734379,35.626632,35.626632,33.52259,33.52259,33.52259
217,3124.818,52.0803,123.7926,429.87432,905.79773,50.975949,66.092797,27.160432,22.83156,21.845972,89.433456,89.433456,89.433456,77.994082,77.994082,35.786948,35.786948,33.661046,33.661046,33.661046
218,3139.2144,52.32024,124.10291,431.55306,906.5468,51.180694,66.351933,27.241072,22.875861,21.880311,89.707294,89.707294,89.707294,78.254163,78.254163,35.947562,35.947562,33.799676,33.799676,33.799676
219,3153.6225,52.560375,124.41432,433.22675,907.2858,51.385409,66.610968,27.322043,22.920529,21.915025,89.980679,89.980679,89.980679,78.514351,78.514351,36.108469,36.108469,33.938597,33.938597,33.938597
220,3168.0067,52.80011167,124.72703,434.89962,908.02095,51.590061,66.870407,27.40327,22.965525,21.950091,90.253118,90.253118,90.253118,78.774081,78.774081,36.269526,36.269526,34.077694,34.077694,34.077694
221,3182.4089,53.04014833,125.04205,436.58086,908.75438,51.794584,67.130013,27.484788,23.010879,21.985501,90.524562,90.524562,90.524562,79.034127,79.034127,36.430763,36.430763,34.216878,34.216878,34.216878
222,3196.8108,53.28018,125.36007,438.2903,909.49701,51.999107,67.389836,27.566664,23.056625,22.021288,90.795648,90.795648,90.795648,79.294751,79.294751,36.592323,36.592323,34.356271,34.356271,34.356271
