TimeStamp,Time in Minutes,Load-in-bar-(bar),Load in kN,Stud2-Axial,Stud3-Axial,Stud4-Axial,Stud5-Axial,Stud3-Top,Stud3-Mid,Stud3-Bottom,Stud4-Top,Stud4-Mid,Stud4-Bottom,Pb1-Top-Left,Pb1-Top-Right,Pb1-Mid-Mid,Pb1-Bottom-Left,Pb1-Bottom-Right,Pb1-Pb2-Mid-Left,Pb1-Pb2-Mid-Mid,Pb1-Pb2-Mid-Right,Pb2-Mid-Left,Pb2-Mid-Mid,Pb2-Mid-Right,Pb3-Mid-Left,Pb3-Mid-Mid,Pb3-Mid-Right,Pb3-Pb4-Mid-Left,Pb3-Pb4-Mid-Mid,Pb3-Pb4-Mid-Right,Pb4-Top-Left,Pb4-Top-Right,Pb4-Mid-Mid,Pb4-Bottom-Left,Pb4-Bottom-Right,Stud2-Mid-Fire-HF,Stud2-Mid-Fire-CF,Stud2-Mid-Amb-HF,Stud2-Mid-Amb-CF,Stud3-Top-Fire-HF,Stud3-Top-Fire-HF-Extra,Stud3-Top-Fire-CF,Stud3-Top-Fire-CF-Extra,Stud3-Top-Amb-HF,Stud3-Top-Amb-CF,Stud3-Mid-Fire-HF,Stud3-Mid-Fire-HF-Extra,Stud3-Mid-Fire-CF,Stud3-Mid-Amb-HF,Stud3-Mid-Amb-CF,Stud3-Bottom-Fire-HF,Stud3-Bottom-Fire-CF,Stud3-Bottom-Amb-HF,Stud3-Bottom-Amb-CF,Stud4-Top-Fire-HF,Stud4-Top-Fire-HF-Extra,Stud4-Top-Fire-CF,Stud4-Top-Fire-CF-Extra,Stud4-Top-Amb-HF,Stud4-Top-Amb-CF,Stud4-Mid-Fire-HF,Stud4-Mid-Fire-HF-Extra,Stud4-Mid-Fire-CF,Stud4-Mid-Amb-HF,Stud4-Mid-Amb-CF,Stud4-Bottom-Fire-HF,Stud4-Bottom-Fire-CF,Stud4-Bottom-Amb-HF,Stud4-Bottom-Amb-CF,Stud5-Mid-Fire-HF,Stud5-Mid-Fire-CF,Stud5-Mid-Amb-HF,Stud5-Mid-Amb-CF,Furnace-Top-Left,Furnace-Top-Right,Furnace-Bottom-Left,Furnace-Bottom-Right,Average-Pb1,Average-Pb1-Pb2,Average-Pb2,Average-Pb3,Average-Pb3-Pb4,Average-Pb4,Average-Furnace
43082.49552,50,-85.83712,30.57946666,7.61869,7.797649,7.731991,7.713936,-3.77984,-3.69118,-0.479462,2.430096,-2.0886,-0.745452,868.539978,856.842346,880.184326,893.858826,880.126404,45.752613,373.85672,22.296907,96.894814,98.927689,100.141342,56.027176,56.440228,56.133991,40.83551,41.913551,41.027336,34.726875,34.121269,32.34911,26.532557,26.006594,88.290176,73.86145,64.692581,52.180851,90.626656,123.967888,80.760757,81.660614,69.424309,60.756958,92.746262,88.891068,75.091187,65.029808,56.925117,21.15435,63.643253,52.677269,46.472782,92.795433,117.598221,80.016335,80.843803,68.62265,59.896294,86.026535,85.085152,73.741737,63.965126,53.75927,84.954781,63.006588,52.062077,45.866936,88.628944,72.878922,60.811707,53.233898,876.108093,889.044983,925.000488,909.330505,875.910376,373.85672,98.654615,56.200465,41.258799,30.747281,899.8710173
43082.49622,51,-86.181213,30.69002374,7.612122,7.789439,7.728707,7.715579,-3.77984,-3.7076,-0.479462,2.485923,-2.0886,-0.7356,870.749695,858.506226,879.835754,896.203613,883.610657,46.347652,381.894073,22.308699,97.41394,99.796089,100.710121,56.56163,56.925793,56.638737,41.190723,42.359703,41.377495,35.002705,34.463551,32.655094,26.716801,26.078718,88.74913,74.363998,65.27179,52.929363,93.392075,126.392609,81.28051,82.241112,69.951904,60.712753,94.080956,90.155991,75.586563,65.569534,57.349213,21.149952,64.156082,53.362949,46.976574,94.043884,118.804871,80.612808,81.399155,68.921745,60.160473,86.181137,85.16983,74.330208,64.65493,54.253422,85.23143,63.5518,52.721878,46.458527,88.867294,73.337631,61.157005,53.580261,878.273254,891.061157,927.462097,912.445312,877.781189,381.894073,99.30671667,56.70872,41.64264033,30.9833738,902.310455
43082.49693,52,-86.558861,30.81136204,7.61869,7.784513,7.718856,7.702443,-3.783124,-3.750292,-0.492597,2.4498,-2.150995,-0.722464,875.617859,863.429871,887.438477,900.330811,885.581787,46.900803,390.943817,22.340145,98.20343,100.62001,101.26667,57.000187,57.43708,57.216175,41.583996,42.734886,41.7757,35.345161,34.636593,32.913601,26.919893,26.293222,89.242683,74.799637,65.755257,53.961899,96.16423,128.618408,81.666435,82.727173,70.507881,61.161266,96.242241,92.62188,76.15332,65.954178,57.696159,21.143703,64.789154,53.92408,47.536476,94.936745,120.184509,81.093376,81.967087,69.266273,60.381084,86.362854,85.332909,74.779053,65.209282,54.642788,85.559624,64.115517,53.305744,46.961197,89.639641,73.777092,61.626305,54.162704,881.638916,894.932983,931.609924,915.389954,882.479761,390.943817,100.0300367,57.217814,42.03152733,31.221694,905.8929443
43082.49763,53,-86.936287,30.93262901,7.60227,7.779588,7.694226,7.694233,-3.848803,-3.779848,-0.486029,2.492491,-2.147712,-0.814414,877.879944,865.965698,888.656677,902.714111,888.333435,47.484703,399.755768,22.368351,98.752571,101.14521,102.074265,57.636616,57.908249,57.629875,41.988487,43.121975,42.15992,35.709663,34.885021,33.156708,27.118805,26.486031,91.008987,75.159653,66.022949,55.05727,99.091125,130.9561,82.119545,83.189995,70.87471,61.313595,98.413162,95.302162,76.69413,66.36364,58.028893,21.145554,65.263054,54.465221,48.023148,95.714386,121.574837,81.527199,82.469925,69.762764,60.644764,86.61248,85.478752,75.196571,65.725456,55.048046,86.033257,64.506363,53.850456,47.477013,93.358612,74.181641,60.460976,54.584274,883.9646,897.667725,934.185547,917.367798,884.709973,399.755768,100.6573487,57.72491333,42.42346067,31.4712456,908.2964175
43082.49834,55,-85.323517,30.41444601,7.496363,7.699131,7.595708,7.576832,-3.940754,-3.967033,-0.584549,2.669822,-2.325045,-0.597675,882.131287,870.209045,893.087463,906.965698,891.733948,48.026089,408.651367,22.424995,99.35791,101.134842,102.889175,58.256676,58.341133,58.075619,42.404648,43.492615,42.507473,35.872231,35.216324,33.444382,27.245176,26.671894,92.141907,75.583878,66.369019,55.707378,102.182251,133.551071,82.700981,83.754974,71.349388,61.645817,101.106674,98.389084,77.254417,66.70118,58.425587,21.168005,65.644585,55.011372,48.544895,96.494072,122.930481,82.01992,82.996979,70.325249,60.800713,87.044556,85.707268,75.629974,66.163399,55.732571,86.715118,64.981636,54.307667,47.948112,95.43499,74.626457,61.519306,54.958496,887.850525,900.172791,937.072205,921.884705,888.8254882,408.651367,101.127309,58.224476,42.80157867,31.6900014,911.7450565
43082.49904,56,-85.533638,30.48195789,7.515246,7.700773,7.603918,7.573548,-3.934186,-3.973601,-0.582907,2.622205,-2.331613,-0.630514,885.129578,872.916626,895.519897,910.338562,894.749817,48.629387,417.955963,22.438635,100.24337,101.17157,103.685242,58.775051,58.787628,58.571804,42.830421,43.890121,42.871494,36.080658,35.652348,33.673416,27.46773,26.877989,93.463493,76.085747,66.793449,56.233376,104.848228,136.050201,83.247993,84.491577,71.77951,62.061878,104.10878,102.249893,77.869095,67.136322,58.720028,21.172865,66.09037,55.5812,48.980629,97.155258,124.358871,82.568436,83.540443,70.85009,61.003544,87.478241,86.031013,76.086868,66.658623,56.385818,87.292206,65.33094,54.82214,48.478249,98.094963,75.325897,62.702557,55.517544,890.566833,903.177063,940.778259,924.062439,891.730896,417.955963,101.7000607,58.71149433,43.19734533,31.9504282,914.6461485
43082.49975,57,-85.766708,30.55684328,7.532486,7.700773,7.607202,7.5834,-3.917766,-4.006441,-0.577981,2.722365,-2.390725,-0.586181,889.080688,877.493652,900.355225,915.304871,898.899231,49.206913,427.202057,22.451813,101.183289,102.181801,104.849358,59.265465,59.311939,59.084717,43.273285,44.255993,43.246742,36.308216,35.855106,33.916805,27.600964,27.048361,95.279236,76.596352,67.177528,56.702354,107.919685,139.351379,83.959213,85.178566,72.262878,62.582371,107.317604,106.195129,78.643799,67.593376,59.182163,21.171476,66.60733,56.072151,49.442867,97.778839,125.969856,83.099083,84.129417,71.330818,61.168221,88.162163,86.521507,76.51133,67.1847,56.943546,88.140862,65.863007,55.402824,48.920776,101.826294,76.027802,64.204712,56.10498,894.042175,907.962158,943.594788,927.524475,896.2267334,427.202057,102.7381493,59.220707,43.59200667,32.1458904,918.280899
43082.50045,58,-86.063797,30.65229798,7.518529,7.701594,7.59735,7.544814,-3.986729,-4.042564,-0.577981,2.615638,-2.398935,-0.673205,891.684021,880.916199,902.526184,918.201111,901.311707,49.76321,436.623138,22.467072,102.273338,103.042542,106.391685,59.80381,59.914024,59.594143,43.684238,44.606125,43.621655,36.585922,36.043907,34.078274,27.856108,27.155405,97.022781,77.194008,67.609947,57.172573,112.24617,143.338287,84.754982,85.959541,72.845581,63.271137,110.375061,110.283585,79.464432,68.091354,59.619961,21.181429,66.878555,56.570171,49.860046,98.445122,127.625336,83.705254,84.704803,71.811066,61.402206,89.551727,87.517021,77.029991,67.775871,57.520897,89.21196,66.07357,55.906418,49.391617,105.846794,76.821671,65.35379,56.700783,897.727539,909.892944,945.954224,929.974243,898.9278444,436.623138,103.9025217,59.770659,43.97067267,32.3439232,920.8872375
43082.50116,59,-86.356903,30.74647293,7.515246,7.690922,7.576005,7.574369,-3.999865,-4.068836,-0.581265,2.673106,-2.45312,-0.679773,894.953186,884.625793,906.168701,921.151428,905.075928,50.276653,445.951141,22.479324,103.91539,104.540314,108.131805,60.32655,60.446613,60.111095,44.096191,44.937134,43.993954,36.812008,36.231762,34.291393,28.013212,27.348289,98.412491,77.802414,68.060463,57.635269,118.348953,147.724609,85.59771,86.88633,73.353745,63.792538,114.007637,114.104073,80.346909,68.541832,60.063736,21.180735,67.314133,57.011875,50.308697,99.301392,129.592361,84.374664,85.394295,72.397812,61.587498,92.028328,89.238869,77.561867,68.354881,58.047985,90.09565,66.411125,56.438652,49.821674,108.65136,77.75386,65.654892,57.246063,899.998718,913.021301,949.690918,933.912781,902.3950072,445.951141,105.5291697,60.29475267,44.34242633,32.5393328,924.1559295
43082.50186,60,-84.052628,30.00610938,7.328062,7.347751,7.421659,7.369944,-4.160779,-4.213331,-0.798008,2.884919,-2.540145,-0.507367,898.123169,887.411377,909.065979,924.427979,906.930237,50.814732,455.68045,22.515156,106.06794,106.257027,110.503906,60.911331,61.063675,60.668999,44.524551,45.289341,44.374077,37.099167,36.493286,34.492584,28.240204,27.448399,99.827843,78.43412,68.625565,58.129532,128.190781,152.570969,86.545258,87.852127,74.01181,64.293236,118.301407,118.015053,81.372292,69.067932,60.523136,21.194159,68.015007,57.521568,50.796009,100.404427,131.998734,85.072159,86.230431,72.989235,62.108528,95.161247,91.831474,78.141869,68.963837,58.614025,90.673325,66.997025,56.948269,50.304184,112.264534,78.796867,66.504082,57.748508,903.710022,914.942078,952.885254,935.153931,905.1917482,455.68045,107.6096243,60.881335,44.729323,32.754728,926.6728213
43082.50257,61,-84.265625,30.07454531,7.337914,7.347751,7.429869,7.383901,-4.141076,-4.22975,-0.801292,2.873425,-2.564775,-0.486021,900.95575,889.752197,910.225403,926.895325,910.948303,51.308876,464.414581,22.548214,108.303238,108.38195,112.933586,61.515717,61.696285,61.197838,44.902473,45.621304,44.713978,37.334492,36.557175,34.663567,28.37219,27.682873,101.166618,79.198563,69.217468,58.62952,137.140091,157.807526,87.677505,89.014618,74.640327,64.981415,122.232002,121.650505,82.44619,69.657333,61.009827,21.199713,68.603394,58.004181,51.260616,101.435013,134.566483,85.844826,87.009369,73.693184,62.524967,96.950813,93.736603,78.838264,69.582123,59.13636,91.078773,67.115051,57.169651,50.607418,115.69706,79.812218,67.309204,58.27689,905.1745,917.191284,954.756409,936.821777,907.7553956,464.414581,109.8729247,61.46994667,45.07925167,32.9220594,928.4859925
43082.50328,62,-84.572418,30.1731179,7.324778,7.346109,7.424943,7.387185,-4.298705,-4.26259,-0.827564,2.952239,-2.574626,-0.502441,904.25116,894.095154,916.19812,931.328186,914.858704,51.791588,472.964722,22.568556,111.083038,111.084854,116.028694,62.182312,62.465321,61.808884,45.285492,45.941406,45.085503,37.430252,36.898232,34.891193,28.58876,27.854498,102.56646,79.943367,69.892365,59.13052,146.109283,163.588669,89.043999,90.376953,75.467087,65.656013,126.765625,125.948608,83.66114,70.400452,61.602749,21.217997,69.234032,58.587299,51.75687,102.808434,137.454391,86.712654,87.987976,74.503174,63.046497,98.305595,95.080116,79.607887,70.246689,59.696735,91.995552,67.346153,57.682678,50.911274,119.385864,80.945869,68.107704,58.873413,909.234192,920.221558,958.654358,941.982361,912.1462648,472.964722,112.7321953,62.15217233,45.437467,33.132587,932.5231173
43082.50398,63,-84.940575,30.29140675,7.33463,7.344467,7.418375,7.357629,-4.338113,-4.315134,-0.883391,2.975227,-2.59433,-0.47617,907.588867,896.780518,916.347656,933.723328,917.371277,52.27145,481.172424,22.596064,114.196198,114.571808,120.055168,62.979908,63.231457,62.586407,45.635792,46.306015,45.404381,37.697189,37.104637,35.037891,28.794024,27.991592,104.163391,80.854996,70.681114,59.734447,154.37825,169.722794,90.579094,91.96817,76.239021,66.338783,132.011108,129.747604,85.026237,71.175049,62.263046,21.203184,69.99913,59.108742,52.263561,104.659729,140.774994,87.727722,89.023369,75.26638,63.725967,99.592751,96.163551,80.497536,71.02108,60.320267,93.276871,67.975151,58.302723,51.487682,123.032669,82.140366,68.902718,59.49559,911.660767,923.045776,960.922119,944.064697,914.3623292,481.172424,116.2743913,62.93259067,45.78206267,33.3250666,934.9233398
43082.50469,64,-85.410034,30.44224392,7.311642,7.339541,7.421659,7.372407,-4.420212,-4.397233,-0.919515,3.067176,-2.669861,-0.466318,911.1651,900.597534,918.965881,938.104065,920.397644,52.497242,489.418732,22.625883,118.323929,119.243614,125.705063,64.013313,64.217262,63.47715,46.005013,46.70536,45.781364,37.83075,37.285015,35.244423,28.980175,28.250551,106.213882,82.159393,71.662476,60.47242,165.163742,176.853348,92.612679,94.206528,77.36451,67.153564,138.930008,135.157761,86.678818,72.202461,62.98103,21.236511,70.937599,59.824463,52.875523,107.610596,144.82373,89.189537,90.430122,76.431221,64.866013,101.094055,97.307762,81.738075,72.093925,61.111687,94.704849,68.30294,59.026108,52.167557,127.015038,83.614113,69.737022,60.207603,915.941284,925.860291,964.198486,947.446533,917.8460448,489.418732,121.0908687,63.902575,46.16391233,33.5181828,938.3616485
43082.5054,65,-85.908188,30.6023008,7.347765,7.326406,7.409345,7.388826,-4.476039,-4.528591,-1.018034,3.142706,-2.725688,-0.515577,912.723572,902.458862,922.773804,939.854553,923.048096,52.682903,497.814148,22.654545,123.838036,124.702232,133.309921,65.355354,65.413383,64.601151,46.396755,47.059807,46.174305,37.996422,37.42136,35.463478,29.096214,28.363913,108.989357,83.862244,73.032425,61.347919,174.408768,184.089081,95.101692,96.861076,78.689224,68.239799,145.933334,140.120056,88.778282,73.47435,63.90797,21.246695,72.082291,60.667652,53.563599,111.62542,149.338287,91.211166,92.330025,77.70575,65.838585,102.688683,98.703728,83.152824,73.360229,62.034294,96.423248,69.191948,59.845116,52.909767,130.607162,85.271751,70.700142,60.972359,917.207458,928.253052,965.771057,948.98822,920.1717774,497.814148,127.2833963,65.123296,46.54362233,33.6682774,940.0549468
43082.5061,66,-86.555328,30.81022689,7.337914,7.300134,7.431511,7.370765,-4.679644,-4.686221,-1.060726,3.195249,-2.794652,-0.456466,914.776733,905.704895,924.207642,942.161804,925.078003,52.725933,506.23349,22.685749,131.165543,132.168854,142.829163,67.053688,66.94059,65.900642,46.804443,47.440159,46.594055,37.987534,37.651375,35.667873,29.341351,28.545082,113.161491,86.165222,74.930534,62.439529,182.999374,191.443878,98.127823,100.095619,80.369514,69.632484,153.14061,146.498169,91.360168,75.167709,65.149681,21.279093,73.568108,61.695389,54.420204,117.706459,154.497803,93.738174,94.929558,79.57029,67.133186,104.532867,100.600861,84.931709,75.074402,63.154335,98.550903,70.19297,60.864437,53.766926,135.029617,87.107529,71.972412,61.895462,919.089844,930.095764,967.513184,951.416016,922.3858154,506.23349,135.3878533,66.63164,46.946219,33.838643,942.028702
43082.50681,67,-87.481232,31.10771984,7.308358,7.231172,7.410166,7.342851,-4.886533,-4.902962,-1.257765,3.389,-2.994973,-0.361232,917.637756,908.016052,925.545288,944.300781,926.315674,53.104164,515.847046,22.703085,139.384537,141.297897,151.678329,69.423195,69.031441,67.757736,47.254971,47.897484,47.003944,38.159565,37.822086,35.769943,29.481699,28.719324,118.292313,89.115082,77.437683,63.945175,192.003342,198.809845,102.142799,104.296547,82.891518,71.593323,160.929047,155.323257,94.626656,77.503242,66.752464,21.281408,75.523689,63.072281,55.491901,125.521858,160.545944,97.293594,98.376709,82.087082,68.69429,107.114845,103.385635,87.416824,77.517784,64.701317,101.440201,71.523949,62.174015,54.807735,140.276627,89.422989,73.631424,63.001881,920.590637,931.395508,969.06488,952.584717,924.3631102,515.847046,144.1202543,68.73745733,47.38546633,33.9905234,943.4089355
43082.50751,68,-83.012619,29.67195448,7.21805,7.047272,7.277166,7.198358,-5.260904,-5.379137,-1.687966,3.81591,-3.484282,0.052543,919.508911,910.044373,928.019165,946.417847,928.68927,53.531174,526.080688,22.720881,148.430878,150.358017,158.515335,72.346344,72.272499,70.027557,47.850697,48.370701,47.598194,38.325642,37.885216,36.014233,29.734554,28.860445,124.85247,92.606613,80.987503,65.772057,199.873154,205.942322,107.52491,109.366127,86.926895,74.056335,171.049759,164.298615,99.119492,80.449417,68.959129,21.312649,78.278374,64.71566,56.958832,131.784607,167.975815,101.384758,102.922325,85.153473,70.803543,110.990166,107.882149,90.44471,80.815147,66.56321,105.54911,73.458687,63.870316,56.057533,146.361221,92.194885,76.031601,64.450333,923.270691,933.970276,971.776306,954.277405,926.5359132,526.080688,152.4347433,71.5488,47.939864,34.164018,945.8236695
43082.50822,69,-85.182472,30.36912825,7.167149,7.017717,7.237759,7.185222,-5.622139,-5.750224,-1.930981,4.083549,-3.776555,0.249579,923.444885,913.533569,931.318359,950.558777,931.899841,53.987114,535.879333,22.766876,156.122055,157.885925,165.167923,75.653687,75.812103,72.918526,48.509426,48.932522,48.052303,38.368698,38.033562,35.993687,29.887936,29.118502,133.915939,96.738739,84.78141,68.004929,207.193542,213.695084,113.198006,115.052605,90.979591,76.703529,181.933701,176.224899,104.122093,84.114639,71.587502,21.353842,81.602188,66.840034,58.710373,138.572205,176.137558,106.554596,108.233582,89.038841,73.202484,115.929649,113.4627,94.033775,84.454399,68.83242,110.150681,75.674721,65.830971,57.552128,153.243896,95.550072,78.848785,66.20752,926.593323,936.831177,975.763489,958.21759,930.1510862,535.879333,159.725301,74.794772,48.49808367,34.280477,949.3513948
43082.50893,70,-86.776047,30.8811439,7.144161,6.988162,7.220518,7.175371,-5.883213,-6.114743,-2.098464,4.413583,-4.177197,0.446614,924.929565,915.488037,931.803223,951.412231,932.861572,54.595978,546.086792,22.813099,167.77182,169.407959,182.061401,80.203888,79.898163,76.403481,49.256363,49.634766,48.577427,38.606258,38.196472,36.323051,30.157221,29.302069,141.975113,102.197357,89.484215,70.86039,210.902786,220.465958,119.672676,121.812325,96.059685,80.21978,191.892197,189.949036,109.789597,88.55204,74.603188,21.384619,85.313194,69.3144,60.80722,151.145813,184.963257,112.891182,114.585648,93.77816,76.140343,121.857002,119.60598,98.400787,88.777832,71.489708,117.499321,78.412193,68.206665,59.411625,161.832626,99.621346,82.074547,68.441078,928.040283,937.74408,975.675232,959.159668,931.2989256,546.086792,173.0803933,78.83517733,49.15618533,34.5170142,950.1548158
43082.50963,71,-83.957504,29.97554604,6.976681,6.901137,7.078488,7.014458,-6.361028,-6.705855,-2.469553,4.840493,-4.797864,0.932636,927.490234,917.816589,935.787903,954.190552,934.651245,55.23748,558.848511,22.829969,184.232407,190.670502,199.285294,86.044678,85.630867,80.931541,50.166759,50.41452,49.289104,38.769768,38.472111,36.447193,30.370899,29.500992,150.721222,108.679863,95.42308,74.45417,216.111359,227.831177,127.425232,129.713028,103.055847,84.566612,205.352768,209.261551,116.897148,94.268982,78.517586,21.399197,90.103722,72.362679,63.387932,163.684647,194.591522,120.262161,122.117561,99.870178,79.839973,129.111847,126.643333,104.156174,94.449387,75.015114,123.717552,81.89254,71.105675,61.671165,172.539536,104.368996,86.118622,71.121117,929.680725,939.696777,978.295959,961.177429,933.9873046,558.848511,191.3960677,84.202362,49.95679433,34.7121926,952.2127225
43082.51034,72,-86.483818,30.78725072,6.927422,6.87815,7.040723,6.961093,-6.727188,-7.134411,-2.666591,5.250983,-5.285531,1.077129,929.305115,920.367737,936.999146,956.383423,935.585266,55.987598,571.642273,22.858858,199.8862,211.456284,214.376068,93.60746,93.011887,87.047913,51.307972,51.446423,50.023903,38.905251,38.606487,36.712772,30.572605,29.69207,164.35672,116.185898,101.994011,78.9562,223.319794,237.510605,136.038254,139.193268,110.969101,92.432396,221.999619,233.112686,124.742645,101.653862,83.295013,21.433907,95.039894,76.105667,66.341248,177.325302,205.002014,129.179596,130.557449,107.295906,84.126732,139.984436,135.575104,111.263359,100.73378,79.413857,131.068375,85.99382,74.324173,64.450562,184.873291,110.391594,90.885353,74.47789,931.524292,941.279602,978.121643,961.021179,935.7281374,571.642273,208.5728507,91.22242,50.92609933,34.897837,952.986679
43082.51105,73,-83.415642,29.80144577,6.534992,6.403623,6.643367,6.454546,-7.388904,-8.150794,-3.369362,5.950459,-6.416852,1.967075,930.846191,921.687927,938.614685,958.145325,937.896851,56.766422,584.272766,22.890982,212.621597,227.581146,228.265335,100.777939,100.385956,93.777031,52.718048,52.740353,50.980064,39.019314,38.74062,36.879982,30.858688,29.870716,174.946487,123.764557,108.620369,83.546486,232.885529,246.857803,144.821884,148.353668,119.252487,96.750656,236.60939,259.172028,132.879547,108.824196,87.973183,21.462366,100.188187,79.926811,69.474678,189.586212,215.057846,138.22345,139.571671,115.179527,88.05545,151.851929,146.833527,118.575531,107.379997,84.009827,139.715073,90.111351,77.851868,67.261955,196.990219,117.090347,96.483505,78.562347,933.232849,942.911072,981.713013,963.893555,937.4381958,584.272766,222.8226927,98.313642,52.146155,35.073864,955.4376223
43082.51176,74,-84.656731,30.20020767,6.487375,6.397056,6.618738,6.452904,-7.651619,-8.275584,-3.39235,6.246012,-6.630309,1.970359,933.595886,924.56189,941.616821,960.957825,940.538452,57.533928,597.405579,22.951296,224.330551,238.555557,241.544525,107.609467,107.868355,100.69796,54.446316,54.315319,52.133297,39.328888,38.850147,37.181034,31.100204,30.053692,186.990097,131.026443,115.295784,88.308113,241.882355,256.178741,153.627914,157.189392,127.674278,107.866997,248.992004,271.353943,140.980453,115.831978,93.239143,21.765213,105.645325,83.821487,72.832596,200.749619,225.566437,147.100555,148.859924,123.156754,93.399261,165.804214,160.503922,125.971458,114.26133,88.718414,149.348007,94.566895,81.551376,70.211319,208.334702,124.410011,102.930222,83.044449,936.325989,945.318542,984.699097,965.725403,940.2541748,597.405579,234.810211,105.3919273,53.631644,35.302793,958.0172578
43082.51246,75,-86.891037,30.91809019,6.446326,6.370784,6.574404,6.462756,-7.85194,-8.505461,-3.398918,6.531713,-6.860185,2.07216,935.097595,926.280579,941.483032,962.55957,941.823547,58.261841,609.91925,22.982721,234.977676,246.988052,253.900726,114.23024,115.092789,108.175682,56.393688,56.18121,53.531624,39.600155,39.122894,37.5798,31.497797,30.295624,196.758713,138.490311,121.847198,93.288101,250.93129,265.624359,162.448166,166.198547,136.075714,114.538666,260.887421,276.88327,149.122559,123.081932,99.802391,21.596563,111.34787,88.233452,76.375732,212.386383,235.825348,156.190216,157.98822,131.597336,99.474762,177.566635,172.066254,133.73349,120.99971,93.769173,157.87294,99.386726,85.650581,73.395584,216.915955,132.304367,109.648804,87.92543,938.116028,946.549683,985.361877,967.247742,941.4488646,609.91925,245.288818,112.4995703,55.36884067,35.619254,959.3188325
43082.51317,76,-83.506355,29.83059186,6.16555,6.168823,6.278851,6.16556,-8.282137,-9.050596,-3.796278,6.998031,-7.63848,2.679688,937.80072,928.805298,944.887756,965.167114,946.242187,75.510712,622.761536,23.031015,245.559052,253.708679,266.813995,120.664833,122.410301,115.045113,58.863529,58.356407,55.336464,39.881821,39.549866,38.041538,31.931902,30.576275,207.359299,145.770111,128.96376,98.343849,261.348969,274.568146,172.120728,174.948578,145.097214,120.78511,272.343384,285.04184,158.152237,130.259674,105.518623,21.58569,117.539337,92.696648,80.485451,223.478561,246.927063,165.069824,168.069092,139.705414,106.223366,189.296783,184.686859,141.558487,128.779297,98.948174,167.573181,104.287521,90.480598,76.735527,226.784912,139.966705,117.249237,92.907028,939.576904,949.02948,987.591431,969.592224,944.580615,622.761536,255.3605753,119.3734157,57.5188,35.9962804,961.4475098
43082.51388,77,-85.974403,30.62357568,6.08181,6.129416,6.226308,6.139289,-8.462753,-9.165535,-3.760155,7.257461,-7.934035,2.68954,941.170715,931.83252,947.586426,968.771179,948.826111,73.710411,633.763184,23.074686,254.889542,258.988403,277.82254,126.246803,127.909637,121.693802,61.51033,60.898315,57.313484,40.253929,39.710506,38.507187,32.372475,30.89539,216.716034,153.005371,135.548233,103.503395,271.065491,283.943054,181.15773,183.910339,153.289993,127.36235,281.868164,290.904846,166.428055,137.197556,110.768875,21.570652,123.440323,97.467476,84.505684,234.426849,257.727478,174.056213,177.325058,147.992676,112.551987,199.958359,194.942123,149.446274,135.92453,104.291588,176.523743,109.476112,95.11158,80.290726,234.825119,147.976028,124.443565,98.165176,942.601929,950.66748,990.77478,972.764709,947.6373902,633.763184,263.9001617,125.283414,59.90737633,36.3478974,964.2022245
43082.51459,78,-86.553345,30.80958975,6.003817,6.076873,6.193469,6.118764,-8.528433,-9.497213,-3.549981,7.160585,-8.039122,2.134555,942.776245,934.571472,949.11969,971.26001,951.114685,78.826851,645.83313,23.102875,262.846405,263.687775,287.595123,130.064072,131.259277,127.4776,64.205162,63.745914,59.535553,40.802776,40.130211,39.206436,32.846291,31.269211,225.436935,160.216049,141.602951,108.609283,280.091949,293.399109,190.097717,193.154327,160.908371,133.73349,290.189575,297.996765,174.279755,143.891602,115.486534,21.58569,129.3284,102.293633,88.531418,246.557846,267.753479,182.800583,186.038315,156.143372,118.194962,210.564545,205.020401,157.216522,142.511017,109.485847,184.32399,114.57975,99.787079,83.973099,256.350037,156.238434,131.63652,103.522575,944.82373,952.938538,993.381226,974.631714,949.7684204,645.83313,271.3764343,129.6003163,62.495543,36.850985,966.443802
43082.5153,79,-84.959114,30.29736333,5.900373,5.947158,6.255042,6.16556,-8.544852,-9.273905,-2.909606,6.935636,-7.213209,0.853822,945.359741,936.706482,952.812134,973.204346,954.769836,88.248253,651.50415,23.133373,271.452209,268.04483,297.247223,132.921524,134.13031,131.8974,66.670265,66.332283,62.005585,41.510849,40.563625,39.85725,33.292431,31.578718,234.105057,167.133377,147.721375,113.559784,290.434479,303.607361,199.927628,202.85144,168.863297,141.618851,300.180115,309.820587,182.939484,150.430191,120.352577,21.610909,134.84729,107.078003,92.616493,255.212662,270.959045,191.510757,195.556381,164.294434,123.985458,224.729843,214.611389,164.661423,148.703415,114.312393,192.295288,120.295181,104.623383,87.690285,284.588104,164.670959,138.897095,108.895691,946.234375,955.031372,994.182495,976.842224,952.5705078,651.50415,278.914754,132.983078,65.002711,37.3605746,968.0726165
