Time in Seconds,Time in Minutes,Displacement in m,Displacement in mm-O,Displacement in mm
4778.208008,79.6368,0.296509,-296.509296,296.451209
4778.208496,79.636808,0.296894,-296.894014,296.835927
4778.208496,79.636808,0.296894,-296.894014,296.835927
4778.208496,79.636808,0.297276,-297.275662,297.217575
4778.208496,79.636808,0.297276,-297.275662,297.217575
4778.208496,79.636808,0.297654,-297.654361,297.596274
4778.208496,79.636808,0.297654,-297.654361,297.596274
4778.208496,79.636808,0.29803,-298.030019,297.971932
4778.208496,79.636808,0.29803,-298.030019,297.971932
4778.208984,79.636816,0.298403,-298.402727,298.34464
4778.208984,79.636816,0.298403,-298.402727,298.34464
4778.208984,79.636816,0.298772,-298.772424,298.714337
4778.208984,79.636816,0.298772,-298.772424,298.714337
4778.208984,79.636816,0.299139,-299.139261,299.081174
4778.208984,79.636816,0.299139,-299.139261,299.081174
4778.208984,79.636816,0.299503,-299.503267,299.44518
4778.208984,79.636816,0.299503,-299.503267,299.44518
4778.209473,79.636825,0.299864,-299.864441,299.806354
4778.209473,79.636825,0.299864,-299.864441,299.806354
4778.209473,79.636825,0.300223,-300.222665,300.164578
4778.209473,79.636825,0.300223,-300.222665,300.164578
4778.209473,79.636825,0.300578,-300.578058,300.519971
4778.209473,79.636825,0.300578,-300.578058,300.519971
4778.209473,79.636825,0.300931,-300.930679,300.872592
4778.209473,79.636825,0.300931,-300.930679,300.872592
4778.209961,79.636833,0.301281,-301.280618,301.222531
4778.209961,79.636833,0.301281,-301.280618,301.222531
4778.209961,79.636833,0.301628,-301.627755,301.569668
4778.209961,79.636833,0.301628,-301.627755,301.569668
4778.209961,79.636833,0.301972,-301.97224,301.914153
4778.209961,79.636833,0.301972,-301.97224,301.914153
4778.209961,79.636833,0.302314,-302.313983,302.255896
4778.209961,79.636833,0.302314,-302.313983,302.255896
4778.209961,79.636833,0.302653,-302.652925,302.594838
4778.209961,79.636833,0.302653,-302.652925,302.594838
4778.210449,79.636841,0.302989,-302.989155,302.931068
4778.210449,79.636841,0.302989,-302.989155,302.931068
4778.210449,79.636841,0.303323,-303.322554,303.264467
4778.210449,79.636841,0.303323,-303.322554,303.264467
4778.210449,79.636841,0.303653,-303.653151,303.595064
4778.210449,79.636841,0.303653,-303.653151,303.595064
4778.210449,79.636841,0.303981,-303.980917,303.92283
4778.210449,79.636841,0.303981,-303.980917,303.92283
4778.210938,79.636849,0.304306,-304.305762,304.247675
4778.210938,79.636849,0.304306,-304.305762,304.247675
4778.210938,79.636849,0.304628,-304.627806,304.569719
4778.210938,79.636849,0.304628,-304.627806,304.569719
4778.210938,79.636849,0.304947,-304.947048,304.888961
4778.210938,79.636849,0.304947,-304.947048,304.888961
4778.210938,79.636849,0.305264,-305.263579,305.205492
4778.210938,79.636849,0.305264,-305.263579,305.205492
4778.211426,79.636857,0.305577,-305.577278,305.519191
4778.211426,79.636857,0.305577,-305.577278,305.519191
4778.211426,79.636857,0.305888,-305.888295,305.830208
4778.211426,79.636857,0.305888,-305.888295,305.830208
4778.211426,79.636857,0.306197,-306.19669,306.138603
4778.211426,79.636857,0.306197,-306.19669,306.138603
4778.211426,79.636857,0.306503,-306.50261,306.444523
4778.211426,79.636857,0.306503,-306.50261,306.444523
4778.211914,79.636865,0.306806,-306.805998,306.747911
4778.211914,79.636865,0.306806,-306.805998,306.747911
4778.211914,79.636865,0.307107,-307.107031,307.048944
4778.211914,79.636865,0.307107,-307.107031,307.048944
4778.211914,79.636865,0.307406,-307.40577,307.347683
4778.211914,79.636865,0.307406,-307.40577,307.347683
4778.211914,79.636865,0.307702,-307.702184,307.644097
4778.211914,79.636865,0.307702,-307.702184,307.644097
4778.212402,79.636873,0.307996,-307.996392,307.938305
4778.212402,79.636873,0.307996,-307.996392,307.938305
4778.212402,79.636873,0.308289,-308.288515,308.230428
4778.212402,79.636873,0.308289,-308.288515,308.230428
4778.212402,79.636873,0.308579,-308.578551,308.520464
4778.212402,79.636873,0.308579,-308.578551,308.520464
4778.212402,79.636873,0.308867,-308.866501,308.808414
4778.212402,79.636873,0.308867,-308.866501,308.808414
4778.212402,79.636873,0.309153,-309.152514,309.094427
4778.212402,79.636873,0.309153,-309.152514,309.094427
4778.212891,79.636882,0.309437,-309.436709,309.378622
4778.212891,79.636882,0.309437,-309.436709,309.378622
4778.212891,79.636882,0.309719,-309.719086,309.660999
4778.212891,79.636882,0.309719,-309.719086,309.660999
4778.212891,79.636882,0.31,-309.999675,309.941588
4778.212891,79.636882,0.31,-309.999675,309.941588
4778.212891,79.636882,0.310279,-310.278565,310.220478
4778.212891,79.636882,0.310279,-310.278565,310.220478
4778.213379,79.63689,0.310556,-310.555816,310.497729
4778.213379,79.63689,0.310556,-310.555816,310.497729
4778.213379,79.63689,0.310831,-310.831457,310.77337
4778.213379,79.63689,0.310831,-310.831457,310.77337
4778.213379,79.63689,0.311105,-311.10546,311.047373
4778.213379,79.63689,0.311105,-311.10546,311.047373
4778.213379,79.63689,0.311378,-311.377943,311.319856
4778.213379,79.63689,0.311378,-311.377943,311.319856
4778.213379,79.63689,0.311446,-311.445683,311.387596
4778.213379,79.63689,0.311446,-311.445683,311.387596
4778.213379,79.63689,0.311513,-311.513245,311.455158
4778.213379,79.63689,0.311513,-311.513245,311.455158
4778.213867,79.636898,0.311614,-311.614275,311.556188
4778.213867,79.636898,0.311614,-311.614275,311.556188
4778.213867,79.636898,0.311715,-311.714917,311.65683
4778.213867,79.636898,0.311715,-311.714917,311.65683
4778.213867,79.636898,0.311815,-311.815202,311.757115
4778.213867,79.636898,0.311815,-311.815202,311.757115
4778.213867,79.636898,0.311915,-311.9151,311.857013
4778.213867,79.636898,0.311915,-311.9151,311.857013
4778.213867,79.636898,0.312015,-312.014639,311.956552
4778.213867,79.636898,0.312015,-312.014639,311.956552
4778.213867,79.636898,0.312114,-312.113792,312.055705
4778.213867,79.636898,0.312114,-312.113792,312.055705
4778.213867,79.636898,0.312213,-312.212586,312.154499
4778.213867,79.636898,0.312213,-312.212586,312.154499
4778.213867,79.636898,0.312311,-312.311023,312.252936
4778.213867,79.636898,0.312311,-312.311023,312.252936
4778.213867,79.636898,0.312409,-312.409103,312.351016
4778.213867,79.636898,0.312409,-312.409103,312.351016
4778.213867,79.636898,0.312507,-312.506825,312.448738
4778.213867,79.636898,0.312507,-312.506825,312.448738
4778.213867,79.636898,0.312604,-312.604159,312.546072
4778.213867,79.636898,0.312604,-312.604159,312.546072
4778.214355,79.636906,0.312701,-312.701166,312.643079
4778.214355,79.636906,0.312701,-312.701166,312.643079
4778.214355,79.636906,0.312798,-312.797815,312.739728
4778.214355,79.636906,0.312798,-312.797815,312.739728
4778.214355,79.636906,0.312894,-312.894106,312.836019
4778.214355,79.636906,0.312894,-312.894106,312.836019
4778.214355,79.636906,0.31299,-312.99004,312.931953
4778.214355,79.636906,0.31299,-312.99004,312.931953
4778.214355,79.636906,0.313086,-313.085645,313.027558
4778.214355,79.636906,0.313086,-313.085645,313.027558
4778.214355,79.636906,0.313181,-313.180894,313.122807
4778.214355,79.636906,0.313181,-313.180894,313.122807
4778.214355,79.636906,0.313276,-313.275784,313.217697
4778.214355,79.636906,0.313276,-313.275784,313.217697
4778.214355,79.636906,0.31337,-313.370347,313.31226
4778.214355,79.636906,0.31337,-313.370347,313.31226
4778.214355,79.636906,0.313464,-313.464493,313.406406
4778.214355,79.636906,0.313464,-313.464493,313.406406
4778.214355,79.636906,0.313558,-313.55831,313.500223
4778.214355,79.636906,0.313558,-313.55831,313.500223
4778.214355,79.636906,0.313652,-313.65177,313.593683
4778.214355,79.636906,0.313652,-313.65177,313.593683
4778.214844,79.636914,0.313745,-313.744873,313.686786
4778.214844,79.636914,0.313745,-313.744873,313.686786
4778.214844,79.636914,0.313838,-313.837647,313.77956
4778.214844,79.636914,0.313838,-313.837647,313.77956
4778.214844,79.636914,0.31393,-313.930094,313.872007
4778.214844,79.636914,0.31393,-313.930094,313.872007
4778.214844,79.636914,0.314022,-314.022183,313.964096
4778.214844,79.636914,0.314022,-314.022183,313.964096
4778.214844,79.636914,0.314114,-314.113915,314.055828
4778.214844,79.636914,0.314114,-314.113915,314.055828
4778.214844,79.636914,0.314205,-314.205319,314.147232
4778.214844,79.636914,0.314205,-314.205319,314.147232
4778.214844,79.636914,0.314296,-314.296395,314.238308
4778.214844,79.636914,0.314296,-314.296395,314.238308
4778.214844,79.636914,0.314387,-314.387113,314.329026
4778.214844,79.636914,0.314387,-314.387113,314.329026
4778.214844,79.636914,0.314478,-314.477503,314.419416
4778.214844,79.636914,0.314478,-314.477503,314.419416
4778.214844,79.636914,0.314568,-314.567566,314.509479
4778.214844,79.636914,0.314568,-314.567566,314.509479
4778.214844,79.636914,0.314657,-314.657301,314.599214
4778.214844,79.636914,0.314657,-314.657301,314.599214
4778.215332,79.636922,0.314747,-314.746678,314.688591
4778.215332,79.636922,0.314747,-314.746678,314.688591
4778.215332,79.636922,0.314836,-314.835757,314.77767
4778.215332,79.636922,0.314836,-314.835757,314.77767
4778.215332,79.636922,0.314924,-314.924479,314.866392
4778.215332,79.636922,0.314924,-314.924479,314.866392
4778.215332,79.636922,0.315013,-315.012842,314.954755
4778.215332,79.636922,0.315013,-315.012842,314.954755
4778.215332,79.636922,0.315101,-315.100938,315.042851
4778.215332,79.636922,0.315101,-315.100938,315.042851
4778.215332,79.636922,0.315189,-315.188676,315.130589
4778.215332,79.636922,0.315189,-315.188676,315.130589
4778.215332,79.636922,0.315276,-315.276086,315.217999
4778.215332,79.636922,0.315276,-315.276086,315.217999
4778.215332,79.636922,0.315363,-315.363169,315.305082
4778.215332,79.636922,0.315363,-315.363169,315.305082
4778.215332,79.636922,0.31545,-315.449923,315.391836
4778.215332,79.636922,0.31545,-315.449923,315.391836
4778.215332,79.636922,0.315536,-315.53635,315.478263
4778.215332,79.636922,0.315536,-315.53635,315.478263
4778.215332,79.636922,0.315622,-315.622419,315.564332
4778.215332,79.636922,0.315622,-315.622419,315.564332
4778.21582,79.63693,0.315708,-315.70819,315.650103
4778.21582,79.63693,0.315708,-315.70819,315.650103
4778.21582,79.63693,0.315794,-315.793604,315.735517
4778.21582,79.63693,0.315794,-315.793604,315.735517
4778.21582,79.63693,0.315879,-315.878689,315.820602
4778.21582,79.63693,0.315879,-315.878689,315.820602
4778.21582,79.63693,0.315963,-315.963447,315.90536
4778.21582,79.63693,0.315963,-315.963447,315.90536
4778.21582,79.63693,0.316048,-316.047907,315.98982
4778.21582,79.63693,0.316048,-316.047907,315.98982
4778.21582,79.63693,0.316132,-316.132039,316.073952
4778.21582,79.63693,0.316132,-316.132039,316.073952
4778.21582,79.63693,0.316216,-316.215813,316.157726
4778.21582,79.63693,0.316216,-316.215813,316.157726
4778.21582,79.63693,0.316299,-316.29926,316.241173
4778.21582,79.63693,0.316299,-316.29926,316.241173
4778.21582,79.63693,0.316382,-316.382378,316.324291
4778.21582,79.63693,0.316382,-316.382378,316.324291
4778.21582,79.63693,0.316465,-316.465169,316.407082
4778.21582,79.63693,0.316465,-316.465169,316.407082
4778.21582,79.63693,0.316548,-316.547632,316.489545
4778.21582,79.63693,0.316548,-316.547632,316.489545
4778.21582,79.63693,0.31663,-316.629797,316.57171
4778.21582,79.63693,0.31663,-316.629797,316.57171
4778.216309,79.636938,0.316712,-316.711634,316.653547
4778.216309,79.636938,0.316712,-316.711634,316.653547
4778.216309,79.636938,0.316793,-316.793114,316.735027
4778.216309,79.636938,0.316793,-316.793114,316.735027
4778.216309,79.636938,0.316874,-316.874295,316.816208
4778.216309,79.636938,0.316874,-316.874295,316.816208
4778.216309,79.636938,0.316955,-316.955179,316.897092
4778.216309,79.636938,0.316955,-316.955179,316.897092
4778.216309,79.636938,0.317036,-317.035705,316.977618
4778.216309,79.636938,0.317036,-317.035705,316.977618
4778.216309,79.636938,0.317116,-317.115933,317.057846
4778.216309,79.636938,0.317116,-317.115933,317.057846
4778.216309,79.636938,0.317196,-317.195803,317.137716
4778.216309,79.636938,0.317196,-317.195803,317.137716
4778.216309,79.636938,0.317275,-317.275405,317.217318
4778.216309,79.636938,0.317275,-317.275405,317.217318
4778.216309,79.636938,0.317355,-317.354649,317.296562
4778.216309,79.636938,0.317355,-317.354649,317.296562
4778.216309,79.636938,0.317434,-317.433596,317.375509
4778.216309,79.636938,0.317434,-317.433596,317.375509
4778.216309,79.636938,0.317512,-317.512214,317.454127
4778.216309,79.636938,0.317512,-317.512214,317.454127
4778.216797,79.636947,0.317591,-317.590564,317.532477
4778.216797,79.636947,0.317591,-317.590564,317.532477
4778.216797,79.636947,0.317669,-317.668557,317.61047
4778.216797,79.636947,0.317669,-317.668557,317.61047
4778.216797,79.636947,0.317746,-317.746222,317.688135
4778.216797,79.636947,0.317746,-317.746222,317.688135
4778.216797,79.636947,0.317824,-317.823589,317.765502
4778.216797,79.636947,0.317824,-317.823589,317.765502
4778.216797,79.636947,0.317901,-317.900658,317.842571
4778.216797,79.636947,0.317901,-317.900658,317.842571
4778.216797,79.636947,0.317977,-317.977428,317.919341
4778.216797,79.636947,0.317977,-317.977428,317.919341
4778.216797,79.636947,0.318054,-318.053871,317.995784
4778.216797,79.636947,0.318054,-318.053871,317.995784
4778.216797,79.636947,0.31813,-318.130016,318.071929
4778.216797,79.636947,0.31813,-318.130016,318.071929
4778.216797,79.636947,0.318206,-318.205863,318.147776
4778.216797,79.636947,0.318206,-318.205863,318.147776
4778.216797,79.636947,0.318281,-318.281412,318.223325
4778.216797,79.636947,0.318281,-318.281412,318.223325
4778.216797,79.636947,0.318357,-318.356693,318.298606
4778.216797,79.636947,0.318357,-318.356693,318.298606
4778.217285,79.636955,0.318432,-318.431675,318.373588
4778.217285,79.636955,0.318432,-318.431675,318.373588
4778.217285,79.636955,0.318506,-318.50639,318.448303
4778.217285,79.636955,0.318506,-318.50639,318.448303
4778.217285,79.636955,0.318581,-318.580806,318.522719
4778.217285,79.636955,0.318581,-318.580806,318.522719
4778.217285,79.636955,0.318655,-318.654925,318.596838
4778.217285,79.636955,0.318655,-318.654925,318.596838
4778.217285,79.636955,0.318729,-318.728775,318.670688
4778.217285,79.636955,0.318729,-318.728775,318.670688
4778.217285,79.636955,0.318802,-318.802357,318.74427
4778.217285,79.636955,0.318802,-318.802357,318.74427
4778.217285,79.636955,0.318876,-318.87567,318.817583
4778.217285,79.636955,0.318876,-318.87567,318.817583
4778.217285,79.636955,0.318949,-318.948686,318.890599
4778.217285,79.636955,0.318949,-318.948686,318.890599
4778.217285,79.636955,0.319021,-319.021463,318.963376
4778.217285,79.636955,0.319021,-319.021463,318.963376
4778.217285,79.636955,0.319094,-319.093943,319.035856
4778.217285,79.636955,0.319094,-319.093943,319.035856
4778.217285,79.636955,0.319166,-319.166183,319.108096
4778.217285,79.636955,0.319166,-319.166183,319.108096
4778.217773,79.636963,0.319238,-319.238156,319.180069
4778.217773,79.636963,0.319238,-319.238156,319.180069
4778.217773,79.636963,0.31931,-319.30986,319.251773
4778.217773,79.636963,0.31931,-319.30986,319.251773
4778.217773,79.636963,0.319381,-319.381297,319.32321
4778.217773,79.636963,0.319381,-319.381297,319.32321
4778.217773,79.636963,0.319452,-319.452494,319.394407
4778.217773,79.636963,0.319452,-319.452494,319.394407
4778.217773,79.636963,0.319523,-319.523424,319.465337
4778.217773,79.636963,0.319523,-319.523424,319.465337
4778.217773,79.636963,0.319594,-319.594085,319.535998
4778.217773,79.636963,0.319594,-319.594085,319.535998
4778.217773,79.636963,0.319665,-319.664508,319.606421
4778.217773,79.636963,0.319665,-319.664508,319.606421
4778.217773,79.636963,0.319735,-319.734663,319.676576
4778.217773,79.636963,0.319735,-319.734663,319.676576
4778.217773,79.636963,0.319805,-319.804609,319.746522
4778.217773,79.636963,0.319805,-319.804609,319.746522
4778.217773,79.636963,0.319874,-319.874287,319.8162
4778.217773,79.636963,0.319874,-319.874287,319.8162
4778.217773,79.636963,0.319944,-319.943726,319.885639
4778.217773,79.636963,0.319944,-319.943726,319.885639
4778.218262,79.636971,0.320013,-320.012927,319.95484
4778.218262,79.636971,0.320013,-320.012927,319.95484
4778.218262,79.636971,0.320082,-320.08186,320.023773
4778.218262,79.636971,0.320082,-320.08186,320.023773
4778.218262,79.636971,0.320151,-320.150584,320.092497
4778.218262,79.636971,0.320151,-320.150584,320.092497
4778.218262,79.636971,0.320219,-320.21904,320.160953
4778.218262,79.636971,0.320219,-320.21904,320.160953
4778.218262,79.636971,0.320287,-320.287287,320.2292
4778.218262,79.636971,0.320287,-320.287287,320.2292
4778.218262,79.636971,0.320355,-320.355296,320.297209
4778.218262,79.636971,0.320355,-320.355296,320.297209
4778.218262,79.636971,0.320423,-320.423096,320.365009
4778.218262,79.636971,0.320423,-320.423096,320.365009
4778.218262,79.636971,0.320491,-320.490658,320.432571
4778.218262,79.636971,0.320491,-320.490658,320.432571
4778.218262,79.636971,0.320558,-320.557982,320.499895
4778.218262,79.636971,0.320558,-320.557982,320.499895
4778.218262,79.636971,0.320625,-320.625097,320.56701
4778.218262,79.636971,0.320625,-320.625097,320.56701
4778.218262,79.636971,0.320692,-320.692003,320.633916
4778.218262,79.636971,0.320692,-320.692003,320.633916
4778.218262,79.636971,0.320759,-320.758671,320.700584
4778.218262,79.636971,0.320759,-320.758671,320.700584
4778.21875,79.636979,0.320825,-320.82513,320.767043
4778.21875,79.636979,0.320825,-320.82513,320.767043
4778.21875,79.636979,0.320891,-320.891351,320.833264
4778.21875,79.636979,0.320891,-320.891351,320.833264
4778.21875,79.636979,0.320957,-320.957363,320.899276
4778.21875,79.636979,0.320957,-320.957363,320.899276
4778.21875,79.636979,0.321023,-321.023166,320.965079
4778.21875,79.636979,0.321023,-321.023166,320.965079
4778.21875,79.636979,0.321089,-321.088761,321.030674
4778.21875,79.636979,0.321089,-321.088761,321.030674
4778.21875,79.636979,0.321154,-321.154147,321.09606
4778.21875,79.636979,0.321154,-321.154147,321.09606
4778.21875,79.636979,0.321219,-321.219325,321.161238
4778.21875,79.636979,0.321219,-321.219325,321.161238
4778.21875,79.636979,0.321284,-321.284294,321.226207
4778.21875,79.636979,0.321284,-321.284294,321.226207
4778.21875,79.636979,0.321349,-321.349055,321.290968
4778.21875,79.636979,0.321349,-321.349055,321.290968
4778.21875,79.636979,0.321414,-321.413636,321.355549
4778.21875,79.636979,0.321414,-321.413636,321.355549
4778.21875,79.636979,0.321478,-321.477979,321.419892
4778.21875,79.636979,0.321478,-321.477979,321.419892
4778.219238,79.636987,0.321542,-321.542144,321.484057
4778.219238,79.636987,0.321542,-321.542144,321.484057
4778.219238,79.636987,0.321606,-321.6061,321.548013
4778.219238,79.636987,0.321606,-321.6061,321.548013
4778.219238,79.636987,0.32167,-321.669877,321.61179
4778.219238,79.636987,0.32167,-321.669877,321.61179
4778.219238,79.636987,0.321733,-321.733415,321.675328
4778.219238,79.636987,0.321733,-321.733415,321.675328
4778.219238,79.636987,0.321797,-321.796775,321.738688
4778.219238,79.636987,0.321797,-321.796775,321.738688
4778.219238,79.636987,0.32186,-321.859956,321.801869
4778.219238,79.636987,0.32186,-321.859956,321.801869
4778.219238,79.636987,0.321923,-321.922928,321.864841
4778.219238,79.636987,0.321923,-321.922928,321.864841
4778.219238,79.636987,0.321986,-321.985722,321.927635
4778.219238,79.636987,0.321986,-321.985722,321.927635
4778.219238,79.636987,0.322048,-322.048277,321.99019
4778.219238,79.636987,0.322048,-322.048277,321.99019
4778.219238,79.636987,0.322111,-322.110683,322.052596
4778.219238,79.636987,0.322111,-322.110683,322.052596
4778.219238,79.636987,0.322173,-322.17288,322.114793
4778.219238,79.636987,0.322173,-322.17288,322.114793
4778.219727,79.636995,0.322235,-322.234899,322.176812
4778.219727,79.636995,0.322235,-322.234899,322.176812
4778.219727,79.636995,0.322297,-322.296739,322.238652
4778.219727,79.636995,0.322297,-322.296739,322.238652
4778.219727,79.636995,0.322358,-322.3584,322.300313
4778.219727,79.636995,0.322358,-322.3584,322.300313
4778.219727,79.636995,0.32242,-322.419852,322.361765
4778.219727,79.636995,0.32242,-322.419852,322.361765
4778.219727,79.636995,0.322481,-322.481126,322.423039
4778.219727,79.636995,0.322481,-322.481126,322.423039
4778.219727,79.636995,0.322542,-322.54222,322.484133
4778.219727,79.636995,0.322542,-322.54222,322.484133
4778.219727,79.636995,0.322603,-322.603166,322.545079
4778.219727,79.636995,0.322603,-322.603166,322.545079
4778.219727,79.636995,0.322664,-322.663903,322.605816
4778.219727,79.636995,0.322664,-322.663903,322.605816
4778.219727,79.636995,0.322724,-322.724432,322.666345
4778.219727,79.636995,0.322724,-322.724432,322.666345
4778.219727,79.636995,0.322785,-322.784811,322.726724
4778.219727,79.636995,0.322785,-322.784811,322.726724
4778.219727,79.636995,0.322845,-322.845012,322.786925
4778.219727,79.636995,0.322845,-322.845012,322.786925
4778.220215,79.637004,0.322905,-322.905004,322.846917
4778.220215,79.637004,0.322905,-322.905004,322.846917
4778.220215,79.637004,0.322965,-322.964847,322.90676
4778.220215,79.637004,0.322965,-322.964847,322.90676
4778.220215,79.637004,0.323025,-323.024511,322.966424
4778.220215,79.637004,0.323025,-323.024511,322.966424
4778.220215,79.637004,0.323084,-323.083997,323.02591
4778.220215,79.637004,0.323084,-323.083997,323.02591
4778.220215,79.637004,0.323143,-323.143303,323.085216
4778.220215,79.637004,0.323143,-323.143303,323.085216
4778.220215,79.637004,0.323202,-323.202431,323.144344
4778.220215,79.637004,0.323202,-323.202431,323.144344
4778.220215,79.637004,0.323261,-323.26141,323.203323
4778.220215,79.637004,0.323261,-323.26141,323.203323
4778.220215,79.637004,0.32332,-323.32021,323.262123
4778.220215,79.637004,0.32332,-323.32021,323.262123
4778.220215,79.637004,0.323379,-323.378801,323.320714
4778.220215,79.637004,0.323379,-323.378801,323.320714
4778.220215,79.637004,0.323437,-323.437244,323.379157
4778.220215,79.637004,0.323437,-323.437244,323.379157
4778.220215,79.637004,0.323496,-323.495537,323.43745
4778.220215,79.637004,0.323496,-323.495537,323.43745
4778.220215,79.637004,0.323554,-323.553652,323.495565
4778.220215,79.637004,0.323554,-323.553652,323.495565
4778.220703,79.637012,0.323612,-323.611587,323.5535
4778.220703,79.637012,0.323612,-323.611587,323.5535
4778.220703,79.637012,0.323669,-323.669374,323.611287
4778.220703,79.637012,0.323669,-323.669374,323.611287
4778.220703,79.637012,0.323727,-323.727012,323.668925
4778.220703,79.637012,0.323727,-323.727012,323.668925
4778.220703,79.637012,0.323784,-323.784471,323.726384
4778.220703,79.637012,0.323784,-323.784471,323.726384
4778.220703,79.637012,0.323842,-323.841751,323.783664
4778.220703,79.637012,0.323842,-323.841751,323.783664
4778.220703,79.637012,0.323899,-323.898882,323.840795
4778.220703,79.637012,0.323899,-323.898882,323.840795
4778.220703,79.637012,0.323956,-323.955864,323.897777
4778.220703,79.637012,0.323956,-323.955864,323.897777
4778.220703,79.637012,0.324013,-324.012667,323.95458
4778.220703,79.637012,0.324013,-324.012667,323.95458
4778.220703,79.637012,0.324069,-324.069321,324.011234
4778.220703,79.637012,0.324069,-324.069321,324.011234
4778.220703,79.637012,0.324126,-324.125826,324.067739
4778.220703,79.637012,0.324126,-324.125826,324.067739
4778.220703,79.637012,0.324182,-324.182153,324.124066
4778.220703,79.637012,0.324182,-324.182153,324.124066
4778.221191,79.63702,0.324238,-324.23833,324.180243
4778.221191,79.63702,0.324238,-324.23833,324.180243
4778.221191,79.63702,0.324294,-324.294329,324.236242
4778.221191,79.63702,0.324294,-324.294329,324.236242
4778.221191,79.63702,0.32435,-324.350148,324.292061
4778.221191,79.63702,0.32435,-324.350148,324.292061
4778.221191,79.63702,0.324406,-324.405819,324.347732
4778.221191,79.63702,0.324406,-324.405819,324.347732
4778.221191,79.63702,0.324461,-324.461341,324.403254
4778.221191,79.63702,0.324461,-324.461341,324.403254
4778.221191,79.63702,0.324517,-324.516714,324.458627
4778.221191,79.63702,0.324517,-324.516714,324.458627
4778.221191,79.63702,0.324572,-324.571908,324.513821
4778.221191,79.63702,0.324572,-324.571908,324.513821
4778.221191,79.63702,0.324627,-324.626952,324.568865
4778.221191,79.63702,0.324627,-324.626952,324.568865
4778.221191,79.63702,0.324682,-324.681818,324.623731
4778.221191,79.63702,0.324682,-324.681818,324.623731
4778.221191,79.63702,0.324737,-324.736565,324.678478
4778.221191,79.63702,0.324737,-324.736565,324.678478
4778.221191,79.63702,0.324791,-324.791133,324.733046
4778.221191,79.63702,0.324791,-324.791133,324.733046
4778.22168,79.637028,0.324846,-324.845552,324.787465
4778.22168,79.637028,0.324846,-324.845552,324.787465
4778.22168,79.637028,0.3249,-324.899793,324.841706
4778.22168,79.637028,0.3249,-324.899793,324.841706
4778.22168,79.637028,0.324954,-324.953914,324.895827
4778.22168,79.637028,0.324954,-324.953914,324.895827
4778.22168,79.637028,0.325008,-325.007856,324.949769
4778.22168,79.637028,0.325008,-325.007856,324.949769
4778.22168,79.637028,0.325062,-325.061679,325.003592
4778.22168,79.637028,0.325062,-325.061679,325.003592
4778.22168,79.637028,0.325115,-325.115323,325.057236
4778.22168,79.637028,0.325115,-325.115323,325.057236
4778.22168,79.637028,0.325169,-325.168818,325.110731
4778.22168,79.637028,0.325169,-325.168818,325.110731
4778.22168,79.637028,0.325222,-325.222164,325.164077
4778.22168,79.637028,0.325222,-325.222164,325.164077
4778.22168,79.637028,0.325275,-325.275362,325.217275
4778.22168,79.637028,0.325275,-325.275362,325.217275
4778.22168,79.637028,0.325328,-325.32841,325.270323
4778.22168,79.637028,0.325328,-325.32841,325.270323
4778.22168,79.637028,0.325381,-325.381309,325.323222
4778.22168,79.637028,0.325381,-325.381309,325.323222
4778.222168,79.637036,0.325434,-325.434029,325.375942
4778.222168,79.637036,0.325434,-325.434029,325.375942
4778.222168,79.637036,0.325487,-325.4866,325.428513
4778.222168,79.637036,0.325487,-325.4866,325.428513
4778.222168,79.637036,0.325539,-325.539023,325.480936
4778.222168,79.637036,0.325539,-325.539023,325.480936
4778.222168,79.637036,0.325591,-325.591296,325.533209
4778.222168,79.637036,0.325591,-325.591296,325.533209
4778.222168,79.637036,0.325643,-325.64339,325.585303
4778.222168,79.637036,0.325643,-325.64339,325.585303
4778.222168,79.637036,0.325695,-325.695366,325.637279
4778.222168,79.637036,0.325695,-325.695366,325.637279
4778.222168,79.637036,0.325747,-325.747192,325.689105
4778.222168,79.637036,0.325747,-325.747192,325.689105
4778.222168,79.637036,0.325799,-325.798839,325.740752
4778.222168,79.637036,0.325799,-325.798839,325.740752
4778.222168,79.637036,0.32585,-325.850338,325.792251
4778.222168,79.637036,0.32585,-325.850338,325.792251
4778.222168,79.637036,0.325902,-325.901687,325.8436
4778.222168,79.637036,0.325902,-325.901687,325.8436
4778.222168,79.637036,0.325953,-325.952917,325.89483
4778.222168,79.637036,0.325953,-325.952917,325.89483
4778.222656,79.637044,0.326004,-326.003969,325.945882
4778.222656,79.637044,0.326004,-326.003969,325.945882
4778.222656,79.637044,0.326055,-326.054871,325.996784
4778.222656,79.637044,0.326055,-326.054871,325.996784
4778.222656,79.637044,0.326106,-326.105654,326.047567
4778.222656,79.637044,0.326106,-326.105654,326.047567
4778.222656,79.637044,0.326156,-326.156288,326.098201
4778.222656,79.637044,0.326156,-326.156288,326.098201
4778.222656,79.637044,0.326207,-326.206774,326.148687
4778.222656,79.637044,0.326207,-326.206774,326.148687
4778.222656,79.637044,0.326257,-326.257139,326.199052
4778.222656,79.637044,0.326257,-326.257139,326.199052
4778.222656,79.637044,0.326307,-326.307327,326.24924
4778.222656,79.637044,0.326307,-326.307327,326.24924
4778.222656,79.637044,0.326357,-326.357394,326.299307
4778.222656,79.637044,0.326357,-326.357394,326.299307
4778.222656,79.637044,0.326407,-326.407313,326.349226
4778.222656,79.637044,0.326407,-326.407313,326.349226
