Time in Seconds,Time in Minutes,Displacement in m,,Displacement in mm
10574.75293,176.245882,0.006272,6.271792,-6.271792
10574.75293,176.245882,0.006272,6.271792,-6.271792
10574.75293,176.245882,0.006272,6.271792,-6.271792
10574.75293,176.245882,0.006272,6.271792,-6.271792
10574.75293,176.245882,0.006272,6.271792,-6.271792
10574.75293,176.245882,0.006272,6.271792,-6.271792
10574.75293,176.245882,0.006272,6.271792,-6.271792
10574.75293,176.245882,0.006272,6.271792,-6.271792
10574.75293,176.245882,0.006272,6.271792,-6.271792
10574.75293,176.245882,0.006272,6.271792,-6.271792
10574.75293,176.245882,0.006272,6.271792,-6.271792
10574.75293,176.245882,0.006272,6.271792,-6.271792
10574.75293,176.245882,0.006272,6.271793,-6.271793
10574.75293,176.245882,0.006272,6.271793,-6.271793
10574.75293,176.245882,0.006272,6.271793,-6.271793
10574.75293,176.245882,0.006272,6.271793,-6.271793
10574.75293,176.245882,0.006272,6.271794,-6.271794
10574.75293,176.245882,0.006272,6.271794,-6.271794
10574.75293,176.245882,0.006272,6.271794,-6.271794
10574.75293,176.245882,0.006272,6.271794,-6.271794
10574.75293,176.245882,0.006272,6.271794,-6.271794
10574.75293,176.245882,0.006272,6.271794,-6.271794
10574.75293,176.245882,0.006272,6.271794,-6.271794
10574.75293,176.245882,0.006272,6.271794,-6.271794
10574.75293,176.245882,0.006272,6.271795,-6.271795
10574.75293,176.245882,0.006272,6.271795,-6.271795
10574.75293,176.245882,0.006272,6.271796,-6.271796
10574.75293,176.245882,0.006272,6.271796,-6.271796
10574.75293,176.245882,0.006272,6.271796,-6.271796
10574.75293,176.245882,0.006272,6.271796,-6.271796
10574.75293,176.245882,0.006272,6.271797,-6.271797
10574.75293,176.245882,0.006272,6.271797,-6.271797
10574.75293,176.245882,0.006272,6.271797,-6.271797
10574.75293,176.245882,0.006272,6.271797,-6.271797
10574.75293,176.245882,0.006272,6.271798,-6.271798
10574.75293,176.245882,0.006272,6.271798,-6.271798
10574.75293,176.245882,0.006272,6.271798,-6.271798
10574.75293,176.245882,0.006272,6.271798,-6.271798
10574.75293,176.245882,0.006272,6.271798,-6.271798
10574.75293,176.245882,0.006272,6.271798,-6.271798
10574.75293,176.245882,0.006272,6.271798,-6.271798
10574.75293,176.245882,0.006272,6.271798,-6.271798
10574.75293,176.245882,0.006272,6.271798,-6.271798
10574.75293,176.245882,0.006272,6.271798,-6.271798
10574.75293,176.245882,0.006272,6.271798,-6.271798
10574.75293,176.245882,0.006272,6.271798,-6.271798
10574.75293,176.245882,0.006272,6.271799,-6.271799
10574.75293,176.245882,0.006272,6.271799,-6.271799
10574.75293,176.245882,0.006272,6.271799,-6.271799
10574.75293,176.245882,0.006272,6.271799,-6.271799
10574.75293,176.245882,0.006272,6.271799,-6.271799
10574.75293,176.245882,0.006272,6.271799,-6.271799
10574.75293,176.245882,0.006272,6.271799,-6.271799
10574.75293,176.245882,0.006272,6.271799,-6.271799
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.2718,-6.2718
10574.75293,176.245882,0.006272,6.271801,-6.271801
10574.75293,176.245882,0.006272,6.271801,-6.271801
10574.75293,176.245882,0.006272,6.271801,-6.271801
10574.75293,176.245882,0.006272,6.271801,-6.271801
10574.75293,176.245882,0.006272,6.271801,-6.271801
10574.75293,176.245882,0.006272,6.271801,-6.271801
10574.75293,176.245882,0.006272,6.271801,-6.271801
10574.75293,176.245882,0.006272,6.271801,-6.271801
10574.75293,176.245882,0.006272,6.271801,-6.271801
10574.75293,176.245882,0.006272,6.271801,-6.271801
10574.75293,176.245882,0.006272,6.271802,-6.271802
10574.75293,176.245882,0.006272,6.271802,-6.271802
10574.75293,176.245882,0.006272,6.271802,-6.271802
10574.75293,176.245882,0.006272,6.271802,-6.271802
10574.75293,176.245882,0.006272,6.271802,-6.271802
10574.75293,176.245882,0.006272,6.271802,-6.271802
10574.75293,176.245882,0.006272,6.271802,-6.271802
10574.75293,176.245882,0.006272,6.271802,-6.271802
10574.75293,176.245882,0.006272,6.271803,-6.271803
10574.75293,176.245882,0.006272,6.271803,-6.271803
10574.75293,176.245882,0.006272,6.271803,-6.271803
10574.75293,176.245882,0.006272,6.271803,-6.271803
10574.75293,176.245882,0.006272,6.271804,-6.271804
10574.75293,176.245882,0.006272,6.271804,-6.271804
10574.75293,176.245882,0.006272,6.271804,-6.271804
10574.75293,176.245882,0.006272,6.271804,-6.271804
10574.75293,176.245882,0.006272,6.271805,-6.271805
10574.75293,176.245882,0.006272,6.271805,-6.271805
10574.75293,176.245882,0.006272,6.271806,-6.271806
10574.75293,176.245882,0.006272,6.271806,-6.271806
10574.75293,176.245882,0.006272,6.271806,-6.271806
10574.75293,176.245882,0.006272,6.271806,-6.271806
10574.75293,176.245882,0.006272,6.271806,-6.271806
10574.75293,176.245882,0.006272,6.271806,-6.271806
10574.75293,176.245882,0.006272,6.271806,-6.271806
10574.75293,176.245882,0.006272,6.271806,-6.271806
10574.75293,176.245882,0.006272,6.271807,-6.271807
10574.75293,176.245882,0.006272,6.271807,-6.271807
10574.75293,176.245882,0.006272,6.271807,-6.271807
10574.75293,176.245882,0.006272,6.271807,-6.271807
10574.75293,176.245882,0.006272,6.271807,-6.271807
10574.75293,176.245882,0.006272,6.271807,-6.271807
10574.75293,176.245882,0.006272,6.271807,-6.271807
10574.75293,176.245882,0.006272,6.271807,-6.271807
10574.75293,176.245882,0.006272,6.271807,-6.271807
10574.75293,176.245882,0.006272,6.271807,-6.271807
10574.75293,176.245882,0.006272,6.271808,-6.271808
10574.75293,176.245882,0.006272,6.271808,-6.271808
10574.75293,176.245882,0.006272,6.271808,-6.271808
10574.75293,176.245882,0.006272,6.271808,-6.271808
10574.75293,176.245882,0.006272,6.271808,-6.271808
10574.75293,176.245882,0.006272,6.271808,-6.271808
10574.75293,176.245882,0.006272,6.271809,-6.271809
10574.75293,176.245882,0.006272,6.271809,-6.271809
10574.75293,176.245882,0.006272,6.271809,-6.271809
10574.75293,176.245882,0.006272,6.271809,-6.271809
10574.75293,176.245882,0.006272,6.271809,-6.271809
10574.75293,176.245882,0.006272,6.271809,-6.271809
10574.75293,176.245882,0.006272,6.271809,-6.271809
10574.75293,176.245882,0.006272,6.271809,-6.271809
10574.75293,176.245882,0.006272,6.27181,-6.27181
10574.75293,176.245882,0.006272,6.27181,-6.27181
10574.75293,176.245882,0.006272,6.27181,-6.27181
10574.75293,176.245882,0.006272,6.27181,-6.27181
10574.75293,176.245882,0.006272,6.27181,-6.27181
10574.75293,176.245882,0.006272,6.27181,-6.27181
10574.75293,176.245882,0.006272,6.27181,-6.27181
10574.75293,176.245882,0.006272,6.27181,-6.27181
10574.75293,176.245882,0.006272,6.271811,-6.271811
10574.75293,176.245882,0.006272,6.271811,-6.271811
10574.75293,176.245882,0.006272,6.271811,-6.271811
10574.75293,176.245882,0.006272,6.271811,-6.271811
10574.75293,176.245882,0.006272,6.271811,-6.271811
10574.75293,176.245882,0.006272,6.271811,-6.271811
10574.75293,176.245882,0.006272,6.271812,-6.271812
10574.75293,176.245882,0.006272,6.271812,-6.271812
10574.75293,176.245882,0.006272,6.271812,-6.271812
10574.75293,176.245882,0.006272,6.271812,-6.271812
10574.75293,176.245882,0.006272,6.271812,-6.271812
10574.75293,176.245882,0.006272,6.271812,-6.271812
10574.75293,176.245882,0.006272,6.271812,-6.271812
10574.75293,176.245882,0.006272,6.271812,-6.271812
10574.75293,176.245882,0.006272,6.271813,-6.271813
10574.75293,176.245882,0.006272,6.271813,-6.271813
10574.75293,176.245882,0.006272,6.271813,-6.271813
10574.75293,176.245882,0.006272,6.271813,-6.271813
10574.75293,176.245882,0.006272,6.271813,-6.271813
10574.75293,176.245882,0.006272,6.271813,-6.271813
10574.75293,176.245882,0.006272,6.271813,-6.271813
10574.75293,176.245882,0.006272,6.271813,-6.271813
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271814,-6.271814
10574.75293,176.245882,0.006272,6.271815,-6.271815
10574.75293,176.245882,0.006272,6.271815,-6.271815
10574.75293,176.245882,0.006272,6.271815,-6.271815
10574.75293,176.245882,0.006272,6.271815,-6.271815
10574.75293,176.245882,0.006272,6.271815,-6.271815
10574.75293,176.245882,0.006272,6.271815,-6.271815
10574.75293,176.245882,0.006272,6.271815,-6.271815
10574.75293,176.245882,0.006272,6.271815,-6.271815
10574.75293,176.245882,0.006272,6.271816,-6.271816
10574.75293,176.245882,0.006272,6.271816,-6.271816
10574.75293,176.245882,0.006272,6.271816,-6.271816
10574.75293,176.245882,0.006272,6.271816,-6.271816
10574.75293,176.245882,0.006272,6.271817,-6.271817
10574.75293,176.245882,0.006272,6.271817,-6.271817
10574.75293,176.245882,0.006272,6.271817,-6.271817
10574.75293,176.245882,0.006272,6.271817,-6.271817
10574.75293,176.245882,0.006272,6.271817,-6.271817
10574.75293,176.245882,0.006272,6.271817,-6.271817
10574.75293,176.245882,0.006272,6.271817,-6.271817
10574.75293,176.245882,0.006272,6.271817,-6.271817
10574.75293,176.245882,0.006272,6.271817,-6.271817
10574.75293,176.245882,0.006272,6.271817,-6.271817
10574.75293,176.245882,0.006272,6.271817,-6.271817
10574.75293,176.245882,0.006272,6.271817,-6.271817
10574.75293,176.245882,0.006272,6.271818,-6.271818
10574.75293,176.245882,0.006272,6.271818,-6.271818
10574.75293,176.245882,0.006272,6.271818,-6.271818
10574.75293,176.245882,0.006272,6.271818,-6.271818
10574.75293,176.245882,0.006272,6.271818,-6.271818
10574.75293,176.245882,0.006272,6.271818,-6.271818
10574.75293,176.245882,0.006272,6.271818,-6.271818
10574.75293,176.245882,0.006272,6.271818,-6.271818
10574.75293,176.245882,0.006272,6.271818,-6.271818
10574.75293,176.245882,0.006272,6.271818,-6.271818
10574.75293,176.245882,0.006272,6.271818,-6.271818
10574.75293,176.245882,0.006272,6.271818,-6.271818
10574.75293,176.245882,0.006272,6.271819,-6.271819
10574.75293,176.245882,0.006272,6.271819,-6.271819
10574.75293,176.245882,0.006272,6.271819,-6.271819
10574.75293,176.245882,0.006272,6.271819,-6.271819
10574.75293,176.245882,0.006272,6.271819,-6.271819
10574.75293,176.245882,0.006272,6.271819,-6.271819
10574.75293,176.245882,0.006272,6.271819,-6.271819
10574.75293,176.245882,0.006272,6.271819,-6.271819
10574.75293,176.245882,0.006272,6.271819,-6.271819
10574.75293,176.245882,0.006272,6.271819,-6.271819
10574.75293,176.245882,0.006272,6.271819,-6.271819
10574.75293,176.245882,0.006272,6.271819,-6.271819
10574.75293,176.245882,0.006272,6.27182,-6.27182
10574.75293,176.245882,0.006272,6.27182,-6.27182
10574.75293,176.245882,0.006272,6.27182,-6.27182
10574.75293,176.245882,0.006272,6.27182,-6.27182
10574.75293,176.245882,0.006272,6.27182,-6.27182
10574.75293,176.245882,0.006272,6.27182,-6.27182
10574.75293,176.245882,0.006272,6.27182,-6.27182
10574.75293,176.245882,0.006272,6.27182,-6.27182
10574.75293,176.245882,0.006272,6.27182,-6.27182
10574.75293,176.245882,0.006272,6.27182,-6.27182
10574.75293,176.245882,0.006272,6.271821,-6.271821
10574.75293,176.245882,0.006272,6.271821,-6.271821
10574.75293,176.245882,0.006272,6.271821,-6.271821
10574.75293,176.245882,0.006272,6.271821,-6.271821
10574.75293,176.245882,0.006272,6.271821,-6.271821
10574.75293,176.245882,0.006272,6.271821,-6.271821
10574.75293,176.245882,0.006272,6.271821,-6.271821
10574.75293,176.245882,0.006272,6.271821,-6.271821
10574.75293,176.245882,0.006272,6.271821,-6.271821
10574.75293,176.245882,0.006272,6.271821,-6.271821
10574.75293,176.245882,0.006272,6.271821,-6.271821
10574.75293,176.245882,0.006272,6.271821,-6.271821
10574.75293,176.245882,0.006272,6.271821,-6.271821
10574.75293,176.245882,0.006272,6.271821,-6.271821
10574.75293,176.245882,0.006272,6.271821,-6.271821
10574.75293,176.245882,0.006272,6.271821,-6.271821
10574.75293,176.245882,0.006272,6.271822,-6.271822
10574.75293,176.245882,0.006272,6.271822,-6.271822
10574.75293,176.245882,0.006272,6.271823,-6.271823
10574.75293,176.245882,0.006272,6.271823,-6.271823
10574.75293,176.245882,0.006272,6.271823,-6.271823
10574.75293,176.245882,0.006272,6.271823,-6.271823
10574.75293,176.245882,0.006272,6.271823,-6.271823
10574.75293,176.245882,0.006272,6.271823,-6.271823
10574.75293,176.245882,0.006272,6.271823,-6.271823
10574.75293,176.245882,0.006272,6.271823,-6.271823
10574.75293,176.245882,0.006272,6.271823,-6.271823
10574.75293,176.245882,0.006272,6.271823,-6.271823
10574.75293,176.245882,0.006272,6.271823,-6.271823
10574.75293,176.245882,0.006272,6.271823,-6.271823
10574.75293,176.245882,0.006272,6.271824,-6.271824
10574.75293,176.245882,0.006272,6.271824,-6.271824
10574.75293,176.245882,0.006272,6.271824,-6.271824
10574.75293,176.245882,0.006272,6.271824,-6.271824
10574.75293,176.245882,0.006272,6.271824,-6.271824
10574.75293,176.245882,0.006272,6.271824,-6.271824
10574.75293,176.245882,0.006272,6.271824,-6.271824
10574.75293,176.245882,0.006272,6.271824,-6.271824
10574.75293,176.245882,0.006272,6.271824,-6.271824
10574.75293,176.245882,0.006272,6.271824,-6.271824
10574.75293,176.245882,0.006272,6.271825,-6.271825
10574.75293,176.245882,0.006272,6.271825,-6.271825
10574.75293,176.245882,0.006272,6.271825,-6.271825
10574.75293,176.245882,0.006272,6.271825,-6.271825
10574.75293,176.245882,0.006272,6.271825,-6.271825
10574.75293,176.245882,0.006272,6.271825,-6.271825
10574.75293,176.245882,0.006272,6.271825,-6.271825
10574.75293,176.245882,0.006272,6.271825,-6.271825
10574.75293,176.245882,0.006272,6.271826,-6.271826
10574.75293,176.245882,0.006272,6.271826,-6.271826
10574.75293,176.245882,0.006272,6.271826,-6.271826
10574.75293,176.245882,0.006272,6.271826,-6.271826
10574.75293,176.245882,0.006272,6.271827,-6.271827
10574.75293,176.245882,0.006272,6.271827,-6.271827
10574.75293,176.245882,0.006272,6.271828,-6.271828
10574.75293,176.245882,0.006272,6.271828,-6.271828
10574.75293,176.245882,0.006272,6.271828,-6.271828
10574.75293,176.245882,0.006272,6.271828,-6.271828
10574.75293,176.245882,0.006272,6.271828,-6.271828
10574.75293,176.245882,0.006272,6.271828,-6.271828
10574.75293,176.245882,0.006272,6.271828,-6.271828
10574.75293,176.245882,0.006272,6.271828,-6.271828
10574.75293,176.245882,0.006272,6.271828,-6.271828
10574.75293,176.245882,0.006272,6.271828,-6.271828
10574.75293,176.245882,0.006272,6.271829,-6.271829
10574.75293,176.245882,0.006272,6.271829,-6.271829
10574.75293,176.245882,0.006272,6.271829,-6.271829
10574.75293,176.245882,0.006272,6.271829,-6.271829
10574.75293,176.245882,0.006272,6.271829,-6.271829
10574.75293,176.245882,0.006272,6.271829,-6.271829
10574.75293,176.245882,0.006272,6.27183,-6.27183
10574.75293,176.245882,0.006272,6.27183,-6.27183
10574.75293,176.245882,0.006272,6.27183,-6.27183
10574.75293,176.245882,0.006272,6.27183,-6.27183
10574.75293,176.245882,0.006272,6.27183,-6.27183
10574.75293,176.245882,0.006272,6.27183,-6.27183
10574.75293,176.245882,0.006272,6.27183,-6.27183
10574.75293,176.245882,0.006272,6.27183,-6.27183
10574.75293,176.245882,0.006272,6.27183,-6.27183
10574.75293,176.245882,0.006272,6.27183,-6.27183
10574.75293,176.245882,0.006272,6.27183,-6.27183
10574.75293,176.245882,0.006272,6.27183,-6.27183
10574.75293,176.245882,0.006272,6.271831,-6.271831
10574.75293,176.245882,0.006272,6.271831,-6.271831
10574.75293,176.245882,0.006272,6.271831,-6.271831
10574.75293,176.245882,0.006272,6.271831,-6.271831
10574.75293,176.245882,0.006272,6.271831,-6.271831
10574.75293,176.245882,0.006272,6.271831,-6.271831
10574.75293,176.245882,0.006272,6.271831,-6.271831
10574.75293,176.245882,0.006272,6.271831,-6.271831
10574.75293,176.245882,0.006272,6.271831,-6.271831
10574.75293,176.245882,0.006272,6.271831,-6.271831
10574.75293,176.245882,0.006272,6.271831,-6.271831
10574.75293,176.245882,0.006272,6.271831,-6.271831
10574.75293,176.245882,0.006272,6.271831,-6.271831
10574.75293,176.245882,0.006272,6.271831,-6.271831
10574.75293,176.245882,0.006272,6.271832,-6.271832
10574.75293,176.245882,0.006272,6.271832,-6.271832
10574.75293,176.245882,0.006272,6.271832,-6.271832
10574.75293,176.245882,0.006272,6.271832,-6.271832
10574.75293,176.245882,0.006272,6.271832,-6.271832
10574.75293,176.245882,0.006272,6.271832,-6.271832
10574.75293,176.245882,0.006272,6.271832,-6.271832
10574.75293,176.245882,0.006272,6.271832,-6.271832
10574.75293,176.245882,0.006272,6.271832,-6.271832
10574.75293,176.245882,0.006272,6.271832,-6.271832
10574.75293,176.245882,0.006272,6.271832,-6.271832
10574.75293,176.245882,0.006272,6.271832,-6.271832
10574.75293,176.245882,0.006272,6.271833,-6.271833
10574.75293,176.245882,0.006272,6.271833,-6.271833
10574.75293,176.245882,0.006272,6.271833,-6.271833
10574.75293,176.245882,0.006272,6.271833,-6.271833
10574.75293,176.245882,0.006272,6.271833,-6.271833
10574.75293,176.245882,0.006272,6.271833,-6.271833
10574.75293,176.245882,0.006272,6.271833,-6.271833
10574.75293,176.245882,0.006272,6.271833,-6.271833
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271834,-6.271834
10574.75293,176.245882,0.006272,6.271835,-6.271835
10574.75293,176.245882,0.006272,6.271835,-6.271835
10574.75293,176.245882,0.006272,6.271835,-6.271835
10574.75293,176.245882,0.006272,6.271835,-6.271835
10574.75293,176.245882,0.006272,6.271835,-6.271835
10574.75293,176.245882,0.006272,6.271835,-6.271835
10574.75293,176.245882,0.006272,6.271835,-6.271835
10574.75293,176.245882,0.006272,6.271835,-6.271835
10574.75293,176.245882,0.006272,6.271835,-6.271835
10574.75293,176.245882,0.006272,6.271835,-6.271835
10574.75293,176.245882,0.006272,6.271835,-6.271835
10574.75293,176.245882,0.006272,6.271835,-6.271835
10574.75293,176.245882,0.006272,6.271836,-6.271836
10574.75293,176.245882,0.006272,6.271836,-6.271836
10574.75293,176.245882,0.006272,6.271836,-6.271836
10574.75293,176.245882,0.006272,6.271836,-6.271836
10574.75293,176.245882,0.006272,6.271836,-6.271836
10574.75293,176.245882,0.006272,6.271836,-6.271836
10574.75293,176.245882,0.006272,6.271836,-6.271836
10574.75293,176.245882,0.006272,6.271836,-6.271836
10574.75293,176.245882,0.006272,6.271837,-6.271837
10574.75293,176.245882,0.006272,6.271837,-6.271837
10574.75293,176.245882,0.006272,6.271837,-6.271837
10574.75293,176.245882,0.006272,6.271837,-6.271837
10574.75293,176.245882,0.006272,6.271837,-6.271837
10574.75293,176.245882,0.006272,6.271837,-6.271837
10574.75293,176.245882,0.006272,6.271837,-6.271837
10574.75293,176.245882,0.006272,6.271837,-6.271837
10574.75293,176.245882,0.006272,6.271837,-6.271837
10574.75293,176.245882,0.006272,6.271837,-6.271837
10574.75293,176.245882,0.006272,6.271837,-6.271837
10574.75293,176.245882,0.006272,6.271837,-6.271837
10574.75293,176.245882,0.006272,6.271838,-6.271838
10574.75293,176.245882,0.006272,6.271838,-6.271838
10574.75293,176.245882,0.006272,6.271838,-6.271838
10574.75293,176.245882,0.006272,6.271838,-6.271838
10574.75293,176.245882,0.006272,6.271838,-6.271838
10574.75293,176.245882,0.006272,6.271838,-6.271838
10574.75293,176.245882,0.006272,6.271839,-6.271839
10574.75293,176.245882,0.006272,6.271839,-6.271839
10574.75293,176.245882,0.006272,6.271839,-6.271839
10574.75293,176.245882,0.006272,6.271839,-6.271839
10574.75293,176.245882,0.006272,6.271839,-6.271839
10574.75293,176.245882,0.006272,6.271839,-6.271839
10574.75293,176.245882,0.006272,6.27184,-6.27184
10574.75293,176.245882,0.006272,6.27184,-6.27184
10574.75293,176.245882,0.006272,6.27184,-6.27184
10574.75293,176.245882,0.006272,6.27184,-6.27184
10574.75293,176.245882,0.006272,6.271841,-6.271841
10574.75293,176.245882,0.006272,6.271841,-6.271841
10574.75293,176.245882,0.006272,6.271841,-6.271841
10574.75293,176.245882,0.006272,6.271841,-6.271841
10574.75293,176.245882,0.006272,6.271842,-6.271842
10574.75293,176.245882,0.006272,6.271842,-6.271842
10574.75293,176.245882,0.006272,6.271842,-6.271842
10574.75293,176.245882,0.006272,6.271842,-6.271842
10574.75293,176.245882,0.006272,6.271842,-6.271842
10574.75293,176.245882,0.006272,6.271842,-6.271842
10574.75293,176.245882,0.006272,6.271842,-6.271842
10574.75293,176.245882,0.006272,6.271842,-6.271842
10574.75293,176.245882,0.006272,6.271843,-6.271843
10574.75293,176.245882,0.006272,6.271843,-6.271843
10574.75293,176.245882,0.006272,6.271843,-6.271843
10574.75293,176.245882,0.006272,6.271843,-6.271843
10574.75293,176.245882,0.006272,6.271843,-6.271843
10574.75293,176.245882,0.006272,6.271843,-6.271843
10574.75293,176.245882,0.006272,6.271843,-6.271843
10574.75293,176.245882,0.006272,6.271843,-6.271843
10574.75293,176.245882,0.006272,6.271843,-6.271843
10574.75293,176.245882,0.006272,6.271843,-6.271843
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271844,-6.271844
10574.75293,176.245882,0.006272,6.271845,-6.271845
10574.75293,176.245882,0.006272,6.271845,-6.271845
10574.75293,176.245882,0.006272,6.271845,-6.271845
10574.75293,176.245882,0.006272,6.271845,-6.271845
10574.75293,176.245882,0.006272,6.271845,-6.271845
10574.75293,176.245882,0.006272,6.271845,-6.271845
10574.75293,176.245882,0.006272,6.271845,-6.271845
10574.75293,176.245882,0.006272,6.271845,-6.271845
10574.75293,176.245882,0.006272,6.271845,-6.271845
10574.75293,176.245882,0.006272,6.271845,-6.271845
10574.75293,176.245882,0.006272,6.271845,-6.271845
10574.75293,176.245882,0.006272,6.271845,-6.271845
10574.75293,176.245882,0.006272,6.271845,-6.271845
10574.75293,176.245882,0.006272,6.271845,-6.271845
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271846,-6.271846
