Time in Seconds,Time in Minutes,Displacement in m-Stud1,Displacement in mm-Stud1,Displacement in m-Stud2,Displacement in mm-Stud2
5578.137695,92.968962,0.007392,-7.392499,0.006441,-6.441056
5578.137695,92.968962,0.007392,-7.3925,0.006441,-6.441056
5578.137695,92.968962,0.007392,-7.3925,0.006441,-6.441056
5578.137695,92.968962,0.007393,-7.392501,0.006441,-6.441058
5578.137695,92.968962,0.007393,-7.392501,0.006441,-6.441058
5578.137695,92.968962,0.007393,-7.392503,0.006441,-6.44106
5578.137695,92.968962,0.007393,-7.392503,0.006441,-6.44106
5578.138184,92.96897,0.007393,-7.392507,0.006441,-6.441063
5578.138184,92.96897,0.007393,-7.392507,0.006441,-6.441063
5578.138672,92.968978,0.007393,-7.392511,0.006441,-6.441067
5578.138672,92.968978,0.007393,-7.392511,0.006441,-6.441067
5578.13916,92.968986,0.007393,-7.392516,0.006441,-6.441072
5578.13916,92.968986,0.007393,-7.392516,0.006441,-6.441072
5578.139648,92.968994,0.007393,-7.392521,0.006441,-6.441076
5578.139648,92.968994,0.007393,-7.392521,0.006441,-6.441076
5578.140137,92.969002,0.007393,-7.392526,0.006441,-6.441081
5578.140137,92.969002,0.007393,-7.392526,0.006441,-6.441081
5578.140625,92.96901,0.007393,-7.39253,0.006441,-6.441085
5578.140625,92.96901,0.007393,-7.39253,0.006441,-6.441085
5578.141113,92.969019,0.007393,-7.392532,0.006441,-6.441087
5578.141113,92.969019,0.007393,-7.392532,0.006441,-6.441087
5578.141113,92.969019,0.007393,-7.392535,0.006441,-6.441089
5578.141113,92.969019,0.007393,-7.392535,0.006441,-6.441089
5578.141602,92.969027,0.007393,-7.39254,0.006441,-6.441094
5578.141602,92.969027,0.007393,-7.39254,0.006441,-6.441094
5578.14209,92.969035,0.007393,-7.392542,0.006441,-6.441096
5578.14209,92.969035,0.007393,-7.392542,0.006441,-6.441096
5578.142578,92.969043,0.007393,-7.392545,0.006441,-6.441099
5578.142578,92.969043,0.007393,-7.392545,0.006441,-6.441099
5578.142578,92.969043,0.007393,-7.392546,0.006441,-6.4411
5578.142578,92.969043,0.007393,-7.392546,0.006441,-6.4411
5578.142578,92.969043,0.007393,-7.392548,0.006441,-6.441101
5578.142578,92.969043,0.007393,-7.392548,0.006441,-6.441101
5578.142578,92.969043,0.007393,-7.392548,0.006441,-6.441102
5578.142578,92.969043,0.007393,-7.392548,0.006441,-6.441102
5578.142578,92.969043,0.007393,-7.392549,0.006441,-6.441103
5578.142578,92.969043,0.007393,-7.392549,0.006441,-6.441103
5578.142578,92.969043,0.007393,-7.392549,0.006441,-6.441103
5578.142578,92.969043,0.007393,-7.392549,0.006441,-6.441103
5578.142578,92.969043,0.007393,-7.392549,0.006441,-6.441103
5578.142578,92.969043,0.007393,-7.392549,0.006441,-6.441103
5578.142578,92.969043,0.007393,-7.392549,0.006441,-6.441103
5578.142578,92.969043,0.007393,-7.392549,0.006441,-6.441103
5578.142578,92.969043,0.007393,-7.392549,0.006441,-6.441103
5578.142578,92.969043,0.007393,-7.392549,0.006441,-6.441103
5578.143066,92.969051,0.007393,-7.39255,0.006441,-6.441104
5578.143066,92.969051,0.007393,-7.39255,0.006441,-6.441104
5578.143066,92.969051,0.007393,-7.39255,0.006441,-6.441104
5578.143066,92.969051,0.007393,-7.39255,0.006441,-6.441104
5578.143066,92.969051,0.007393,-7.392551,0.006441,-6.441105
5578.143066,92.969051,0.007393,-7.392551,0.006441,-6.441105
5578.143066,92.969051,0.007393,-7.392552,0.006441,-6.441106
5578.143066,92.969051,0.007393,-7.392552,0.006441,-6.441106
5578.143555,92.969059,0.007393,-7.392554,0.006441,-6.441107
5578.143555,92.969059,0.007393,-7.392554,0.006441,-6.441107
5578.143555,92.969059,0.007393,-7.392557,0.006441,-6.44111
5578.143555,92.969059,0.007393,-7.392557,0.006441,-6.44111
5578.144043,92.969067,0.007393,-7.392561,0.006441,-6.441114
5578.144043,92.969067,0.007393,-7.392561,0.006441,-6.441114
5578.144043,92.969067,0.007393,-7.392561,0.006441,-6.441114
5578.144043,92.969067,0.007393,-7.392561,0.006441,-6.441114
5578.144043,92.969067,0.007393,-7.392562,0.006441,-6.441114
5578.144043,92.969067,0.007393,-7.392562,0.006441,-6.441114
5578.144043,92.969067,0.007393,-7.392562,0.006441,-6.441115
5578.144043,92.969067,0.007393,-7.392562,0.006441,-6.441115
5578.144531,92.969076,0.007393,-7.392563,0.006441,-6.441116
5578.144531,92.969076,0.007393,-7.392563,0.006441,-6.441116
5578.144531,92.969076,0.007393,-7.392564,0.006441,-6.441117
5578.144531,92.969076,0.007393,-7.392564,0.006441,-6.441117
5578.144531,92.969076,0.007393,-7.392565,0.006441,-6.441118
5578.144531,92.969076,0.007393,-7.392565,0.006441,-6.441118
5578.144531,92.969076,0.007393,-7.392566,0.006441,-6.441119
5578.144531,92.969076,0.007393,-7.392566,0.006441,-6.441119
5578.14502,92.969084,0.007393,-7.392568,0.006441,-6.44112
5578.14502,92.969084,0.007393,-7.392568,0.006441,-6.44112
5578.14502,92.969084,0.007393,-7.392569,0.006441,-6.441122
5578.14502,92.969084,0.007393,-7.392569,0.006441,-6.441122
5578.145508,92.969092,0.007393,-7.392572,0.006441,-6.441124
5578.145508,92.969092,0.007393,-7.392572,0.006441,-6.441124
5578.145508,92.969092,0.007393,-7.392572,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392572,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392572,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392572,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392572,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392572,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392572,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392572,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392572,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392572,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392572,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392572,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392573,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392573,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392573,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392573,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392573,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392573,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392573,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392573,0.006441,-6.441125
5578.145508,92.969092,0.007393,-7.392574,0.006441,-6.441126
5578.145508,92.969092,0.007393,-7.392574,0.006441,-6.441126
5578.145508,92.969092,0.007393,-7.392575,0.006441,-6.441127
5578.145508,92.969092,0.007393,-7.392575,0.006441,-6.441127
5578.145996,92.9691,0.007393,-7.392576,0.006441,-6.441128
5578.145996,92.9691,0.007393,-7.392576,0.006441,-6.441128
5578.145996,92.9691,0.007393,-7.392579,0.006441,-6.441131
5578.145996,92.9691,0.007393,-7.392579,0.006441,-6.441131
5578.146484,92.969108,0.007393,-7.392582,0.006441,-6.441134
5578.146484,92.969108,0.007393,-7.392582,0.006441,-6.441134
5578.146973,92.969116,0.007393,-7.392588,0.006441,-6.44114
5578.146973,92.969116,0.007393,-7.392588,0.006441,-6.44114
5578.147461,92.969124,0.007393,-7.392589,0.006441,-6.44114
5578.147461,92.969124,0.007393,-7.392589,0.006441,-6.44114
5578.147461,92.969124,0.007393,-7.392589,0.006441,-6.441141
5578.147461,92.969124,0.007393,-7.392589,0.006441,-6.441141
5578.147461,92.969124,0.007393,-7.392591,0.006441,-6.441142
5578.147461,92.969124,0.007393,-7.392591,0.006441,-6.441142
5578.147461,92.969124,0.007393,-7.392593,0.006441,-6.441143
5578.147461,92.969124,0.007393,-7.392593,0.006441,-6.441143
5578.147949,92.969132,0.007393,-7.392593,0.006441,-6.441144
5578.147949,92.969132,0.007393,-7.392593,0.006441,-6.441144
5578.147949,92.969132,0.007393,-7.392593,0.006441,-6.441144
5578.147949,92.969132,0.007393,-7.392593,0.006441,-6.441144
5578.147949,92.969132,0.007393,-7.392594,0.006441,-6.441144
5578.147949,92.969132,0.007393,-7.392594,0.006441,-6.441144
5578.147949,92.969132,0.007393,-7.392594,0.006441,-6.441144
5578.147949,92.969132,0.007393,-7.392594,0.006441,-6.441144
5578.147949,92.969132,0.007393,-7.392594,0.006441,-6.441145
5578.147949,92.969132,0.007393,-7.392594,0.006441,-6.441145
5578.147949,92.969132,0.007393,-7.392594,0.006441,-6.441145
5578.147949,92.969132,0.007393,-7.392594,0.006441,-6.441145
5578.147949,92.969132,0.007393,-7.392594,0.006441,-6.441145
5578.147949,92.969132,0.007393,-7.392594,0.006441,-6.441145
5578.147949,92.969132,0.007393,-7.392594,0.006441,-6.441145
5578.147949,92.969132,0.007393,-7.392594,0.006441,-6.441145
5578.147949,92.969132,0.007393,-7.392595,0.006441,-6.441145
5578.147949,92.969132,0.007393,-7.392595,0.006441,-6.441145
5578.147949,92.969132,0.007393,-7.392596,0.006441,-6.441146
5578.147949,92.969132,0.007393,-7.392596,0.006441,-6.441146
5578.148438,92.969141,0.007393,-7.392597,0.006441,-6.441148
5578.148438,92.969141,0.007393,-7.392597,0.006441,-6.441148
5578.148438,92.969141,0.007393,-7.3926,0.006441,-6.441151
5578.148438,92.969141,0.007393,-7.3926,0.006441,-6.441151
5578.149414,92.969157,0.007393,-7.392605,0.006441,-6.441155
5578.149414,92.969157,0.007393,-7.392605,0.006441,-6.441155
5578.149902,92.969165,0.007393,-7.39261,0.006441,-6.44116
5578.149902,92.969165,0.007393,-7.39261,0.006441,-6.44116
5578.150391,92.969173,0.007393,-7.392615,0.006441,-6.441164
5578.150391,92.969173,0.007393,-7.392615,0.006441,-6.441164
5578.150879,92.969181,0.007393,-7.39262,0.006441,-6.441169
5578.150879,92.969181,0.007393,-7.39262,0.006441,-6.441169
5578.151367,92.969189,0.007393,-7.392624,0.006441,-6.441173
5578.151367,92.969189,0.007393,-7.392624,0.006441,-6.441173
5578.152344,92.969206,0.007393,-7.392632,0.006441,-6.44118
5578.152344,92.969206,0.007393,-7.392632,0.006441,-6.44118
5578.152832,92.969214,0.007393,-7.392635,0.006441,-6.441182
5578.152832,92.969214,0.007393,-7.392635,0.006441,-6.441182
5578.15332,92.969222,0.007393,-7.392637,0.006441,-6.441185
5578.15332,92.969222,0.007393,-7.392637,0.006441,-6.441185
5578.15332,92.969222,0.007393,-7.392638,0.006441,-6.441186
5578.15332,92.969222,0.007393,-7.392638,0.006441,-6.441186
5578.15332,92.969222,0.007393,-7.392638,0.006441,-6.441186
5578.15332,92.969222,0.007393,-7.392638,0.006441,-6.441186
5578.15332,92.969222,0.007393,-7.392639,0.006441,-6.441187
5578.15332,92.969222,0.007393,-7.392639,0.006441,-6.441187
5578.15332,92.969222,0.007393,-7.39264,0.006441,-6.441188
5578.15332,92.969222,0.007393,-7.39264,0.006441,-6.441188
5578.15332,92.969222,0.007393,-7.392641,0.006441,-6.441189
5578.15332,92.969222,0.007393,-7.392641,0.006441,-6.441189
5578.153809,92.96923,0.007393,-7.392642,0.006441,-6.441189
5578.153809,92.96923,0.007393,-7.392642,0.006441,-6.441189
5578.153809,92.96923,0.007393,-7.392643,0.006441,-6.44119
5578.153809,92.96923,0.007393,-7.392643,0.006441,-6.44119
5578.153809,92.96923,0.007393,-7.392644,0.006441,-6.441191
5578.153809,92.96923,0.007393,-7.392644,0.006441,-6.441191
5578.154297,92.969238,0.007393,-7.392645,0.006441,-6.441193
5578.154297,92.969238,0.007393,-7.392645,0.006441,-6.441193
5578.154297,92.969238,0.007393,-7.392648,0.006441,-6.441195
5578.154297,92.969238,0.007393,-7.392648,0.006441,-6.441195
5578.154785,92.969246,0.007393,-7.392651,0.006441,-6.441198
5578.154785,92.969246,0.007393,-7.392651,0.006441,-6.441198
5578.155273,92.969255,0.007393,-7.392656,0.006441,-6.441202
5578.155273,92.969255,0.007393,-7.392656,0.006441,-6.441202
5578.15625,92.969271,0.007393,-7.392664,0.006441,-6.441209
5578.15625,92.969271,0.007393,-7.392664,0.006441,-6.441209
5578.156738,92.969279,0.007393,-7.392666,0.006441,-6.441212
5578.156738,92.969279,0.007393,-7.392666,0.006441,-6.441212
5578.157227,92.969287,0.007393,-7.39267,0.006441,-6.441216
5578.157227,92.969287,0.007393,-7.39267,0.006441,-6.441216
5578.157715,92.969295,0.007393,-7.392672,0.006441,-6.441217
5578.157715,92.969295,0.007393,-7.392672,0.006441,-6.441217
5578.157715,92.969295,0.007393,-7.392673,0.006441,-6.441219
5578.157715,92.969295,0.007393,-7.392673,0.006441,-6.441219
5578.157715,92.969295,0.007393,-7.392675,0.006441,-6.44122
5578.157715,92.969295,0.007393,-7.392675,0.006441,-6.44122
5578.158203,92.969303,0.007393,-7.392677,0.006441,-6.441223
5578.158203,92.969303,0.007393,-7.392677,0.006441,-6.441223
5578.158691,92.969312,0.007393,-7.392681,0.006441,-6.441226
5578.158691,92.969312,0.007393,-7.392681,0.006441,-6.441226
5578.15918,92.96932,0.007393,-7.392684,0.006441,-6.441229
5578.15918,92.96932,0.007393,-7.392684,0.006441,-6.441229
5578.159668,92.969328,0.007393,-7.392688,0.006441,-6.441232
5578.159668,92.969328,0.007393,-7.392688,0.006441,-6.441232
5578.160156,92.969336,0.007393,-7.392693,0.006441,-6.441237
5578.160156,92.969336,0.007393,-7.392693,0.006441,-6.441237
5578.160645,92.969344,0.007393,-7.392698,0.006441,-6.441242
5578.160645,92.969344,0.007393,-7.392698,0.006441,-6.441242
5578.161621,92.96936,0.007393,-7.392704,0.006441,-6.441246
5578.161621,92.96936,0.007393,-7.392704,0.006441,-6.441246
5578.162109,92.969368,0.007393,-7.392709,0.006441,-6.441251
5578.162109,92.969368,0.007393,-7.392709,0.006441,-6.441251
5578.163086,92.969385,0.007393,-7.392716,0.006441,-6.441258
5578.163086,92.969385,0.007393,-7.392716,0.006441,-6.441258
5578.163574,92.969393,0.007393,-7.392718,0.006441,-6.44126
5578.163574,92.969393,0.007393,-7.392718,0.006441,-6.44126
5578.163574,92.969393,0.007393,-7.392718,0.006441,-6.441261
5578.163574,92.969393,0.007393,-7.392718,0.006441,-6.441261
5578.163574,92.969393,0.007393,-7.392719,0.006441,-6.441261
5578.163574,92.969393,0.007393,-7.392719,0.006441,-6.441261
5578.163574,92.969393,0.007393,-7.39272,0.006441,-6.441262
5578.163574,92.969393,0.007393,-7.39272,0.006441,-6.441262
5578.164062,92.969401,0.007393,-7.392722,0.006441,-6.441263
5578.164062,92.969401,0.007393,-7.392722,0.006441,-6.441263
5578.164062,92.969401,0.007393,-7.392724,0.006441,-6.441265
5578.164062,92.969401,0.007393,-7.392724,0.006441,-6.441265
5578.164551,92.969409,0.007393,-7.392725,0.006441,-6.441267
5578.164551,92.969409,0.007393,-7.392725,0.006441,-6.441267
5578.164551,92.969409,0.007393,-7.392726,0.006441,-6.441267
5578.164551,92.969409,0.007393,-7.392726,0.006441,-6.441267
5578.164551,92.969409,0.007393,-7.392727,0.006441,-6.441268
5578.164551,92.969409,0.007393,-7.392727,0.006441,-6.441268
5578.165039,92.969417,0.007393,-7.392729,0.006441,-6.44127
5578.165039,92.969417,0.007393,-7.392729,0.006441,-6.44127
5578.165039,92.969417,0.007393,-7.39273,0.006441,-6.44127
5578.165039,92.969417,0.007393,-7.39273,0.006441,-6.44127
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441271
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441271
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441271
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441271
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165039,92.969417,0.007393,-7.392731,0.006441,-6.441272
5578.165527,92.969425,0.007393,-7.392732,0.006441,-6.441273
5578.165527,92.969425,0.007393,-7.392732,0.006441,-6.441273
5578.165527,92.969425,0.007393,-7.392733,0.006441,-6.441274
5578.165527,92.969425,0.007393,-7.392733,0.006441,-6.441274
5578.165527,92.969425,0.007393,-7.392734,0.006441,-6.441275
5578.165527,92.969425,0.007393,-7.392734,0.006441,-6.441275
5578.166016,92.969434,0.007393,-7.392738,0.006441,-6.441278
5578.166016,92.969434,0.007393,-7.392738,0.006441,-6.441278
5578.166504,92.969442,0.007393,-7.392739,0.006441,-6.441279
5578.166504,92.969442,0.007393,-7.392739,0.006441,-6.441279
5578.166504,92.969442,0.007393,-7.392741,0.006441,-6.441282
5578.166504,92.969442,0.007393,-7.392741,0.006441,-6.441282
5578.166992,92.96945,0.007393,-7.392744,0.006441,-6.441284
5578.166992,92.96945,0.007393,-7.392744,0.006441,-6.441284
5578.16748,92.969458,0.007393,-7.392746,0.006441,-6.441286
5578.16748,92.969458,0.007393,-7.392746,0.006441,-6.441286
5578.167969,92.969466,0.007393,-7.39275,0.006441,-6.441289
5578.167969,92.969466,0.007393,-7.39275,0.006441,-6.441289
5578.168457,92.969474,0.007393,-7.392755,0.006441,-6.441294
5578.168457,92.969474,0.007393,-7.392755,0.006441,-6.441294
5578.169922,92.969499,0.007393,-7.392765,0.006441,-6.441304
5578.169922,92.969499,0.007393,-7.392765,0.006441,-6.441304
5578.17041,92.969507,0.007393,-7.392769,0.006441,-6.441307
5578.17041,92.969507,0.007393,-7.392769,0.006441,-6.441307
5578.171387,92.969523,0.007393,-7.392775,0.006441,-6.441312
5578.171387,92.969523,0.007393,-7.392775,0.006441,-6.441312
5578.172363,92.969539,0.007393,-7.392781,0.006441,-6.441317
5578.172363,92.969539,0.007393,-7.392781,0.006441,-6.441317
5578.172852,92.969548,0.007393,-7.392786,0.006441,-6.441323
5578.172852,92.969548,0.007393,-7.392786,0.006441,-6.441323
5578.172852,92.969548,0.007393,-7.392787,0.006441,-6.441324
5578.172852,92.969548,0.007393,-7.392787,0.006441,-6.441324
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441325
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441325
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441325
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441325
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441325
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441325
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441325
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441325
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441325
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441325
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441325
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441325
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441325
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441325
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441325
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441325
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441326
5578.17334,92.969556,0.007393,-7.392789,0.006441,-6.441326
5578.17334,92.969556,0.007393,-7.39279,0.006441,-6.441326
5578.17334,92.969556,0.007393,-7.39279,0.006441,-6.441326
5578.17334,92.969556,0.007393,-7.39279,0.006441,-6.441326
5578.17334,92.969556,0.007393,-7.39279,0.006441,-6.441326
5578.17334,92.969556,0.007393,-7.392791,0.006441,-6.441327
5578.17334,92.969556,0.007393,-7.392791,0.006441,-6.441327
5578.173828,92.969564,0.007393,-7.392792,0.006441,-6.441328
5578.173828,92.969564,0.007393,-7.392792,0.006441,-6.441328
5578.173828,92.969564,0.007393,-7.392793,0.006441,-6.441329
5578.173828,92.969564,0.007393,-7.392793,0.006441,-6.441329
5578.174316,92.969572,0.007393,-7.392796,0.006441,-6.441332
5578.174316,92.969572,0.007393,-7.392796,0.006441,-6.441332
5578.174805,92.96958,0.007393,-7.392801,0.006441,-6.441336
5578.174805,92.96958,0.007393,-7.392801,0.006441,-6.441336
5578.175781,92.969596,0.007393,-7.392807,0.006441,-6.441342
5578.175781,92.969596,0.007393,-7.392807,0.006441,-6.441342
5578.17627,92.969604,0.007393,-7.392808,0.006441,-6.441343
5578.17627,92.969604,0.007393,-7.392808,0.006441,-6.441343
5578.17627,92.969604,0.007393,-7.392809,0.006441,-6.441344
5578.17627,92.969604,0.007393,-7.392809,0.006441,-6.441344
5578.17627,92.969604,0.007393,-7.392811,0.006441,-6.441345
5578.17627,92.969604,0.007393,-7.392811,0.006441,-6.441345
5578.176758,92.969613,0.007393,-7.392813,0.006441,-6.441347
5578.176758,92.969613,0.007393,-7.392813,0.006441,-6.441347
5578.176758,92.969613,0.007393,-7.392813,0.006441,-6.441347
5578.176758,92.969613,0.007393,-7.392813,0.006441,-6.441347
5578.176758,92.969613,0.007393,-7.392813,0.006441,-6.441348
5578.176758,92.969613,0.007393,-7.392813,0.006441,-6.441348
5578.176758,92.969613,0.007393,-7.392814,0.006441,-6.441348
5578.176758,92.969613,0.007393,-7.392814,0.006441,-6.441348
5578.176758,92.969613,0.007393,-7.392814,0.006441,-6.441348
5578.176758,92.969613,0.007393,-7.392814,0.006441,-6.441348
5578.176758,92.969613,0.007393,-7.392814,0.006441,-6.441348
5578.176758,92.969613,0.007393,-7.392814,0.006441,-6.441348
5578.177246,92.969621,0.007393,-7.392814,0.006441,-6.441349
5578.177246,92.969621,0.007393,-7.392814,0.006441,-6.441349
5578.177246,92.969621,0.007393,-7.392815,0.006441,-6.441349
5578.177246,92.969621,0.007393,-7.392815,0.006441,-6.441349
5578.177246,92.969621,0.007393,-7.392815,0.006441,-6.441349
5578.177246,92.969621,0.007393,-7.392815,0.006441,-6.441349
5578.177246,92.969621,0.007393,-7.392815,0.006441,-6.441349
5578.177246,92.969621,0.007393,-7.392815,0.006441,-6.441349
5578.177246,92.969621,0.007393,-7.392816,0.006441,-6.44135
5578.177246,92.969621,0.007393,-7.392816,0.006441,-6.44135
5578.177246,92.969621,0.007393,-7.392817,0.006441,-6.441351
5578.177246,92.969621,0.007393,-7.392817,0.006441,-6.441351
5578.177734,92.969629,0.007393,-7.392819,0.006441,-6.441352
5578.177734,92.969629,0.007393,-7.392819,0.006441,-6.441352
5578.178223,92.969637,0.007393,-7.392821,0.006441,-6.441355
5578.178223,92.969637,0.007393,-7.392821,0.006441,-6.441355
5578.178223,92.969637,0.007393,-7.392822,0.006441,-6.441356
5578.178223,92.969637,0.007393,-7.392822,0.006441,-6.441356
5578.178223,92.969637,0.007393,-7.392823,0.006441,-6.441356
5578.178223,92.969637,0.007393,-7.392823,0.006441,-6.441356
5578.178223,92.969637,0.007393,-7.392823,0.006441,-6.441357
5578.178223,92.969637,0.007393,-7.392823,0.006441,-6.441357
5578.178223,92.969637,0.007393,-7.392824,0.006441,-6.441357
5578.178223,92.969637,0.007393,-7.392824,0.006441,-6.441357
5578.178711,92.969645,0.007393,-7.392825,0.006441,-6.441358
5578.178711,92.969645,0.007393,-7.392825,0.006441,-6.441358
5578.178711,92.969645,0.007393,-7.392826,0.006441,-6.441359
5578.178711,92.969645,0.007393,-7.392826,0.006441,-6.441359
5578.178711,92.969645,0.007393,-7.392827,0.006441,-6.44136
5578.178711,92.969645,0.007393,-7.392827,0.006441,-6.44136
5578.179199,92.969653,0.007393,-7.392828,0.006441,-6.441361
5578.179199,92.969653,0.007393,-7.392828,0.006441,-6.441361
5578.179199,92.969653,0.007393,-7.392829,0.006441,-6.441362
5578.179199,92.969653,0.007393,-7.392829,0.006441,-6.441362
5578.179688,92.969661,0.007393,-7.392831,0.006441,-6.441363
5578.179688,92.969661,0.007393,-7.392831,0.006441,-6.441363
5578.179688,92.969661,0.007393,-7.392832,0.006441,-6.441365
5578.179688,92.969661,0.007393,-7.392832,0.006441,-6.441365
5578.179688,92.969661,0.007393,-7.392833,0.006441,-6.441365
5578.179688,92.969661,0.007393,-7.392833,0.006441,-6.441365
5578.179688,92.969661,0.007393,-7.392833,0.006441,-6.441365
5578.179688,92.969661,0.007393,-7.392833,0.006441,-6.441365
5578.180176,92.96967,0.007393,-7.392833,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392833,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392833,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392833,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392833,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392833,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441366
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441367
5578.180176,92.96967,0.007393,-7.392834,0.006441,-6.441367
5578.180176,92.96967,0.007393,-7.392835,0.006441,-6.441367
5578.180176,92.96967,0.007393,-7.392835,0.006441,-6.441367
5578.180176,92.96967,0.007393,-7.392836,0.006441,-6.441368
5578.180176,92.96967,0.007393,-7.392836,0.006441,-6.441368
5578.180664,92.969678,0.007393,-7.392837,0.006441,-6.441369
5578.180664,92.969678,0.007393,-7.392837,0.006441,-6.441369
5578.180664,92.969678,0.007393,-7.392838,0.006441,-6.44137
5578.180664,92.969678,0.007393,-7.392838,0.006441,-6.44137
5578.180664,92.969678,0.007393,-7.392839,0.006441,-6.441371
5578.180664,92.969678,0.007393,-7.392839,0.006441,-6.441371
5578.181152,92.969686,0.007393,-7.39284,0.006441,-6.441372
5578.181152,92.969686,0.007393,-7.39284,0.006441,-6.441372
5578.181152,92.969686,0.007393,-7.392841,0.006441,-6.441373
