Time in Seconds,Time in Minutes,Load in N,Load in kN,Displacement in m,Displacement in mm-O,Displacement in mm
10701.65137,178.360856,26908.56055,26.908561,-0.004167,-4.166938,2.634307
10701.65137,178.360856,26872.60938,26.872609,-0.004167,-4.166938,2.634307
10701.65137,178.360856,26834.96484,26.834965,-0.004167,-4.166938,2.634307
10701.65137,178.360856,26795.52344,26.795523,-0.004167,-4.166938,2.634307
10701.65137,178.360856,26754.17578,26.754176,-0.004167,-4.166938,2.634307
10701.65137,178.360856,26710.79492,26.710795,-0.004167,-4.166938,2.634307
10701.65137,178.360856,26665.25391,26.665254,-0.004167,-4.166938,2.634307
10701.65137,178.360856,26617.41992,26.61742,-0.004167,-4.166938,2.634307
10701.65137,178.360856,26567.14844,26.567148,-0.004167,-4.166938,2.634307
10701.65137,178.360856,26514.28906,26.514289,-0.004167,-4.166938,2.634307
10701.65137,178.360856,26458.70898,26.458709,-0.004167,-4.166938,2.634307
10701.65137,178.360856,26444.69531,26.444695,-0.004167,-4.166938,2.634307
10701.65137,178.360856,26430.5332,26.430533,-0.004167,-4.166938,2.634307
10701.65137,178.360856,26416.23438,26.416234,-0.004167,-4.166938,2.634307
10701.65137,178.360856,26942.91602,26.942916,-0.004281,-4.281013,2.748382
10701.65137,178.360856,26908.56055,26.908561,-0.004281,-4.281013,2.748382
10701.65137,178.360856,26872.60938,26.872609,-0.004281,-4.281013,2.748382
10701.65137,178.360856,26834.96484,26.834965,-0.004281,-4.281013,2.748382
10701.65137,178.360856,26795.52344,26.795523,-0.004281,-4.281013,2.748382
10701.65137,178.360856,26754.17578,26.754176,-0.004281,-4.281013,2.748382
10701.65137,178.360856,26710.79492,26.710795,-0.004281,-4.281013,2.748382
10701.65137,178.360856,26665.25391,26.665254,-0.004281,-4.281013,2.748382
10701.65137,178.360856,26617.41992,26.61742,-0.004281,-4.281013,2.748382
10701.65137,178.360856,26567.14844,26.567148,-0.004281,-4.281013,2.748382
10701.65137,178.360856,26514.28906,26.514289,-0.004281,-4.281013,2.748382
10701.65137,178.360856,26458.70898,26.458709,-0.004281,-4.281013,2.748382
10701.65137,178.360856,26444.69531,26.444695,-0.004281,-4.281013,2.748382
10701.65137,178.360856,26430.5332,26.430533,-0.004281,-4.281013,2.748382
10701.65137,178.360856,26416.23438,26.416234,-0.004281,-4.281013,2.748382
10701.65137,178.360856,26942.91602,26.942916,-0.004396,-4.396298,2.863667
10701.65137,178.360856,26908.56055,26.908561,-0.004396,-4.396298,2.863667
10701.65137,178.360856,26872.60938,26.872609,-0.004396,-4.396298,2.863667
10701.65137,178.360856,26834.96484,26.834965,-0.004396,-4.396298,2.863667
10701.65137,178.360856,26795.52344,26.795523,-0.004396,-4.396298,2.863667
10701.65137,178.360856,26754.17578,26.754176,-0.004396,-4.396298,2.863667
10701.65137,178.360856,26710.79492,26.710795,-0.004396,-4.396298,2.863667
10701.65137,178.360856,26665.25391,26.665254,-0.004396,-4.396298,2.863667
10701.65137,178.360856,26617.41992,26.61742,-0.004396,-4.396298,2.863667
10701.65137,178.360856,26567.14844,26.567148,-0.004396,-4.396298,2.863667
10701.65137,178.360856,26514.28906,26.514289,-0.004396,-4.396298,2.863667
10701.65137,178.360856,26458.70898,26.458709,-0.004396,-4.396298,2.863667
10701.65137,178.360856,26444.69531,26.444695,-0.004396,-4.396298,2.863667
10701.65137,178.360856,26430.5332,26.430533,-0.004396,-4.396298,2.863667
10701.65137,178.360856,26416.23438,26.416234,-0.004396,-4.396298,2.863667
10701.65137,178.360856,26942.91602,26.942916,-0.004513,-4.512779,2.980148
10701.65137,178.360856,26908.56055,26.908561,-0.004513,-4.512779,2.980148
10701.65137,178.360856,26872.60938,26.872609,-0.004513,-4.512779,2.980148
10701.65137,178.360856,26834.96484,26.834965,-0.004513,-4.512779,2.980148
10701.65137,178.360856,26795.52344,26.795523,-0.004513,-4.512779,2.980148
10701.65137,178.360856,26754.17578,26.754176,-0.004513,-4.512779,2.980148
10701.65137,178.360856,26710.79492,26.710795,-0.004513,-4.512779,2.980148
10701.65137,178.360856,26665.25391,26.665254,-0.004513,-4.512779,2.980148
10701.65137,178.360856,26617.41992,26.61742,-0.004513,-4.512779,2.980148
10701.65137,178.360856,26567.14844,26.567148,-0.004513,-4.512779,2.980148
10701.65137,178.360856,26514.28906,26.514289,-0.004513,-4.512779,2.980148
10701.65137,178.360856,26458.70898,26.458709,-0.004513,-4.512779,2.980148
10701.65137,178.360856,26444.69531,26.444695,-0.004513,-4.512779,2.980148
10701.65137,178.360856,26430.5332,26.430533,-0.004513,-4.512779,2.980148
10701.65137,178.360856,26416.23438,26.416234,-0.004513,-4.512779,2.980148
10701.65234,178.360872,26401.77734,26.401777,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26387.18164,26.387182,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26372.4375,26.372438,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26357.54688,26.357547,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26342.5,26.3425,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26327.30859,26.327309,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26311.95703,26.311957,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26296.46094,26.296461,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26280.80859,26.280809,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26264.99609,26.264996,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26249.02734,26.249027,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26232.90625,26.232906,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26216.62695,26.216627,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26200.18945,26.200189,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26183.59375,26.183594,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26166.83789,26.166838,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26149.91797,26.149918,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26132.83789,26.132838,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26115.58203,26.115582,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26098.16797,26.098168,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26080.58398,26.080584,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26062.80664,26.062807,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26044.87109,26.044871,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26026.75391,26.026754,-0.00463,-4.630458,3.097827
10701.65234,178.360872,26008.46875,26.008469,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25989.98438,25.989984,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25971.34961,25.97135,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25952.52148,25.952521,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25933.51953,25.93352,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25914.34766,25.914348,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25895.00195,25.895002,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25875.47461,25.875475,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25855.7793,25.855779,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25835.89453,25.835895,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25815.82813,25.815828,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25795.58398,25.795584,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25775.1543,25.775154,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25754.54883,25.754549,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25733.77344,25.733773,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25712.80859,25.712809,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25691.69727,25.691697,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25670.39063,25.670391,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25648.93945,25.648939,-0.00463,-4.630458,3.097827
10701.65234,178.360872,25627.31836,25.627318,-0.00463,-4.630458,3.097827
10701.6543,178.360905,24322.79883,24.322799,-0.025005,-25.004501,23.47187
