Time in Seconds,Time in Minutes,Displacement in m,Displacement in mm
10701.187500,178.353125,0.048908,48.907779
10701.187500,178.353125,0.048908,48.907779
10701.203125,178.353385,0.049406,49.405977
10701.203125,178.353385,0.049406,49.405977
10701.217773,178.353630,0.049899,49.899314
10701.217773,178.353630,0.049899,49.899314
10701.233398,178.353890,0.050388,50.388061
10701.233398,178.353890,0.050388,50.388061
10701.249023,178.354150,0.050873,50.872523
10701.249023,178.354150,0.050873,50.872523
10701.264648,178.354411,0.051353,51.353030
10701.264648,178.354411,0.051353,51.353030
10701.280273,178.354671,0.051830,51.829908
10701.280273,178.354671,0.051830,51.829908
10701.295898,178.354932,0.052304,52.303523
10701.295898,178.354932,0.052304,52.303523
10701.310547,178.355176,0.052774,52.774251
10701.310547,178.355176,0.052774,52.774251
10701.326172,178.355436,0.053242,53.242363
10701.326172,178.355436,0.053242,53.242363
10701.341797,178.355697,0.053708,53.708360
10701.341797,178.355697,0.053708,53.708360
10701.357422,178.355957,0.054173,54.172624
10701.357422,178.355957,0.054173,54.172624
10701.373047,178.356217,0.054636,54.635540
10701.373047,178.356217,0.054636,54.635540
10701.388672,178.356478,0.055097,55.097278
10701.388672,178.356478,0.055097,55.097278
10701.403320,178.356722,0.055559,55.558711
10701.403320,178.356722,0.055559,55.558711
10701.418945,178.356982,0.056021,56.020834
10701.418945,178.356982,0.056021,56.020834
10701.434570,178.357243,0.056484,56.484342
10701.434570,178.357243,0.056484,56.484342
10701.450195,178.357503,0.056950,56.949861
10701.450195,178.357503,0.056950,56.949861
10701.465820,178.357764,0.057418,57.417925
10701.465820,178.357764,0.057418,57.417925
10701.481445,178.358024,0.057889,57.889111
10701.481445,178.358024,0.057889,57.889111
10701.496094,178.358268,0.058364,58.364172
10701.496094,178.358268,0.058364,58.364172
10701.511719,178.358529,0.058844,58.844168
10701.511719,178.358529,0.058844,58.844168
10701.527344,178.358789,0.059330,59.330337
10701.527344,178.358789,0.059330,59.330337
10701.542969,178.359049,0.059824,59.824180
10701.542969,178.359049,0.059824,59.824180
10701.558594,178.359310,0.060327,60.327355
10701.558594,178.359310,0.060327,60.327355
10701.574219,178.359570,0.060842,60.841907
10701.574219,178.359570,0.060842,60.841907
10701.588867,178.359814,0.061370,61.370466
10701.588867,178.359814,0.061370,61.370466
10701.604492,178.360075,0.061916,61.915897
10701.604492,178.360075,0.061916,61.915897
10701.620117,178.360335,0.062483,62.482722
10701.620117,178.360335,0.062483,62.482722
10701.624023,178.360400,0.062625,62.625460
10701.624023,178.360400,0.062625,62.625460
10701.627930,178.360465,0.062770,62.769637
10701.627930,178.360465,0.062770,62.769637
10701.633789,178.360563,0.062990,62.990196
10701.633789,178.360563,0.062990,62.990196
10701.635742,178.360596,0.063073,63.073345
10701.635742,178.360596,0.063073,63.073345
10701.639648,178.360661,0.063199,63.199475
10701.639648,178.360661,0.063199,63.199475
10701.640625,178.360677,0.063247,63.246928
10701.640625,178.360677,0.063247,63.246928
10701.642578,178.360710,0.063319,63.318625
10701.642578,178.360710,0.063319,63.318625
10701.642578,178.360710,0.063346,63.345537
10701.642578,178.360710,0.063346,63.345537
10701.643555,178.360726,0.063352,63.352250
10701.643555,178.360726,0.063352,63.352250
10701.643555,178.360726,0.063359,63.358955
10701.643555,178.360726,0.063359,63.358955
10701.643555,178.360726,0.063369,63.369021
10701.643555,178.360726,0.063369,63.369021
10701.643555,178.360726,0.063372,63.371532
10701.643555,178.360726,0.063372,63.371532
10701.643555,178.360726,0.063374,63.374035
10701.643555,178.360726,0.063374,63.374035
10701.643555,178.360726,0.063378,63.377798
10701.643555,178.360726,0.063378,63.377798
10701.643555,178.360726,0.063382,63.381560
10701.643555,178.360726,0.063382,63.381560
10701.643555,178.360726,0.063385,63.385330
10701.643555,178.360726,0.063385,63.385330
10701.643555,178.360726,0.063389,63.389122
10701.643555,178.360726,0.063389,63.389122
10701.644531,178.360742,0.063393,63.392937
10701.644531,178.360742,0.063393,63.392937
10701.644531,178.360742,0.063399,63.398711
10701.644531,178.360742,0.063399,63.398711
10701.644531,178.360742,0.063408,63.407518
10701.644531,178.360742,0.063408,63.407518
10701.644531,178.360742,0.063416,63.416451
10701.644531,178.360742,0.063416,63.416451
10701.644531,178.360742,0.063426,63.425533
10701.644531,178.360742,0.063426,63.425533
10701.645508,178.360758,0.063440,63.439511
10701.645508,178.360758,0.063440,63.439511
10701.645508,178.360758,0.063454,63.453861
10701.645508,178.360758,0.063454,63.453861
10701.645508,178.360758,0.063469,63.468605
10701.645508,178.360758,0.063469,63.468605
10701.646484,178.360775,0.063484,63.483775
10701.646484,178.360775,0.063484,63.483775
10701.646484,178.360775,0.063499,63.499391
10701.646484,178.360775,0.063499,63.499391
10701.646484,178.360775,0.063515,63.515499
10701.646484,178.360775,0.063515,63.515499
10701.647461,178.360791,0.063532,63.532129
10701.647461,178.360791,0.063532,63.532129
10701.647461,178.360791,0.063549,63.549310
10701.647461,178.360791,0.063549,63.549310
10701.647461,178.360791,0.063567,63.567065
10701.647461,178.360791,0.063567,63.567065
10701.648438,178.360807,0.063585,63.585408
10701.648438,178.360807,0.063585,63.585408
10701.648438,178.360807,0.063604,63.604333
10701.648438,178.360807,0.063604,63.604333
10701.648438,178.360807,0.063624,63.623823
10701.648438,178.360807,0.063624,63.623823
10701.649414,178.360824,0.063644,63.643843
10701.649414,178.360824,0.063644,63.643843
10701.649414,178.360824,0.063664,63.664310
10701.649414,178.360824,0.063664,63.664310
10701.649414,178.360824,0.063685,63.685074
10701.649414,178.360824,0.063685,63.685074
10701.650391,178.360840,0.063706,63.705944
10701.650391,178.360840,0.063706,63.705944
10701.650391,178.360840,0.063711,63.711137
10701.650391,178.360840,0.063711,63.711137
10701.650391,178.360840,0.063716,63.716322
10701.650391,178.360840,0.063716,63.716322
10701.650391,178.360840,0.063721,63.721485
10701.650391,178.360840,0.063721,63.721485
10701.650391,178.360840,0.063727,63.726634
10701.650391,178.360840,0.063727,63.726634
10701.650391,178.360840,0.063732,63.731745
10701.650391,178.360840,0.063732,63.731745
10701.650391,178.360840,0.063737,63.736826
10701.650391,178.360840,0.063737,63.736826
10701.650391,178.360840,0.063742,63.741870
10701.650391,178.360840,0.063742,63.741870
10701.650391,178.360840,0.063747,63.746870
10701.650391,178.360840,0.063747,63.746870
10701.651367,178.360856,0.063752,63.751817
10701.651367,178.360856,0.063752,63.751817
10701.651367,178.360856,0.063757,63.756712
10701.651367,178.360856,0.063757,63.756712
10701.651367,178.360856,0.063762,63.761555
10701.651367,178.360856,0.063762,63.761555
10701.651367,178.360856,0.063766,63.766338
10701.651367,178.360856,0.063766,63.766338
10701.651367,178.360856,0.063771,63.771054
10701.651367,178.360856,0.063771,63.771054
10701.651367,178.360856,0.063776,63.775696
10701.651367,178.360856,0.063776,63.775696
10701.651367,178.360856,0.063780,63.780263
10701.651367,178.360856,0.063780,63.780263
10701.651367,178.360856,0.063785,63.784763
10701.651367,178.360856,0.063785,63.784763
10701.651367,178.360856,0.063789,63.789174
10701.651367,178.360856,0.063789,63.789174
10701.651367,178.360856,0.063794,63.793510
10701.651367,178.360856,0.063794,63.793510
10701.651367,178.360856,0.063798,63.797764
10701.651367,178.360856,0.063798,63.797764
10701.651367,178.360856,0.063802,63.801937
10701.651367,178.360856,0.063802,63.801937
10701.651367,178.360856,0.063803,63.802972
10701.651367,178.360856,0.063803,63.802972
10701.651367,178.360856,0.063804,63.804001
10701.651367,178.360856,0.063804,63.804001
10701.651367,178.360856,0.063805,63.805021
10701.651367,178.360856,0.063805,63.805021
10701.652344,178.360872,0.063806,63.806035
10701.652344,178.360872,0.063806,63.806035
10701.652344,178.360872,0.063807,63.807040
10701.652344,178.360872,0.063807,63.807040
10701.652344,178.360872,0.063808,63.808039
10701.652344,178.360872,0.063808,63.808039
10701.652344,178.360872,0.063809,63.809037
10701.652344,178.360872,0.063809,63.809037
10701.652344,178.360872,0.063810,63.810021
10701.652344,178.360872,0.063810,63.810021
10701.652344,178.360872,0.063811,63.810997
10701.652344,178.360872,0.063811,63.810997
10701.652344,178.360872,0.063812,63.811973
10701.652344,178.360872,0.063812,63.811973
10701.652344,178.360872,0.063813,63.812934
10701.652344,178.360872,0.063813,63.812934
10701.652344,178.360872,0.063814,63.813895
10701.652344,178.360872,0.063814,63.813895
10701.652344,178.360872,0.063815,63.814849
10701.652344,178.360872,0.063815,63.814849
10701.652344,178.360872,0.063816,63.815795
10701.652344,178.360872,0.063816,63.815795
10701.652344,178.360872,0.063817,63.816734
10701.652344,178.360872,0.063817,63.816734
10701.652344,178.360872,0.063818,63.817665
10701.652344,178.360872,0.063818,63.817665
10701.652344,178.360872,0.063819,63.818596
10701.652344,178.360872,0.063819,63.818596
10701.652344,178.360872,0.063820,63.819513
10701.652344,178.360872,0.063820,63.819513
10701.652344,178.360872,0.063820,63.820429
10701.652344,178.360872,0.063820,63.820429
10701.652344,178.360872,0.063821,63.821338
10701.652344,178.360872,0.063821,63.821338
10701.652344,178.360872,0.063822,63.822240
10701.652344,178.360872,0.063822,63.822240
10701.652344,178.360872,0.063823,63.823134
10701.652344,178.360872,0.063823,63.823134
10701.652344,178.360872,0.063824,63.824028
10701.652344,178.360872,0.063824,63.824028
10701.652344,178.360872,0.063825,63.824907
10701.652344,178.360872,0.063825,63.824907
10701.652344,178.360872,0.063826,63.825786
10701.652344,178.360872,0.063826,63.825786
10701.652344,178.360872,0.063827,63.826658
10701.652344,178.360872,0.063827,63.826658
10701.652344,178.360872,0.063828,63.827530
10701.652344,178.360872,0.063828,63.827530
10701.652344,178.360872,0.063828,63.828386
10701.652344,178.360872,0.063828,63.828386
10701.652344,178.360872,0.063829,63.829243
10701.652344,178.360872,0.063829,63.829243
10701.652344,178.360872,0.063830,63.830093
10701.652344,178.360872,0.063830,63.830093
10701.652344,178.360872,0.063831,63.830942
10701.652344,178.360872,0.063831,63.830942
10701.652344,178.360872,0.063832,63.831776
10701.652344,178.360872,0.063832,63.831776
10701.652344,178.360872,0.063833,63.832611
10701.652344,178.360872,0.063833,63.832611
10701.652344,178.360872,0.063833,63.833445
10701.652344,178.360872,0.063833,63.833445
10701.652344,178.360872,0.063834,63.834265
10701.652344,178.360872,0.063834,63.834265
10701.652344,178.360872,0.063835,63.835084
10701.652344,178.360872,0.063835,63.835084
10701.652344,178.360872,0.063836,63.835897
10701.652344,178.360872,0.063836,63.835897
10701.652344,178.360872,0.063837,63.836709
10701.652344,178.360872,0.063837,63.836709
10701.652344,178.360872,0.063838,63.837513
10701.652344,178.360872,0.063838,63.837513
10701.652344,178.360872,0.063838,63.838311
10701.652344,178.360872,0.063838,63.838311
10701.652344,178.360872,0.063839,63.839108
10701.652344,178.360872,0.063839,63.839108
10701.652344,178.360872,0.063840,63.839898
10701.652344,178.360872,0.063840,63.839898
10701.652344,178.360872,0.063841,63.840687
10701.652344,178.360872,0.063841,63.840687
10701.652344,178.360872,0.063841,63.841470
10701.652344,178.360872,0.063841,63.841470
10701.652344,178.360872,0.063842,63.842244
10701.652344,178.360872,0.063842,63.842244
10701.652344,178.360872,0.063843,63.843019
10701.652344,178.360872,0.063843,63.843019
10701.652344,178.360872,0.063844,63.843787
10701.652344,178.360872,0.063844,63.843787
10701.652344,178.360872,0.063845,63.844547
10701.652344,178.360872,0.063845,63.844547
10701.652344,178.360872,0.063845,63.845307
10701.652344,178.360872,0.063845,63.845307
10701.652344,178.360872,0.063846,63.846067
10701.652344,178.360872,0.063846,63.846067
10701.652344,178.360872,0.063847,63.846819
10701.652344,178.360872,0.063847,63.846819
10701.653320,178.360889,0.063848,63.847564
10701.653320,178.360889,0.063848,63.847564
10701.653320,178.360889,0.063848,63.848309
10701.653320,178.360889,0.063848,63.848309
10701.653320,178.360889,0.063849,63.849054
10701.653320,178.360889,0.063849,63.849054
10701.653320,178.360889,0.063850,63.849784
10701.653320,178.360889,0.063850,63.849784
10701.653320,178.360889,0.063851,63.850522
10701.653320,178.360889,0.063851,63.850522
10701.653320,178.360889,0.063851,63.851252
10701.653320,178.360889,0.063851,63.851252
10701.653320,178.360889,0.063852,63.851975
10701.653320,178.360889,0.063852,63.851975
10701.653320,178.360889,0.063853,63.852698
10701.653320,178.360889,0.063853,63.852698
10701.653320,178.360889,0.063853,63.853413
10701.653320,178.360889,0.063853,63.853413
10701.653320,178.360889,0.063854,63.854128
10701.653320,178.360889,0.063854,63.854128
10701.653320,178.360889,0.063855,63.854843
10701.653320,178.360889,0.063855,63.854843
10701.653320,178.360889,0.063856,63.855551
10701.653320,178.360889,0.063856,63.855551
10701.653320,178.360889,0.063856,63.856259
10701.653320,178.360889,0.063856,63.856259
10701.653320,178.360889,0.063857,63.856959
10701.653320,178.360889,0.063857,63.856959
10701.653320,178.360889,0.063858,63.857660
10701.653320,178.360889,0.063858,63.857660
10701.653320,178.360889,0.063858,63.858353
10701.653320,178.360889,0.063858,63.858353
10701.653320,178.360889,0.063859,63.859046
10701.653320,178.360889,0.063859,63.859046
10701.653320,178.360889,0.063860,63.859731
10701.653320,178.360889,0.063860,63.859731
10701.653320,178.360889,0.063860,63.860416
10701.653320,178.360889,0.063860,63.860416
10701.653320,178.360889,0.063861,63.861102
10701.653320,178.360889,0.063861,63.861102
10701.653320,178.360889,0.063862,63.861780
10701.653320,178.360889,0.063862,63.861780
10701.653320,178.360889,0.063862,63.862458
10701.653320,178.360889,0.063862,63.862458
10701.653320,178.360889,0.063863,63.863136
10701.653320,178.360889,0.063863,63.863136
10701.653320,178.360889,0.063864,63.863806
10701.653320,178.360889,0.063864,63.863806
10701.653320,178.360889,0.063864,63.864470
10701.653320,178.360889,0.063864,63.864470
10701.653320,178.360889,0.063865,63.865133
10701.653320,178.360889,0.063865,63.865133
10701.653320,178.360889,0.063866,63.865796
10701.653320,178.360889,0.063866,63.865796
10701.653320,178.360889,0.063866,63.866459
10701.653320,178.360889,0.063866,63.866459
10701.653320,178.360889,0.063867,63.867114
10701.653320,178.360889,0.063867,63.867114
10701.653320,178.360889,0.063868,63.867770
10701.653320,178.360889,0.063868,63.867770
10701.653320,178.360889,0.063868,63.868418
10701.653320,178.360889,0.063868,63.868418
10701.653320,178.360889,0.063869,63.869067
10701.653320,178.360889,0.063869,63.869067
10701.653320,178.360889,0.063870,63.869715
10701.653320,178.360889,0.063870,63.869715
10701.653320,178.360889,0.063870,63.870363
10701.653320,178.360889,0.063870,63.870363
10701.653320,178.360889,0.063871,63.871004
10701.653320,178.360889,0.063871,63.871004
10701.653320,178.360889,0.063872,63.871644
10701.653320,178.360889,0.063872,63.871644
10701.653320,178.360889,0.063872,63.872278
10701.653320,178.360889,0.063872,63.872278
10701.653320,178.360889,0.063873,63.872911
10701.653320,178.360889,0.063873,63.872911
10701.653320,178.360889,0.063874,63.873544
10701.653320,178.360889,0.063874,63.873544
10701.653320,178.360889,0.063874,63.874170
10701.653320,178.360889,0.063874,63.874170
10701.653320,178.360889,0.063875,63.874796
10701.653320,178.360889,0.063875,63.874796
10701.653320,178.360889,0.063875,63.875422
10701.653320,178.360889,0.063875,63.875422
10701.653320,178.360889,0.063876,63.876048
10701.653320,178.360889,0.063876,63.876048
10701.653320,178.360889,0.063877,63.876666
10701.653320,178.360889,0.063877,63.876666
10701.653320,178.360889,0.063877,63.877285
10701.653320,178.360889,0.063877,63.877285
10701.653320,178.360889,0.063878,63.877903
10701.653320,178.360889,0.063878,63.877903
10701.653320,178.360889,0.063879,63.878514
10701.653320,178.360889,0.063879,63.878514
10701.653320,178.360889,0.063879,63.879125
10701.653320,178.360889,0.063879,63.879125
10701.654297,178.360905,0.063880,63.879736
10701.654297,178.360905,0.063880,63.879736
10701.654297,178.360905,0.063880,63.880339
10701.654297,178.360905,0.063880,63.880339
10701.654297,178.360905,0.063881,63.880950
10701.654297,178.360905,0.063881,63.880950
10701.654297,178.360905,0.063882,63.881546
10701.654297,178.360905,0.063882,63.881546
10701.654297,178.360905,0.063882,63.882150
10701.654297,178.360905,0.063882,63.882150
10701.654297,178.360905,0.063883,63.882753
10701.654297,178.360905,0.063883,63.882753
10701.654297,178.360905,0.063883,63.883349
10701.654297,178.360905,0.063883,63.883349
10701.654297,178.360905,0.063884,63.883938
10701.654297,178.360905,0.063884,63.883938
10701.654297,178.360905,0.063885,63.884534
10701.654297,178.360905,0.063885,63.884534
10701.654297,178.360905,0.063885,63.885123
10701.654297,178.360905,0.063885,63.885123
10701.654297,178.360905,0.063886,63.885711
10701.654297,178.360905,0.063886,63.885711
10701.654297,178.360905,0.063886,63.886300
10701.654297,178.360905,0.063886,63.886300
10701.654297,178.360905,0.063887,63.886888
10701.654297,178.360905,0.063887,63.886888
10701.654297,178.360905,0.063887,63.887469
10701.654297,178.360905,0.063887,63.887469
10701.654297,178.360905,0.063888,63.888051
10701.654297,178.360905,0.063888,63.888051
10701.654297,178.360905,0.063889,63.888632
10701.654297,178.360905,0.063889,63.888632
10701.654297,178.360905,0.063889,63.889213
10701.654297,178.360905,0.063889,63.889213
10701.654297,178.360905,0.063890,63.889787
10701.654297,178.360905,0.063890,63.889787
10701.654297,178.360905,0.063890,63.890360
10701.654297,178.360905,0.063890,63.890360
10701.654297,178.360905,0.063891,63.890934
10701.654297,178.360905,0.063891,63.890934
10701.654297,178.360905,0.063892,63.891500
10701.654297,178.360905,0.063892,63.891500
10701.654297,178.360905,0.063892,63.892074
10701.654297,178.360905,0.063892,63.892074
10701.654297,178.360905,0.063893,63.892640
10701.654297,178.360905,0.063893,63.892640
10701.654297,178.360905,0.063893,63.893206
10701.654297,178.360905,0.063893,63.893206
10701.654297,178.360905,0.063894,63.893765
10701.654297,178.360905,0.063894,63.893765
10701.654297,178.360905,0.063894,63.894331
10701.654297,178.360905,0.063894,63.894331
10701.654297,178.360905,0.063895,63.894890
10701.654297,178.360905,0.063895,63.894890
10701.654297,178.360905,0.063895,63.895449
10701.654297,178.360905,0.063895,63.895449
10701.654297,178.360905,0.063896,63.896008
10701.654297,178.360905,0.063896,63.896008
10701.654297,178.360905,0.063897,63.896559
10701.654297,178.360905,0.063897,63.896559
10701.654297,178.360905,0.063897,63.897111
10701.654297,178.360905,0.063897,63.897111
10701.654297,178.360905,0.063898,63.897662
10701.654297,178.360905,0.063898,63.897662
10701.654297,178.360905,0.063898,63.898213
10701.654297,178.360905,0.063898,63.898213
10701.654297,178.360905,0.063899,63.898757
10701.654297,178.360905,0.063899,63.898757
10701.654297,178.360905,0.063899,63.899308
10701.654297,178.360905,0.063899,63.899308
10701.654297,178.360905,0.063900,63.899852
10701.654297,178.360905,0.063900,63.899852
10701.654297,178.360905,0.063900,63.900396
10701.654297,178.360905,0.063900,63.900396
10701.654297,178.360905,0.063901,63.900933
10701.654297,178.360905,0.063901,63.900933
10701.654297,178.360905,0.063901,63.901469
10701.654297,178.360905,0.063901,63.901469
10701.654297,178.360905,0.063902,63.902013
10701.654297,178.360905,0.063902,63.902013
10701.654297,178.360905,0.063903,63.902542
10701.654297,178.360905,0.063903,63.902542
10701.654297,178.360905,0.063903,63.903078
10701.654297,178.360905,0.063903,63.903078
10701.654297,178.360905,0.063904,63.903607
10701.654297,178.360905,0.063904,63.903607
10701.654297,178.360905,0.063904,63.904144
10701.654297,178.360905,0.063904,63.904144
10701.654297,178.360905,0.063905,63.904665
10701.654297,178.360905,0.063905,63.904665
10701.654297,178.360905,0.063905,63.905194
10701.654297,178.360905,0.063905,63.905194
10701.654297,178.360905,0.063906,63.905723
10701.654297,178.360905,0.063906,63.905723
10701.655273,178.360921,0.063906,63.906245
10701.655273,178.360921,0.063906,63.906245
10701.655273,178.360921,0.063907,63.906766
10701.655273,178.360921,0.063907,63.906766
10701.655273,178.360921,0.063907,63.907288
10701.655273,178.360921,0.063907,63.907288
10701.655273,178.360921,0.063908,63.907802
10701.655273,178.360921,0.063908,63.907802
10701.655273,178.360921,0.063908,63.908316
10701.655273,178.360921,0.063908,63.908316
10701.655273,178.360921,0.063909,63.908830
10701.655273,178.360921,0.063909,63.908830
10701.655273,178.360921,0.063909,63.909344
10701.655273,178.360921,0.063909,63.909344
10701.655273,178.360921,0.063910,63.909858
10701.655273,178.360921,0.063910,63.909858
10701.655273,178.360921,0.063910,63.910365
10701.655273,178.360921,0.063910,63.910365
10701.655273,178.360921,0.063911,63.910872
10701.655273,178.360921,0.063911,63.910872
10701.655273,178.360921,0.063911,63.911378
10701.655273,178.360921,0.063911,63.911378
10701.655273,178.360921,0.063912,63.911885
10701.655273,178.360921,0.063912,63.911885
10701.655273,178.360921,0.063912,63.912384
10701.655273,178.360921,0.063912,63.912384
10701.655273,178.360921,0.063913,63.912883
10701.655273,178.360921,0.063913,63.912883
10701.655273,178.360921,0.063913,63.913383
10701.655273,178.360921,0.063913,63.913383
10701.655273,178.360921,0.063914,63.913874
10701.655273,178.360921,0.063914,63.913874
10701.655273,178.360921,0.063914,63.914374
10701.655273,178.360921,0.063914,63.914374
10701.655273,178.360921,0.063915,63.914865
10701.655273,178.360921,0.063915,63.914865
10701.655273,178.360921,0.063915,63.915357
10701.655273,178.360921,0.063915,63.915357
10701.655273,178.360921,0.063916,63.915841
10701.655273,178.360921,0.063916,63.915841
10701.655273,178.360921,0.063916,63.916333
10701.655273,178.360921,0.063916,63.916333
10701.655273,178.360921,0.063917,63.916817
10701.655273,178.360921,0.063917,63.916817
10701.655273,178.360921,0.063917,63.917302
10701.655273,178.360921,0.063917,63.917302
10701.655273,178.360921,0.063918,63.917778
10701.655273,178.360921,0.063918,63.917778
10701.655273,178.360921,0.063918,63.918255
10701.655273,178.360921,0.063918,63.918255
10701.655273,178.360921,0.063919,63.918740
10701.655273,178.360921,0.063919,63.918740
10701.655273,178.360921,0.063919,63.919209
10701.655273,178.360921,0.063919,63.919209
10701.655273,178.360921,0.063920,63.919686
10701.655273,178.360921,0.063920,63.919686
10701.655273,178.360921,0.063920,63.920155
10701.655273,178.360921,0.063920,63.920155
10701.655273,178.360921,0.063921,63.920625
10701.655273,178.360921,0.063921,63.920625
10701.655273,178.360921,0.063921,63.921094
10701.655273,178.360921,0.063921,63.921094
10701.655273,178.360921,0.063922,63.921556
10701.655273,178.360921,0.063922,63.921556
10701.655273,178.360921,0.063922,63.922025
10701.655273,178.360921,0.063922,63.922025
10701.655273,178.360921,0.063922,63.922487
10701.655273,178.360921,0.063922,63.922487
10701.655273,178.360921,0.063923,63.922942
10701.655273,178.360921,0.063923,63.922942
10701.655273,178.360921,0.063923,63.923404
10701.655273,178.360921,0.063923,63.923404
10701.655273,178.360921,0.063924,63.923858
10701.655273,178.360921,0.063924,63.923858
10701.655273,178.360921,0.063924,63.924313
10701.655273,178.360921,0.063924,63.924313
10701.655273,178.360921,0.063925,63.924760
10701.655273,178.360921,0.063925,63.924760
10701.655273,178.360921,0.063925,63.925214
10701.655273,178.360921,0.063925,63.925214
10701.655273,178.360921,0.063926,63.925661
10701.655273,178.360921,0.063926,63.925661
10701.655273,178.360921,0.063926,63.926101
10701.655273,178.360921,0.063926,63.926101
10701.655273,178.360921,0.063927,63.926548
10701.655273,178.360921,0.063927,63.926548
10701.655273,178.360921,0.063927,63.926987
10701.655273,178.360921,0.063927,63.926987
10701.655273,178.360921,0.063927,63.927427
10701.655273,178.360921,0.063927,63.927427
10701.655273,178.360921,0.063928,63.927867
10701.655273,178.360921,0.063928,63.927867
10701.655273,178.360921,0.063928,63.928299
10701.655273,178.360921,0.063928,63.928299
10701.655273,178.360921,0.063929,63.928731
10701.655273,178.360921,0.063929,63.928731
10701.656250,178.360938,0.063929,63.929163
10701.656250,178.360938,0.063929,63.929163
10701.656250,178.360938,0.063930,63.929595
10701.656250,178.360938,0.063930,63.929595
10701.656250,178.360938,0.063930,63.930020
10701.656250,178.360938,0.063930,63.930020
10701.656250,178.360938,0.063930,63.930444
10701.656250,178.360938,0.063930,63.930444
10701.656250,178.360938,0.063931,63.930869
10701.656250,178.360938,0.063931,63.930869
10701.656250,178.360938,0.063931,63.931286
10701.656250,178.360938,0.063931,63.931286
10701.656250,178.360938,0.063932,63.931711
10701.656250,178.360938,0.063932,63.931711
10701.656250,178.360938,0.063932,63.932128
10701.656250,178.360938,0.063932,63.932128
10701.656250,178.360938,0.063933,63.932538
10701.656250,178.360938,0.063933,63.932538
10701.656250,178.360938,0.063933,63.932955
10701.656250,178.360938,0.063933,63.932955
10701.656250,178.360938,0.063933,63.933365
10701.656250,178.360938,0.063933,63.933365
10701.656250,178.360938,0.063934,63.933775
10701.656250,178.360938,0.063934,63.933775
10701.656250,178.360938,0.063934,63.934177
10701.656250,178.360938,0.063934,63.934177
10701.656250,178.360938,0.063935,63.934587
10701.656250,178.360938,0.063935,63.934587
10701.656250,178.360938,0.063935,63.934989
10701.656250,178.360938,0.063935,63.934989
10701.656250,178.360938,0.063935,63.935384
10701.656250,178.360938,0.063935,63.935384
10701.656250,178.360938,0.063936,63.935786
10701.656250,178.360938,0.063936,63.935786
10701.656250,178.360938,0.063936,63.936181
10701.656250,178.360938,0.063936,63.936181
10701.656250,178.360938,0.063937,63.936576
10701.656250,178.360938,0.063937,63.936576
10701.656250,178.360938,0.063937,63.936971
10701.656250,178.360938,0.063937,63.936971
10701.656250,178.360938,0.063937,63.937359
10701.656250,178.360938,0.063937,63.937359
10701.656250,178.360938,0.063938,63.937746
10701.656250,178.360938,0.063938,63.937746
10701.656250,178.360938,0.063938,63.938133
10701.656250,178.360938,0.063938,63.938133
10701.656250,178.360938,0.063939,63.938521
10701.656250,178.360938,0.063939,63.938521
10701.656250,178.360938,0.063939,63.938901
10701.656250,178.360938,0.063939,63.938901
10701.656250,178.360938,0.063939,63.939281
10701.656250,178.360938,0.063939,63.939281
10701.656250,178.360938,0.063940,63.939661
10701.656250,178.360938,0.063940,63.939661
10701.656250,178.360938,0.063940,63.940033
10701.656250,178.360938,0.063940,63.940033
10701.656250,178.360938,0.063940,63.940406
10701.656250,178.360938,0.063940,63.940406
10701.656250,178.360938,0.063941,63.940778
10701.656250,178.360938,0.063941,63.940778
10701.656250,178.360938,0.063941,63.941151
10701.656250,178.360938,0.063941,63.941151
10701.656250,178.360938,0.063942,63.941516
10701.656250,178.360938,0.063942,63.941516
10701.656250,178.360938,0.063942,63.941889
10701.656250,178.360938,0.063942,63.941889
10701.656250,178.360938,0.063942,63.942246
10701.656250,178.360938,0.063942,63.942246
10701.656250,178.360938,0.063943,63.942611
10701.656250,178.360938,0.063943,63.942611
10701.656250,178.360938,0.063943,63.942969
10701.656250,178.360938,0.063943,63.942969
10701.656250,178.360938,0.063943,63.943326
10701.656250,178.360938,0.063943,63.943326
10701.656250,178.360938,0.063944,63.943684
10701.656250,178.360938,0.063944,63.943684
10701.656250,178.360938,0.063944,63.944042
10701.656250,178.360938,0.063944,63.944042
10701.656250,178.360938,0.063944,63.944392
10701.656250,178.360938,0.063944,63.944392
10701.656250,178.360938,0.063945,63.944742
10701.656250,178.360938,0.063945,63.944742
10701.656250,178.360938,0.063945,63.945092
10701.656250,178.360938,0.063945,63.945092
10701.656250,178.360938,0.063945,63.945435
10701.656250,178.360938,0.063945,63.945435
10701.656250,178.360938,0.063946,63.945778
10701.656250,178.360938,0.063946,63.945778
10701.656250,178.360938,0.063946,63.946120
10701.656250,178.360938,0.063946,63.946120
10701.656250,178.360938,0.063946,63.946463
10701.656250,178.360938,0.063946,63.946463
10701.656250,178.360938,0.063947,63.946798
10701.656250,178.360938,0.063947,63.946798
10701.656250,178.360938,0.063947,63.947141
10701.656250,178.360938,0.063947,63.947141
10701.657227,178.360954,0.063947,63.947469
10701.657227,178.360954,0.063947,63.947469
10701.657227,178.360954,0.063948,63.947804
10701.657227,178.360954,0.063948,63.947804
10701.657227,178.360954,0.063948,63.948132
10701.657227,178.360954,0.063948,63.948132
10701.657227,178.360954,0.063948,63.948460
