Time in Seconds,Time in Minutes,Displacement in m,Displacement in mm-O,Displacement in mm
10462.35352,174.372559,0.018601,18.600727,-18.600727
10462.35352,174.372559,0.018601,18.600727,-18.600727
10462.35352,174.372559,0.018601,18.600779,-18.600779
10462.35352,174.372559,0.018601,18.600779,-18.600779
10462.35352,174.372559,0.018601,18.600833,-18.600833
10462.35352,174.372559,0.018601,18.600833,-18.600833
10462.35449,174.372575,0.018601,18.600887,-18.600887
10462.35449,174.372575,0.018601,18.600887,-18.600887
10462.35449,174.372575,0.018601,18.6009,-18.6009
10462.35449,174.372575,0.018601,18.6009,-18.6009
10462.35449,174.372575,0.018601,18.60092,-18.60092
10462.35449,174.372575,0.018601,18.60092,-18.60092
10462.35449,174.372575,0.018601,18.600939,-18.600939
10462.35449,174.372575,0.018601,18.600939,-18.600939
10462.35449,174.372575,0.018601,18.600959,-18.600959
10462.35449,174.372575,0.018601,18.600959,-18.600959
10462.35449,174.372575,0.018601,18.600998,-18.600998
10462.35449,174.372575,0.018601,18.600998,-18.600998
10462.35449,174.372575,0.018601,18.601058,-18.601058
10462.35449,174.372575,0.018601,18.601058,-18.601058
10462.35449,174.372575,0.018601,18.601073,-18.601073
10462.35449,174.372575,0.018601,18.601073,-18.601073
10462.35547,174.372591,0.018601,18.601088,-18.601088
10462.35547,174.372591,0.018601,18.601088,-18.601088
10462.35547,174.372591,0.018601,18.601092,-18.601092
10462.35547,174.372591,0.018601,18.601092,-18.601092
10462.35547,174.372591,0.018601,18.601097,-18.601097
10462.35547,174.372591,0.018601,18.601097,-18.601097
10462.35547,174.372591,0.018601,18.601103,-18.601103
10462.35547,174.372591,0.018601,18.601103,-18.601103
10462.35547,174.372591,0.018601,18.601108,-18.601108
10462.35547,174.372591,0.018601,18.601108,-18.601108
10462.35547,174.372591,0.018601,18.601118,-18.601118
10462.35547,174.372591,0.018601,18.601118,-18.601118
10462.35547,174.372591,0.018601,18.601129,-18.601129
10462.35547,174.372591,0.018601,18.601129,-18.601129
10462.35547,174.372591,0.018601,18.601147,-18.601147
10462.35547,174.372591,0.018601,18.601147,-18.601147
10462.35547,174.372591,0.018601,18.601166,-18.601166
10462.35547,174.372591,0.018601,18.601166,-18.601166
10462.35547,174.372591,0.018601,18.601185,-18.601185
10462.35547,174.372591,0.018601,18.601185,-18.601185
10462.35547,174.372591,0.018601,18.601213,-18.601213
10462.35547,174.372591,0.018601,18.601213,-18.601213
10462.35547,174.372591,0.018601,18.601241,-18.601241
10462.35547,174.372591,0.018601,18.601241,-18.601241
10462.35547,174.372591,0.018601,18.601267,-18.601267
10462.35547,174.372591,0.018601,18.601267,-18.601267
10462.35645,174.372607,0.018601,18.601274,-18.601274
10462.35645,174.372607,0.018601,18.601274,-18.601274
10462.35645,174.372607,0.018601,18.601285,-18.601285
10462.35645,174.372607,0.018601,18.601285,-18.601285
10462.35645,174.372607,0.018601,18.6013,-18.6013
10462.35645,174.372607,0.018601,18.6013,-18.6013
10462.35645,174.372607,0.018601,18.601306,-18.601306
10462.35645,174.372607,0.018601,18.601306,-18.601306
10462.35645,174.372607,0.018601,18.601315,-18.601315
10462.35645,174.372607,0.018601,18.601315,-18.601315
10462.35645,174.372607,0.018601,18.601323,-18.601323
10462.35645,174.372607,0.018601,18.601323,-18.601323
10462.35645,174.372607,0.018601,18.601332,-18.601332
10462.35645,174.372607,0.018601,18.601332,-18.601332
10462.35645,174.372607,0.018601,18.601345,-18.601345
10462.35645,174.372607,0.018601,18.601345,-18.601345
10462.35645,174.372607,0.018601,18.601364,-18.601364
10462.35645,174.372607,0.018601,18.601364,-18.601364
10462.35645,174.372607,0.018601,18.601391,-18.601391
10462.35645,174.372607,0.018601,18.601391,-18.601391
10462.35645,174.372607,0.018601,18.601436,-18.601436
10462.35645,174.372607,0.018601,18.601436,-18.601436
10462.35645,174.372607,0.018601,18.601445,-18.601445
10462.35645,174.372607,0.018601,18.601445,-18.601445
10462.35645,174.372607,0.018601,18.601457,-18.601457
10462.35645,174.372607,0.018601,18.601457,-18.601457
10462.35742,174.372624,0.018601,18.601468,-18.601468
10462.35742,174.372624,0.018601,18.601468,-18.601468
10462.35742,174.372624,0.018601,18.601472,-18.601472
10462.35742,174.372624,0.018601,18.601472,-18.601472
10462.35742,174.372624,0.018601,18.601477,-18.601477
10462.35742,174.372624,0.018601,18.601477,-18.601477
10462.35742,174.372624,0.018601,18.601481,-18.601481
10462.35742,174.372624,0.018601,18.601481,-18.601481
10462.35742,174.372624,0.018601,18.601485,-18.601485
10462.35742,174.372624,0.018601,18.601485,-18.601485
10462.35742,174.372624,0.018601,18.601486,-18.601486
10462.35742,174.372624,0.018601,18.601486,-18.601486
10462.35742,174.372624,0.018601,18.601488,-18.601488
10462.35742,174.372624,0.018601,18.601488,-18.601488
10462.35742,174.372624,0.018601,18.60149,-18.60149
10462.35742,174.372624,0.018601,18.60149,-18.60149
10462.35742,174.372624,0.018601,18.60149,-18.60149
10462.35742,174.372624,0.018601,18.60149,-18.60149
10462.35742,174.372624,0.018601,18.601492,-18.601492
10462.35742,174.372624,0.018601,18.601492,-18.601492
10462.35742,174.372624,0.018601,18.601494,-18.601494
10462.35742,174.372624,0.018601,18.601494,-18.601494
10462.35742,174.372624,0.018601,18.601496,-18.601496
10462.35742,174.372624,0.018601,18.601496,-18.601496
10462.35742,174.372624,0.018602,18.601501,-18.601501
10462.35742,174.372624,0.018602,18.601501,-18.601501
10462.35742,174.372624,0.018602,18.601505,-18.601505
10462.35742,174.372624,0.018602,18.601505,-18.601505
10462.35742,174.372624,0.018602,18.601511,-18.601511
10462.35742,174.372624,0.018602,18.601511,-18.601511
10462.35742,174.372624,0.018602,18.601516,-18.601516
10462.35742,174.372624,0.018602,18.601516,-18.601516
10462.35742,174.372624,0.018602,18.601522,-18.601522
10462.35742,174.372624,0.018602,18.601522,-18.601522
10462.35742,174.372624,0.018602,18.601533,-18.601533
10462.35742,174.372624,0.018602,18.601533,-18.601533
10462.35742,174.372624,0.018602,18.601548,-18.601548
10462.35742,174.372624,0.018602,18.601548,-18.601548
10462.35742,174.372624,0.018602,18.601574,-18.601574
10462.35742,174.372624,0.018602,18.601574,-18.601574
10462.35742,174.372624,0.018602,18.601598,-18.601598
10462.35742,174.372624,0.018602,18.601598,-18.601598
10462.35742,174.372624,0.018602,18.601622,-18.601622
10462.35742,174.372624,0.018602,18.601622,-18.601622
10462.35742,174.372624,0.018602,18.601632,-18.601632
10462.35742,174.372624,0.018602,18.601632,-18.601632
10462.35742,174.372624,0.018602,18.601635,-18.601635
10462.35742,174.372624,0.018602,18.601635,-18.601635
10462.35742,174.372624,0.018602,18.601639,-18.601639
10462.35742,174.372624,0.018602,18.601639,-18.601639
10462.35742,174.372624,0.018602,18.601643,-18.601643
10462.35742,174.372624,0.018602,18.601643,-18.601643
10462.35742,174.372624,0.018602,18.601649,-18.601649
10462.35742,174.372624,0.018602,18.601649,-18.601649
10462.3584,174.37264,0.018602,18.601656,-18.601656
10462.3584,174.37264,0.018602,18.601656,-18.601656
10462.3584,174.37264,0.018602,18.601671,-18.601671
10462.3584,174.37264,0.018602,18.601671,-18.601671
10462.3584,174.37264,0.018602,18.601695,-18.601695
10462.3584,174.37264,0.018602,18.601695,-18.601695
10462.3584,174.37264,0.018602,18.601717,-18.601717
10462.3584,174.37264,0.018602,18.601717,-18.601717
10462.3584,174.37264,0.018602,18.601723,-18.601723
10462.3584,174.37264,0.018602,18.601723,-18.601723
10462.3584,174.37264,0.018602,18.601732,-18.601732
10462.3584,174.37264,0.018602,18.601732,-18.601732
10462.3584,174.37264,0.018602,18.601745,-18.601745
10462.3584,174.37264,0.018602,18.601745,-18.601745
10462.3584,174.37264,0.018602,18.601764,-18.601764
10462.3584,174.37264,0.018602,18.601764,-18.601764
10462.3584,174.37264,0.018602,18.601784,-18.601784
10462.3584,174.37264,0.018602,18.601784,-18.601784
10462.3584,174.37264,0.018602,18.601803,-18.601803
10462.3584,174.37264,0.018602,18.601803,-18.601803
10462.3584,174.37264,0.018602,18.601822,-18.601822
10462.3584,174.37264,0.018602,18.601822,-18.601822
10462.3584,174.37264,0.018602,18.601827,-18.601827
10462.3584,174.37264,0.018602,18.601827,-18.601827
10462.3584,174.37264,0.018602,18.601829,-18.601829
10462.3584,174.37264,0.018602,18.601829,-18.601829
10462.35938,174.372656,0.018602,18.601833,-18.601833
10462.35938,174.372656,0.018602,18.601833,-18.601833
10462.35938,174.372656,0.018602,18.601835,-18.601835
10462.35938,174.372656,0.018602,18.601835,-18.601835
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601837,-18.601837
10462.35938,174.372656,0.018602,18.601838,-18.601838
10462.35938,174.372656,0.018602,18.601838,-18.601838
10462.35938,174.372656,0.018602,18.601838,-18.601838
10462.35938,174.372656,0.018602,18.601838,-18.601838
10462.35938,174.372656,0.018602,18.60184,-18.60184
10462.35938,174.372656,0.018602,18.60184,-18.60184
10462.35938,174.372656,0.018602,18.601842,-18.601842
10462.35938,174.372656,0.018602,18.601842,-18.601842
10462.35938,174.372656,0.018602,18.601842,-18.601842
10462.35938,174.372656,0.018602,18.601842,-18.601842
10462.35938,174.372656,0.018602,18.601844,-18.601844
10462.35938,174.372656,0.018602,18.601844,-18.601844
10462.35938,174.372656,0.018602,18.601846,-18.601846
10462.35938,174.372656,0.018602,18.601846,-18.601846
10462.35938,174.372656,0.018602,18.601848,-18.601848
10462.35938,174.372656,0.018602,18.601848,-18.601848
10462.35938,174.372656,0.018602,18.601855,-18.601855
10462.35938,174.372656,0.018602,18.601855,-18.601855
10462.35938,174.372656,0.018602,18.601868,-18.601868
10462.35938,174.372656,0.018602,18.601868,-18.601868
10462.35938,174.372656,0.018602,18.601881,-18.601881
10462.35938,174.372656,0.018602,18.601881,-18.601881
10462.35938,174.372656,0.018602,18.601894,-18.601894
10462.35938,174.372656,0.018602,18.601894,-18.601894
10462.35938,174.372656,0.018602,18.601907,-18.601907
10462.35938,174.372656,0.018602,18.601907,-18.601907
10462.35938,174.372656,0.018602,18.60192,-18.60192
10462.35938,174.372656,0.018602,18.60192,-18.60192
10462.35938,174.372656,0.018602,18.601939,-18.601939
10462.35938,174.372656,0.018602,18.601939,-18.601939
10462.35938,174.372656,0.018602,18.601969,-18.601969
10462.35938,174.372656,0.018602,18.601969,-18.601969
10462.35938,174.372656,0.018602,18.60198,-18.60198
10462.35938,174.372656,0.018602,18.60198,-18.60198
10462.35938,174.372656,0.018602,18.602002,-18.602002
10462.35938,174.372656,0.018602,18.602002,-18.602002
10462.36035,174.372673,0.018602,18.60201,-18.60201
10462.36035,174.372673,0.018602,18.60201,-18.60201
10462.36035,174.372673,0.018602,18.602012,-18.602012
10462.36035,174.372673,0.018602,18.602012,-18.602012
10462.36035,174.372673,0.018602,18.602014,-18.602014
10462.36035,174.372673,0.018602,18.602014,-18.602014
10462.36035,174.372673,0.018602,18.602014,-18.602014
10462.36035,174.372673,0.018602,18.602014,-18.602014
10462.36035,174.372673,0.018602,18.602015,-18.602015
10462.36035,174.372673,0.018602,18.602015,-18.602015
10462.36035,174.372673,0.018602,18.602017,-18.602017
10462.36035,174.372673,0.018602,18.602017,-18.602017
10462.36035,174.372673,0.018602,18.602021,-18.602021
10462.36035,174.372673,0.018602,18.602021,-18.602021
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602023,-18.602023
10462.36035,174.372673,0.018602,18.602025,-18.602025
10462.36035,174.372673,0.018602,18.602025,-18.602025
10462.36035,174.372673,0.018602,18.602025,-18.602025
10462.36035,174.372673,0.018602,18.602025,-18.602025
10462.36035,174.372673,0.018602,18.602028,-18.602028
10462.36035,174.372673,0.018602,18.602028,-18.602028
10462.36035,174.372673,0.018602,18.602032,-18.602032
10462.36035,174.372673,0.018602,18.602032,-18.602032
10462.36035,174.372673,0.018602,18.602042,-18.602042
10462.36035,174.372673,0.018602,18.602042,-18.602042
10462.36035,174.372673,0.018602,18.602056,-18.602056
10462.36035,174.372673,0.018602,18.602056,-18.602056
10462.36035,174.372673,0.018602,18.602069,-18.602069
10462.36035,174.372673,0.018602,18.602069,-18.602069
10462.36035,174.372673,0.018602,18.602084,-18.602084
10462.36035,174.372673,0.018602,18.602084,-18.602084
10462.36035,174.372673,0.018602,18.602105,-18.602105
10462.36035,174.372673,0.018602,18.602105,-18.602105
10462.36035,174.372673,0.018602,18.602137,-18.602137
10462.36035,174.372673,0.018602,18.602137,-18.602137
10462.36133,174.372689,0.018602,18.602185,-18.602185
10462.36133,174.372689,0.018602,18.602185,-18.602185
10462.36133,174.372689,0.018602,18.602187,-18.602187
10462.36133,174.372689,0.018602,18.602187,-18.602187
10462.36133,174.372689,0.018602,18.602191,-18.602191
10462.36133,174.372689,0.018602,18.602191,-18.602191
10462.36133,174.372689,0.018602,18.602191,-18.602191
10462.36133,174.372689,0.018602,18.602191,-18.602191
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602192,-18.602192
10462.36133,174.372689,0.018602,18.602194,-18.602194
10462.36133,174.372689,0.018602,18.602194,-18.602194
10462.36133,174.372689,0.018602,18.602194,-18.602194
10462.36133,174.372689,0.018602,18.602194,-18.602194
10462.36133,174.372689,0.018602,18.602196,-18.602196
10462.36133,174.372689,0.018602,18.602196,-18.602196
10462.36133,174.372689,0.018602,18.602196,-18.602196
10462.36133,174.372689,0.018602,18.602196,-18.602196
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.602198,-18.602198
10462.36133,174.372689,0.018602,18.6022,-18.6022
10462.36133,174.372689,0.018602,18.6022,-18.6022
10462.36133,174.372689,0.018602,18.6022,-18.6022
10462.36133,174.372689,0.018602,18.6022,-18.6022
10462.36133,174.372689,0.018602,18.602202,-18.602202
10462.36133,174.372689,0.018602,18.602202,-18.602202
10462.36133,174.372689,0.018602,18.602205,-18.602205
10462.36133,174.372689,0.018602,18.602205,-18.602205
10462.36133,174.372689,0.018602,18.602209,-18.602209
10462.36133,174.372689,0.018602,18.602209,-18.602209
10462.36133,174.372689,0.018602,18.602217,-18.602217
10462.36133,174.372689,0.018602,18.602217,-18.602217
10462.36133,174.372689,0.018602,18.602226,-18.602226
10462.36133,174.372689,0.018602,18.602226,-18.602226
10462.36133,174.372689,0.018602,18.602239,-18.602239
10462.36133,174.372689,0.018602,18.602239,-18.602239
10462.36133,174.372689,0.018602,18.602254,-18.602254
10462.36133,174.372689,0.018602,18.602254,-18.602254
10462.36133,174.372689,0.018602,18.602269,-18.602269
10462.36133,174.372689,0.018602,18.602269,-18.602269
10462.36133,174.372689,0.018602,18.602282,-18.602282
10462.36133,174.372689,0.018602,18.602282,-18.602282
10462.36133,174.372689,0.018602,18.602297,-18.602297
10462.36133,174.372689,0.018602,18.602297,-18.602297
10462.36231,174.372705,0.018602,18.602317,-18.602317
10462.36231,174.372705,0.018602,18.602317,-18.602317
10462.36231,174.372705,0.018602,18.60234,-18.60234
10462.36231,174.372705,0.018602,18.60234,-18.60234
10462.36231,174.372705,0.018602,18.602345,-18.602345
10462.36231,174.372705,0.018602,18.602345,-18.602345
10462.36231,174.372705,0.018602,18.602349,-18.602349
10462.36231,174.372705,0.018602,18.602349,-18.602349
10462.36231,174.372705,0.018602,18.602358,-18.602358
10462.36231,174.372705,0.018602,18.602358,-18.602358
10462.36231,174.372705,0.018602,18.602362,-18.602362
10462.36231,174.372705,0.018602,18.602362,-18.602362
10462.36231,174.372705,0.018602,18.602367,-18.602367
10462.36231,174.372705,0.018602,18.602367,-18.602367
10462.36231,174.372705,0.018602,18.602377,-18.602377
10462.36231,174.372705,0.018602,18.602377,-18.602377
10462.36231,174.372705,0.018602,18.602384,-18.602384
10462.36231,174.372705,0.018602,18.602384,-18.602384
10462.36231,174.372705,0.018602,18.602394,-18.602394
10462.36231,174.372705,0.018602,18.602394,-18.602394
10462.36231,174.372705,0.018602,18.602403,-18.602403
10462.36231,174.372705,0.018602,18.602403,-18.602403
10462.36231,174.372705,0.018602,18.602412,-18.602412
10462.36231,174.372705,0.018602,18.602412,-18.602412
10462.36231,174.372705,0.018602,18.602425,-18.602425
10462.36231,174.372705,0.018602,18.602425,-18.602425
10462.36231,174.372705,0.018602,18.602444,-18.602444
10462.36231,174.372705,0.018602,18.602444,-18.602444
10462.36328,174.372721,0.018602,18.602464,-18.602464
10462.36328,174.372721,0.018602,18.602464,-18.602464
10462.36328,174.372721,0.018602,18.602483,-18.602483
10462.36328,174.372721,0.018602,18.602483,-18.602483
10462.36328,174.372721,0.018603,18.602513,-18.602513
10462.36328,174.372721,0.018603,18.602513,-18.602513
10462.36328,174.372721,0.018603,18.602557,-18.602557
10462.36328,174.372721,0.018603,18.602557,-18.602557
10462.36328,174.372721,0.018603,18.6026,-18.6026
10462.36328,174.372721,0.018603,18.6026,-18.6026
10462.36426,174.372738,0.018603,18.602645,-18.602645
10462.36426,174.372738,0.018603,18.602645,-18.602645
10462.36426,174.372738,0.018603,18.602688,-18.602688
10462.36426,174.372738,0.018603,18.602688,-18.602688
10462.36426,174.372738,0.018603,18.602733,-18.602733
10462.36426,174.372738,0.018603,18.602733,-18.602733
10462.36523,174.372754,0.018603,18.602775,-18.602775
10462.36523,174.372754,0.018603,18.602775,-18.602775
10462.36523,174.372754,0.018603,18.60282,-18.60282
10462.36523,174.372754,0.018603,18.60282,-18.60282
10462.36523,174.372754,0.018603,18.602831,-18.602831
10462.36523,174.372754,0.018603,18.602831,-18.602831
10462.36523,174.372754,0.018603,18.602842,-18.602842
10462.36523,174.372754,0.018603,18.602842,-18.602842
10462.36523,174.372754,0.018603,18.602857,-18.602857
10462.36523,174.372754,0.018603,18.602857,-18.602857
10462.36523,174.372754,0.018603,18.602874,-18.602874
10462.36523,174.372754,0.018603,18.602874,-18.602874
10462.36523,174.372754,0.018603,18.602876,-18.602876
10462.36523,174.372754,0.018603,18.602876,-18.602876
10462.36523,174.372754,0.018603,18.602878,-18.602878
10462.36523,174.372754,0.018603,18.602878,-18.602878
10462.36523,174.372754,0.018603,18.60288,-18.60288
10462.36523,174.372754,0.018603,18.60288,-18.60288
10462.36523,174.372754,0.018603,18.602882,-18.602882
10462.36523,174.372754,0.018603,18.602882,-18.602882
10462.36523,174.372754,0.018603,18.602883,-18.602883
10462.36523,174.372754,0.018603,18.602883,-18.602883
10462.36523,174.372754,0.018603,18.602885,-18.602885
10462.36523,174.372754,0.018603,18.602885,-18.602885
10462.36523,174.372754,0.018603,18.602893,-18.602893
10462.36523,174.372754,0.018603,18.602893,-18.602893
10462.36621,174.37277,0.018603,18.602902,-18.602902
10462.36621,174.37277,0.018603,18.602902,-18.602902
10462.36621,174.37277,0.018603,18.602915,-18.602915
10462.36621,174.37277,0.018603,18.602915,-18.602915
10462.36621,174.37277,0.018603,18.602941,-18.602941
10462.36621,174.37277,0.018603,18.602941,-18.602941
10462.36621,174.37277,0.018603,18.602969,-18.602969
10462.36621,174.37277,0.018603,18.602969,-18.602969
10462.36621,174.37277,0.018603,18.602995,-18.602995
10462.36621,174.37277,0.018603,18.602995,-18.602995
10462.36621,174.37277,0.018603,18.603021,-18.603021
10462.36621,174.37277,0.018603,18.603021,-18.603021
10462.36621,174.37277,0.018603,18.603029,-18.603029
10462.36621,174.37277,0.018603,18.603029,-18.603029
10462.36719,174.372786,0.018603,18.603038,-18.603038
10462.36719,174.372786,0.018603,18.603038,-18.603038
10462.36719,174.372786,0.018603,18.603042,-18.603042
10462.36719,174.372786,0.018603,18.603042,-18.603042
10462.36719,174.372786,0.018603,18.603044,-18.603044
10462.36719,174.372786,0.018603,18.603044,-18.603044
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603045,-18.603045
10462.36719,174.372786,0.018603,18.603047,-18.603047
10462.36719,174.372786,0.018603,18.603047,-18.603047
10462.36719,174.372786,0.018603,18.603047,-18.603047
10462.36719,174.372786,0.018603,18.603047,-18.603047
10462.36719,174.372786,0.018603,18.603047,-18.603047
10462.36719,174.372786,0.018603,18.603047,-18.603047
10462.36719,174.372786,0.018603,18.603049,-18.603049
10462.36719,174.372786,0.018603,18.603049,-18.603049
10462.36719,174.372786,0.018603,18.603049,-18.603049
10462.36719,174.372786,0.018603,18.603049,-18.603049
10462.36719,174.372786,0.018603,18.603053,-18.603053
10462.36719,174.372786,0.018603,18.603053,-18.603053
10462.36719,174.372786,0.018603,18.603055,-18.603055
10462.36719,174.372786,0.018603,18.603055,-18.603055
10462.36719,174.372786,0.018603,18.60306,-18.60306
10462.36719,174.372786,0.018603,18.60306,-18.60306
10462.36719,174.372786,0.018603,18.603062,-18.603062
10462.36719,174.372786,0.018603,18.603062,-18.603062
10462.36719,174.372786,0.018603,18.603064,-18.603064
10462.36719,174.372786,0.018603,18.603064,-18.603064
10462.36719,174.372786,0.018603,18.603066,-18.603066
10462.36719,174.372786,0.018603,18.603066,-18.603066
10462.36719,174.372786,0.018603,18.60307,-18.60307
10462.36719,174.372786,0.018603,18.60307,-18.60307
10462.36719,174.372786,0.018603,18.603075,-18.603075
10462.36719,174.372786,0.018603,18.603075,-18.603075
10462.36719,174.372786,0.018603,18.603083,-18.603083
10462.36719,174.372786,0.018603,18.603083,-18.603083
10462.36719,174.372786,0.018603,18.603096,-18.603096
10462.36719,174.372786,0.018603,18.603096,-18.603096
10462.36719,174.372786,0.018603,18.603101,-18.603101
10462.36719,174.372786,0.018603,18.603101,-18.603101
10462.36719,174.372786,0.018603,18.603111,-18.603111
10462.36719,174.372786,0.018603,18.603111,-18.603111
10462.36719,174.372786,0.018603,18.603124,-18.603124
10462.36719,174.372786,0.018603,18.603124,-18.603124
10462.36719,174.372786,0.018603,18.603127,-18.603127
10462.36719,174.372786,0.018603,18.603127,-18.603127
10462.36719,174.372786,0.018603,18.603131,-18.603131
10462.36719,174.372786,0.018603,18.603131,-18.603131
10462.36719,174.372786,0.018603,18.603135,-18.603135
10462.36719,174.372786,0.018603,18.603135,-18.603135
10462.36719,174.372786,0.018603,18.603142,-18.603142
10462.36719,174.372786,0.018603,18.603142,-18.603142
10462.36719,174.372786,0.018603,18.603155,-18.603155
10462.36719,174.372786,0.018603,18.603155,-18.603155
10462.36719,174.372786,0.018603,18.603159,-18.603159
10462.36719,174.372786,0.018603,18.603159,-18.603159
10462.36719,174.372786,0.018603,18.603165,-18.603165
