Time in Seconds,Time in Minutes,Displacement in m,Displacement in mm
10454.517578,174.241960,0.016551,-16.550777
10454.517578,174.241960,0.016551,-16.550811
10454.517578,174.241960,0.016551,-16.550811
10454.517578,174.241960,0.016551,-16.550845
10454.517578,174.241960,0.016551,-16.550845
10454.517578,174.241960,0.016551,-16.550878
10454.517578,174.241960,0.016551,-16.550878
10454.517578,174.241960,0.016551,-16.550912
10454.517578,174.241960,0.016551,-16.550912
10454.517578,174.241960,0.016551,-16.550925
10454.517578,174.241960,0.016551,-16.550925
10454.517578,174.241960,0.016551,-16.550949
10454.517578,174.241960,0.016551,-16.550949
10454.517578,174.241960,0.016551,-16.550973
10454.517578,174.241960,0.016551,-16.550973
10454.517578,174.241960,0.016551,-16.550997
10454.517578,174.241960,0.016551,-16.550997
10454.518555,174.241976,0.016551,-16.551023
10454.518555,174.241976,0.016551,-16.551023
10454.518555,174.241976,0.016551,-16.551048
10454.518555,174.241976,0.016551,-16.551048
10454.518555,174.241976,0.016551,-16.551085
10454.518555,174.241976,0.016551,-16.551085
10454.518555,174.241976,0.016551,-16.551122
10454.518555,174.241976,0.016551,-16.551122
10454.518555,174.241976,0.016551,-16.551157
10454.518555,174.241976,0.016551,-16.551157
10454.518555,174.241976,0.016551,-16.551195
10454.518555,174.241976,0.016551,-16.551195
10454.518555,174.241976,0.016551,-16.551198
10454.518555,174.241976,0.016551,-16.551198
10454.518555,174.241976,0.016551,-16.551204
10454.518555,174.241976,0.016551,-16.551204
10454.518555,174.241976,0.016551,-16.551211
10454.518555,174.241976,0.016551,-16.551211
10454.518555,174.241976,0.016551,-16.551223
10454.518555,174.241976,0.016551,-16.551223
10454.519531,174.241992,0.016551,-16.551239
10454.519531,174.241992,0.016551,-16.551239
10454.519531,174.241992,0.016551,-16.551265
10454.519531,174.241992,0.016551,-16.551265
10454.519531,174.241992,0.016551,-16.551305
10454.519531,174.241992,0.016551,-16.551305
10454.519531,174.241992,0.016551,-16.551362
10454.519531,174.241992,0.016551,-16.551362
10454.520508,174.242008,0.016551,-16.551450
10454.520508,174.242008,0.016551,-16.551450
10454.520508,174.242008,0.016551,-16.551493
10454.520508,174.242008,0.016551,-16.551493
10454.520508,174.242008,0.016552,-16.551504
10454.520508,174.242008,0.016552,-16.551504
10454.520508,174.242008,0.016552,-16.551513
10454.520508,174.242008,0.016552,-16.551513
10454.520508,174.242008,0.016552,-16.551530
10454.520508,174.242008,0.016552,-16.551530
10454.520508,174.242008,0.016552,-16.551554
10454.520508,174.242008,0.016552,-16.551554
10454.520508,174.242008,0.016552,-16.551591
10454.520508,174.242008,0.016552,-16.551591
10454.520508,174.242008,0.016552,-16.551645
10454.520508,174.242008,0.016552,-16.551645
10454.521484,174.242025,0.016552,-16.551666
10454.521484,174.242025,0.016552,-16.551666
10454.521484,174.242025,0.016552,-16.551673
10454.521484,174.242025,0.016552,-16.551673
10454.521484,174.242025,0.016552,-16.551685
10454.521484,174.242025,0.016552,-16.551685
10454.521484,174.242025,0.016552,-16.551701
10454.521484,174.242025,0.016552,-16.551701
10454.521484,174.242025,0.016552,-16.551727
10454.521484,174.242025,0.016552,-16.551727
10454.521484,174.242025,0.016552,-16.551752
10454.521484,174.242025,0.016552,-16.551752
10454.521484,174.242025,0.016552,-16.551759
10454.521484,174.242025,0.016552,-16.551759
10454.521484,174.242025,0.016552,-16.551765
10454.521484,174.242025,0.016552,-16.551765
10454.521484,174.242025,0.016552,-16.551772
10454.521484,174.242025,0.016552,-16.551772
10454.521484,174.242025,0.016552,-16.551781
10454.521484,174.242025,0.016552,-16.551781
10454.521484,174.242025,0.016552,-16.551794
10454.521484,174.242025,0.016552,-16.551794
10454.521484,174.242025,0.016552,-16.551817
10454.521484,174.242025,0.016552,-16.551817
10454.521484,174.242025,0.016552,-16.551849
10454.521484,174.242025,0.016552,-16.551849
10454.522461,174.242041,0.016552,-16.551880
10454.522461,174.242041,0.016552,-16.551880
10454.522461,174.242041,0.016552,-16.551912
10454.522461,174.242041,0.016552,-16.551912
10454.522461,174.242041,0.016552,-16.551943
10454.522461,174.242041,0.016552,-16.551943
10454.522461,174.242041,0.016552,-16.551990
10454.522461,174.242041,0.016552,-16.551990
10454.522461,174.242041,0.016552,-16.552037
10454.522461,174.242041,0.016552,-16.552037
10454.522461,174.242041,0.016552,-16.552085
10454.522461,174.242041,0.016552,-16.552085
10454.523438,174.242057,0.016552,-16.552156
10454.523438,174.242057,0.016552,-16.552156
10454.523438,174.242057,0.016552,-16.552227
10454.523438,174.242057,0.016552,-16.552227
10454.524414,174.242074,0.016552,-16.552297
10454.524414,174.242074,0.016552,-16.552297
10454.524414,174.242074,0.016552,-16.552368
10454.524414,174.242074,0.016552,-16.552368
10454.524414,174.242074,0.016552,-16.552439
10454.524414,174.242074,0.016552,-16.552439
10454.524414,174.242074,0.016552,-16.552456
10454.524414,174.242074,0.016552,-16.552456
10454.524414,174.242074,0.016552,-16.552482
10454.524414,174.242074,0.016552,-16.552482
10454.525391,174.242090,0.016553,-16.552521
10454.525391,174.242090,0.016553,-16.552521
10454.525391,174.242090,0.016553,-16.552581
10454.525391,174.242090,0.016553,-16.552581
10454.525391,174.242090,0.016553,-16.552603
10454.525391,174.242090,0.016553,-16.552603
10454.525391,174.242090,0.016553,-16.552636
10454.525391,174.242090,0.016553,-16.552636
10454.525391,174.242090,0.016553,-16.552685
10454.525391,174.242090,0.016553,-16.552685
10454.525391,174.242090,0.016553,-16.552687
10454.525391,174.242090,0.016553,-16.552687
10454.525391,174.242090,0.016553,-16.552689
10454.525391,174.242090,0.016553,-16.552689
10454.525391,174.242090,0.016553,-16.552692
10454.525391,174.242090,0.016553,-16.552692
10454.525391,174.242090,0.016553,-16.552694
10454.525391,174.242090,0.016553,-16.552694
10454.525391,174.242090,0.016553,-16.552698
10454.525391,174.242090,0.016553,-16.552698
10454.525391,174.242090,0.016553,-16.552702
10454.525391,174.242090,0.016553,-16.552702
10454.526367,174.242106,0.016553,-16.552711
10454.526367,174.242106,0.016553,-16.552711
10454.526367,174.242106,0.016553,-16.552722
10454.526367,174.242106,0.016553,-16.552722
10454.526367,174.242106,0.016553,-16.552739
10454.526367,174.242106,0.016553,-16.552739
10454.526367,174.242106,0.016553,-16.552756
10454.526367,174.242106,0.016553,-16.552756
10454.526367,174.242106,0.016553,-16.552774
10454.526367,174.242106,0.016553,-16.552774
10454.526367,174.242106,0.016553,-16.552791
10454.526367,174.242106,0.016553,-16.552791
10454.526367,174.242106,0.016553,-16.552817
10454.526367,174.242106,0.016553,-16.552817
10454.526367,174.242106,0.016553,-16.552819
10454.526367,174.242106,0.016553,-16.552819
10454.526367,174.242106,0.016553,-16.552825
10454.526367,174.242106,0.016553,-16.552825
10454.526367,174.242106,0.016553,-16.552834
10454.526367,174.242106,0.016553,-16.552834
10454.526367,174.242106,0.016553,-16.552838
10454.526367,174.242106,0.016553,-16.552838
10454.526367,174.242106,0.016553,-16.552845
10454.526367,174.242106,0.016553,-16.552845
10454.526367,174.242106,0.016553,-16.552854
10454.526367,174.242106,0.016553,-16.552854
10454.526367,174.242106,0.016553,-16.552866
10454.526367,174.242106,0.016553,-16.552866
10454.526367,174.242106,0.016553,-16.552877
10454.526367,174.242106,0.016553,-16.552877
10454.526367,174.242106,0.016553,-16.552893
10454.526367,174.242106,0.016553,-16.552893
10454.527344,174.242122,0.016553,-16.552918
10454.527344,174.242122,0.016553,-16.552918
10454.527344,174.242122,0.016553,-16.552925
10454.527344,174.242122,0.016553,-16.552925
10454.527344,174.242122,0.016553,-16.552940
10454.527344,174.242122,0.016553,-16.552940
10454.527344,174.242122,0.016553,-16.552961
10454.527344,174.242122,0.016553,-16.552961
10454.527344,174.242122,0.016553,-16.552979
10454.527344,174.242122,0.016553,-16.552979
10454.527344,174.242122,0.016553,-16.553000
10454.527344,174.242122,0.016553,-16.553000
10454.527344,174.242122,0.016553,-16.553029
10454.527344,174.242122,0.016553,-16.553029
10454.527344,174.242122,0.016553,-16.553041
10454.527344,174.242122,0.016553,-16.553041
10454.527344,174.242122,0.016553,-16.553057
10454.527344,174.242122,0.016553,-16.553057
10454.527344,174.242122,0.016553,-16.553076
10454.527344,174.242122,0.016553,-16.553076
10454.527344,174.242122,0.016553,-16.553080
10454.527344,174.242122,0.016553,-16.553080
10454.527344,174.242122,0.016553,-16.553087
10454.527344,174.242122,0.016553,-16.553087
10454.527344,174.242122,0.016553,-16.553100
10454.527344,174.242122,0.016553,-16.553100
10454.528320,174.242139,0.016553,-16.553119
10454.528320,174.242139,0.016553,-16.553119
10454.528320,174.242139,0.016553,-16.553147
10454.528320,174.242139,0.016553,-16.553147
10454.528320,174.242139,0.016553,-16.553175
10454.528320,174.242139,0.016553,-16.553175
10454.528320,174.242139,0.016553,-16.553203
10454.528320,174.242139,0.016553,-16.553203
10454.528320,174.242139,0.016553,-16.553232
10454.528320,174.242139,0.016553,-16.553232
10454.528320,174.242139,0.016553,-16.553242
10454.528320,174.242139,0.016553,-16.553242
10454.528320,174.242139,0.016553,-16.553259
10454.528320,174.242139,0.016553,-16.553259
10454.528320,174.242139,0.016553,-16.553281
10454.528320,174.242139,0.016553,-16.553281
10454.528320,174.242139,0.016553,-16.553290
10454.528320,174.242139,0.016553,-16.553290
10454.529297,174.242155,0.016553,-16.553300
10454.529297,174.242155,0.016553,-16.553300
10454.529297,174.242155,0.016553,-16.553307
10454.529297,174.242155,0.016553,-16.553307
10454.529297,174.242155,0.016553,-16.553320
10454.529297,174.242155,0.016553,-16.553320
10454.529297,174.242155,0.016553,-16.553333
10454.529297,174.242155,0.016553,-16.553333
10454.529297,174.242155,0.016553,-16.553348
10454.529297,174.242155,0.016553,-16.553348
10454.529297,174.242155,0.016553,-16.553367
10454.529297,174.242155,0.016553,-16.553367
10454.529297,174.242155,0.016553,-16.553374
10454.529297,174.242155,0.016553,-16.553374
10454.529297,174.242155,0.016553,-16.553385
10454.529297,174.242155,0.016553,-16.553385
10454.529297,174.242155,0.016553,-16.553396
10454.529297,174.242155,0.016553,-16.553396
10454.529297,174.242155,0.016553,-16.553398
10454.529297,174.242155,0.016553,-16.553398
10454.529297,174.242155,0.016553,-16.553404
10454.529297,174.242155,0.016553,-16.553404
10454.529297,174.242155,0.016553,-16.553415
10454.529297,174.242155,0.016553,-16.553415
10454.529297,174.242155,0.016553,-16.553419
10454.529297,174.242155,0.016553,-16.553419
10454.529297,174.242155,0.016553,-16.553426
10454.529297,174.242155,0.016553,-16.553426
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553428
10454.529297,174.242155,0.016553,-16.553430
10454.529297,174.242155,0.016553,-16.553430
10454.529297,174.242155,0.016553,-16.553430
10454.529297,174.242155,0.016553,-16.553430
10454.529297,174.242155,0.016553,-16.553430
10454.529297,174.242155,0.016553,-16.553430
10454.529297,174.242155,0.016553,-16.553430
10454.529297,174.242155,0.016553,-16.553430
10454.529297,174.242155,0.016553,-16.553432
10454.529297,174.242155,0.016553,-16.553432
10454.529297,174.242155,0.016553,-16.553435
10454.529297,174.242155,0.016553,-16.553435
10454.529297,174.242155,0.016553,-16.553445
10454.529297,174.242155,0.016553,-16.553445
10454.529297,174.242155,0.016553,-16.553447
10454.529297,174.242155,0.016553,-16.553447
10454.529297,174.242155,0.016553,-16.553452
10454.529297,174.242155,0.016553,-16.553452
10454.529297,174.242155,0.016553,-16.553462
10454.529297,174.242155,0.016553,-16.553462
10454.529297,174.242155,0.016553,-16.553473
10454.529297,174.242155,0.016553,-16.553473
10454.530273,174.242171,0.016553,-16.553486
10454.530273,174.242171,0.016553,-16.553486
10454.530273,174.242171,0.016553,-16.553499
10454.530273,174.242171,0.016553,-16.553499
10454.530273,174.242171,0.016554,-16.553512
10454.530273,174.242171,0.016554,-16.553512
10454.530273,174.242171,0.016554,-16.553523
10454.530273,174.242171,0.016554,-16.553523
10454.530273,174.242171,0.016554,-16.553542
10454.530273,174.242171,0.016554,-16.553542
10454.530273,174.242171,0.016554,-16.553560
10454.530273,174.242171,0.016554,-16.553560
10454.530273,174.242171,0.016554,-16.553579
10454.530273,174.242171,0.016554,-16.553579
10454.530273,174.242171,0.016554,-16.553607
10454.530273,174.242171,0.016554,-16.553607
10454.530273,174.242171,0.016554,-16.553635
10454.530273,174.242171,0.016554,-16.553635
10454.531250,174.242188,0.016554,-16.553663
10454.531250,174.242188,0.016554,-16.553663
10454.531250,174.242188,0.016554,-16.553691
10454.531250,174.242188,0.016554,-16.553691
10454.531250,174.242188,0.016554,-16.553719
10454.531250,174.242188,0.016554,-16.553719
10454.531250,174.242188,0.016554,-16.553747
10454.531250,174.242188,0.016554,-16.553747
10454.531250,174.242188,0.016554,-16.553789
10454.531250,174.242188,0.016554,-16.553789
10454.531250,174.242188,0.016554,-16.553804
10454.531250,174.242188,0.016554,-16.553804
10454.531250,174.242188,0.016554,-16.553810
10454.531250,174.242188,0.016554,-16.553810
10454.531250,174.242188,0.016554,-16.553819
10454.531250,174.242188,0.016554,-16.553819
10454.532227,174.242204,0.016554,-16.553832
10454.532227,174.242204,0.016554,-16.553832
10454.532227,174.242204,0.016554,-16.553851
10454.532227,174.242204,0.016554,-16.553851
10454.532227,174.242204,0.016554,-16.553858
10454.532227,174.242204,0.016554,-16.553858
10454.532227,174.242204,0.016554,-16.553869
10454.532227,174.242204,0.016554,-16.553869
10454.532227,174.242204,0.016554,-16.553873
10454.532227,174.242204,0.016554,-16.553873
10454.532227,174.242204,0.016554,-16.553883
10454.532227,174.242204,0.016554,-16.553883
10454.532227,174.242204,0.016554,-16.553886
10454.532227,174.242204,0.016554,-16.553886
10454.532227,174.242204,0.016554,-16.553892
10454.532227,174.242204,0.016554,-16.553892
10454.532227,174.242204,0.016554,-16.553894
10454.532227,174.242204,0.016554,-16.553894
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553896
10454.532227,174.242204,0.016554,-16.553897
10454.532227,174.242204,0.016554,-16.553897
10454.532227,174.242204,0.016554,-16.553897
10454.532227,174.242204,0.016554,-16.553897
10454.532227,174.242204,0.016554,-16.553897
10454.532227,174.242204,0.016554,-16.553897
10454.532227,174.242204,0.016554,-16.553899
10454.532227,174.242204,0.016554,-16.553899
10454.532227,174.242204,0.016554,-16.553901
10454.532227,174.242204,0.016554,-16.553901
10454.532227,174.242204,0.016554,-16.553905
10454.532227,174.242204,0.016554,-16.553905
10454.532227,174.242204,0.016554,-16.553909
10454.532227,174.242204,0.016554,-16.553909
10454.532227,174.242204,0.016554,-16.553912
10454.532227,174.242204,0.016554,-16.553912
10454.532227,174.242204,0.016554,-16.553916
10454.532227,174.242204,0.016554,-16.553916
10454.532227,174.242204,0.016554,-16.553923
10454.532227,174.242204,0.016554,-16.553923
10454.532227,174.242204,0.016554,-16.553929
10454.532227,174.242204,0.016554,-16.553929
10454.532227,174.242204,0.016554,-16.553935
10454.532227,174.242204,0.016554,-16.553935
10454.532227,174.242204,0.016554,-16.553944
10454.532227,174.242204,0.016554,-16.553944
10454.532227,174.242204,0.016554,-16.553950
10454.532227,174.242204,0.016554,-16.553950
10454.532227,174.242204,0.016554,-16.553951
10454.532227,174.242204,0.016554,-16.553951
10454.532227,174.242204,0.016554,-16.553953
10454.532227,174.242204,0.016554,-16.553953
10454.532227,174.242204,0.016554,-16.553955
10454.532227,174.242204,0.016554,-16.553955
10454.532227,174.242204,0.016554,-16.553955
10454.532227,174.242204,0.016554,-16.553955
10454.532227,174.242204,0.016554,-16.553957
10454.532227,174.242204,0.016554,-16.553957
10454.532227,174.242204,0.016554,-16.553957
10454.532227,174.242204,0.016554,-16.553957
10454.532227,174.242204,0.016554,-16.553959
10454.532227,174.242204,0.016554,-16.553959
10454.532227,174.242204,0.016554,-16.553959
10454.532227,174.242204,0.016554,-16.553959
10454.532227,174.242204,0.016554,-16.553963
10454.532227,174.242204,0.016554,-16.553963
10454.532227,174.242204,0.016554,-16.553964
10454.532227,174.242204,0.016554,-16.553964
10454.532227,174.242204,0.016554,-16.553970
10454.532227,174.242204,0.016554,-16.553970
10454.532227,174.242204,0.016554,-16.553978
10454.532227,174.242204,0.016554,-16.553978
10454.532227,174.242204,0.016554,-16.553985
10454.532227,174.242204,0.016554,-16.553985
10454.532227,174.242204,0.016554,-16.553992
10454.532227,174.242204,0.016554,-16.553992
10454.533203,174.242220,0.016554,-16.554004
10454.533203,174.242220,0.016554,-16.554004
10454.533203,174.242220,0.016554,-16.554018
10454.533203,174.242220,0.016554,-16.554018
10454.533203,174.242220,0.016554,-16.554045
10454.533203,174.242220,0.016554,-16.554045
10454.533203,174.242220,0.016554,-16.554069
10454.533203,174.242220,0.016554,-16.554069
10454.533203,174.242220,0.016554,-16.554093
10454.533203,174.242220,0.016554,-16.554093
10454.533203,174.242220,0.016554,-16.554130
10454.533203,174.242220,0.016554,-16.554130
10454.533203,174.242220,0.016554,-16.554143
10454.533203,174.242220,0.016554,-16.554143
10454.534180,174.242236,0.016554,-16.554164
10454.534180,174.242236,0.016554,-16.554164
10454.534180,174.242236,0.016554,-16.554194
10454.534180,174.242236,0.016554,-16.554194
10454.534180,174.242236,0.016554,-16.554203
10454.534180,174.242236,0.016554,-16.554203
10454.534180,174.242236,0.016554,-16.554210
10454.534180,174.242236,0.016554,-16.554210
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554218
10454.534180,174.242236,0.016554,-16.554220
10454.534180,174.242236,0.016554,-16.554220
10454.534180,174.242236,0.016554,-16.554220
10454.534180,174.242236,0.016554,-16.554220
10454.534180,174.242236,0.016554,-16.554220
10454.534180,174.242236,0.016554,-16.554220
10454.534180,174.242236,0.016554,-16.554220
10454.534180,174.242236,0.016554,-16.554220
10454.534180,174.242236,0.016554,-16.554222
10454.534180,174.242236,0.016554,-16.554222
10454.534180,174.242236,0.016554,-16.554223
10454.534180,174.242236,0.016554,-16.554223
10454.534180,174.242236,0.016554,-16.554225
10454.534180,174.242236,0.016554,-16.554225
10454.534180,174.242236,0.016554,-16.554227
10454.534180,174.242236,0.016554,-16.554227
10454.534180,174.242236,0.016554,-16.554235
10454.534180,174.242236,0.016554,-16.554235
10454.534180,174.242236,0.016554,-16.554244
10454.534180,174.242236,0.016554,-16.554244
10454.534180,174.242236,0.016554,-16.554257
10454.534180,174.242236,0.016554,-16.554257
10454.534180,174.242236,0.016554,-16.554272
10454.534180,174.242236,0.016554,-16.554272
10454.534180,174.242236,0.016554,-16.554285
10454.534180,174.242236,0.016554,-16.554285
10454.535156,174.242253,0.016554,-16.554307
10454.535156,174.242253,0.016554,-16.554307
10454.535156,174.242253,0.016554,-16.554337
10454.535156,174.242253,0.016554,-16.554337
10454.535156,174.242253,0.016554,-16.554369
10454.535156,174.242253,0.016554,-16.554369
10454.535156,174.242253,0.016554,-16.554400
10454.535156,174.242253,0.016554,-16.554400
10454.535156,174.242253,0.016554,-16.554432
10454.535156,174.242253,0.016554,-16.554432
10454.536133,174.242269,0.016554,-16.554464
10454.536133,174.242269,0.016554,-16.554464
10454.536133,174.242269,0.016554,-16.554475
10454.536133,174.242269,0.016554,-16.554475
10454.536133,174.242269,0.016554,-16.554492
10454.536133,174.242269,0.016554,-16.554492
10454.536133,174.242269,0.016554,-16.554499
10454.536133,174.242269,0.016554,-16.554499
10454.536133,174.242269,0.016555,-16.554501
10454.536133,174.242269,0.016555,-16.554501
10454.536133,174.242269,0.016555,-16.554503
10454.536133,174.242269,0.016555,-16.554503
10454.536133,174.242269,0.016555,-16.554505
10454.536133,174.242269,0.016555,-16.554505
10454.536133,174.242269,0.016555,-16.554508
10454.536133,174.242269,0.016555,-16.554508
10454.536133,174.242269,0.016555,-16.554514
10454.536133,174.242269,0.016555,-16.554514
10454.536133,174.242269,0.016555,-16.554521
10454.536133,174.242269,0.016555,-16.554521
10454.536133,174.242269,0.016555,-16.554534
10454.536133,174.242269,0.016555,-16.554534
10454.536133,174.242269,0.016555,-16.554553
10454.536133,174.242269,0.016555,-16.554553
10454.536133,174.242269,0.016555,-16.554581
10454.536133,174.242269,0.016555,-16.554581
10454.537109,174.242285,0.016555,-16.554607
10454.537109,174.242285,0.016555,-16.554607
10454.537109,174.242285,0.016555,-16.554635
10454.537109,174.242285,0.016555,-16.554635
10454.537109,174.242285,0.016555,-16.554663
10454.537109,174.242285,0.016555,-16.554663
10454.537109,174.242285,0.016555,-16.554691
10454.537109,174.242285,0.016555,-16.554691
10454.537109,174.242285,0.016555,-16.554717
10454.537109,174.242285,0.016555,-16.554717
10454.538086,174.242301,0.016555,-16.554745
10454.538086,174.242301,0.016555,-16.554745
10454.538086,174.242301,0.016555,-16.554773
10454.538086,174.242301,0.016555,-16.554773
10454.538086,174.242301,0.016555,-16.554814
10454.538086,174.242301,0.016555,-16.554814
10454.538086,174.242301,0.016555,-16.554855
10454.538086,174.242301,0.016555,-16.554855
10454.539062,174.242318,0.016555,-16.554896
10454.539062,174.242318,0.016555,-16.554896
10454.539062,174.242318,0.016555,-16.554937
10454.539062,174.242318,0.016555,-16.554937
10454.539062,174.242318,0.016555,-16.554978
10454.539062,174.242318,0.016555,-16.554978
10454.540039,174.242334,0.016555,-16.555039
10454.540039,174.242334,0.016555,-16.555039
10454.540039,174.242334,0.016555,-16.555054
10454.540039,174.242334,0.016555,-16.555054
10454.540039,174.242334,0.016555,-16.555071
10454.540039,174.242334,0.016555,-16.555071
10454.540039,174.242334,0.016555,-16.555093
10454.540039,174.242334,0.016555,-16.555093
10454.540039,174.242334,0.016555,-16.555116
10454.540039,174.242334,0.016555,-16.555116
10454.540039,174.242334,0.016555,-16.555140
10454.540039,174.242334,0.016555,-16.555140
10454.540039,174.242334,0.016555,-16.555162
10454.540039,174.242334,0.016555,-16.555162
10454.541016,174.242350,0.016555,-16.555171
10454.541016,174.242350,0.016555,-16.555171
10454.541016,174.242350,0.016555,-16.555184
10454.541016,174.242350,0.016555,-16.555184
10454.541016,174.242350,0.016555,-16.555186
10454.541016,174.242350,0.016555,-16.555186
10454.541016,174.242350,0.016555,-16.555190
10454.541016,174.242350,0.016555,-16.555190
10454.541016,174.242350,0.016555,-16.555196
10454.541016,174.242350,0.016555,-16.555196
10454.541016,174.242350,0.016555,-16.555196
10454.541016,174.242350,0.016555,-16.555196
10454.541016,174.242350,0.016555,-16.555196
10454.541016,174.242350,0.016555,-16.555196
10454.541016,174.242350,0.016555,-16.555198
10454.541016,174.242350,0.016555,-16.555198
10454.541016,174.242350,0.016555,-16.555201
10454.541016,174.242350,0.016555,-16.555201
10454.541016,174.242350,0.016555,-16.555207
10454.541016,174.242350,0.016555,-16.555207
10454.541016,174.242350,0.016555,-16.555214
10454.541016,174.242350,0.016555,-16.555214
10454.541016,174.242350,0.016555,-16.555227
10454.541016,174.242350,0.016555,-16.555227
10454.541016,174.242350,0.016555,-16.555244
10454.541016,174.242350,0.016555,-16.555244
10454.541016,174.242350,0.016555,-16.555272
10454.541016,174.242350,0.016555,-16.555272
10454.541016,174.242350,0.016555,-16.555298
10454.541016,174.242350,0.016555,-16.555298
10454.541992,174.242367,0.016555,-16.555326
10454.541992,174.242367,0.016555,-16.555326
10454.541992,174.242367,0.016555,-16.555352
10454.541992,174.242367,0.016555,-16.555352
10454.541992,174.242367,0.016555,-16.555380
10454.541992,174.242367,0.016555,-16.555380
10454.541992,174.242367,0.016555,-16.555406
10454.541992,174.242367,0.016555,-16.555406
10454.541992,174.242367,0.016555,-16.555432
10454.541992,174.242367,0.016555,-16.555432
10454.542969,174.242383,0.016555,-16.555443
10454.542969,174.242383,0.016555,-16.555443
10454.542969,174.242383,0.016555,-16.555458
10454.542969,174.242383,0.016555,-16.555458
10454.542969,174.242383,0.016555,-16.555481
10454.542969,174.242383,0.016555,-16.555481
10454.542969,174.242383,0.016556,-16.555503
10454.542969,174.242383,0.016556,-16.555503
10454.542969,174.242383,0.016556,-16.555525
10454.542969,174.242383,0.016556,-16.555525
10454.542969,174.242383,0.016556,-16.555533
10454.542969,174.242383,0.016556,-16.555533
10454.542969,174.242383,0.016556,-16.555546
10454.542969,174.242383,0.016556,-16.555546
10454.542969,174.242383,0.016556,-16.555551
10454.542969,174.242383,0.016556,-16.555551
10454.542969,174.242383,0.016556,-16.555553
10454.542969,174.242383,0.016556,-16.555553
10454.542969,174.242383,0.016556,-16.555555
10454.542969,174.242383,0.016556,-16.555555
10454.542969,174.242383,0.016556,-16.555557
10454.542969,174.242383,0.016556,-16.555557
10454.542969,174.242383,0.016556,-16.555561
10454.542969,174.242383,0.016556,-16.555561
10454.542969,174.242383,0.016556,-16.555566
10454.542969,174.242383,0.016556,-16.555566
10454.542969,174.242383,0.016556,-16.555572
10454.542969,174.242383,0.016556,-16.555572
10454.542969,174.242383,0.016556,-16.555578
10454.542969,174.242383,0.016556,-16.555578
10454.543945,174.242399,0.016556,-16.555583
