Time in Seconds,Time in Minutes,Load in N,Load in kN,Displacement in m,Displacement in mm-O,Displacement in mm
4778.214844,79.636914,3852.160156,3.85216,-0.12338,-123.380095,122.088722
4778.214844,79.636914,3854.067139,3.854067,-0.12338,-123.380095,122.088722
4778.214844,79.636914,3855.988037,3.855988,-0.12338,-123.380095,122.088722
4778.214844,79.636914,3838.405029,3.838405,-0.123508,-123.507872,122.216499
4778.214844,79.636914,3839.896484,3.839896,-0.123508,-123.507872,122.216499
4778.214844,79.636914,3841.470215,3.84147,-0.123508,-123.507872,122.216499
4778.214844,79.636914,3843.124512,3.843125,-0.123508,-123.507872,122.216499
4778.214844,79.636914,3844.839355,3.844839,-0.123508,-123.507872,122.216499
4778.214844,79.636914,3846.62207,3.846622,-0.123508,-123.507872,122.216499
4778.214844,79.636914,3848.429443,3.848429,-0.123508,-123.507872,122.216499
4778.214844,79.636914,3850.285645,3.850286,-0.123508,-123.507872,122.216499
4778.214844,79.636914,3852.160156,3.85216,-0.123508,-123.507872,122.216499
4778.214844,79.636914,3854.067139,3.854067,-0.123508,-123.507872,122.216499
4778.214844,79.636914,3855.988037,3.855988,-0.123508,-123.507872,122.216499
4778.214844,79.636914,3838.405029,3.838405,-0.123635,-123.635322,122.343949
4778.214844,79.636914,3839.896484,3.839896,-0.123635,-123.635322,122.343949
4778.214844,79.636914,3841.470215,3.84147,-0.123635,-123.635322,122.343949
4778.214844,79.636914,3843.124512,3.843125,-0.123635,-123.635322,122.343949
4778.214844,79.636914,3844.839355,3.844839,-0.123635,-123.635322,122.343949
4778.214844,79.636914,3846.62207,3.846622,-0.123635,-123.635322,122.343949
4778.214844,79.636914,3848.429443,3.848429,-0.123635,-123.635322,122.343949
4778.214844,79.636914,3850.285645,3.850286,-0.123635,-123.635322,122.343949
4778.214844,79.636914,3852.160156,3.85216,-0.123635,-123.635322,122.343949
4778.214844,79.636914,3854.067139,3.854067,-0.123635,-123.635322,122.343949
4778.214844,79.636914,3855.988037,3.855988,-0.123635,-123.635322,122.343949
4778.214844,79.636914,3838.405029,3.838405,-0.123762,-123.762421,122.471048
4778.214844,79.636914,3839.896484,3.839896,-0.123762,-123.762421,122.471048
4778.214844,79.636914,3841.470215,3.84147,-0.123762,-123.762421,122.471048
4778.214844,79.636914,3843.124512,3.843125,-0.123762,-123.762421,122.471048
4778.214844,79.636914,3844.839355,3.844839,-0.123762,-123.762421,122.471048
4778.214844,79.636914,3846.62207,3.846622,-0.123762,-123.762421,122.471048
4778.214844,79.636914,3848.429443,3.848429,-0.123762,-123.762421,122.471048
4778.214844,79.636914,3850.285645,3.850286,-0.123762,-123.762421,122.471048
4778.214844,79.636914,3852.160156,3.85216,-0.123762,-123.762421,122.471048
4778.214844,79.636914,3854.067139,3.854067,-0.123762,-123.762421,122.471048
4778.214844,79.636914,3855.988037,3.855988,-0.123762,-123.762421,122.471048
4778.214844,79.636914,3838.405029,3.838405,-0.123889,-123.889171,122.597798
4778.214844,79.636914,3839.896484,3.839896,-0.123889,-123.889171,122.597798
4778.214844,79.636914,3841.470215,3.84147,-0.123889,-123.889171,122.597798
4778.214844,79.636914,3843.124512,3.843125,-0.123889,-123.889171,122.597798
4778.214844,79.636914,3844.839355,3.844839,-0.123889,-123.889171,122.597798
4778.214844,79.636914,3846.62207,3.846622,-0.123889,-123.889171,122.597798
4778.214844,79.636914,3848.429443,3.848429,-0.123889,-123.889171,122.597798
4778.214844,79.636914,3850.285645,3.850286,-0.123889,-123.889171,122.597798
4778.214844,79.636914,3852.160156,3.85216,-0.123889,-123.889171,122.597798
4778.214844,79.636914,3854.067139,3.854067,-0.123889,-123.889171,122.597798
4778.214844,79.636914,3855.988037,3.855988,-0.123889,-123.889171,122.597798
4778.214844,79.636914,3838.405029,3.838405,-0.124016,-124.015585,122.724212
4778.214844,79.636914,3839.896484,3.839896,-0.124016,-124.015585,122.724212
4778.214844,79.636914,3841.470215,3.84147,-0.124016,-124.015585,122.724212
4778.214844,79.636914,3843.124512,3.843125,-0.124016,-124.015585,122.724212
4778.214844,79.636914,3844.839355,3.844839,-0.124016,-124.015585,122.724212
4778.214844,79.636914,3846.62207,3.846622,-0.124016,-124.015585,122.724212
4778.214844,79.636914,3848.429443,3.848429,-0.124016,-124.015585,122.724212
4778.214844,79.636914,3850.285645,3.850286,-0.124016,-124.015585,122.724212
4778.214844,79.636914,3852.160156,3.85216,-0.124016,-124.015585,122.724212
4778.214844,79.636914,3854.067139,3.854067,-0.124016,-124.015585,122.724212
4778.214844,79.636914,3855.988037,3.855988,-0.124016,-124.015585,122.724212
4778.214844,79.636914,3838.405029,3.838405,-0.124142,-124.141686,122.850313
4778.214844,79.636914,3839.896484,3.839896,-0.124142,-124.141686,122.850313
4778.214844,79.636914,3841.470215,3.84147,-0.124142,-124.141686,122.850313
4778.214844,79.636914,3843.124512,3.843125,-0.124142,-124.141686,122.850313
4778.214844,79.636914,3844.839355,3.844839,-0.124142,-124.141686,122.850313
4778.214844,79.636914,3846.62207,3.846622,-0.124142,-124.141686,122.850313
4778.214844,79.636914,3848.429443,3.848429,-0.124142,-124.141686,122.850313
4778.214844,79.636914,3850.285645,3.850286,-0.124142,-124.141686,122.850313
4778.214844,79.636914,3852.160156,3.85216,-0.124142,-124.141686,122.850313
4778.214844,79.636914,3854.067139,3.854067,-0.124142,-124.141686,122.850313
4778.214844,79.636914,3855.988037,3.855988,-0.124142,-124.141686,122.850313
4778.214844,79.636914,3838.405029,3.838405,-0.124267,-124.267429,122.976056
4778.214844,79.636914,3839.896484,3.839896,-0.124267,-124.267429,122.976056
4778.214844,79.636914,3841.470215,3.84147,-0.124267,-124.267429,122.976056
4778.214844,79.636914,3843.124512,3.843125,-0.124267,-124.267429,122.976056
4778.214844,79.636914,3844.839355,3.844839,-0.124267,-124.267429,122.976056
4778.214844,79.636914,3846.62207,3.846622,-0.124267,-124.267429,122.976056
4778.214844,79.636914,3848.429443,3.848429,-0.124267,-124.267429,122.976056
4778.214844,79.636914,3850.285645,3.850286,-0.124267,-124.267429,122.976056
4778.214844,79.636914,3852.160156,3.85216,-0.124267,-124.267429,122.976056
4778.214844,79.636914,3854.067139,3.854067,-0.124267,-124.267429,122.976056
4778.214844,79.636914,3855.988037,3.855988,-0.124267,-124.267429,122.976056
4778.214844,79.636914,3838.405029,3.838405,-0.124393,-124.392845,123.101472
4778.214844,79.636914,3839.896484,3.839896,-0.124393,-124.392845,123.101472
4778.214844,79.636914,3841.470215,3.84147,-0.124393,-124.392845,123.101472
4778.214844,79.636914,3843.124512,3.843125,-0.124393,-124.392845,123.101472
4778.214844,79.636914,3844.839355,3.844839,-0.124393,-124.392845,123.101472
4778.214844,79.636914,3846.62207,3.846622,-0.124393,-124.392845,123.101472
4778.214844,79.636914,3848.429443,3.848429,-0.124393,-124.392845,123.101472
4778.214844,79.636914,3850.285645,3.850286,-0.124393,-124.392845,123.101472
4778.214844,79.636914,3852.160156,3.85216,-0.124393,-124.392845,123.101472
4778.214844,79.636914,3854.067139,3.854067,-0.124393,-124.392845,123.101472
4778.214844,79.636914,3855.988037,3.855988,-0.124393,-124.392845,123.101472
4778.214844,79.636914,3838.405029,3.838405,-0.124518,-124.517947,123.226574
4778.214844,79.636914,3839.896484,3.839896,-0.124518,-124.517947,123.226574
4778.214844,79.636914,3841.470215,3.84147,-0.124518,-124.517947,123.226574
4778.214844,79.636914,3843.124512,3.843125,-0.124518,-124.517947,123.226574
4778.214844,79.636914,3844.839355,3.844839,-0.124518,-124.517947,123.226574
4778.214844,79.636914,3846.62207,3.846622,-0.124518,-124.517947,123.226574
4778.214844,79.636914,3848.429443,3.848429,-0.124518,-124.517947,123.226574
4778.214844,79.636914,3850.285645,3.850286,-0.124518,-124.517947,123.226574
4778.214844,79.636914,3852.160156,3.85216,-0.124518,-124.517947,123.226574
4778.214844,79.636914,3854.067139,3.854067,-0.124518,-124.517947,123.226574
4778.214844,79.636914,3855.988037,3.855988,-0.124518,-124.517947,123.226574
4778.214844,79.636914,3838.405029,3.838405,-0.124643,-124.642722,123.351349
4778.214844,79.636914,3839.896484,3.839896,-0.124643,-124.642722,123.351349
4778.214844,79.636914,3841.470215,3.84147,-0.124643,-124.642722,123.351349
4778.214844,79.636914,3843.124512,3.843125,-0.124643,-124.642722,123.351349
4778.214844,79.636914,3844.839355,3.844839,-0.124643,-124.642722,123.351349
4778.214844,79.636914,3846.62207,3.846622,-0.124643,-124.642722,123.351349
4778.214844,79.636914,3848.429443,3.848429,-0.124643,-124.642722,123.351349
4778.214844,79.636914,3850.285645,3.850286,-0.124643,-124.642722,123.351349
4778.214844,79.636914,3852.160156,3.85216,-0.124643,-124.642722,123.351349
4778.214844,79.636914,3854.067139,3.854067,-0.124643,-124.642722,123.351349
4778.214844,79.636914,3855.988037,3.855988,-0.124643,-124.642722,123.351349
4778.215332,79.636922,3857.943359,3.857943,-0.124767,-124.767154,123.475781
4778.215332,79.636922,3859.893066,3.859893,-0.124767,-124.767154,123.475781
4778.215332,79.636922,3861.866699,3.861867,-0.124767,-124.767154,123.475781
4778.215332,79.636922,3863.858643,3.863859,-0.124767,-124.767154,123.475781
4778.215332,79.636922,3865.858154,3.865858,-0.124767,-124.767154,123.475781
4778.215332,79.636922,3867.864502,3.867865,-0.124767,-124.767154,123.475781
4778.215332,79.636922,3869.888184,3.869888,-0.124767,-124.767154,123.475781
4778.215332,79.636922,3871.902344,3.871902,-0.124767,-124.767154,123.475781
4778.215332,79.636922,3873.928223,3.873928,-0.124767,-124.767154,123.475781
4778.215332,79.636922,3875.956787,3.875957,-0.124767,-124.767154,123.475781
4778.215332,79.636922,3877.987549,3.877988,-0.124767,-124.767154,123.475781
4778.215332,79.636922,3857.943359,3.857943,-0.124891,-124.891266,123.599893
4778.215332,79.636922,3859.893066,3.859893,-0.124891,-124.891266,123.599893
4778.215332,79.636922,3861.866699,3.861867,-0.124891,-124.891266,123.599893
4778.215332,79.636922,3863.858643,3.863859,-0.124891,-124.891266,123.599893
4778.215332,79.636922,3865.858154,3.865858,-0.124891,-124.891266,123.599893
4778.215332,79.636922,3867.864502,3.867865,-0.124891,-124.891266,123.599893
4778.215332,79.636922,3869.888184,3.869888,-0.124891,-124.891266,123.599893
4778.215332,79.636922,3871.902344,3.871902,-0.124891,-124.891266,123.599893
4778.215332,79.636922,3873.928223,3.873928,-0.124891,-124.891266,123.599893
4778.215332,79.636922,3875.956787,3.875957,-0.124891,-124.891266,123.599893
4778.215332,79.636922,3877.987549,3.877988,-0.124891,-124.891266,123.599893
4778.215332,79.636922,3857.943359,3.857943,-0.125015,-125.015035,123.723662
4778.215332,79.636922,3859.893066,3.859893,-0.125015,-125.015035,123.723662
4778.215332,79.636922,3861.866699,3.861867,-0.125015,-125.015035,123.723662
4778.215332,79.636922,3863.858643,3.863859,-0.125015,-125.015035,123.723662
4778.215332,79.636922,3865.858154,3.865858,-0.125015,-125.015035,123.723662
4778.215332,79.636922,3867.864502,3.867865,-0.125015,-125.015035,123.723662
4778.215332,79.636922,3869.888184,3.869888,-0.125015,-125.015035,123.723662
4778.215332,79.636922,3871.902344,3.871902,-0.125015,-125.015035,123.723662
4778.215332,79.636922,3873.928223,3.873928,-0.125015,-125.015035,123.723662
4778.215332,79.636922,3875.956787,3.875957,-0.125015,-125.015035,123.723662
4778.215332,79.636922,3877.987549,3.877988,-0.125015,-125.015035,123.723662
4778.215332,79.636922,3857.943359,3.857943,-0.125138,-125.138476,123.847103
4778.215332,79.636922,3859.893066,3.859893,-0.125138,-125.138476,123.847103
4778.215332,79.636922,3861.866699,3.861867,-0.125138,-125.138476,123.847103
4778.215332,79.636922,3863.858643,3.863859,-0.125138,-125.138476,123.847103
4778.215332,79.636922,3865.858154,3.865858,-0.125138,-125.138476,123.847103
4778.215332,79.636922,3867.864502,3.867865,-0.125138,-125.138476,123.847103
4778.215332,79.636922,3869.888184,3.869888,-0.125138,-125.138476,123.847103
4778.215332,79.636922,3871.902344,3.871902,-0.125138,-125.138476,123.847103
4778.215332,79.636922,3873.928223,3.873928,-0.125138,-125.138476,123.847103
4778.215332,79.636922,3875.956787,3.875957,-0.125138,-125.138476,123.847103
4778.215332,79.636922,3877.987549,3.877988,-0.125138,-125.138476,123.847103
4778.215332,79.636922,3857.943359,3.857943,-0.125262,-125.261605,123.970232
4778.215332,79.636922,3859.893066,3.859893,-0.125262,-125.261605,123.970232
4778.215332,79.636922,3861.866699,3.861867,-0.125262,-125.261605,123.970232
4778.215332,79.636922,3863.858643,3.863859,-0.125262,-125.261605,123.970232
4778.215332,79.636922,3865.858154,3.865858,-0.125262,-125.261605,123.970232
4778.215332,79.636922,3867.864502,3.867865,-0.125262,-125.261605,123.970232
4778.215332,79.636922,3869.888184,3.869888,-0.125262,-125.261605,123.970232
4778.215332,79.636922,3871.902344,3.871902,-0.125262,-125.261605,123.970232
4778.215332,79.636922,3873.928223,3.873928,-0.125262,-125.261605,123.970232
4778.215332,79.636922,3875.956787,3.875957,-0.125262,-125.261605,123.970232
4778.215332,79.636922,3877.987549,3.877988,-0.125262,-125.261605,123.970232
4778.215332,79.636922,3857.943359,3.857943,-0.125384,-125.38442,124.093047
4778.215332,79.636922,3859.893066,3.859893,-0.125384,-125.38442,124.093047
4778.215332,79.636922,3861.866699,3.861867,-0.125384,-125.38442,124.093047
4778.215332,79.636922,3863.858643,3.863859,-0.125384,-125.38442,124.093047
4778.215332,79.636922,3865.858154,3.865858,-0.125384,-125.38442,124.093047
4778.215332,79.636922,3867.864502,3.867865,-0.125384,-125.38442,124.093047
4778.215332,79.636922,3869.888184,3.869888,-0.125384,-125.38442,124.093047
4778.215332,79.636922,3871.902344,3.871902,-0.125384,-125.38442,124.093047
4778.215332,79.636922,3873.928223,3.873928,-0.125384,-125.38442,124.093047
4778.215332,79.636922,3875.956787,3.875957,-0.125384,-125.38442,124.093047
4778.215332,79.636922,3877.987549,3.877988,-0.125384,-125.38442,124.093047
4778.215332,79.636922,3857.943359,3.857943,-0.125507,-125.506923,124.21555
4778.215332,79.636922,3859.893066,3.859893,-0.125507,-125.506923,124.21555
4778.215332,79.636922,3861.866699,3.861867,-0.125507,-125.506923,124.21555
4778.215332,79.636922,3863.858643,3.863859,-0.125507,-125.506923,124.21555
4778.215332,79.636922,3865.858154,3.865858,-0.125507,-125.506923,124.21555
4778.215332,79.636922,3867.864502,3.867865,-0.125507,-125.506923,124.21555
4778.215332,79.636922,3869.888184,3.869888,-0.125507,-125.506923,124.21555
4778.215332,79.636922,3871.902344,3.871902,-0.125507,-125.506923,124.21555
4778.215332,79.636922,3873.928223,3.873928,-0.125507,-125.506923,124.21555
4778.215332,79.636922,3875.956787,3.875957,-0.125507,-125.506923,124.21555
4778.215332,79.636922,3877.987549,3.877988,-0.125507,-125.506923,124.21555
4778.215332,79.636922,3857.943359,3.857943,-0.125629,-125.629082,124.337709
4778.215332,79.636922,3859.893066,3.859893,-0.125629,-125.629082,124.337709
4778.215332,79.636922,3861.866699,3.861867,-0.125629,-125.629082,124.337709
4778.215332,79.636922,3863.858643,3.863859,-0.125629,-125.629082,124.337709
4778.215332,79.636922,3865.858154,3.865858,-0.125629,-125.629082,124.337709
4778.215332,79.636922,3867.864502,3.867865,-0.125629,-125.629082,124.337709
4778.215332,79.636922,3869.888184,3.869888,-0.125629,-125.629082,124.337709
4778.215332,79.636922,3871.902344,3.871902,-0.125629,-125.629082,124.337709
4778.215332,79.636922,3873.928223,3.873928,-0.125629,-125.629082,124.337709
4778.215332,79.636922,3875.956787,3.875957,-0.125629,-125.629082,124.337709
4778.215332,79.636922,3877.987549,3.877988,-0.125629,-125.629082,124.337709
4778.215332,79.636922,3857.943359,3.857943,-0.125751,-125.750914,124.459541
4778.215332,79.636922,3859.893066,3.859893,-0.125751,-125.750914,124.459541
4778.215332,79.636922,3861.866699,3.861867,-0.125751,-125.750914,124.459541
4778.215332,79.636922,3863.858643,3.863859,-0.125751,-125.750914,124.459541
4778.215332,79.636922,3865.858154,3.865858,-0.125751,-125.750914,124.459541
4778.215332,79.636922,3867.864502,3.867865,-0.125751,-125.750914,124.459541
4778.215332,79.636922,3869.888184,3.869888,-0.125751,-125.750914,124.459541
4778.215332,79.636922,3871.902344,3.871902,-0.125751,-125.750914,124.459541
4778.215332,79.636922,3873.928223,3.873928,-0.125751,-125.750914,124.459541
4778.215332,79.636922,3875.956787,3.875957,-0.125751,-125.750914,124.459541
4778.215332,79.636922,3877.987549,3.877988,-0.125751,-125.750914,124.459541
4778.215332,79.636922,3857.943359,3.857943,-0.125872,-125.872418,124.581045
4778.215332,79.636922,3859.893066,3.859893,-0.125872,-125.872418,124.581045
4778.215332,79.636922,3861.866699,3.861867,-0.125872,-125.872418,124.581045
4778.215332,79.636922,3863.858643,3.863859,-0.125872,-125.872418,124.581045
4778.215332,79.636922,3865.858154,3.865858,-0.125872,-125.872418,124.581045
4778.215332,79.636922,3867.864502,3.867865,-0.125872,-125.872418,124.581045
4778.215332,79.636922,3869.888184,3.869888,-0.125872,-125.872418,124.581045
4778.215332,79.636922,3871.902344,3.871902,-0.125872,-125.872418,124.581045
4778.215332,79.636922,3873.928223,3.873928,-0.125872,-125.872418,124.581045
4778.215332,79.636922,3875.956787,3.875957,-0.125872,-125.872418,124.581045
4778.215332,79.636922,3877.987549,3.877988,-0.125872,-125.872418,124.581045
4778.215332,79.636922,3857.943359,3.857943,-0.125994,-125.993624,124.702251
4778.215332,79.636922,3859.893066,3.859893,-0.125994,-125.993624,124.702251
4778.215332,79.636922,3861.866699,3.861867,-0.125994,-125.993624,124.702251
4778.215332,79.636922,3863.858643,3.863859,-0.125994,-125.993624,124.702251
4778.215332,79.636922,3865.858154,3.865858,-0.125994,-125.993624,124.702251
4778.215332,79.636922,3867.864502,3.867865,-0.125994,-125.993624,124.702251
4778.215332,79.636922,3869.888184,3.869888,-0.125994,-125.993624,124.702251
4778.215332,79.636922,3871.902344,3.871902,-0.125994,-125.993624,124.702251
4778.215332,79.636922,3873.928223,3.873928,-0.125994,-125.993624,124.702251
4778.215332,79.636922,3875.956787,3.875957,-0.125994,-125.993624,124.702251
4778.215332,79.636922,3877.987549,3.877988,-0.125994,-125.993624,124.702251
4778.21582,79.63693,3880.008545,3.880009,-0.126115,-126.114503,124.82313
4778.21582,79.63693,3882.041504,3.882042,-0.126115,-126.114503,124.82313
4778.21582,79.63693,3884.061768,3.884062,-0.126115,-126.114503,124.82313
4778.21582,79.63693,3886.087402,3.886087,-0.126115,-126.114503,124.82313
4778.21582,79.63693,3888.106445,3.888106,-0.126115,-126.114503,124.82313
4778.21582,79.63693,3890.124512,3.890125,-0.126115,-126.114503,124.82313
4778.21582,79.63693,3892.127686,3.892128,-0.126115,-126.114503,124.82313
4778.21582,79.63693,3894.142578,3.894143,-0.126115,-126.114503,124.82313
4778.21582,79.63693,3896.143066,3.896143,-0.126115,-126.114503,124.82313
4778.21582,79.63693,3898.140381,3.89814,-0.126115,-126.114503,124.82313
4778.21582,79.63693,3900.134766,3.900135,-0.126115,-126.114503,124.82313
4778.21582,79.63693,3902.136719,3.902137,-0.126115,-126.114503,124.82313
4778.21582,79.63693,3880.008545,3.880009,-0.126235,-126.235053,124.94368
4778.21582,79.63693,3882.041504,3.882042,-0.126235,-126.235053,124.94368
4778.21582,79.63693,3884.061768,3.884062,-0.126235,-126.235053,124.94368
4778.21582,79.63693,3886.087402,3.886087,-0.126235,-126.235053,124.94368
4778.21582,79.63693,3888.106445,3.888106,-0.126235,-126.235053,124.94368
4778.21582,79.63693,3890.124512,3.890125,-0.126235,-126.235053,124.94368
4778.21582,79.63693,3892.127686,3.892128,-0.126235,-126.235053,124.94368
4778.21582,79.63693,3894.142578,3.894143,-0.126235,-126.235053,124.94368
4778.21582,79.63693,3896.143066,3.896143,-0.126235,-126.235053,124.94368
4778.21582,79.63693,3898.140381,3.89814,-0.126235,-126.235053,124.94368
4778.21582,79.63693,3900.134766,3.900135,-0.126235,-126.235053,124.94368
4778.21582,79.63693,3902.136719,3.902137,-0.126235,-126.235053,124.94368
4778.21582,79.63693,3880.008545,3.880009,-0.126355,-126.35529,125.063917
4778.21582,79.63693,3882.041504,3.882042,-0.126355,-126.35529,125.063917
4778.21582,79.63693,3884.061768,3.884062,-0.126355,-126.35529,125.063917
4778.21582,79.63693,3886.087402,3.886087,-0.126355,-126.35529,125.063917
4778.21582,79.63693,3888.106445,3.888106,-0.126355,-126.35529,125.063917
4778.21582,79.63693,3890.124512,3.890125,-0.126355,-126.35529,125.063917
4778.21582,79.63693,3892.127686,3.892128,-0.126355,-126.35529,125.063917
4778.21582,79.63693,3894.142578,3.894143,-0.126355,-126.35529,125.063917
4778.21582,79.63693,3896.143066,3.896143,-0.126355,-126.35529,125.063917
4778.21582,79.63693,3898.140381,3.89814,-0.126355,-126.35529,125.063917
4778.21582,79.63693,3900.134766,3.900135,-0.126355,-126.35529,125.063917
4778.21582,79.63693,3902.136719,3.902137,-0.126355,-126.35529,125.063917
4778.21582,79.63693,3880.008545,3.880009,-0.126475,-126.475215,125.183842
4778.21582,79.63693,3882.041504,3.882042,-0.126475,-126.475215,125.183842
4778.21582,79.63693,3884.061768,3.884062,-0.126475,-126.475215,125.183842
4778.21582,79.63693,3886.087402,3.886087,-0.126475,-126.475215,125.183842
4778.21582,79.63693,3888.106445,3.888106,-0.126475,-126.475215,125.183842
4778.21582,79.63693,3890.124512,3.890125,-0.126475,-126.475215,125.183842
4778.21582,79.63693,3892.127686,3.892128,-0.126475,-126.475215,125.183842
4778.21582,79.63693,3894.142578,3.894143,-0.126475,-126.475215,125.183842
4778.21582,79.63693,3896.143066,3.896143,-0.126475,-126.475215,125.183842
4778.21582,79.63693,3898.140381,3.89814,-0.126475,-126.475215,125.183842
4778.21582,79.63693,3900.134766,3.900135,-0.126475,-126.475215,125.183842
4778.21582,79.63693,3902.136719,3.902137,-0.126475,-126.475215,125.183842
4778.21582,79.63693,3880.008545,3.880009,-0.126595,-126.594841,125.303468
4778.21582,79.63693,3882.041504,3.882042,-0.126595,-126.594841,125.303468
4778.21582,79.63693,3884.061768,3.884062,-0.126595,-126.594841,125.303468
4778.21582,79.63693,3886.087402,3.886087,-0.126595,-126.594841,125.303468
4778.21582,79.63693,3888.106445,3.888106,-0.126595,-126.594841,125.303468
4778.21582,79.63693,3890.124512,3.890125,-0.126595,-126.594841,125.303468
4778.21582,79.63693,3892.127686,3.892128,-0.126595,-126.594841,125.303468
4778.21582,79.63693,3894.142578,3.894143,-0.126595,-126.594841,125.303468
4778.21582,79.63693,3896.143066,3.896143,-0.126595,-126.594841,125.303468
4778.21582,79.63693,3898.140381,3.89814,-0.126595,-126.594841,125.303468
4778.21582,79.63693,3900.134766,3.900135,-0.126595,-126.594841,125.303468
4778.21582,79.63693,3902.136719,3.902137,-0.126595,-126.594841,125.303468
4778.21582,79.63693,3880.008545,3.880009,-0.126714,-126.714155,125.422782
4778.21582,79.63693,3882.041504,3.882042,-0.126714,-126.714155,125.422782
4778.21582,79.63693,3884.061768,3.884062,-0.126714,-126.714155,125.422782
4778.21582,79.63693,3886.087402,3.886087,-0.126714,-126.714155,125.422782
4778.21582,79.63693,3888.106445,3.888106,-0.126714,-126.714155,125.422782
4778.21582,79.63693,3890.124512,3.890125,-0.126714,-126.714155,125.422782
4778.21582,79.63693,3892.127686,3.892128,-0.126714,-126.714155,125.422782
4778.21582,79.63693,3894.142578,3.894143,-0.126714,-126.714155,125.422782
4778.21582,79.63693,3896.143066,3.896143,-0.126714,-126.714155,125.422782
4778.21582,79.63693,3898.140381,3.89814,-0.126714,-126.714155,125.422782
4778.21582,79.63693,3900.134766,3.900135,-0.126714,-126.714155,125.422782
4778.21582,79.63693,3902.136719,3.902137,-0.126714,-126.714155,125.422782
4778.21582,79.63693,3880.008545,3.880009,-0.126833,-126.833126,125.541753
4778.21582,79.63693,3882.041504,3.882042,-0.126833,-126.833126,125.541753
4778.21582,79.63693,3884.061768,3.884062,-0.126833,-126.833126,125.541753
4778.21582,79.63693,3886.087402,3.886087,-0.126833,-126.833126,125.541753
4778.21582,79.63693,3888.106445,3.888106,-0.126833,-126.833126,125.541753
4778.21582,79.63693,3890.124512,3.890125,-0.126833,-126.833126,125.541753
4778.21582,79.63693,3892.127686,3.892128,-0.126833,-126.833126,125.541753
4778.21582,79.63693,3894.142578,3.894143,-0.126833,-126.833126,125.541753
4778.21582,79.63693,3896.143066,3.896143,-0.126833,-126.833126,125.541753
4778.21582,79.63693,3898.140381,3.89814,-0.126833,-126.833126,125.541753
4778.21582,79.63693,3900.134766,3.900135,-0.126833,-126.833126,125.541753
4778.21582,79.63693,3902.136719,3.902137,-0.126833,-126.833126,125.541753
4778.21582,79.63693,3880.008545,3.880009,-0.126952,-126.951784,125.660411
4778.21582,79.63693,3882.041504,3.882042,-0.126952,-126.951784,125.660411
4778.21582,79.63693,3884.061768,3.884062,-0.126952,-126.951784,125.660411
4778.21582,79.63693,3886.087402,3.886087,-0.126952,-126.951784,125.660411
4778.21582,79.63693,3888.106445,3.888106,-0.126952,-126.951784,125.660411
4778.21582,79.63693,3890.124512,3.890125,-0.126952,-126.951784,125.660411
4778.21582,79.63693,3892.127686,3.892128,-0.126952,-126.951784,125.660411
4778.21582,79.63693,3894.142578,3.894143,-0.126952,-126.951784,125.660411
4778.21582,79.63693,3896.143066,3.896143,-0.126952,-126.951784,125.660411
4778.21582,79.63693,3898.140381,3.89814,-0.126952,-126.951784,125.660411
4778.21582,79.63693,3900.134766,3.900135,-0.126952,-126.951784,125.660411
4778.21582,79.63693,3902.136719,3.902137,-0.126952,-126.951784,125.660411
4778.21582,79.63693,3880.008545,3.880009,-0.12707,-127.070099,125.778726
4778.21582,79.63693,3882.041504,3.882042,-0.12707,-127.070099,125.778726
4778.21582,79.63693,3884.061768,3.884062,-0.12707,-127.070099,125.778726
4778.21582,79.63693,3886.087402,3.886087,-0.12707,-127.070099,125.778726
4778.21582,79.63693,3888.106445,3.888106,-0.12707,-127.070099,125.778726
4778.21582,79.63693,3890.124512,3.890125,-0.12707,-127.070099,125.778726
4778.21582,79.63693,3892.127686,3.892128,-0.12707,-127.070099,125.778726
4778.21582,79.63693,3894.142578,3.894143,-0.12707,-127.070099,125.778726
4778.21582,79.63693,3896.143066,3.896143,-0.12707,-127.070099,125.778726
4778.21582,79.63693,3898.140381,3.89814,-0.12707,-127.070099,125.778726
4778.21582,79.63693,3900.134766,3.900135,-0.12707,-127.070099,125.778726
4778.21582,79.63693,3902.136719,3.902137,-0.12707,-127.070099,125.778726
4778.21582,79.63693,3880.008545,3.880009,-0.127188,-127.188116,125.896743
4778.21582,79.63693,3882.041504,3.882042,-0.127188,-127.188116,125.896743
4778.21582,79.63693,3884.061768,3.884062,-0.127188,-127.188116,125.896743
4778.21582,79.63693,3886.087402,3.886087,-0.127188,-127.188116,125.896743
4778.21582,79.63693,3888.106445,3.888106,-0.127188,-127.188116,125.896743
4778.21582,79.63693,3890.124512,3.890125,-0.127188,-127.188116,125.896743
4778.21582,79.63693,3892.127686,3.892128,-0.127188,-127.188116,125.896743
4778.21582,79.63693,3894.142578,3.894143,-0.127188,-127.188116,125.896743
4778.21582,79.63693,3896.143066,3.896143,-0.127188,-127.188116,125.896743
4778.21582,79.63693,3898.140381,3.89814,-0.127188,-127.188116,125.896743
4778.21582,79.63693,3900.134766,3.900135,-0.127188,-127.188116,125.896743
4778.21582,79.63693,3902.136719,3.902137,-0.127188,-127.188116,125.896743
4778.21582,79.63693,3880.008545,3.880009,-0.127306,-127.305835,126.014462
4778.21582,79.63693,3882.041504,3.882042,-0.127306,-127.305835,126.014462
4778.21582,79.63693,3884.061768,3.884062,-0.127306,-127.305835,126.014462
